Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Jets won the coin toss and deferred, Patriots to receive the opening kickoff.",,
1,15:00,,,NYJ 30,0,0,"Nick Folk kicks off 66 yards, returned by Brandon Tate for 21 yards (tackle by Josh Mauga)",0.000,0.610
1,14:54,1,10,NWE 25,0,0,Tom Brady pass complete short right to Wes Welker for 9 yards (tackle by Brodney Pool),0.610,1.280
1,14:19,2,1,NWE 34,0,0,BenJarvus Green-Ellis right guard for 12 yards (tackle by Darrelle Revis),1.280,1.990
1,13:42,1,10,NWE 46,0,0,BenJarvus Green-Ellis left guard for 4 yards (tackle by Bart Scott and Sione Pouha),1.990,1.990
1,12:36,2,6,,0,0,Danny Woodhead right guard for 7 yards (tackle by Eric Smith and Brodney Pool),1.990,2.720
1,11:54,1,10,NYJ 43,0,0,Tom Brady pass complete short right to Deion Branch for 20 yards,2.720,4.040
1,11:17,1,10,NYJ 23,0,0,Tom Brady pass incomplete,4.040,3.500
1,11:12,2,10,NYJ 23,0,0,Tom Brady pass incomplete deep middle intended for Deion Branch,3.500,2.810
1,11:06,3,10,NYJ 23,0,0,Tom Brady pass incomplete short middle intended for Deion Branch,2.810,1.930
1,11:02,4,10,NYJ 23,0,3,Shayne Graham 41 yard field goal good,1.930,3.000
1,,,,NWE 30,0,3,"Shayne Graham kicks off 68 yards, returned by Brad Smith for 24 yards (tackle by Devin McCourty)",0.000,0.670
1,10:49,1,10,NYJ 26,0,3,Mark Sanchez pass incomplete deep left intended for Santonio Holmes,0.670,0.130
1,10:44,2,10,NYJ 26,0,3,LaDainian Tomlinson middle for 4 yards (tackle by Jermaine Cunningham and Jerod Mayo),0.130,-0.030
1,10:13,3,6,NYJ 30,0,3,Mark Sanchez pass complete short right to Jerricho Cotchery for 7 yards (tackle by Darius Butler),-0.030,1.400
1,9:44,1,10,NYJ 37,0,3,LaDainian Tomlinson middle for 3 yards (tackle by Tully Banta-Cain and Gary Guyton),1.400,1.260
1,9:10,2,7,NYJ 40,0,3,Mark Sanchez pass complete short middle to Dustin Keller for 6 yards (tackle by James Sanders),1.260,1.360
1,8:45,3,1,NYJ 46,0,3,Mark Sanchez left guard for no gain (tackle by Jermaine Cunningham and Jerod Mayo),1.360,-0.320
,,,,,,,"NYJ challenged the first down ruling, and the play was upheld.",,
1,8:35,4,1,NYJ 46,0,3,Shonn Greene middle for 2 yards (tackle by Brandon Meriweather and Kyle Arrington),-0.320,2.130
1,8:04,1,10,NYJ 48,0,3,LaDainian Tomlinson right guard for 14 yards (tackle by Gerard Warren and Brandon Meriweather),2.130,3.050
1,7:34,1,10,NWE 38,0,3,Mark Sanchez pass incomplete short right intended for LaDainian Tomlinson,3.050,2.510
1,7:27,2,10,NWE 38,0,3,LaDainian Tomlinson middle for 3 yards (tackle by Gary Guyton and James Sanders),2.510,2.210
1,7:00,3,7,NWE 35,0,3,Mark Sanchez pass incomplete short middle intended for LaDainian Tomlinson,2.210,0.970
1,6:55,4,7,NWE 35,0,3,Nick Folk 53 yard field goal no good,0.970,-1.800
1,6:50,1,10,NWE 43,0,3,BenJarvus Green-Ellis middle for 3 yards (tackle by Sione Pouha),1.800,1.660
1,6:15,2,7,NWE 46,0,3,Tom Brady pass incomplete deep right intended for Deion Branch,1.660,0.960
1,6:09,3,7,NWE 46,0,3,Tom Brady pass complete short middle to Wes Welker for 14 yards (tackle by Eric Smith),0.960,2.920
1,5:26,1,10,NYJ 40,0,3,BenJarvus Green-Ellis middle for 3 yards (tackle by Brodney Pool and David Harris),2.920,2.780
1,4:49,2,7,NYJ 37,0,3,"Tom Brady pass incomplete deep left intended for Rob Gronkowski. Penalty on Eric Smith: Defensive Pass Interfere, 36 yards (no play)",2.780,6.970
1,4:40,1,1,NYJ 1,0,3,BenJarvus Green-Ellis right tackle for no gain (tackle by Darrelle Revis and Bryan Thomas),6.970,5.910
1,4:04,2,1,NYJ 1,0,9,"BenJarvus Green-Ellis left tackle for 1 yard, touchdown",5.910,7.000
1,,,,NYJ 2,0,10,Shayne Graham kicks extra point good,0.000,0.000
1,,,,NWE 30,0,10,"Shayne Graham kicks off 64 yards, returned by Brad Smith for 15 yards (tackle by Danny Woodhead)",0.000,0.340
1,3:56,1,10,NYJ 21,0,10,Shonn Greene middle for 4 yards (tackle by Rob Ninkovich and Jerod Mayo),0.340,0.340
1,3:10,2,6,NYJ 25,0,10,"Penalty on Mark Sanchez: Delay of Game, 5 yards (no play)",0.340,-0.340
1,3:10,2,11,NYJ 20,0,10,Mark Sanchez pass incomplete short middle intended for Santonio Holmes,-0.340,-1.020
1,2:42,3,11,NYJ 20,0,10,Mark Sanchez pass incomplete short right intended for Santonio Holmes,-1.020,-2.030
1,2:34,4,11,NYJ 20,0,10,Steve Weatherford punts 12 yards,-2.030,-3.450
1,2:31,1,10,NYJ 32,0,10,Tom Brady sacked by James Ihedigbo for -12 yards,3.450,1.280
1,2:01,2,22,NYJ 44,0,10,Tom Brady pass incomplete short right intended for Aaron Hernandez (defended by Eric Smith),1.280,0.630
1,1:54,3,22,NYJ 44,0,10,Tom Brady pass complete deep middle to Deion Branch for 19 yards (tackle by Eric Smith),0.630,1.900
1,1:07,,,,0,10,Timeout #1 by New England Patriots,0.000,1.900
1,1:07,4,3,NYJ 25,0,16,"Tom Brady pass complete short left to Deion Branch for 25 yards, touchdown",1.900,7.000
1,,,,NYJ 2,0,17,Shayne Graham kicks extra point good,0.000,0.000
1,,,,NWE 30,0,17,"Shayne Graham kicks off 53 yards, returned by Brad Smith for 16 yards (tackle by Dane Fletcher)",0.000,1.140
1,0:56,1,10,NYJ 33,0,17,Shonn Greene right end for 13 yards (tackle by Brandon Spikes),1.140,1.990
1,0:32,1,10,NYJ 46,0,17,Mark Sanchez for 9 yards,1.990,2.670
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,1,NWE 45,0,17,Shonn Greene middle for 6 yards (tackle by Vince Wilfork and James Sanders),2.670,2.980
2,14:22,1,10,NWE 39,0,17,Shonn Greene right end for 11 yards (tackle by Patrick Chung and Brandon Spikes),2.980,3.710
2,13:41,1,10,NWE 28,0,17,Shonn Greene right guard for 1 yard (tackle by Devin McCourty),3.710,3.300
2,13:01,2,9,NWE 27,0,17,Mark Sanchez pass complete short middle to LaDainian Tomlinson for 6 yards (tackle by Jermaine Cunningham),3.300,3.400
2,12:24,,,,0,17,Timeout #2 by New England Patriots,0.000,3.400
2,12:24,3,3,NWE 21,0,17,Mark Sanchez pass incomplete short right intended for Braylon Edwards,3.400,2.160
2,12:19,4,3,NWE 21,3,17,Nick Folk 39 yard field goal good,2.160,3.000
2,,,,NYJ 30,3,17,"Nick Folk kicks off 58 yards, returned by Brandon Tate for 21 yards (tackle by Patrick Turner)",0.000,1.140
2,12:06,1,10,NWE 33,3,17,Tom Brady pass complete short middle to Danny Woodhead for 35 yards (tackle by Eric Smith),1.140,3.450
2,11:29,1,10,NYJ 32,3,17,Danny Woodhead middle for 4 yards (tackle by Mike DeVito),3.450,3.440
2,10:55,2,6,NYJ 28,3,17,Tom Brady pass complete short left to Sammy Morris for 4 yards (tackle by Antonio Cromartie),3.440,3.270
2,10:18,3,2,NYJ 24,3,17,Tom Brady middle for 3 yards (tackle by Bart Scott),3.270,4.170
2,9:40,1,10,NYJ 21,3,17,BenJarvus Green-Ellis left end for 13 yards (tackle by Mike DeVito and Sione Pouha). Penalty on Bryan Thomas: Defensive Offside (Declined),4.170,5.370
2,9:07,1,8,NYJ 8,3,17,"Tom Brady pass incomplete short right intended for Wes Welker. Penalty on Deion Branch: Offensive Pass Interfere, 10 yards (no play)",5.370,4.240
2,9:03,1,18,NYJ 18,3,17,Tom Brady pass complete short middle to Wes Welker for 14 yards (tackle by Brodney Pool and Eric Smith),4.240,5.340
2,8:21,2,4,NYJ 4,3,23,"Tom Brady pass complete short left to Brandon Tate for 4 yards, touchdown",5.340,7.000
2,,,,NYJ 2,3,24,Shayne Graham kicks extra point good,0.000,0.000
2,,,,NWE 30,,,"Shayne Graham kicks off 61 yards, returned by Brad Smith for 11 yards",,
