Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
1,10:26,1,10,GNB 42,9,0,Ryan Grant right tackle for 4 yards (tackle by Justin Durant),1.730,1.730
1,9:53,2,6,GNB 46,9,0,Matt Flynn pass incomplete short right intended for Ryan Grant,1.730,1.030
1,9:50,3,6,GNB 46,9,0,Matt Flynn pass complete deep left to Jordy Nelson for 18 yards (tackle by Alphonso Smith),1.030,3.180
1,9:23,1,10,DET 36,9,0,Ryan Grant left tackle for 7 yards (tackle by Andre Fluellen and Nick Fairley),3.180,3.580
1,8:50,2,3,DET 29,9,0,Ryan Grant left end for 3 yards (tackle by Andre Fluellen),3.580,3.840
1,8:12,1,10,DET 26,9,0,Matt Flynn pass complete short left to Jordy Nelson for 6 yards (tackle by Alphonso Smith),3.840,4.110
1,7:36,2,4,DET 20,9,0,Matt Flynn pass incomplete short middle intended for James Jones,4.110,3.400
1,7:31,3,4,DET 20,9,0,Matt Flynn pass complete short middle to Jermichael Finley for 13 yards (tackle by Amari Spievey),3.400,5.600
1,6:46,1,7,DET 7,9,0,Matt Flynn pass incomplete short middle intended for Ryan Grant,5.600,4.760
1,6:41,2,7,DET 7,9,0,Matt Flynn pass incomplete short middle intended for Donald Driver,4.760,3.810
1,6:36,3,7,DET 7,9,0,Matt Flynn pass complete short middle to John Kuhn for 3 yards (tackle by Amari Spievey and Justin Durant),3.810,3.030
1,5:58,4,4,DET 4,9,3,Mason Crosby 22 yard field goal good,3.030,3.000
1,5:55,,,GNB 35,9,3,"Mason Crosby kicks off 65 yards, touchback",0.000,0.280
1,5:55,1,10,DET 20,9,3,Matthew Stafford pass complete deep right to Brandon Pettigrew for 21 yards (tackle by Morgan Burnett),0.280,1.660
1,5:23,1,10,DET 41,9,3,Matthew Stafford pass complete deep left to Calvin Johnson for 17 yards (tackle by Tramon Williams),1.660,2.790
1,4:55,1,10,GNB 42,9,3,Kevin Smith right end for 3 yards (tackle by A.J. Hawk and Brad Jones),2.790,2.650
1,4:27,2,7,GNB 39,9,3,"Matthew Stafford pass complete short middle to Kevin Smith for 2 yards (tackle by Desmond Bishop). Kevin Smith fumbles (forced by Desmond Bishop), recovered by Morgan Burnett at GNB-37 and returned for 15 yards (tackle by Brandon Pettigrew)",2.650,-2.390
1,4:17,1,10,DET 48,9,3,Ryan Grant right tackle for 9 yards (tackle by Lawrence Jackson and Chris Harris),2.390,3.060
1,3:35,2,1,DET 39,9,3,Matt Flynn pass complete short right to James Jones for 7 yards (tackle by Alphonso Smith),3.060,3.450
1,2:56,1,10,DET 32,9,3,Matt Flynn pass complete short right to Jermichael Finley for 8 yards (tackle by Justin Durant and Alphonso Smith),3.450,3.980
1,2:21,2,2,DET 24,9,3,Ryan Grant right tackle for 4 yards (tackle by Nick Fairley),3.980,4.240
1,1:40,1,10,DET 20,9,3,Matt Flynn for 1 yard (tackle by Amari Spievey),4.240,3.820
1,1:04,2,9,DET 19,9,3,Matt Flynn pass complete short middle to Jordy Nelson for 12 yards (tackle by Alphonso Smith),3.820,5.600
1,0:21,1,7,DET 7,9,9,"Matt Flynn pass complete short right to Jordy Nelson for 7 yards, touchdown",5.600,7.000
1,0:21,,,DET 2,9,10,Mason Crosby kicks extra point good,0.000,0.000
1,0:16,,,GNB 35,9,10,"Mason Crosby kicks off 65 yards, returned by Stefan Logan for 34 yards (tackle by M.D. Jennings)",0.000,1.200
1,0:08,1,10,DET 34,9,10,Kevin Smith left end for 3 yards (tackle by Morgan Burnett),1.200,1.060
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,DET 37,9,10,Nate Burleson left end for 9 yards (tackle by Morgan Burnett),1.060,1.990
2,14:33,1,10,DET 46,9,10,Matthew Stafford pass incomplete short left intended for Titus Young,1.990,1.450
2,14:33,2,10,DET 46,9,10,"Penalty on Dominic Raiola: False Start, 5 yards (no play)",1.450,0.780
2,14:28,2,15,DET 41,9,10,Matthew Stafford pass incomplete short left intended for Calvin Johnson,0.780,0.100
2,14:22,3,15,DET 41,9,10,Matthew Stafford pass incomplete deep middle intended for Calvin Johnson,0.100,-0.650
2,14:16,4,15,DET 41,9,10,"Ben Graham punts 54 yards, returned by Jarrett Bush for no gain",-0.650,0.380
2,14:02,1,10,GNB 5,9,10,Ryan Grant right guard for 3 yards (tackle by Sammie Lee Hill),-0.380,-0.560
2,13:26,2,7,GNB 8,9,10,Ryan Grant left tackle for 2 yards (tackle by Stephen Tulloch),-0.560,-0.840
2,12:44,3,5,GNB 10,9,10,Matt Flynn pass incomplete short middle intended for Jordy Nelson,-0.840,-2.490
2,12:40,4,5,GNB 10,9,10,"Tim Masthay punts 43 yards, returned by Stefan Logan for 6 yards (tackle by Brad Jones). Penalty on Don Carey: Illegal Block Above the Waist, 10 yards",-2.490,-1.600
2,12:29,1,10,DET 40,9,10,Matthew Stafford pass complete short left to Brandon Pettigrew for 5 yards (tackle by A.J. Hawk),1.600,1.730
2,12:00,2,5,DET 45,9,10,Matthew Stafford pass complete short middle to Tony Scheffler for 11 yards (tackle by Vic So'oto),1.730,2.650
,,,,,,,"DET challenged the fumble ruling, and the original play was overturned.",,
2,11:37,1,10,GNB 44,9,10,Matthew Stafford pass complete short left to Nate Burleson for 5 yards (tackle by Sam Shields),2.650,2.780
2,11:01,2,5,GNB 39,9,10,Maurice Morris up the middle for 2 yards (tackle by Morgan Burnett and Erik Walden),2.780,2.350
2,10:22,3,3,GNB 37,9,10,Matthew Stafford pass incomplete short middle intended for Brandon Pettigrew (defended by Morgan Burnett),2.350,0.790
2,10:17,4,3,GNB 37,9,10,Matthew Stafford pass complete short middle to Nate Burleson for 8 yards (tackle by D.J. Smith),0.790,3.640
2,9:46,1,10,GNB 29,9,10,Matthew Stafford pass complete short right to Brandon Pettigrew for 10 yards (tackle by Tramon Williams),3.640,4.310
2,9:12,1,10,GNB 19,9,10,Matthew Stafford pass incomplete deep middle intended for Brandon Pettigrew,4.310,3.750
2,9:06,2,10,GNB 19,9,10,Matthew Stafford pass complete short middle to Nate Burleson for 6 yards (tackle by Desmond Bishop),3.750,3.960
2,8:24,3,4,GNB 13,15,10,"Matthew Stafford pass complete short middle to Calvin Johnson for 13 yards, touchdown",3.960,7.000
2,8:24,,,GNB 2,16,10,Jason Hanson kicks extra point good,0.000,0.000
2,8:18,,,DET 35,16,10,"Jason Hanson kicks off 72 yards, touchback",0.000,0.280
2,8:18,1,10,GNB 20,16,10,Matt Flynn pass incomplete short right intended for Donald Driver (defended by Eric Wright),0.280,-0.270
2,8:13,2,10,GNB 20,16,16,"Matt Flynn pass complete short middle to Ryan Grant for 80 yards, touchdown. Penalty on Ryan Grant: Unsportsmanlike Conduct, 15 yards",-0.270,7.000
2,8:13,,,DET 2,16,17,Mason Crosby kicks extra point good,0.000,0.000
2,,,,GNB 20,,,"Mason Crosby kicks off 65 yards, returned by Stefan Logan for 36 yards (tackle by Erik Walden). Stefan Logan fumbles (forced by Erik Walden), recovered by Mason Crosby",,
,,,,,,,"DET challenged the fumble ruling, and the play was upheld.",,
2,7:51,1,10,DET 48,16,17,Matt Flynn pass complete short right to James Jones for 12 yards (tackle by Amari Spievey),2.390,3.180
2,7:28,1,10,DET 36,16,17,Matt Flynn pass incomplete short left intended for Jordy Nelson is intercepted by Alphonso Smith at DET-32 and returned for 30 yards (tackle by Jermichael Finley),3.180,-3.050
2,7:18,1,10,GNB 38,16,17,Matthew Stafford pass complete deep left to Calvin Johnson for 23 yards (tackle by Charlie Peprah and Tramon Williams),3.050,4.580
2,6:43,1,10,GNB 15,16,17,Maurice Morris right tackle for 4 yards (tackle by Desmond Bishop and Brad Jones),4.580,4.640
2,6:07,2,6,GNB 11,16,17,Matthew Stafford pass incomplete short right intended for Titus Young,4.640,3.780
2,6:02,,,,16,17,Timeout #2 by Detroit Lions,0.000,3.780
2,6:02,3,6,GNB 11,16,17,Matthew Stafford pass incomplete short left intended for Nate Burleson,3.780,2.720
2,5:57,4,6,GNB 11,19,17,Jason Hanson 30 yard field goal good,2.720,3.000
2,5:53,,,DET 35,19,17,"Jason Hanson kicks off 64 yards, returned by Brandon Saine for 20 yards (tackle by Rashied Davis)",0.000,0.340
2,5:06,1,10,GNB 21,19,17,Ryan Grant right tackle for 1 yard (tackle by Chris Harris and Sammie Lee Hill),0.340,-0.070
2,5:06,2,9,GNB 22,19,17,Ryan Grant right end for 5 yards (tackle by Kyle Vanden Bosch),-0.070,-0.100
2,4:26,3,4,GNB 27,19,17,Matt Flynn pass complete short middle to Jermichael Finley for 16 yards (tackle by Amari Spievey),-0.100,1.800
2,3:48,1,10,GNB 43,19,17,"Matt Flynn pass incomplete deep left intended for Donald Driver. Penalty on Eric Wright: Defensive Pass Interference, 21 yards (no play)",1.800,3.180
2,3:43,1,10,DET 36,19,23,"Matt Flynn pass complete deep left to Jordy Nelson for 36 yards, touchdown. Penalty on Andre Fluellen: Defensive Offside (Declined)",3.180,7.000
2,3:43,,,DET 2,19,24,Mason Crosby kicks extra point good,0.000,0.000
2,3:37,,,GNB 35,19,24,"Mason Crosby kicks off 62 yards, returned by Stefan Logan for 20 yards (tackle by D.J. Smith)",0.000,0.480
2,3:31,1,10,DET 23,19,24,Matthew Stafford pass complete short middle to Brandon Pettigrew for 24 yards (tackle by Charlie Peprah and Morgan Burnett),0.480,2.060
2,2:59,1,10,DET 47,19,24,Matthew Stafford pass complete short left to Titus Young for 10 yards (tackle by Jarrett Bush),2.060,2.720
2,2:54,1,10,GNB 43,19,24,Matthew Stafford pass incomplete short right intended for Nate Burleson,2.720,2.180
2,2:49,2,10,GNB 43,19,24,Matthew Stafford pass incomplete deep middle intended for Titus Young,2.180,1.490
2,2:42,3,10,GNB 43,19,24,Matthew Stafford pass complete deep right to Tony Scheffler for 16 yards (tackle by Charlie Peprah),1.490,3.780
2,2:26,1,10,GNB 27,19,24,Kevin Smith left guard for 6 yards (tackle by Morgan Burnett),3.780,4.040
2,2:00,2,4,GNB 21,19,24,Matthew Stafford pass incomplete deep left intended for Calvin Johnson,4.040,3.340
2,1:55,3,4,GNB 21,19,24,Matthew Stafford pass incomplete deep middle intended for Calvin Johnson,3.340,2.130
2,1:51,4,4,GNB 21,19,24,Jason Hanson 39 yard field goal no good,2.130,-0.870
2,1:46,1,10,GNB 29,19,24,Brandon Saine up the middle for 6 yards (tackle by Stephen Tulloch and Nick Fairley),0.870,1.140
2,1:19,2,4,GNB 35,19,24,Matt Flynn pass complete short middle to Jermichael Finley for 7 yards (tackle by Brandon McDonald),1.140,1.730
2,1:11,,,,19,24,Timeout #1 by Green Bay Packers,0.000,1.730
2,1:11,1,10,GNB 42,19,24,Matt Flynn pass complete short middle to Brandon Saine for 5 yards (tackle by Stephen Tulloch),1.730,1.860
2,0:47,2,5,GNB 47,19,24,Matt Flynn pass complete short right to Jermichael Finley for 7 yards (tackle by Justin Durant),1.860,2.520
2,0:41,,,,19,24,Timeout #2 by Green Bay Packers,0.000,2.520
2,0:41,1,10,DET 46,19,24,Matt Flynn pass complete short right to John Kuhn for 7 yards (tackle by Justin Durant),2.520,2.920
2,0:21,2,3,DET 39,19,24,Matt Flynn pass complete short right to James Jones for 10 yards (tackle by Justin Durant),2.920,3.640
2,0:03,,,,19,24,Timeout #3 by Green Bay Packers,0.000,3.640
2,0:02,1,10,DET 29,19,24,Mason Crosby 47 yard field goal no good,3.640,1.330
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,19,24,"Mason Crosby kicks off 71 yards, touchback",0.000,0.280
3,15:00,1,10,DET 20,19,24,Kevin Smith left guard for 8 yards (tackle by Jarrett Bush and Charlie Peprah),0.280,0.810
3,14:27,2,2,DET 28,19,24,Kevin Smith left tackle for 1 yard (tackle by A.J. Hawk),0.810,0.230
3,13:46,3,1,DET 29,19,24,Stefan Logan left end for 16 yards (tackle by Sam Shields),0.230,1.930
3,12:59,1,10,DET 45,19,24,Matthew Stafford pass complete short middle to Calvin Johnson for 30 yards (tackle by Tramon Williams),1.930,3.910
3,12:19,1,10,GNB 25,19,24,Matthew Stafford pass complete short left to Nate Burleson for 7 yards (tackle by Tramon Williams),3.910,4.370
3,11:44,2,3,GNB 18,19,24,Matthew Stafford pass incomplete short middle intended for Nate Burleson is intercepted by Jarrett Bush at GNB-13 and returned for 4 yards (tackle by Brandon Pettigrew),4.370,0.060
3,11:38,1,10,GNB 17,19,24,Matt Flynn pass complete short right to James Jones for 4 yards (tackle by DeAndre Levy and Chris Houston),-0.060,0.080
3,11:05,2,6,GNB 21,19,24,Brandon Saine left tackle for 5 yards (tackle by Justin Durant and DeAndre Levy),0.080,-0.120
3,10:25,3,1,GNB 26,19,24,Matt Flynn pass incomplete deep middle intended for James Jones,-0.120,-1.630
3,10:18,4,1,GNB 26,19,24,"Tim Masthay punts 34 yards, out of bounds",-1.630,-1.600
3,10:11,1,10,DET 40,19,24,"Nate Burleson left end for 9 yards (tackle by C.J. Wilson and Sam Shields). Penalty on Dominic Raiola: Clipping, 15 yards (no play)",1.600,0.610
3,9:49,1,25,DET 25,19,24,Matthew Stafford pass complete deep right to Brandon Pettigrew for 26 yards (tackle by Brad Jones),0.610,2.320
3,9:06,1,10,GNB 49,19,24,Matthew Stafford pass complete short left to Nate Burleson for 16 yards (tackle by Charlie Peprah and Jarrett Bush),2.320,3.380
3,8:36,1,10,GNB 33,19,24,Matthew Stafford pass complete deep middle to Calvin Johnson for 16 yards (tackle by Tramon Williams),3.380,4.440
3,7:54,1,10,GNB 17,19,24,"Matthew Stafford sacked by Vic So'oto for -11 yards. Penalty on Erik Walden: Unnecessary Roughness, 14 yards",4.440,4.650
3,7:33,1,10,GNB 14,19,24,Matthew Stafford pass complete short middle to Kevin Smith for 9 yards (tackle by B.J. Raji),4.650,5.670
3,6:48,2,1,GNB 5,19,24,Matthew Stafford pass incomplete short left intended for Tony Scheffler (defended by Jarrett Bush),5.670,4.960
3,6:44,3,1,GNB 5,19,24,"Penalty on Desmond Bishop: Personal Foul, 3 yards, Penalty on Stephen Peterman: False Start (Declined) (no play)",4.960,6.740
3,6:44,1,2,GNB 2,25,24,"Matthew Stafford pass complete short middle to Titus Young for 2 yards, touchdown",6.740,7.000
3,6:44,,,GNB 2,26,24,Jason Hanson kicks extra point good,0.000,0.000
3,6:39,,,DET 35,26,24,"Jason Hanson kicks off 65 yards, returned by Brandon Saine for 20 yards (tackle by John Wendling)",0.000,0.280
3,6:35,1,10,GNB 20,26,24,Matt Flynn pass complete short left to Jordy Nelson for 5 yards (tackle by Alphonso Smith),0.280,0.410
3,6:01,2,5,GNB 25,26,24,Matt Flynn pass complete short left to Jordy Nelson for 14 yards (tackle by Alphonso Smith),0.410,1.530
3,5:19,1,10,GNB 39,26,24,Ryan Grant right tackle for 3 yards (tackle by Stephen Tulloch and DeAndre Levy),1.530,1.390
3,4:41,2,7,GNB 42,26,30,"Matt Flynn pass complete deep middle to Jordy Nelson for 58 yards, touchdown",1.390,7.000
3,4:41,,,DET 2,26,31,Mason Crosby kicks extra point good,0.000,0.000
3,4:32,,,GNB 35,26,31,"Mason Crosby kicks off 72 yards, touchback",0.000,0.280
3,4:32,1,10,DET 20,26,31,Kevin Smith left guard for 4 yards (tackle by A.J. Hawk),0.280,0.270
3,3:52,2,6,DET 24,26,31,Matthew Stafford pass complete deep right to Calvin Johnson for 41 yards (tackle by Jarrett Bush),0.270,3.250
,,,,,,,"GNB challenged the pass completion ruling, and the play was upheld.",,
3,3:32,1,10,GNB 35,26,31,"Penalty on Brandon Pettigrew: False Start, 5 yards (no play)",3.250,2.920
3,3:29,1,15,GNB 40,26,31,Matthew Stafford pass complete deep right to Calvin Johnson for 27 yards (tackle by Tramon Williams),2.920,4.710
3,3:00,1,10,GNB 13,26,31,Matthew Stafford pass incomplete short middle intended for Brandon Pettigrew,4.710,4.050
3,2:54,2,10,GNB 13,26,31,Matthew Stafford pass complete short right to Brandon Pettigrew for 8 yards (tackle by Tramon Williams and Morgan Burnett),4.050,4.780
3,2:13,3,2,GNB 5,32,31,"Matthew Stafford pass complete short middle to Kevin Smith for 5 yards, touchdown",4.780,7.000
3,2:13,,,,34,31,"Two Point Attempt: Matthew Stafford pass complete to Tony Scheffler, conversion succeeds",1.000,1.000
3,2:07,,,DET 35,34,31,"Jason Hanson kicks off 73 yards, touchback",0.000,0.280
3,2:07,1,10,GNB 20,34,31,Matt Flynn pass complete short middle to D.J. Williams for 6 yards (tackle by Justin Durant),0.280,0.540
3,1:30,2,4,GNB 26,34,31,"Penalty on Josh Sitton: False Start, 5 yards (no play)",0.540,-0.130
3,1:10,2,9,GNB 21,34,31,Brandon Saine right tackle for 3 yards (tackle by Sammie Lee Hill and DeAndre Levy),-0.130,-0.430
3,0:28,3,6,GNB 24,34,31,Matt Flynn sacked by Ndamukong Suh for -8 yards. Penalty on Evan Dietrich-Smith: Offensive Holding (Declined),-0.430,-2.390
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,14,GNB 16,34,31,"Tim Masthay punts 51 yards, returned by Stefan Logan for 5 yards (tackle by M.D. Jennings)",-2.390,-1.470
4,14:49,1,10,DET 38,34,31,Maurice Morris left guard for no gain (tackle by Desmond Bishop),1.470,0.920
4,14:13,2,10,DET 38,34,31,Matthew Stafford pass complete short middle to Calvin Johnson for 24 yards (tackle by Charlie Peprah),0.920,3.050
4,13:45,1,10,GNB 38,34,31,Maurice Morris right guard for 7 yards (tackle by Erik Walden),3.050,3.450
4,13:03,2,3,GNB 31,34,31,Matthew Stafford pass incomplete short middle intended for Calvin Johnson (defended by Tramon Williams),3.450,2.740
4,12:59,3,3,GNB 31,34,31,Matthew Stafford pass incomplete short right intended for Titus Young,2.740,1.380
4,12:54,4,3,GNB 31,34,31,Matthew Stafford pass incomplete short right intended for Brandon Pettigrew,1.380,-1.000
4,12:50,1,10,GNB 31,34,31,Ryan Grant right end for 6 yards (tackle by Stephen Tulloch),1.000,1.270
4,12:14,2,4,GNB 37,34,31,Brandon Saine left end for 1 yard (tackle by DeAndre Levy),1.270,0.700
4,11:35,3,3,GNB 38,34,31,"Penalty on Kyle Vanden Bosch: Encroachment, 5 yards (no play)",0.700,1.800
4,11:15,1,10,GNB 43,34,31,Brandon Saine left tackle for 5 yards (tackle by Nick Fairley and Stephen Tulloch),1.800,1.930
4,10:33,2,5,GNB 48,34,31,"Matt Flynn sacked by Kyle Vanden Bosch for -9 yards. Penalty on DeAndre Levy: Defensive Holding, 5 yards (no play)",1.930,2.460
4,10:14,1,10,DET 47,34,31,Brandon Saine for 10 yards (tackle by Amari Spievey),2.460,3.120
4,9:27,,,,34,31,Timeout #2 by Green Bay Packers,0.000,3.120
4,9:27,1,10,DET 37,34,31,John Kuhn left tackle for 3 yards (tackle by Lawrence Jackson),3.120,2.980
4,8:46,2,7,DET 34,34,31,Brandon Saine left guard for -1 yards (tackle by DeAndre Levy). Penalty on Marshall Newhouse: Illegal Formation (Declined),2.980,2.150
4,8:18,3,8,DET 35,34,37,"Matt Flynn pass complete short middle to Donald Driver for 35 yards, touchdown",2.150,7.000
4,8:18,,,DET 2,34,38,Mason Crosby kicks extra point good,0.000,0.000
4,8:10,,,GNB 35,34,38,"Mason Crosby kicks off 73 yards, touchback",0.000,0.280
4,8:10,1,10,DET 20,34,38,"Penalty on Brandon Pettigrew: False Start, 5 yards (no play)",0.280,-0.310
4,8:10,1,15,DET 15,34,38,Matthew Stafford sacked by Brad Jones for -7 yards,-0.310,-1.660
4,7:38,2,22,DET 8,34,38,Matthew Stafford pass incomplete deep right intended for Calvin Johnson (defended by Tramon Williams),-1.660,-2.820
4,7:30,3,22,DET 8,34,38,Matthew Stafford pass incomplete short middle intended for Kevin Smith,-2.820,-2.490
4,7:25,4,22,DET 8,34,38,"Ben Graham punts 45 yards, fair catch by Jordy Nelson",-2.490,-2.060
4,7:17,1,10,GNB 47,34,38,Brandon Saine left end for -1 yards (tackle by Kyle Vanden Bosch),2.060,1.380
4,6:39,2,11,GNB 46,34,38,Matt Flynn pass complete short middle to Brandon Saine for 5 yards (tackle by Stephen Tulloch and Justin Durant),1.380,1.360
4,6:39,3,6,DET 49,34,38,"Penalty on Marshall Newhouse: False Start, 5 yards (no play)",1.360,0.700
4,5:37,3,11,GNB 46,34,38,Matt Flynn sacked by Willie Young for -1 yards,0.700,-0.390
4,5:09,4,12,GNB 45,34,38,"Tim Masthay punts 48 yards, fair catch by Stefan Logan",-0.390,0.380
4,5:01,1,10,DET 7,34,38,Matthew Stafford pass complete short middle to Titus Young for 4 yards (tackle by Sam Shields),-0.380,-0.490
4,4:36,2,6,DET 11,34,38,Matthew Stafford pass complete deep middle to Brandon Pettigrew for 22 yards (tackle by Desmond Bishop),-0.490,1.140
4,4:06,1,10,DET 33,34,38,Matthew Stafford pass complete short middle to Nate Burleson for 3 yards (tackle by Desmond Bishop and Charlie Peprah),1.140,1.000
4,3:37,2,7,DET 36,34,38,"Matthew Stafford pass incomplete deep right intended for Calvin Johnson. Penalty on Tramon Williams: Defensive Pass Interference, 36 yards, Penalty on Vic So'oto: Defensive Offside (Declined) (no play)",1.000,3.710
4,3:31,1,10,GNB 28,34,38,Matthew Stafford pass complete deep middle to Tony Scheffler for 26 yards (tackle by Sam Shields),3.710,6.740
4,2:53,1,2,GNB 2,34,38,"Matthew Stafford pass incomplete short left intended for Calvin Johnson. Penalty on Calvin Johnson: Offensive Pass Interference, 10 yards (no play)",6.740,4.640
4,2:49,1,12,GNB 12,34,38,Matthew Stafford pass incomplete short left intended for Tony Scheffler,4.640,3.860
4,2:44,2,12,GNB 12,40,38,"Matthew Stafford pass complete short middle to Tony Scheffler for 12 yards, touchdown",3.860,7.000
4,2:44,,,GNB 2,41,38,Jason Hanson kicks extra point good,0.000,0.000
4,2:39,,,DET 35,41,38,"Jason Hanson kicks off 65 yards, touchback",0.000,0.280
4,2:39,1,10,GNB 20,41,38,Matt Flynn pass complete deep middle to James Jones for 16 yards (tackle by Eric Wright),0.280,1.330
4,2:17,1,10,GNB 36,41,38,Matt Flynn pass complete short middle to Brandon Saine for 7 yards (tackle by DeAndre Levy),1.330,1.740
4,2:00,2,3,GNB 43,41,38,Matt Flynn pass incomplete short right intended for Jordy Nelson,1.740,1.030
4,1:56,3,3,GNB 43,41,38,"Penalty on Ndamukong Suh: Encroachment, 5 yards (no play)",1.030,2.130
4,1:56,1,10,GNB 48,41,38,Matt Flynn pass incomplete short middle intended for Jordy Nelson (defended by Brandon McDonald),2.130,1.580
4,1:52,2,10,GNB 48,41,38,Matt Flynn pass complete short middle to Jordy Nelson for 6 yards (tackle by Brandon McDonald),1.580,1.680
4,1:25,3,4,DET 46,41,38,Matt Flynn pass complete deep right to James Jones for 40 yards (tackle by Chris Houston),1.680,5.830
4,1:19,1,6,DET 6,41,38,John Kuhn right guard for 2 yards (tackle by Kyle Vanden Bosch),5.830,5.340
4,1:13,,,,41,38,Timeout #1 by Detroit Lions,0.000,5.340
4,1:13,2,4,DET 4,41,44,"Matt Flynn pass complete short right to Jermichael Finley for 4 yards, touchdown",5.340,7.000
4,1:13,,,DET 2,41,45,Mason Crosby kicks extra point good,0.000,0.000
4,1:10,,,GNB 35,41,45,"Mason Crosby kicks off 65 yards, touchback",0.000,0.280
4,1:10,1,10,DET 20,41,45,Matthew Stafford pass complete short middle to Calvin Johnson for 12 yards (tackle by Charlie Peprah),0.280,1.070
4,0:47,1,10,DET 32,41,45,Matthew Stafford pass complete short middle to Kevin Smith for 10 yards (tackle by Patrick Lee),1.070,1.730
4,0:40,1,10,DET 42,41,45,Matthew Stafford pass complete deep middle to Calvin Johnson for 21 yards (tackle by Charlie Peprah),1.730,3.120
4,0:33,,,,41,45,Timeout #2 by Detroit Lions,0.000,3.120
4,0:33,1,10,GNB 37,41,45,Matthew Stafford pass incomplete deep left intended for Nate Burleson is intercepted by Sam Shields at GNB-20 and returned for 2 yards (tackle by Nate Burleson),3.120,-0.410
4,0:25,1,10,GNB 22,41,45,Matt Flynn kneels for -1 yards,0.410,-0.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
