Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Colts,3.0,12.32,15.1,-2.12,-1.49,-11.6,-9.42,-3.49,4.26,0.59,-3.56,4.7,1.35,-1.5,-0.4
Chargers,-3.0,11.6,9.42,3.49,-4.26,-12.32,-15.1,2.12,1.49,-0.59,-4.7,3.56,1.5,-1.35,0.4
