Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Wes Welker,NWE,0,0,,0,0,3,42,14.0,0,16
Matthew Slater,NWE,1,20,20.0,0,20,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jordan Shipley,JAX,0,0,,0,0,4,36,9.0,0,15
Richard Murphy,JAX,3,70,23.3,0,32,0,0,,0,0
Zach Potter,JAX,1,11,11.0,0,11,0,0,,0,0
Keith Toston,JAX,1,16,16.0,0,16,0,0,,0,0
