Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Colts,14.0,29.44,17.84,11.26,0.0,-12.71,-11.7,0.83,4.39,-2.04,-5.8,3.05,0.9,-0.21,0.02
Raiders,-14.0,12.71,11.7,-0.83,-4.39,-29.44,-17.84,-11.26,0.0,2.04,-3.05,5.8,0.21,-0.9,-0.02
