Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Marlon Mack,IND,25,132,2,6,94,3.8,38,1.5,0,
Nyheim Hines,IND,11,78,0,4,35,3.2,43,3.9,1,11.0
Andrew Luck,IND,2,-2,0,0,-2,-1.0,0,0.0,0,
Jordan Wilkins,IND,2,14,0,1,14,7.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Doug Martin,OAK,13,72,0,4,36,2.8,36,2.8,0,
Derek Carr,OAK,2,0,1,1,0,0.0,0,0.0,0,
Jalen Richard,OAK,2,14,0,1,3,1.5,11,5.5,0,
Dwayne Harris,OAK,1,13,0,1,11,11.0,2,2.0,0,
DeAndre Washington,OAK,1,4,0,,0,0.0,4,4.0,1,1.0
