#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:41,ARI 21,5,2:12,26,Punt
2,1,3:28,ARI 37,4,2:50,20,Punt
3,2,14:24,ARI 48,5,2:40,23,Field Goal
4,2,10:20,ARI 20,6,2:48,80,Touchdown
5,2,1:55,ARI 20,4,1:02,19,Punt
6,3,15:00,ARI 20,5,2:17,16,Punt
7,3,11:54,DET 7,4,1:22,2,Field Goal
8,3,10:11,ARI 28,6,3:07,34,Interception
9,3,7:04,ARI 20,7,2:51,55,Field Goal
10,3,2:38,ARI 26,9,3:21,59,Field Goal
11,4,8:43,ARI 42,6,3:11,14,Punt
12,4,4:28,ARI 39,7,2:29,61,Touchdown
13,4,1:09,DET 46,2,1:09,-2,End of Game
