Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
2,8:01,2,4,HOU 41,3,3,Lamar Miller left end for no gain (tackle by Edwin Jackson),1.530,0.830
2,7:17,3,4,HOU 41,3,3,Brock Osweiler pass complete short middle to DeAndre Hopkins for 22 yards (tackle by Mike Adams),0.830,3.120
2,6:37,1,10,IND 37,3,3,Lamar Miller left tackle for no gain (tackle by Edwin Jackson),3.120,2.570
2,6:00,2,10,IND 37,3,3,Alfred Blue middle for 5 yards (tackle by Hassan Ridgeway and Arthur Jones),2.570,2.540
2,5:17,3,5,IND 32,3,3,Akeem Hunt middle for 19 yards (tackle by Edwin Jackson and Mike Adams),2.540,4.710
2,4:34,1,10,IND 13,3,3,Lamar Miller right guard for 2 yards (tackle by David Parry),4.710,4.390
2,3:54,2,8,IND 11,3,3,Lamar Miller right guard for 3 yards (tackle by Arthur Jones),4.390,4.100
2,3:09,3,5,IND 8,3,3,Brock Osweiler pass complete short right to C.J. Fiedorowicz for 6 yards (tackle by Mike Adams),4.100,6.740
2,2:29,1,2,IND 2,9,3,"Lamar Miller middle for 2 yards, touchdown",6.740,7.000
2,2:26,,,IND 15,10,3,Nick Novak kicks extra point good,0.000,0.000
2,2:26,,,HOU 35,10,3,"Nick Novak kicks off 65 yards, touchback",0.000,-0.610
2,2:26,1,10,IND 25,10,3,Andrew Luck pass incomplete deep middle intended for T.Y. Hilton,0.610,0.060
2,2:21,2,10,IND 25,10,3,Andrew Luck pass incomplete,0.060,-0.620
2,2:14,3,10,IND 25,10,3,Andrew Luck pass complete short left to Robert Turbin for 11 yards (tackle by Benardrick McKinney and Brian Cushing),-0.620,1.330
2,2:00,1,10,IND 36,10,3,Andrew Luck pass complete short middle to T.Y. Hilton for 8 yards (tackle by Brian Cushing),1.330,1.870
2,1:41,2,2,IND 44,10,3,Robert Turbin right end for 5 yards (tackle by Benardrick McKinney),1.870,2.190
2,1:19,1,10,IND 49,10,3,Andrew Luck pass incomplete deep left intended for Donte Moncrief (defended by A.J. Bouye),2.190,1.650
2,1:14,2,10,IND 49,10,3,Andrew Luck pass complete short middle to Jack Doyle for 14 yards (tackle by Kareem Jackson),1.650,0.000
2,1:06,,,,10,3,Timeout #1 by Indianapolis Colts,0.000,-3.120
2,1:06,1,10,HOU 37,10,3,Andrew Luck pass incomplete short left intended for Robert Turbin,3.120,2.570
2,1:01,2,10,HOU 37,10,3,Andrew Luck pass incomplete short middle intended for Donte Moncrief (defended by Robert Nelson),2.570,1.880
2,0:56,3,10,HOU 37,10,3,Andrew Luck pass incomplete short middle intended for Phillip Dorsett (defended by Andre Hal),1.880,0.790
2,0:51,4,10,HOU 37,10,3,Adam Vinatieri 55 yard field goal no good,0.790,-1.930
2,0:46,1,10,HOU 45,10,3,Brock Osweiler pass complete deep left to Will Fuller for 16 yards,1.930,2.980
2,0:40,1,10,IND 39,10,3,Brock Osweiler pass complete short right to Jonathan Grimes for 6 yards (tackle by Erik Walden),2.980,3.250
2,0:23,2,4,IND 33,10,3,Brock Osweiler spiked the ball,3.250,2.540
2,0:22,3,4,IND 33,10,3,Brock Osweiler pass incomplete short middle intended for C.J. Fiedorowicz (defended by T.J. Green),2.540,1.180
2,0:17,4,4,IND 33,13,3,Nick Novak 52 yard field goal good,1.180,3.000
2,0:12,,,HOU 35,13,3,"Nick Novak kicks off 65 yards, touchback",0.000,-0.610
2,0:12,1,10,IND 25,13,3,"Penalty on HOU: Defensive 12 On-field, 5 yards (no play)",0.610,1.340
2,0:12,1,5,IND 30,13,3,Andrew Luck kneels for -1 yards,1.340,0.600
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,13,3,"Nick Novak kicks off 67 yards, returned by Josh Ferguson for 14 yards (tackle by Akeem Hunt). Penalty on Denzel Rice: Unnecessary Roughness, 15 yards",0.000,-0.740
3,14:56,1,10,IND 27,13,3,Andrew Luck pass incomplete short right intended for Phillip Dorsett,0.740,0.200
3,14:52,2,10,IND 27,13,3,Andrew Luck pass complete short middle to Jack Doyle for 8 yards (tackle by Whitney Mercilus),0.200,0.560
3,14:11,3,2,IND 35,13,3,Andrew Luck pass incomplete short right intended for Jack Doyle is intercepted by Andre Hal at IND-42 and returned for 24 yards,0.560,-4.370
3,13:54,1,10,IND 18,13,3,"Lamar Miller middle for 2 yards (tackle by David Parry). Penalty on Erik Walden: Unnecessary Roughness, 8 yards",4.370,5.370
3,13:23,1,8,IND 8,13,3,Lamar Miller right tackle for 2 yards (tackle by Hassan Ridgeway and Antonio Morrison),5.370,4.950
3,12:59,2,6,IND 6,13,3,Brock Osweiler pass incomplete short middle intended for Will Fuller,4.950,4.040
3,12:54,3,6,IND 6,13,3,Brock Osweiler pass incomplete short middle intended for C.J. Fiedorowicz (defended by Darryl Morris),4.040,2.990
3,12:49,4,6,IND 6,16,3,Nick Novak 24 yard field goal good,2.990,3.000
3,12:46,,,HOU 35,16,3,"Nick Novak kicks off 65 yards, touchback",0.000,-0.610
3,12:46,1,10,IND 25,16,3,Frank Gore left end for 2 yards (tackle by Jadeveon Clowney and Christian Covington),0.610,0.330
3,12:23,2,8,IND 27,16,3,Andrew Luck pass complete short right to Phillip Dorsett for 8 yards (tackle by Robert Nelson),0.330,1.270
3,11:52,1,10,IND 35,16,3,Andrew Luck pass incomplete short middle intended for Phillip Dorsett,1.270,0.720
3,11:48,2,10,IND 35,16,3,Andrew Luck pass complete short left to T.Y. Hilton for 9 yards (tackle by Kareem Jackson),0.720,1.220
3,11:08,3,1,IND 44,16,3,Robert Turbin left guard for 2 yards (tackle by Vince Wilfork),1.220,1.990
3,10:37,1,10,IND 46,16,3,"Penalty on Joe Reitz: False Start, 5 yards (no play)",1.990,1.660
3,10:18,1,15,IND 41,16,3,"Andrew Luck pass incomplete deep left intended for T.Y. Hilton is intercepted by Robert Nelson at HOU-8 and returned for 40 yards. Penalty on Robert Nelson: Defensive Pass Interference, 41 yards (no play)",1.660,4.370
3,10:00,1,10,HOU 18,16,9,"Andrew Luck pass complete short right to Frank Gore for 18 yards, touchdown",4.370,7.000
3,9:53,,,HOU 15,16,10,Adam Vinatieri kicks extra point good,0.000,0.000
3,9:53,,,IND 35,16,10,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.610
3,9:53,1,10,HOU 25,16,10,Alfred Blue middle for no gain (tackle by Antonio Morrison and Hassan Ridgeway),0.610,0.060
3,9:12,2,10,HOU 25,16,10,Alfred Blue middle for 3 yards (tackle by Erik Walden),0.060,-0.230
3,8:29,3,7,HOU 28,16,10,Brock Osweiler pass complete short left to Keith Mumphery for 6 yards (tackle by Rashaan Melvin and Edwin Jackson),-0.230,-1.110
3,7:40,4,1,HOU 34,16,10,"Shane Lechler punts 54 yards, returned by Chester Rogers for 2 yards (tackle by Don Jones)",-1.110,0.280
3,7:28,1,10,IND 14,16,10,Frank Gore middle for 4 yards (tackle by Brian Cushing and Benardrick McKinney),-0.280,-0.210
3,7:06,2,6,IND 18,16,10,Andrew Luck pass complete short left to Jack Doyle for 15 yards (tackle by Benardrick McKinney),-0.210,1.140
3,6:29,1,10,IND 33,16,10,"Andrew Luck pass incomplete. Penalty on Anthony Castonzo: Offensive Holding, 10 yards (no play)",1.140,0.480
3,6:22,1,20,IND 23,16,10,Andrew Luck pass complete short right to T.Y. Hilton for 9 yards (tackle by Whitney Mercilus),0.480,0.460
3,5:44,2,11,IND 32,16,10,Andrew Luck pass complete deep left to Chester Rogers for 21 yards (tackle by A.J. Bouye),0.460,2.460
3,5:14,1,10,HOU 47,16,10,Frank Gore right end for 13 yards (tackle by Kareem Jackson),2.460,3.310
3,4:45,1,10,HOU 34,16,10,Frank Gore middle for 1 yard (tackle by D.J. Reader and Jadeveon Clowney),3.310,2.910
3,4:02,2,9,HOU 33,16,10,"Andrew Luck pass incomplete deep right intended for Phillip Dorsett. Penalty on Robert Nelson: Defensive Pass Interference, 28 yards (no play)",2.910,6.060
3,3:56,1,5,HOU 5,16,10,Robert Turbin middle for 3 yards (tackle by Whitney Mercilus),6.060,5.720
3,3:22,2,2,HOU 2,16,10,Frank Gore left tackle for -1 yards (tackle by Vince Wilfork and D.J. Reader),5.720,4.720
3,2:36,3,3,HOU 3,16,10,"Andrew Luck sacked by Jadeveon Clowney for -7 yards. Andrew Luck fumbles (forced by Jadeveon Clowney), recovered by Whitney Mercilus at HOU-14 (tackle by Joe Reitz)",4.720,0.280
3,2:29,1,10,HOU 14,16,10,Brock Osweiler pass incomplete short middle intended for C.J. Fiedorowicz,-0.280,-0.750
3,2:22,2,10,HOU 14,16,10,Lamar Miller left guard for 2 yards (tackle by Edwin Jackson and Rashaan Melvin),-0.750,-1.160
3,1:40,3,8,HOU 16,16,10,"Brock Osweiler pass incomplete short middle intended for DeAndre Hopkins. Penalty on Vontae Davis: Defensive Holding, 5 yards (no play)",-1.160,0.340
3,1:36,1,10,HOU 21,16,10,Lamar Miller left tackle for 8 yards (tackle by Edwin Jackson),0.340,0.880
3,1:02,2,2,HOU 29,16,10,Lamar Miller middle for 3 yards (tackle by Edwin Jackson and Antonio Morrison),0.880,1.070
3,0:25,1,10,HOU 32,16,10,Brock Osweiler pass complete short middle to C.J. Fiedorowicz for 20 yards (tackle by Antonio Morrison),1.070,2.390
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 48,16,10,Lamar Miller middle for 20 yards (tackle by Mike Adams),2.390,3.710
4,14:27,1,10,IND 28,16,10,Lamar Miller left tackle for 8 yards (tackle by Mike Adams),3.710,4.250
4,13:50,2,2,IND 20,16,10,Alfred Blue middle for 3 yards (tackle by Darryl Morris and Edwin Jackson),4.250,4.440
4,13:06,1,10,IND 17,16,10,Brock Osweiler sacked by Trent Cole for -11 yards,4.440,2.410
4,12:44,2,21,IND 28,16,10,Brock Osweiler pass incomplete deep right intended for Will Fuller (defended by Rashaan Melvin),2.410,1.750
4,12:38,3,21,IND 28,16,10,Jonathan Grimes middle for 6 yards (tackle by Henry Anderson),1.750,1.990
4,11:58,4,15,IND 22,19,10,Nick Novak 41 yard field goal good. Penalty on T.J. Green: Running Into the Kicker (Declined),1.990,3.000
4,11:53,,,HOU 35,19,10,"Nick Novak kicks off 66 yards, returned by Jordan Todman for 18 yards (tackle by Brian Peters)",0.000,0.060
4,11:48,1,10,IND 17,19,10,Andrew Luck pass complete short middle to Jack Doyle for 6 yards (tackle by Benardrick McKinney),-0.060,0.350
4,11:29,2,4,IND 23,19,10,Andrew Luck pass incomplete short middle intended for Phillip Dorsett,0.350,-0.490
4,11:24,3,4,IND 23,19,10,Andrew Luck pass complete short right to Robert Turbin for 9 yards (tackle by Benardrick McKinney),-0.490,1.070
4,10:58,1,10,IND 32,19,10,"Robert Turbin middle for no gain (tackle by Antonio Smith). Penalty on Antonio Smith: Face Mask (15 Yards), 15 yards (no play)",1.070,2.060
4,10:23,1,10,IND 47,19,10,Andrew Luck pass incomplete deep middle intended for Phillip Dorsett,2.060,1.520
4,10:16,2,10,IND 47,19,10,Andrew Luck pass incomplete short middle intended for T.Y. Hilton (defended by Benardrick McKinney),1.520,0.830
4,10:11,3,10,IND 47,19,10,Andrew Luck pass complete short middle to T.Y. Hilton for 14 yards (tackle by Christian Covington),0.830,2.980
4,9:39,1,10,HOU 39,19,10,Frank Gore middle for 4 yards (tackle by Brian Cushing),2.980,2.980
4,9:14,2,6,HOU 35,19,16,"Andrew Luck pass complete deep right to T.Y. Hilton for 35 yards, touchdown. Penalty on Robert Nelson: Defensive Pass Interference (Declined)",2.980,7.000
4,9:06,,,HOU 15,19,17,Adam Vinatieri kicks extra point good,0.000,0.000
4,9:06,,,IND 35,19,17,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.610
4,9:06,1,10,HOU 25,19,17,Lamar Miller middle for 4 yards (tackle by Mike Adams),0.610,0.600
4,8:29,2,6,HOU 29,19,17,Lamar Miller right tackle for 20 yards (tackle by Darius Butler),0.600,2.190
4,7:52,1,10,HOU 49,19,17,Alfred Blue right tackle for 7 yards (tackle by Antonio Morrison and Trent Cole),2.190,2.590
4,7:17,2,3,IND 44,19,17,Alfred Blue middle for 1 yard (tackle by Trent Cole). Alfred Blue fumbles,2.590,2.010
,,,,,,,"IND challenged the fumble ruling, and the play was upheld.",,
4,6:32,3,2,IND 43,19,17,Brock Osweiler pass complete short right to Will Fuller for 6 yards (tackle by Rashaan Melvin),2.010,3.120
4,5:52,1,10,IND 37,19,17,"Lamar Miller left end for no gain (tackle by Antonio Morrison). Penalty on Greg Mancz: Offensive Holding, 10 yards (no play)",3.120,2.460
4,5:21,1,20,IND 47,19,17,Brock Osweiler pass complete short left to DeAndre Hopkins for 11 yards (tackle by Vontae Davis),2.460,2.710
4,4:47,2,9,IND 36,19,17,Brock Osweiler pass complete short left to Lamar Miller for 15 yards (tackle by Antonio Morrison),2.710,4.170
4,4:01,1,10,IND 21,19,17,"Alfred Blue middle for 1 yard (tackle by Antonio Morrison and David Parry). Penalty on Greg Mancz: Offensive Holding, 10 yards (no play)",4.170,3.510
4,3:56,1,20,IND 31,19,17,"Brock Osweiler pass complete short left to C.J. Fiedorowicz for 18 yards (tackle by Erik Walden). Penalty on Erik Walden: Defensive Holding, 5 yards (no play)",3.510,3.840
4,3:50,1,10,IND 26,19,17,--,3.840,4.570
4,3:50,1,5,IND 21,19,17,Alfred Blue right end for 1 yard (tackle by Akeem Ayers and Antonio Morrison),4.570,0.000
4,3:40,,,,19,17,Timeout #2 by Indianapolis Colts,0.000,-4.110
4,3:40,2,4,IND 20,19,17,Lamar Miller left end for 2 yards (tackle by Erik Walden and Hassan Ridgeway),4.110,0.000
4,3:34,,,,19,17,Timeout #3 by Indianapolis Colts,0.000,-3.750
4,3:34,3,2,IND 18,19,17,Alfred Blue middle for 1 yard (tackle by David Parry),3.750,2.460
4,2:51,4,1,IND 17,22,17,Nick Novak 34 yard field goal good,2.460,3.000
4,2:47,,,HOU 35,22,17,"Nick Novak kicks off 65 yards, touchback",0.000,-0.610
4,2:47,1,10,IND 25,22,17,Andrew Luck pass complete short right to T.Y. Hilton for 14 yards (tackle by Kareem Jackson),0.610,1.530
4,2:41,1,10,IND 39,22,17,Andrew Luck pass complete short left to Robert Turbin for 10 yards (tackle by Kareem Jackson),1.530,2.190
4,2:11,1,10,IND 49,22,17,Andrew Luck pass incomplete short left intended for Chester Rogers (defended by Eddie Pleasant),2.190,1.650
4,2:06,2,10,IND 49,22,17,Andrew Luck pass complete short right to T.Y. Hilton for 3 yards (tackle by Kareem Jackson),1.650,1.360
4,1:57,3,7,HOU 48,22,17,Andrew Luck pass complete short middle to T.Y. Hilton for 6 yards (tackle by Brian Cushing),1.360,0.000
4,1:24,,,,22,17,Timeout #1 by Houston Texans,0.000,-0.460
4,1:24,4,1,HOU 42,22,17,Andrew Luck pass incomplete short right intended for Robert Turbin,0.460,-1.730
4,1:20,1,10,HOU 42,22,17,Brock Osweiler kneels for -1 yards,1.730,1.050
4,0:40,2,11,HOU 41,22,17,Brock Osweiler kneels for -1 yards,1.050,0.230
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
