Quarter,Time,Down,ToGo,Location,CIN,IND,Detail,EPB,EPA
2,0:19,1,10,CIN 36,10,13,Andrew Luck pass complete short right to Nyheim Hines for -5 yards (tackle by Ryan Glasgow),3.180,1.960
2,0:14,,,,,,Timeout #2 by Indianapolis Colts,,
2,0:14,2,15,CIN 41,10,13,Andrew Luck pass complete short middle to Jack Doyle for 8 yards (tackle by Hardy Nickerson),1.960,2.350
2,0:06,,,,,,Timeout #3 by Indianapolis Colts,,
2,0:06,3,7,CIN 33,10,16,Adam Vinatieri 51 yard field goal good,2.350,3.000
2,0:02,,,IND 35,10,16,"Rigoberto Sanchez kicks off 37 yards, returned by Giovani Bernard for no gain (tackle by Corey Moore)",0.000,1.270
Quarter,Time,Down,ToGo,Location,CIN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,10,16,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,IND 25,10,16,Andrew Luck pass incomplete short right intended for Jack Doyle,0.610,0.060
3,14:54,2,10,IND 25,10,16,Jordan Wilkins left tackle for -2 yards (tackle by Nick Vigil),0.060,-0.890
3,14:16,3,12,IND 23,10,16,Andrew Luck sacked by Geno Atkins for -6 yards,-0.890,-2.320
3,13:43,4,18,IND 17,10,16,"Rigoberto Sanchez punts 49 yards, returned by Alex Erickson for -1 yards (tackle by Zaire Franklin and Christopher Milton)",-2.320,-1.140
3,13:32,1,10,CIN 33,10,16,"Penalty on Clint Boling: False Start, 5 yards (no play)",1.140,0.810
3,13:32,1,15,CIN 28,10,16,Joe Mixon right tackle for -1 yards (tackle by Margus Hunt and Al Woods),0.810,-0.220
3,13:04,2,16,CIN 27,10,16,Andy Dalton sacked by Margus Hunt for -8 yards,-0.220,-2.080
3,12:19,3,24,CIN 19,10,16,Andy Dalton pass complete short right to Tyler Eifert for 6 yards (tackle by Nate Hairston),-2.080,-1.700
3,11:42,4,18,CIN 25,10,16,"Kevin Huber punts 50 yards. Penalty on Brandon Wilson: Kick Catch Interference, 15 yards",-1.700,-1.600
3,11:30,1,10,IND 40,10,16,Andrew Luck pass complete short middle to Ryan Grant for 8 yards (tackle by Dre Kirkpatrick),1.600,2.130
3,10:57,2,2,IND 48,10,16,Andrew Luck pass complete short right to Ryan Grant for 13 yards (tackle by Clayton Fejedelem),2.130,2.980
3,10:23,1,10,CIN 39,10,16,Andrew Luck pass incomplete deep left intended for T.Y. Hilton,2.980,2.440
3,10:17,2,10,CIN 39,10,16,Andrew Luck pass complete short middle to Jordan Wilkins for 7 yards (tackle by Hardy Nickerson),2.440,2.680
3,9:52,3,3,CIN 32,10,16,Andrew Luck pass complete short middle to Eric Ebron for 12 yards (tackle by Jessie Bates),2.680,4.240
3,9:13,1,10,CIN 20,10,16,Andrew Luck pass incomplete short right intended for T.Y. Hilton (defended by Dre Kirkpatrick),4.240,3.690
3,9:06,2,10,CIN 20,10,16,Andrew Luck pass complete short left to Jordan Wilkins for 6 yards (tackle by Nick Vigil),3.690,3.890
3,8:38,3,4,CIN 14,10,16,Andrew Luck pass complete short left to Jack Doyle for 9 yards (tackle by Clayton Fejedelem),3.890,6.060
3,8:17,1,5,CIN 5,10,22,"Andrew Luck pass complete short left to T.Y. Hilton for 5 yards, touchdown. Penalty on William Jackson: Unnecessary Roughness, 15 yards",6.060,7.000
3,8:13,,,CIN 15,10,23,Adam Vinatieri kicks extra point good,0.000,0.000
3,8:13,,,IND 50,10,23,"Rigoberto Sanchez kicks off 50 yards, touchback.",0.000,0.610
3,8:13,1,10,CIN 25,10,23,Andy Dalton pass complete short right to Joe Mixon for 5 yards (tackle by Denico Autry),0.610,0.740
3,7:38,2,5,CIN 30,10,23,Andy Dalton pass complete short right to A.J. Green for 6 yards (tackle by Nate Hairston),0.740,1.330
3,7:05,1,10,CIN 36,10,23,Andy Dalton pass complete short left to Tyler Boyd for 4 yards (tackle by Kenny Moore),1.330,1.330
3,6:31,2,6,CIN 40,10,23,Andy Dalton pass incomplete short right intended for Joe Mixon,1.330,0.630
3,6:25,3,6,CIN 40,10,23,Andy Dalton right end for 7 yards (tackle by Nate Hairston),0.630,2.060
3,5:42,1,10,CIN 47,10,23,Joe Mixon right tackle for 7 yards (tackle by Clayton Geathers),2.060,2.460
3,5:03,2,3,IND 46,10,23,Joe Mixon right tackle for 8 yards (tackle by Clayton Geathers),2.460,3.050
3,4:18,1,10,IND 38,16,23,"Andy Dalton pass complete deep left to A.J. Green for 38 yards, touchdown",3.050,7.000
3,4:09,,,IND 15,17,23,Randy Bullock kicks extra point good,0.000,0.000
3,4:09,,,CIN 35,17,23,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
3,4:09,1,10,IND 25,17,23,Jordan Wilkins right end for 6 yards,0.610,0.870
3,3:42,2,4,IND 31,17,23,Andrew Luck pass incomplete deep right intended for T.Y. Hilton,0.870,0.170
3,3:35,3,4,IND 31,17,23,Andrew Luck pass complete deep left to Zach Pascal for 18 yards (tackle by Jessie Bates and Clayton Fejedelem),0.170,2.190
3,2:58,1,10,IND 49,17,23,Jordan Wilkins left end for 1 yard (tackle by Hardy Nickerson),2.190,1.780
3,2:33,2,9,IND 50,17,23,Jordan Wilkins up the middle for 2 yards (tackle by Nick Vigil),1.780,1.360
3,1:54,3,7,CIN 48,17,23,"Andrew Luck sacked by Carlos Dunlap for no gain. Andrew Luck fumbles (forced by Carlos Dunlap), recovered by Clayton Fejedelem at IND-39 (tackle by T.Y. Hilton). Penalty on Carlos Dunlap: Roughing the Passer, 15 yards (no play)",1.360,3.380
3,1:49,1,10,CIN 33,17,23,Nyheim Hines left end for 4 yards (tackle by Nick Vigil),3.380,3.380
3,1:05,2,6,CIN 29,17,23,Andrew Luck sacked by Carlos Dunlap for -8 yards,3.380,1.620
3,0:21,3,14,CIN 37,17,23,Andrew Luck pass incomplete short left intended for Nyheim Hines,1.620,0.790
3,0:17,4,14,CIN 37,17,23,Adam Vinatieri 55 yard field goal no good,0.790,-1.930
3,0:12,1,10,CIN 45,17,23,Joe Mixon left tackle for 13 yards (tackle by Malik Hooker),1.930,2.790
Quarter,Time,Down,ToGo,Location,CIN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 42,17,23,Joe Mixon up the middle for 1 yard (tackle by Jabaal Sheard),2.790,2.380
4,14:37,2,9,IND 41,17,23,Andy Dalton sacked by Margus Hunt for -6 yards,2.380,0.890
4,13:55,3,15,IND 47,17,23,"Andy Dalton pass incomplete short right intended for Tyler Eifert. Penalty on Clayton Geathers: Defensive Pass Interference, 8 yards (no play)",0.890,2.980
4,13:50,1,10,IND 39,17,23,"Giovani Bernard right end for no gain (tackle by Kemoko Turay). Penalty on Kemoko Turay: Horse Collar Tackle, 15 yards (no play)",2.980,3.970
4,13:23,1,10,IND 24,17,23,Andy Dalton pass complete short right to Joe Mixon for 15 yards (tackle by Clayton Geathers),3.970,5.140
4,12:56,1,9,IND 9,17,23,Joe Mixon left guard for 6 yards (tackle by Darius Leonard),5.140,5.530
4,12:19,2,3,IND 3,17,23,"Joe Mixon up the middle for no gain (tackle by Denico Autry). Penalty on Margus Hunt: Illegal Substitution, 2 yards (no play)",5.530,5.910
4,11:51,,,,,,Timeout #1 by Cincinnati Bengals,,
4,11:51,2,1,IND 1,17,23,Joe Mixon up the middle for no gain (tackle by Skai Moore),5.910,5.170
4,11:10,3,1,IND 1,23,23,"Joe Mixon up the middle for 1 yard, touchdown",5.170,7.000
4,11:07,,,IND 15,24,23,Randy Bullock kicks extra point good,0.000,0.000
4,11:07,,,CIN 35,24,23,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
4,11:07,1,10,IND 25,24,23,Andrew Luck pass complete short right to T.Y. Hilton for 8 yards (tackle by Dre Kirkpatrick),0.610,1.140
4,10:41,2,2,IND 33,24,23,Jordan Wilkins up the middle for no gain (tackle by Ryan Glasgow and Darqueze Dennard),1.140,0.430
4,10:07,3,2,IND 33,24,23,Andrew Luck pass incomplete deep right intended for Ryan Grant (defended by Dre Kirkpatrick),0.430,-1.180
4,10:01,4,2,IND 33,24,23,"Rigoberto Sanchez punts 46 yards, fair catch by Alex Erickson at CIN-21",-1.180,-0.340
4,9:53,1,10,CIN 21,24,23,Joe Mixon up the middle for 2 yards (tackle by Nate Hairston),0.340,0.070
4,9:13,2,8,CIN 23,24,23,Andy Dalton pass complete short middle to A.J. Green for 18 yards (tackle by Matthias Farley),0.070,1.660
4,8:34,1,10,CIN 41,24,23,Joe Mixon left tackle for 3 yards (tackle by Anthony Walker and Darius Leonard),1.660,1.530
4,7:59,2,7,CIN 44,24,23,"Joe Mixon right tackle for no gain (tackle by Najee Goode). Penalty on Alex Redmond: Offensive Holding, 10 yards (no play)",1.530,0.180
4,7:37,2,17,CIN 34,24,23,Andy Dalton pass complete short middle to Tyler Eifert for 9 yards (tackle by Anthony Walker and Darius Leonard),0.180,0.700
4,6:57,3,8,CIN 43,24,23,Andy Dalton pass complete short right to Tyler Boyd for 17 yards (tackle by Malik Hooker),0.700,2.920
4,6:14,1,10,IND 40,24,23,Andy Dalton pass complete short middle to Joe Mixon for 5 yards (tackle by Darius Leonard),2.920,3.050
4,5:34,2,5,IND 35,24,23,"Andy Dalton pass complete short left to A.J. Green for 12 yards (tackle by Clayton Geathers). A.J. Green fumbles (forced by Clayton Geathers), recovered by Tyler Boyd at IND-21 (tackle by Quincy Wilson)",3.050,4.170
4,4:56,1,10,IND 21,24,23,Joe Mixon right end for no gain (tackle by Anthony Walker),4.170,3.630
4,4:13,2,10,IND 21,24,23,Andy Dalton pass incomplete deep left intended for A.J. Green,3.630,2.940
4,4:08,,,,,,Timeout #2 by Cincinnati Bengals,,
4,4:08,3,10,IND 21,24,23,Andy Dalton pass incomplete short left intended for Tyler Boyd,2.940,2.060
4,4:01,4,10,IND 21,27,23,Randy Bullock 39 yard field goal good,2.060,3.000
4,3:57,,,CIN 35,27,23,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
4,3:57,1,10,IND 25,27,23,Andrew Luck pass incomplete short middle intended for Jack Doyle (defended by Carlos Dunlap),0.610,0.060
4,3:52,2,10,IND 25,27,23,Andrew Luck pass incomplete short middle intended for T.Y. Hilton (defended by Dre Kirkpatrick). Penalty on Ryan Grant: Illegal Formation (Declined),0.060,-0.620
4,3:47,3,10,IND 25,27,23,Andrew Luck pass complete short left to Jack Doyle for 12 yards (tackle by Hardy Nickerson),-0.620,1.400
4,3:21,1,10,IND 37,27,23,Andrew Luck pass complete short middle to Jack Doyle for 4 yards (tackle by Darqueze Dennard),1.400,1.400
4,2:58,2,6,IND 41,27,23,Jordan Wilkins up the middle for 4 yards (tackle by Carlos Dunlap),1.400,1.220
4,2:30,3,2,IND 45,27,23,Andrew Luck pass complete short right to Chester Rogers for 7 yards (tackle by Nick Vigil),1.220,2.390
4,2:05,1,10,CIN 48,27,23,Andrew Luck pass complete short left to Ryan Grant for 4 yards (tackle by Jessie Bates),2.390,2.390
4,1:59,2,6,CIN 44,27,23,Andrew Luck pass complete short middle to Ryan Grant for 8 yards (tackle by William Jackson),2.390,3.180
4,1:38,1,10,CIN 36,27,23,Andrew Luck pass complete short middle to Nyheim Hines for 8 yards (tackle by Nick Vigil),3.180,3.720
4,1:16,2,2,CIN 28,27,23,Andrew Luck pass complete short left to Nyheim Hines for 3 yards (tackle by William Jackson),3.720,3.910
4,1:09,1,10,CIN 25,27,23,Andrew Luck pass complete short right to Nyheim Hines for -5 yards (tackle by Nick Vigil),3.910,2.690
4,0:46,2,15,CIN 30,27,23,Andrew Luck pass incomplete short right intended for Nyheim Hines,2.690,2.010
4,0:40,3,15,CIN 30,33,23,"Andrew Luck pass complete short left to Jack Doyle for 13 yards (tackle by Clayton Fejedelem). Jack Doyle fumbles (forced by Clayton Fejedelem), recovered by Clayton Fejedelem at CIN-17 and returned for 83 yards, touchdown",2.010,-7.000
4,0:24,,,CIN 35,34,23,"Randy Bullock kicks off 70 yards, returned by Zach Pascal for no gain (tackle by Tony McRae and Darius Phillips)",0.000,0.340
4,0:18,1,10,IND 21,34,23,Andrew Luck pass complete short left to Jack Doyle for 9 yards (tackle by Nick Vigil),0.340,1.020
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
