Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
1,9:26,2,10,PIT 12,0,0,Ben Roethlisberger right end for 13 yards (tackle by Mike Adams),-0.780,0.610
1,8:54,1,10,PIT 25,0,0,Rashard Mendenhall right guard for 2 yards (tackle by Kenyon Coleman and Ahtyba Rubin),0.610,0.330
1,8:15,2,8,PIT 27,0,0,Rashard Mendenhall middle for 1 yard (tackle by Robaire Smith and Ahtyba Rubin),0.330,-0.230
1,7:33,3,7,PIT 28,0,0,Ben Roethlisberger pass incomplete deep left intended for Heath Miller (defended by David Bowens),-0.230,-1.500
1,7:28,4,7,PIT 28,0,0,"Daniel Sepulveda punts 50 yards, returned by Josh Cribbs for 26 yards (tackle by Daniel Sepulveda)",-1.500,-2.130
1,7:13,1,10,CLE 48,0,0,Derek Anderson pass incomplete deep left intended for Mohamed Massaquoi,2.130,1.580
1,7:08,2,10,CLE 48,0,0,Jamal Lewis right guard for no gain (tackle by James Farrior and Travis Kirschke),1.580,0.890
1,6:25,3,10,CLE 48,0,0,Derek Anderson pass incomplete short right intended for Robert Royal,0.890,-0.190
1,6:22,4,10,CLE 48,0,0,"Dave Zastudil punts 52 yards, touchback",-0.190,-0.280
1,6:14,1,10,PIT 20,0,0,Willie Parker right end for 4 yards (tackle by Eric Barton),0.280,0.270
1,5:35,2,6,PIT 24,0,0,Ben Roethlisberger pass complete short left to Santonio Holmes for 12 yards (tackle by Shaun Rogers and Jason Trusnik),0.270,1.330
1,4:55,1,10,PIT 36,0,0,Willie Parker left end for 6 yards (tackle by Eric Barton and Ahtyba Rubin),1.330,1.600
1,4:16,2,4,PIT 42,0,0,"Ben Roethlisberger for no gain. Ben Roethlisberger fumbles, recovered by Alex Hall at PIT-39 (tackle by Doug Legursky)",1.600,-2.980
1,4:11,1,10,PIT 39,0,0,Jamal Lewis middle for 3 yards (tackle by James Harrison and Brett Keisel),2.980,2.850
1,3:38,2,7,PIT 36,0,0,Josh Cribbs right end for 7 yards (tackle by Ryan Clark and Ike Taylor),2.850,3.640
1,3:02,1,10,PIT 29,0,0,Jerome Harrison left guard for 4 yards (tackle by Lawrence Timmons and Brett Keisel),3.640,3.640
1,2:30,2,6,PIT 25,0,0,Jamal Lewis middle for no gain (tackle by Lawrence Timmons),3.640,2.940
1,2:12,3,6,PIT 25,0,0,Jerome Harrison left end for 11 yards (tackle by Ike Taylor),2.940,4.650
1,1:09,1,10,PIT 14,0,0,Josh Cribbs pass incomplete short right intended for Chansi Stuckey,4.650,4.000
1,1:05,2,10,PIT 14,0,0,Josh Cribbs pass incomplete short right intended for Chansi Stuckey is intercepted by Troy Polamalu at PIT-12 and returned for 3 yards,4.000,0.220
1,1:02,1,10,PIT 15,0,0,Rashard Mendenhall left tackle for 4 yards (tackle by Robaire Smith and Eric Barton),-0.220,-0.110
1,0:22,2,6,PIT 19,0,0,Ben Roethlisberger pass complete short right to Hines Ward for 6 yards (tackle by D'Qwell Jackson),-0.110,0.610
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,PIT 25,0,0,Rashard Mendenhall left guard for 1 yard (tackle by Shaun Rogers),0.610,0.200
2,14:29,2,9,PIT 26,0,0,Ben Roethlisberger pass complete short middle to Heath Miller for 25 yards (tackle by Brodney Pool and D'Qwell Jackson),0.200,2.320
2,13:40,1,10,CLE 49,0,0,"Ben Roethlisberger pass complete short left to Heath Miller for 8 yards (tackle by David Bowens). Penalty on Willie Colon: Offensive Holding, 10 yards (no play)",2.320,1.660
2,13:10,1,20,PIT 41,0,0,Ben Roethlisberger pass complete short middle to Hines Ward for 10 yards (tackle by D'Qwell Jackson),1.660,1.780
2,12:28,2,10,CLE 49,0,0,Ben Roethlisberger pass complete short left to Santonio Holmes for 41 yards (tackle by D'Qwell Jackson),1.780,5.370
2,11:35,1,8,CLE 8,0,6,"Ben Roethlisberger pass complete short left to Heath Miller for 8 yards, touchdown",5.370,7.000
2,,,,CLE 2,0,7,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,0,7,"Jeff Reed kicks off 57 yards, returned by Josh Cribbs for 15 yards (tackle by Ryan Mundy)",0.000,0.810
2,11:20,1,10,CLE 28,0,7,Jamal Lewis middle for -1 yards (tackle by Lawrence Timmons),0.810,0.130
2,10:44,2,11,CLE 27,0,7,Derek Anderson pass complete short left to Mohamed Massaquoi for 9 yards (tackle by Ike Taylor),0.130,0.630
2,10:05,3,2,CLE 36,0,7,Jerome Harrison middle for 3 yards (tackle by James Farrior),0.630,1.530
2,9:25,1,10,CLE 39,0,7,Derek Anderson pass incomplete short left intended for Brian Robiskie (defended by Brett Keisel),1.530,0.990
2,9:20,2,10,CLE 39,0,7,Derek Anderson pass complete short left to Jamal Lewis for 5 yards (tackle by James Harrison),0.990,0.960
2,8:33,3,5,CLE 44,0,7,Jerome Harrison left end for 11 yards (tackle by Nick Eason and Troy Polamalu),0.960,2.590
2,7:51,1,10,PIT 45,0,7,Derek Anderson pass incomplete short middle intended for Jamal Lewis,2.590,2.040
2,7:47,2,10,PIT 45,0,7,Derek Anderson pass incomplete short right intended for Josh Cribbs,2.040,1.360
2,7:39,3,10,PIT 45,0,7,Derek Anderson pass incomplete deep left intended for Brian Robiskie,1.360,0.270
2,7:31,4,10,PIT 45,0,7,"Dave Zastudil punts 32 yards, fair catch by Mewelde Moore",0.270,0.320
2,7:25,1,10,PIT 13,0,7,Ben Roethlisberger pass complete short right to Hines Ward for 7 yards (tackle by Brodney Pool),-0.320,0.220
2,6:51,2,3,PIT 20,0,7,Rashard Mendenhall right guard for 4 yards (tackle by David Bowens and Shaun Rogers),0.220,0.540
2,6:07,1,10,PIT 24,0,7,Ben Roethlisberger pass incomplete short right intended for Santonio Holmes,0.540,0.000
2,6:04,2,10,PIT 24,0,7,Rashard Mendenhall right tackle for 3 yards (tackle by D'Qwell Jackson),0.000,-0.300
2,5:20,,,,0,7,Timeout #1 by Pittsburgh Steelers,0.000,-0.300
2,5:20,3,7,PIT 27,0,7,Ben Roethlisberger pass complete short middle to Santonio Holmes for 21 yards (tackle by Eric Wright),-0.300,2.130
2,4:38,1,10,PIT 48,0,13,"Ben Roethlisberger pass complete deep middle to Hines Ward for 52 yards, touchdown",2.130,7.000
2,,,,CLE 2,0,14,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,6,14,"Jeff Reed kicks off 68 yards, returned by Josh Cribbs for 98 yards, touchdown",0.000,7.000
2,,,,PIT 2,7,14,Billy Cundiff kicks extra point good,0.000,0.000
2,,,,CLE 30,7,14,"Billy Cundiff kicks off 64 yards, returned by Stefan Logan for 29 yards (tackle by Brodney Pool)",0.000,1.270
2,4:08,1,10,PIT 35,7,14,Willie Parker left guard for -3 yards (tackle by David Bowens and Abram Elam),1.270,0.320
2,3:26,2,13,PIT 32,7,14,"Ben Roethlisberger pass complete short middle to Heath Miller for 19 yards (tackle by D'Qwell Jackson). Penalty on David Bowens: Roughing the Passer, 15 yards",0.320,3.310
2,2:57,1,10,CLE 34,7,14,Willie Parker right end for 9 yards (tackle by Abram Elam),3.310,3.990
,,,,,,,"CLE challenged the runner was down by contact ruling, and the play was upheld.",,
2,2:18,2,1,CLE 25,7,14,Willie Parker right guard for 2 yards (tackle by David Bowens),3.990,4.040
2,2:00,1,10,CLE 23,7,14,Ben Roethlisberger pass complete short left to Santonio Holmes for 9 yards (tackle by Eric Wright),4.040,4.950
2,1:23,2,1,CLE 14,7,14,Ben Roethlisberger pass incomplete short middle intended for Santonio Holmes (defended by Eric Wright),4.950,4.280
2,1:19,3,1,CLE 14,7,14,Rashard Mendenhall right guard for no gain (tackle by Eric Barton and Brandon McDonald),4.280,2.660
2,0:35,4,1,CLE 14,7,14,Ben Roethlisberger middle for 1 yard (tackle by Shaun Rogers),2.660,4.710
2,0:30,,,,7,14,Timeout #2 by Cleveland Browns,0.000,4.710
2,0:30,1,10,CLE 13,7,14,Ben Roethlisberger pass incomplete short left intended for Mewelde Moore (defended by D'Qwell Jackson),4.710,4.050
2,0:24,2,10,CLE 13,7,14,Ben Roethlisberger pass incomplete short left intended for Hines Ward,4.050,3.120
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,0:17,,,,7,14,Timeout #3 by Cleveland Browns,0.000,3.120
2,0:17,3,10,CLE 13,7,14,Ben Roethlisberger pass incomplete short middle intended for Mike Wallace (defended by Brandon McDonald),3.120,2.570
2,0:10,4,10,CLE 13,7,17,Jeff Reed 32 yard field goal good,2.570,3.000
2,,,,PIT 30,7,17,"Jeff Reed kicks off 39 yards, fair catch by Greg Estandia",0.000,1.000
2,0:07,1,10,CLE 31,7,17,Derek Anderson kneels for -1 yards,1.000,0.320
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,7,17,"Jeff Reed kicks off 48 yards, returned by Mike Furrey for 12 yards (tackle by Arnold Harrison)",0.000,1.200
3,14:54,1,10,CLE 34,7,17,Jamal Lewis left tackle for 3 yards (tackle by James Harrison and Travis Kirschke),1.200,1.060
3,14:13,2,7,CLE 37,7,17,Derek Anderson pass complete short right to Mohamed Massaquoi for 11 yards,1.060,2.130
,,,,,,,"PIT challenged the pass completion ruling, and the play was upheld.",,
3,13:52,1,10,CLE 48,7,17,Derek Anderson pass complete deep middle to Mohamed Massaquoi for 43 yards (tackle by Ike Taylor),2.130,5.140
3,13:10,1,9,PIT 9,7,17,Jamal Lewis left tackle for 2 yards (tackle by Casey Hampton and Brett Keisel),5.140,4.760
3,12:27,2,7,PIT 7,7,17,Derek Anderson pass complete short left to Mohamed Massaquoi for 6 yards (tackle by Ike Taylor),4.760,5.170
3,11:43,3,1,PIT 1,13,17,"Derek Anderson pass complete short right to Lawrence Vickers for 1 yard, touchdown",5.170,7.000
3,,,,PIT 2,14,17,Billy Cundiff kicks extra point good,0.000,0.000
3,,,,CLE 30,14,17,"Billy Cundiff kicks off 49 yards, fair catch by Matt Spaeth",0.000,0.340
3,11:39,1,10,PIT 21,14,17,Ben Roethlisberger pass complete short right to Heath Miller for 9 yards (tackle by Eric Barton),0.340,1.020
3,11:02,2,1,PIT 30,14,17,Rashard Mendenhall middle for 2 yards (tackle by Eric Barton),1.020,1.070
3,10:22,1,10,PIT 32,14,17,Ben Roethlisberger pass complete deep right to Hines Ward for 45 yards (tackle by Kaluka Maiava and Abram Elam),1.070,4.040
3,9:32,1,10,CLE 23,14,17,Ben Roethlisberger pass incomplete short middle intended for Hines Ward (defended by Kenyon Coleman),4.040,3.500
3,9:28,2,10,CLE 23,14,17,Mike Wallace right end for 21 yards (tackle by Abram Elam and Jason Trusnik),3.500,6.740
3,8:39,1,2,CLE 2,14,23,"Rashard Mendenhall right guard for 2 yards, touchdown",6.740,7.000
3,,,,CLE 2,14,24,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,14,24,"Jeff Reed kicks off 48 yards, returned by Josh Cribbs for 19 yards (tackle by Ryan Mundy)",0.000,1.660
3,8:25,1,10,CLE 41,14,24,Jamal Lewis right guard for 2 yards (tackle by James Farrior),1.660,1.390
3,7:47,2,8,CLE 43,14,24,Jamal Lewis left guard for 3 yards (tackle by Brett Keisel),1.390,1.090
3,7:04,3,5,CLE 46,14,24,Derek Anderson pass incomplete short right intended for Chansi Stuckey,1.090,-0.320
3,6:59,4,5,CLE 46,14,24,"Dave Zastudil punts 45 yards, returned by Mewelde Moore for 1 yard (tackle by Josh Cribbs)",-0.320,0.380
3,6:52,1,10,PIT 10,14,24,Ben Roethlisberger pass complete short left to Hines Ward for 13 yards (tackle by Brodney Pool),-0.380,0.480
3,6:26,1,10,PIT 23,14,24,Rashard Mendenhall left guard for 4 yards (tackle by C.J. Mosley and Eric Barton),0.480,0.470
3,5:47,2,6,PIT 27,14,24,Ben Roethlisberger pass complete short left to Rashard Mendenhall for 13 yards (tackle by Kaluka Maiava and Eric Barton),0.470,1.600
3,5:05,1,10,PIT 40,14,24,Rashard Mendenhall right end for 11 yards (tackle by Abram Elam),1.600,2.320
3,4:19,1,10,CLE 49,14,24,Ben Roethlisberger pass incomplete short right intended for Santonio Holmes (defended by Eric Wright),2.320,1.780
3,4:16,2,10,CLE 49,14,24,Ben Roethlisberger pass incomplete short right intended for Mike Wallace (defended by Eric Barton),1.780,1.090
3,4:09,3,10,CLE 49,14,24,Ben Roethlisberger pass incomplete deep middle intended for Hines Ward is intercepted by Brodney Pool at CLE-16 and returned for 32 yards,1.090,-2.130
3,3:57,1,10,CLE 48,14,24,Jamal Lewis left guard for 4 yards (tackle by LaMarr Woodley and Brett Keisel),2.130,2.120
3,3:15,2,6,PIT 48,14,24,"Derek Anderson pass complete short right to Jamal Lewis for 1 yard (tackle by James Farrior). Penalty on Joe Thomas: Offensive Holding, 10 yards (no play)",2.120,0.770
3,2:43,2,16,CLE 42,14,24,Derek Anderson pass incomplete short right intended for Mohamed Massaquoi (defended by LaMarr Woodley),0.770,0.100
3,2:38,3,16,CLE 42,14,24,"Derek Anderson sacked by Lawrence Timmons for -8 yards. Derek Anderson fumbles (forced by Lawrence Timmons), recovered by James Harrison at CLE-34 (tackle by Jerome Harrison)",0.100,-3.310
3,2:32,1,10,CLE 34,14,24,Ben Roethlisberger pass complete short right to Willie Parker for 9 yards (tackle by Kaluka Maiava),3.310,3.990
3,1:50,2,1,CLE 25,14,24,"Willie Parker right guard for 4 yards (tackle by Brandon McDonald). Willie Parker fumbles (forced by Brandon McDonald), recovered by Abram Elam at CLE-16 (tackle by Heath Miller)",3.990,0.140
3,1:43,1,10,CLE 16,14,24,Derek Anderson pass complete short left to Mohamed Massaquoi for 14 yards (tackle by Ike Taylor),-0.140,0.940
3,1:05,1,10,CLE 30,14,24,Jamal Lewis right guard for 2 yards (tackle by Travis Kirschke and James Harrison),0.940,0.660
3,0:26,2,8,CLE 32,14,24,Derek Anderson pass incomplete short middle intended for Jamal Lewis,0.660,-0.030
3,0:21,3,8,CLE 32,14,24,"Derek Anderson sacked by Lawrence Timmons for -8 yards. Derek Anderson fumbles (forced by Lawrence Timmons), recovered by Brett Keisel at CLE-24 (tackle by Jerome Harrison)",-0.030,-3.970
3,0:14,1,10,CLE 24,14,24,"Rashard Mendenhall right end for 9 yards (tackle by Kaluka Maiava). Rashard Mendenhall fumbles (forced by Kaluka Maiava), recovered by David Bowens at CLE-14 and returned for 1 yards",3.970,0.220
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 15,14,24,Jamal Lewis left guard for 3 yards (tackle by Casey Hampton),-0.220,-0.280
4,14:19,2,7,CLE 18,14,24,Derek Anderson pass incomplete short left intended for Jamal Lewis,-0.280,-1.000
4,14:12,3,7,CLE 18,14,24,Josh Cribbs left end for 12 yards (tackle by Ryan Clark and Troy Polamalu),-1.000,0.940
4,13:31,1,10,CLE 30,14,24,Josh Cribbs right tackle for 3 yards (tackle by James Harrison),0.940,0.800
4,13:31,2,7,CLE 33,14,24,Josh Cribbs right guard for no gain (tackle by LaMarr Woodley and James Farrior),0.800,0.100
4,12:06,3,7,CLE 33,14,24,Derek Anderson pass incomplete short right intended for Mohamed Massaquoi,0.100,-1.180
4,12:00,4,7,CLE 33,14,24,Dave Zastudil punts 43 yards,-1.180,-0.540
4,11:53,1,10,PIT 24,14,24,Ben Roethlisberger pass complete short right to Hines Ward for 5 yards (tackle by Abram Elam),0.540,0.670
4,11:17,2,5,PIT 29,14,24,Rashard Mendenhall right tackle for -1 yards (tackle by Eric Barton and David Bowens),0.670,-0.160
4,10:33,3,6,PIT 28,14,24,Ben Roethlisberger pass complete short left to Mike Wallace for 21 yards (tackle by Eric Wright),-0.160,2.190
4,10:06,1,10,PIT 49,14,24,Rashard Mendenhall left guard for 5 yards (tackle by Robaire Smith),2.190,2.320
4,9:28,2,5,CLE 46,14,24,Rashard Mendenhall middle for 4 yards (tackle by Eric Barton and Kenyon Coleman),2.320,2.150
4,8:45,3,1,CLE 42,14,24,Ben Roethlisberger pass complete short right to Rashard Mendenhall for 2 yards (tackle by Eric Barton),2.150,2.920
4,8:01,1,10,CLE 40,14,24,Ben Roethlisberger pass complete short left to Hines Ward for 21 yards (tackle by Eric Wright),2.920,4.310
4,7:34,1,10,CLE 19,14,24,Willie Parker right tackle for 4 yards (tackle by Eric Barton and Kaluka Maiava),4.310,4.350
4,6:54,2,6,CLE 15,14,24,Ben Roethlisberger sacked by Brandon McDonald for -1 yards,4.350,3.410
4,6:14,3,7,CLE 16,14,24,Ben Roethlisberger sacked by Jason Trusnik for -5 yards. Penalty on Chris Kemoeatu: Offensive Holding (Declined),3.410,2.060
4,5:47,4,12,CLE 21,14,27,Jeff Reed 39 yard field goal good,2.060,3.000
4,,,,PIT 30,14,27,"Jeff Reed kicks off 38 yards, returned by Greg Estandia for 9 yards (tackle by Stefan Logan)",0.000,1.660
4,5:38,1,10,CLE 41,14,27,Derek Anderson pass complete short right to Jamal Lewis for 10 yards (tackle by Casey Hampton and James Farrior),1.660,2.320
4,5:02,1,10,PIT 49,14,27,Derek Anderson pass complete deep middle to Brian Robiskie for 23 yards (tackle by Troy Polamalu),2.320,3.840
4,4:36,1,10,PIT 26,14,27,Derek Anderson pass incomplete short middle intended for Greg Estandia,3.840,3.300
4,4:33,2,10,PIT 26,14,27,Derek Anderson pass incomplete short left intended for Mohamed Massaquoi,3.300,2.610
4,4:29,3,10,PIT 26,14,27,"Penalty on Derek Anderson: Delay of Game, 5 yards (no play)",2.610,1.950
4,4:29,3,15,PIT 31,14,27,Derek Anderson pass incomplete deep left intended for Mohamed Massaquoi is intercepted by Ryan Clark at PIT-1,1.950,0.380
4,4:21,1,10,PIT 1,14,27,Mewelde Moore right guard for 2 yards (tackle by Ahtyba Rubin and Robaire Smith),-0.380,-0.630
4,3:40,2,8,PIT 3,14,27,Mewelde Moore right tackle for 3 yards (tackle by David Bowens and Jason Trusnik),-0.630,-0.840
4,3:34,,,,14,27,Timeout #1 by Cleveland Browns,0.000,-0.840
4,3:34,3,5,PIT 6,14,27,Ben Roethlisberger pass complete short right to Santonio Holmes for 21 yards (tackle by Abram Elam and Brodney Pool),-0.840,0.740
4,2:56,1,10,PIT 27,14,27,Ben Roethlisberger pass complete short right to Heath Miller for 19 yards (tackle by Kaluka Maiava),0.740,1.990
4,2:09,1,10,PIT 46,14,27,Mewelde Moore middle for 7 yards (tackle by David Bowens),1.990,2.400
4,2:02,,,,14,27,Timeout #2 by Cleveland Browns,0.000,2.400
4,2:02,2,3,CLE 47,14,27,Mewelde Moore right tackle for 5 yards (tackle by Abram Elam),2.400,2.790
4,1:57,1,10,CLE 42,14,27,"Mewelde Moore left tackle for 8 yards (tackle by Brandon McDonald and Abram Elam). Penalty on Heath Miller: Offensive Holding, 10 yards (no play)",2.790,2.130
4,1:48,1,20,PIT 48,14,27,Mewelde Moore right guard for 3 yards (tackle by Robaire Smith),2.130,1.300
4,1:45,,,,14,27,Timeout #3 by Cleveland Browns,0.000,1.300
4,1:45,2,17,CLE 49,14,27,"Penalty on Shaun Rogers: Unsportsmanlike Conduct, 15 yards (no play)",1.300,3.310
4,1:42,1,10,CLE 34,14,27,Ben Roethlisberger kneels for -1 yards,3.310,2.640
4,1:08,2,11,CLE 35,14,27,Ben Roethlisberger kneels for -1 yards,2.640,1.820
4,0:26,3,12,CLE 36,14,27,Ben Roethlisberger kneels for -1 yards,1.820,0.790
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
