Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
1,4:16,3,2,BUF 33,7,7,Josh Allen pass complete deep right to Stefon Diggs for 16 yards (tackle by Myles Bryant),0.430,2.190
1,3:37,1,10,BUF 49,7,7,Josh Allen pass incomplete short left intended for Gabriel Davis,2.190,1.650
1,3:32,2,10,BUF 49,7,7,Josh Allen pass complete short right to Gabriel Davis for 9 yards (tackle by Jonathan Jones),1.650,2.150
1,2:46,3,1,NWE 42,7,7,Devin Singletary left tackle for 2 yards (tackle by Marcus Jones),2.150,2.920
1,2:05,1,10,NWE 40,7,7,Josh Allen pass incomplete deep middle intended for Gabriel Davis (defended by Jahlani Tavai),2.920,2.370
1,1:58,2,10,NWE 40,7,7,Josh Allen pass complete short left to Stefon Diggs for 16 yards (tackle by Marcus Jones),2.370,3.970
1,1:23,1,10,NWE 24,7,7,James Cook right end for 3 yards (tackle by Ja'Whaun Bentley),3.970,3.840
1,0:44,2,7,NWE 21,7,7,Josh Allen pass incomplete deep left intended for Khalil Shakir (defended by Devin McCourty),3.840,3.140
1,0:39,3,7,NWE 21,7,7,Josh Allen pass complete deep middle to Gabriel Davis for 19 yards (tackle by Myles Bryant and Marcus Jones),3.140,6.740
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,2,NWE 2,7,7,Devin Singletary left guard for -2 yards (tackle by Davon Godchaux and Anfernee Jennings),6.740,5.340
2,14:23,2,4,NWE 4,7,13,"Josh Allen pass complete short middle to Dawson Knox for 4 yards, touchdown",5.340,7.000
2,14:15,,,NWE 15,7,14,Tyler Bass kicks extra point good,0.000,0.000
2,14:15,,,BUF 35,7,14,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
2,14:15,1,10,NWE 25,7,14,Damien Harris up the middle for -6 yards (tackle by DaQuan Jones and Shaq Lawson),0.610,-0.810
2,13:41,2,16,NWE 19,7,14,Mac Jones pass complete short right to DeVante Parker for 9 yards,-0.810,-0.230
2,13:02,3,7,NWE 28,7,14,Mac Jones pass incomplete short left,-0.230,-1.500
2,12:56,4,7,NWE 28,7,14,"Michael Palardy punts 44 yards, returned by Nyheim Hines for 6 yards (tackle by DaMarcus Mitchell)",-1.500,-1.200
2,12:44,1,10,BUF 34,7,14,Josh Allen pass complete short right to James Cook for 2 yards (tackle by Tae Hayes and Kyle Dugger),1.200,0.930
2,12:05,2,8,BUF 36,7,14,James Cook right tackle for 5 yards (tackle by Daniel Ekuale and Ja'Whaun Bentley),0.930,0.890
2,11:37,3,3,BUF 41,7,14,Josh Allen pass complete short middle to Isaiah McKenzie for 6 yards (tackle by Myles Bryant),0.890,2.060
2,10:54,1,10,BUF 47,7,14,Josh Allen pass incomplete short left intended for Stefon Diggs,2.060,1.520
2,10:50,2,10,BUF 47,7,14,Josh Allen pass complete short left to James Cook for 4 yards (tackle by Jonathan Jones),1.520,1.360
2,10:05,3,6,NWE 49,7,14,Josh Allen sacked by Daniel Ekuale for -4 yards,1.360,-0.260
2,9:28,4,10,BUF 47,7,14,"Sam Martin punts 39 yards, returned by Marcus Jones for 12 yards (tackle by Reid Ferguson and Quintin Morris)",-0.260,-0.670
2,9:16,1,10,NWE 26,7,14,Mac Jones pass complete short left to Kendrick Bourne for 4 yards (tackle by Taron Johnson),0.670,0.670
2,8:38,2,6,NWE 30,7,14,Rhamondre Stevenson left guard for 18 yards (tackle by Jordan Poyer),0.670,2.130
2,8:01,1,10,NWE 48,7,14,Mac Jones pass complete short left to Rhamondre Stevenson for 8 yards (tackle by Matt Milano),2.130,2.660
2,7:15,2,2,BUF 44,7,14,Mac Jones pass complete deep middle to Kendrick Bourne for 20 yards (tackle by Jordan Poyer),2.660,3.970
2,6:31,1,10,BUF 24,7,14,Rhamondre Stevenson right end for 4 yards (tackle by Jordan Poyer and Kaiir Elam),3.970,3.970
2,5:46,2,6,BUF 20,7,14,Damien Harris up the middle for 3 yards (tackle by Matt Milano),3.970,3.750
2,5:09,3,3,BUF 17,7,14,Mac Jones pass complete short left to Kendrick Bourne for 10 yards (tackle by Kaiir Elam),3.750,5.600
2,4:30,1,7,BUF 7,7,14,Mac Jones pass complete short middle to Rhamondre Stevenson for 5 yards (tackle by Dean Marlowe and Jordan Poyer),5.600,5.720
2,3:51,2,2,BUF 2,13,14,"Mac Jones pass complete short right to DeVante Parker for 2 yards, touchdown",5.720,7.000
2,3:45,,,BUF 15,14,14,Nick Folk kicks extra point good,0.000,0.000
2,3:45,,,NWE 35,14,14,"Nick Folk kicks off 55 yards, returned by Nyheim Hines for 18 yards (tackle by Mack Wilson and Kyle Dugger)",0.000,0.810
2,3:38,1,10,BUF 28,14,14,James Cook left guard for 5 yards (tackle by Davon Godchaux and Raekwon McMillan),0.810,0.940
2,3:01,2,5,BUF 33,14,14,Devin Singletary left guard for 18 yards (tackle by Devin McCourty),0.940,2.320
2,2:19,1,10,NWE 49,14,14,James Cook left guard for 10 yards (tackle by Kyle Dugger and Adrian Phillips),2.320,2.980
2,2:00,1,10,NWE 39,14,14,Josh Allen pass complete short right to Stefon Diggs for 6 yards (tackle by Myles Bryant),2.980,3.250
2,1:54,2,4,NWE 33,14,14,James Cook left tackle for 3 yards (tackle by Davon Godchaux and Ja'Whaun Bentley),3.250,2.940
2,1:17,,,,,,Timeout #1 by New England Patriots,,
2,1:17,3,1,NWE 30,14,14,Josh Allen up the middle for 2 yards (tackle by Ja'Whaun Bentley),2.940,3.710
2,0:54,1,10,NWE 28,14,14,Josh Allen scrambles right tackle for 6 yards (tackle by Marcus Jones),3.710,3.980
2,0:44,2,4,NWE 22,14,14,Josh Allen scrambles left guard for 7 yards (tackle by Ja'Whaun Bentley and Christian Barmore),3.980,4.580
2,0:38,,,,,,Timeout #1 by Buffalo Bills,,
2,0:38,1,10,NWE 15,14,14,Josh Allen pass incomplete short middle intended for Gabriel Davis,4.580,3.950
2,0:33,2,10,NWE 15,14,14,Josh Allen pass incomplete short left intended for Stefon Diggs,3.950,3.100
2,0:26,3,10,NWE 15,14,14,Josh Allen pass short middle (defended by Christian Barmore) intended for Gabriel Davis is intercepted by Devin McCourty at NE-3 and returned for 30 yards (tackle by Dawson Knox),3.100,-1.140
2,0:16,,,,,,Timeout #2 by New England Patriots,,
2,0:16,1,10,NWE 33,14,14,Mac Jones pass incomplete deep middle intended for Jakobi Meyers (defended by Tremaine Edmunds),1.140,0.590
2,0:10,2,10,NWE 33,14,14,Mac Jones kneels for -4 yards,0.590,-0.620
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,14,14,"Tyler Bass kicks off 59 yards, returned by Marcus Jones for 13 yards (tackle by Terrel Bernard)",0.000,0.150
3,14:54,1,10,NWE 19,14,14,Mac Jones pass complete short right to Kendrick Bourne for 11 yards (tackle by Taron Johnson and Shaq Lawson),0.150,0.940
3,14:12,1,10,NWE 30,14,14,Damien Harris right guard for 1 yard (tackle by Gregory Rousseau),0.940,0.530
3,13:34,2,9,NWE 31,14,14,Mac Jones pass complete short left to Hunter Henry for 5 yards (tackle by Taron Johnson),0.530,0.500
3,12:56,3,4,NWE 36,14,14,Mac Jones pass complete short middle to Hunter Henry for 13 yards (tackle by Matt Milano),0.500,2.190
3,12:17,1,10,NWE 49,14,14,Damien Harris left guard for 6 yards (tackle by Tremaine Edmunds),2.190,2.460
3,11:38,2,4,BUF 45,14,14,Damien Harris up the middle for 3 yards (tackle by Ed Oliver),2.460,2.150
3,10:59,3,1,BUF 42,14,14,Mac Jones pass incomplete short right intended for Jakobi Meyers (defended by Tremaine Edmunds),2.150,0.460
3,10:55,4,1,BUF 42,14,14,Mac Jones pass complete short right to Hunter Henry for 5 yards (tackle by Tremaine Edmunds),0.460,3.120
3,10:15,1,10,BUF 37,14,14,Rhamondre Stevenson left tackle for 16 yards (tackle by Jordan Poyer),3.120,4.170
3,9:31,1,10,BUF 21,14,14,Mac Jones pass deep left intended for Nelson Agholor is intercepted by Tre'Davious White at BUF-2 and returned for no gain (tackle by Nelson Agholor),4.170,0.380
3,9:26,1,10,BUF 2,14,14,Devin Singletary left end for 5 yards (tackle by Matt Judon),-0.380,-0.420
3,8:43,2,5,BUF 7,14,14,"Devin Singletary right tackle for 2 yards. Devin Singletary fumbles (forced by Jonathan Jones), recovered by Devin McCourty at BUF-11 (tackle by Jonathan Jones)",-0.420,-4.840
3,8:34,1,10,BUF 11,14,14,Damien Harris for 2 yards (tackle by Gregory Rousseau),4.840,4.510
3,8:01,2,8,BUF 9,14,14,Mac Jones pass incomplete intended for Damien Harris (defended by Matt Milano),4.510,3.530
3,7:55,3,8,BUF 9,14,14,Mac Jones scrambles up the middle for 3 yards (tackle by Matt Milano),3.530,2.990
3,7:09,4,5,BUF 6,17,14,Nick Folk 24 yard field goal good,2.990,3.000
3,7:06,,,NWE 35,17,20,"Nick Folk kicks off 66 yards, returned by Nyheim Hines for 101 yards, touchdown",0.000,7.000
3,6:53,,,NWE 15,17,21,Tyler Bass kicks extra point good,0.000,0.000
3,6:53,,,BUF 35,17,21,"Tyler Bass kicks off 62 yards, returned by Marcus Jones for 36 yards (tackle by Tyler Bass)",0.000,1.530
3,6:45,1,10,NWE 39,17,21,Mac Jones pass complete short right to Hunter Henry for 9 yards (tackle by Tremaine Edmunds and Matt Milano),1.530,2.200
3,6:10,2,1,NWE 48,17,21,Mac Jones up the middle for 2 yards (tackle by Tremaine Edmunds),2.200,2.260
3,5:36,1,10,BUF 50,17,21,Rhamondre Stevenson left guard for 3 yards (tackle by Boogie Basham),2.260,2.120
3,4:57,2,7,BUF 47,17,21,Mac Jones pass incomplete short right intended for Rhamondre Stevenson,2.120,1.420
3,4:51,3,7,BUF 47,17,21,Mac Jones pass incomplete short right intended for Tyquan Thornton,1.420,0.130
3,4:45,4,7,BUF 47,17,21,"Michael Palardy punts 28 yards, fair catch by Nyheim Hines at BUF-19",0.130,-0.150
3,4:37,1,10,BUF 19,17,21,Josh Allen pass incomplete short right intended for Gabriel Davis,0.150,-0.390
3,4:35,2,10,BUF 19,17,21,Josh Allen pass complete short left to Dawson Knox for 9 yards (tackle by Adrian Phillips),-0.390,0.100
3,3:56,3,1,BUF 28,17,21,Josh Allen left guard for 3 yards (tackle by Jahlani Tavai and Matt Judon),0.100,1.000
3,3:15,1,10,BUF 31,17,21,Josh Allen left end for -1 yards (tackle by Matt Judon and Kyle Dugger),1.000,0.320
3,2:35,2,11,BUF 30,17,21,Josh Allen pass complete short middle to Khalil Shakir for 28 yards (tackle by Myles Bryant and Devin McCourty),0.320,2.790
3,1:48,1,10,NWE 42,17,21,Josh Allen pass incomplete short left intended for Isaiah McKenzie,2.790,2.240
3,1:43,2,10,NWE 42,17,27,"Josh Allen pass complete deep right to John Brown for 42 yards, touchdown",2.240,7.000
3,1:35,,,NWE 15,17,28,Tyler Bass kicks extra point good,0.000,0.000
3,1:35,,,BUF 35,17,28,"Tyler Bass kicks off 66 yards, returned by Marcus Jones for 16 yards (tackle by Cameron Lewis)",0.000,-0.220
3,1:30,1,10,NWE 15,17,28,Mac Jones pass complete short left to DeVante Parker for 14 yards (tackle by Dean Marlowe),-0.220,0.870
3,0:55,1,10,NWE 29,17,28,Damien Harris up the middle for 19 yards (tackle by Dean Marlowe and Tre'Davious White),0.870,2.130
3,0:08,1,10,NWE 48,17,28,Damien Harris left guard for 2 yards (tackle by Tremaine Edmunds and Taron Johnson),2.130,1.850
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,NWE 50,17,28,"Mac Jones pass complete short left to Damien Harris for no gain (tackle by Dean Marlowe). Penalty on Kaiir Elam: Defensive Holding, 5 yards (accepted) (no play)",1.850,2.590
4,14:26,1,10,BUF 45,17,28,"Mac Jones pass incomplete deep right intended for Jakobi Meyers. Penalty on David Andrews: Offensive Holding, 10 yards (accepted) (no play)",2.590,1.930
4,14:26,1,20,NWE 45,17,28,Mac Jones pass complete short left to Rhamondre Stevenson for 4 yards (tackle by Matt Milano),1.930,1.230
4,13:47,2,16,NWE 49,17,28,"Rhamondre Stevenson up the middle for 10 yards. Rhamondre Stevenson fumbles (forced by Jordan Poyer), recovered by David Andrews at BUF-41 (tackle by Taron Johnson and Jordan Poyer)",1.230,1.880
4,13:05,3,6,BUF 41,17,28,Mac Jones pass complete short right to Hunter Henry for 5 yards (tackle by Jordan Poyer),1.880,0.890
4,12:20,4,1,BUF 36,17,28,Mac Jones pass complete short right to Jakobi Meyers for 10 yards (tackle by Tre'Davious White),0.890,3.840
4,11:43,1,10,BUF 26,23,28,"Mac Jones pass complete deep left to DeVante Parker for 26 yards, touchdown",3.840,7.000
4,11:37,,,BUF 2,23,28,Two Point Attempt: Mac Jones pass incomplete intended for intended for Rhamondre Stevenson,1.000,-1.000
4,11:37,,,NWE 35,23,28,"Nick Folk kicks off 50 yards, out of bounds",0.000,1.600
4,11:37,1,10,BUF 40,23,28,Josh Allen pass complete short left to Gabriel Davis for 11 yards (tackle by Devin McCourty and Jonathan Jones),1.600,2.320
4,10:53,1,10,NWE 49,23,28,James Cook left guard for 2 yards (tackle by Ja'Whaun Bentley and Devin McCourty),2.320,2.050
4,10:13,2,8,NWE 47,23,28,"Josh Allen pass complete to Dawson Knox for 8 yards. Penalty on James Cook: Chop Block, 15 yards (accepted) (no play)",2.050,0.020
4,9:46,2,23,BUF 38,23,28,Josh Allen pass complete short right to Isaiah McKenzie for 13 yards (tackle by Devin McCourty),0.020,1.090
4,8:59,3,10,NWE 49,23,34,"Josh Allen pass complete deep left to Stefon Diggs for 49 yards, touchdown",1.090,7.000
4,8:51,,,NWE 15,23,35,Tyler Bass kicks extra point good,0.000,0.000
4,8:51,,,BUF 35,23,35,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
4,8:51,1,10,NWE 25,23,35,Mac Jones pass incomplete short right intended for Jakobi Meyers,0.610,0.060
4,8:47,2,10,NWE 25,23,35,Mac Jones pass incomplete short left intended for Jakobi Meyers (defended by Taron Johnson),0.060,-0.620
4,8:42,3,10,NWE 25,23,35,Mac Jones pass incomplete deep middle intended for DeVante Parker,-0.620,-1.700
4,8:34,4,10,NWE 25,23,35,"Michael Palardy punts 40 yards, recovered by Ja'Whaun Bentley at BUF-34. Penalty on Siran Neal: Offensive Illegal Block Above the Waist, 15 yards (declined)",-1.700,3.250
4,8:22,1,10,BUF 35,23,35,Damien Harris up the middle for -4 yards (tackle by Taron Johnson and Gregory Rousseau),3.250,2.160
4,7:40,2,14,BUF 39,23,35,Mac Jones pass complete short right to Tyquan Thornton for 13 yards (tackle by Matt Milano),2.160,3.200
4,6:53,3,1,BUF 26,23,35,Damien Harris up the middle for 13 yards (tackle by Jordan Poyer and Tre'Davious White),3.200,4.710
4,6:14,1,10,BUF 13,23,35,"Mac Jones pass complete to Jakobi Meyers for no gain. Penalty on Hunter Henry: Offensive Pass Interference, 10 yards (accepted) (no play)",4.710,4.040
4,5:50,1,20,BUF 23,23,35,Mac Jones pass incomplete short left intended for Kendrick Bourne,4.040,2.810
4,5:46,2,20,BUF 23,23,35,Damien Harris for 1 yard (tackle by Taron Johnson),2.810,2.280
4,5:06,3,19,BUF 22,23,35,Mac Jones pass deep middle intended for Hunter Henry is intercepted by Matt Milano in end zone and returned for 41 yards (tackle by Tyquan Thornton),2.280,-1.530
4,4:52,1,10,BUF 39,23,35,Josh Allen pass complete short right to Stefon Diggs for 6 yards (tackle by Marcus Jones),1.530,1.800
4,4:46,2,4,BUF 45,23,35,James Cook up the middle for 6 yards (tackle by Deatrich Wise),1.800,2.320
4,4:04,1,10,NWE 49,23,35,Devin Singletary right guard for -2 yards (tackle by Anfernee Jennings),2.320,1.510
4,3:56,,,,,,Timeout #1 by New England Patriots,,
4,3:56,2,12,BUF 49,23,35,Josh Allen pass incomplete deep right intended for Stefon Diggs,1.510,0.830
4,3:47,,,,,,Timeout #1 by Buffalo Bills,,
4,3:47,3,12,BUF 49,23,35,Josh Allen pass incomplete deep right intended for Gabriel Davis,0.830,-0.130
4,3:37,4,12,BUF 49,23,35,"Sam Martin punts 45 yards, returned by Marcus Jones for 13 yards (tackle by Reggie Gilliam)",-0.130,-0.150
4,3:25,1,10,NWE 19,23,35,Mac Jones pass complete short right to Hunter Henry for 5 yards (tackle by Tre'Davious White),0.150,0.340
4,3:19,2,5,NWE 24,23,35,Mac Jones pass complete short middle to Damien Harris for 4 yards (tackle by Jordan Poyer),0.340,0.100
4,2:50,3,1,NWE 28,23,35,Mac Jones pass short middle intended for Damien Harris is intercepted by Tremaine Edmunds at NE-35 and returned for 4 yards (tackle by Hunter Henry),0.100,-3.510
4,2:42,1,10,NWE 31,23,35,James Cook left guard for 4 yards (tackle by Ja'Whaun Bentley),3.510,3.510
4,2:35,,,,,,Timeout #2 by New England Patriots,,
4,2:35,2,6,NWE 27,23,35,James Cook left guard for 7 yards (tackle by Jonathan Jones and Kyle Dugger),3.510,4.240
4,2:00,1,10,NWE 20,23,35,Josh Allen kneels for -1 yards,4.240,3.560
4,1:19,2,11,NWE 21,23,35,Josh Allen kneels for -1 yards,3.560,2.740
4,0:39,3,12,NWE 22,23,35,Josh Allen kneels for -1 yards,2.740,1.930
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
