Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Aaron Jones,GNB,8,7,159,2,5,34,4.9,125,17.9,3.6,1,7.0,0,0.0,0,158.3
Allen Lazard,GNB,5,5,42,0,2,12,2.4,30,6.0,2.4,0,,0,0.0,0,101.7
Jimmy Graham,GNB,5,3,20,0,1,-2,-0.7,22,7.3,7.2,0,,0,0.0,0,68.7
Jamaal Williams,GNB,3,3,14,1,2,11,3.7,3,1.0,3.7,0,,0,0.0,0,125.7
Jake Kumerow,GNB,4,2,48,0,2,46,23.0,2,1.0,17.8,0,,0,0.0,0,93.7
Geronimo Allison,GNB,3,1,7,0,1,4,4.0,3,3.0,9.3,0,,0,0.0,0,42.4
Marcedes Lewis,GNB,1,1,11,0,1,11,11.0,0,0.0,11.0,0,,0,0.0,0,112.5
Marquez Valdes-Scantling,GNB,2,1,4,0,1,3,3.0,1,1.0,16.5,0,,0,0.0,0,56.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,KAN,9,6,76,0,5,57,9.5,19,3.2,13.4,0,,0,0.0,0,92.8
Sammy Watkins,KAN,8,5,45,0,3,25,5.0,20,4.0,5.3,0,,1,12.5,0,77.6
Travis Kelce,KAN,8,4,63,1,4,34,8.5,29,7.3,7.8,2,2.0,0,0.0,0,116.1
LeSean McCoy,KAN,4,4,23,0,1,-13,-3.3,36,9.0,-3.3,0,,0,0.0,0,90.6
Mecole Hardman,KAN,2,2,55,1,2,-9,-4.5,64,32.0,-4.5,2,1.0,0,0.0,0,158.3
Demarcus Robinson,KAN,2,2,6,0,1,8,4.0,-2,-1.0,4.0,1,2.0,0,0.0,0,79.2
Darwin Thompson,KAN,1,1,-1,0,,-2,-2.0,1,1.0,-2.0,0,,0,0.0,0,79.2
Blake Bell,KAN,1,0,0,0,,0,,0,,0.0,0,,1,100.0,0,39.6
