#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:58,JAX 47,3,1:07,47,Touchdown
2,1,7:04,CLE 20,4,1:42,26,Punt
3,1,2:20,CLE 8,11,5:17,92,Touchdown
4,2,11:45,JAX 47,3,1:30,-8,Punt
5,2,5:44,CLE 15,5,1:34,17,Punt
6,2,2:47,CLE 19,1,0:12,0,Interception
7,2,1:19,CLE 20,1,0:05,0,Interception
8,2,0:48,CLE 20,5,0:43,13,Fumble
9,3,15:00,CLE 20,10,5:16,80,Touchdown
10,3,8:48,CLE 36,11,6:01,29,Missed FG
11,3,1:27,CLE 20,11,4:53,30,Punt
12,4,7:47,CLE 14,1,0:05,-14,"Fumble, Safety"
13,4,4:14,CLE 5,1,0:19,95,Touchdown
14,4,0:40,CLE 20,7,0:40,28,End of Game
