Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Cardinals won the coin toss and deferred, Seahawks to receive the opening kickoff.",,
1,15:00,,,ARI 35,0,0,"Phil Dawson kicks off 64 yards, returned by Rashaad Penny for no gain (tackle by Brandon Williams)",0.000,0.540
1,14:55,1,10,SEA 24,0,0,Mike Davis right tackle for 7 yards (tackle by Deone Bucannon),0.540,0.940
1,14:21,2,3,SEA 31,0,0,Mike Davis up the middle for 16 yards (tackle by Budda Baker),0.940,2.060
1,13:40,1,10,SEA 47,0,0,Mike Davis up the middle for no gain (tackle by Deone Bucannon),2.060,1.520
1,13:03,2,10,SEA 47,0,0,"Penalty on D.J. Fluker: False Start, 5 yards (no play)",1.520,0.840
1,12:45,2,15,SEA 42,0,0,Rashaad Penny up the middle for 9 yards (tackle by Antoine Bethea),0.840,1.360
1,12:05,3,6,ARI 49,0,0,Russell Wilson pass complete short left to Doug Baldwin for 5 yards (tackle by Patrick Peterson),1.360,0.330
1,11:29,4,1,ARI 44,0,0,"Michael Dickson punts 37 yards, fair catch by Christian Kirk at ARI-7",0.330,0.380
1,11:22,1,10,ARI 7,0,0,David Johnson left tackle for 5 yards (tackle by Tre Flowers),-0.380,-0.420
1,10:45,2,5,ARI 12,0,0,David Johnson up the middle for 6 yards (tackle by Bradley McDougald),-0.420,0.040
1,10:02,1,10,ARI 18,0,0,Josh Rosen pass incomplete short left intended for David Johnson,0.040,-0.490
1,9:57,2,10,ARI 18,0,0,Josh Rosen pass incomplete deep middle intended for Larry Fitzgerald,-0.490,-1.170
1,9:52,,,,,,Timeout #1 by Arizona Cardinals,,
1,9:52,3,10,ARI 18,0,0,Josh Rosen sacked by Jarran Reed for -9 yards,-1.170,-2.490
1,9:19,4,19,ARI 9,0,0,"Andy Lee punts 47 yards, returned by Tyler Lockett for -6 yards (tackle by Deone Bucannon)",-2.490,-1.470
1,9:06,1,10,SEA 38,0,0,Mike Davis left end for 7 yards (tackle by Corey Peters),1.470,1.870
1,8:35,2,3,SEA 45,0,0,Mike Davis up the middle for 7 yards (tackle by Chandler Jones),1.870,2.390
1,8:06,1,10,ARI 48,0,0,Russell Wilson pass complete short right to Will Dissly for 5 yards (tackle by Antoine Bethea),2.390,2.520
1,7:37,2,5,ARI 43,0,0,Russell Wilson pass complete short left to Doug Baldwin for 18 yards (tackle by Patrick Peterson),2.520,3.910
1,6:58,1,10,ARI 25,0,0,Russell Wilson pass complete short middle to Mike Davis for 5 yards (tackle by Josh Bynes),3.910,4.040
1,6:18,2,5,ARI 20,6,0,"Mike Davis right tackle for 20 yards, touchdown",4.040,7.000
1,6:09,,,ARI 15,7,0,Sebastian Janikowski kicks extra point good,0.000,0.000
1,6:09,,,SEA 35,7,0,"Sebastian Janikowski kicks off 65 yards, touchback.",0.000,0.610
1,6:09,1,10,ARI 25,7,0,"David Johnson up the middle for 1 yard (tackle by Tre Flowers). David Johnson fumbles (forced by Tre Flowers), recovered by Bradley McDougald at ARI-26 (tackle by David Johnson). Penalty on Gabe Holmes: Offensive Holding (Declined)",0.610,-3.840
1,6:03,1,10,ARI 26,7,0,Russell Wilson pass incomplete short right intended for Brandon Marshall,3.840,3.300
1,5:58,2,10,ARI 26,7,0,Mike Davis right tackle for 1 yard (tackle by Markus Golden),3.300,2.740
1,5:15,3,9,ARI 25,7,0,Russell Wilson pass complete short middle to Brandon Marshall for 5 yards (tackle by Josh Bynes and Antoine Bethea),2.740,2.200
1,4:39,4,4,ARI 20,7,0,Sebastian Janikowski 38 yard field goal no good,2.200,-0.810
1,4:34,1,10,ARI 28,7,0,Josh Rosen pass complete short right to Christian Kirk for 11 yards (tackle by Shaquill Griffin),0.810,1.530
1,3:56,1,10,ARI 39,7,0,Christian Kirk left end for 7 yards (tackle by Bradley McDougald),1.530,1.930
1,3:18,2,3,ARI 46,7,0,David Johnson up the middle for 17 yards (tackle by Bradley McDougald),1.930,3.120
1,2:32,1,10,SEA 37,7,0,Josh Rosen pass incomplete deep left intended for Christian Kirk,3.120,2.570
1,2:26,2,10,SEA 37,7,0,Josh Rosen pass complete short left to JJ Nelson for 4 yards (tackle by Tre Flowers),2.570,2.410
1,1:41,3,6,SEA 33,7,0,Josh Rosen pass complete short right to Christian Kirk for 7 yards (tackle by Earl Thomas),2.410,3.840
1,1:03,1,10,SEA 26,7,0,David Johnson up the middle for -1 yards (tackle by Shaquill Griffin),3.840,3.160
1,0:24,2,11,SEA 27,7,0,Josh Rosen pass incomplete deep left intended for Chad Williams (defended by Earl Thomas),3.160,2.480
1,0:18,3,11,SEA 27,7,0,Josh Rosen pass complete deep left to Larry Fitzgerald for 16 yards (tackle by Tedric Thompson),2.480,4.840
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SEA 11,7,0,Josh Rosen pass incomplete short middle intended for Larry Fitzgerald (defended by Justin Coleman),4.840,4.140
2,14:56,2,10,SEA 11,7,0,David Johnson up the middle for 7 yards (tackle by Mychal Kendricks),4.140,4.670
2,14:13,3,3,SEA 4,7,0,Josh Rosen pass incomplete short right intended for Chad Williams,4.670,3.030
2,14:08,4,3,SEA 4,7,3,Phil Dawson 23 yard field goal good,3.030,3.000
2,14:04,,,ARI 35,7,3,"Phil Dawson kicks off 62 yards, returned by Rashaad Penny for no gain (tackle by Dennis Gardeck)",0.000,0.670
2,13:56,1,10,SEA 26,7,3,Mike Davis up the middle for 2 yards (tackle by Tre Boston),0.670,0.400
2,13:16,2,8,SEA 28,7,3,Mike Davis left tackle for -1 yards (tackle by Robert Nkemdiche),0.400,-0.430
2,12:36,3,9,SEA 27,7,3,Russell Wilson pass complete short right to Doug Baldwin for 8 yards (tackle by Antoine Bethea),-0.430,-1.040
