Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
2,11:19,1,15,HOU 43,7,7,Timeout #1 by Houston Texans,1.800,1.040
2,11:19,2,14,HOU 44,7,7,Matt Schaub pass incomplete short right intended for Ben Tate,1.040,0.370
2,11:14,3,14,HOU 44,7,7,Matt Schaub pass complete deep left to Andre Johnson for 17 yards (tackle by Jason McCourty),0.370,2.980
2,10:51,1,10,TEN 39,7,7,Ben Tate right end for 2 yards (tackle by Alterraun Verner),2.980,2.710
2,10:15,2,8,TEN 37,7,7,Matt Schaub pass complete short right to Andre Johnson for 6 yards (tackle by Bernard Pollard),2.710,2.810
2,9:34,3,2,TEN 31,7,7,Matt Schaub pass incomplete deep right intended for Andre Johnson (defended by Jason McCourty),2.810,1.400
2,9:27,4,2,TEN 31,7,7,Randy Bullock 50 yard field goal no good,1.400,-1.600
2,9:22,1,10,TEN 40,7,7,Chris Johnson left tackle for 9 yards (tackle by Johnathan Joseph),1.600,2.270
2,8:56,2,1,TEN 49,7,7,Chris Johnson up the middle for 3 yards (tackle by Brian Cushing),2.270,2.390
2,8:25,1,10,HOU 48,7,7,Jackie Battle right guard for 1 yard (tackle by Darryl Sharpton),2.390,1.980
2,7:50,2,9,HOU 47,7,7,Jake Locker pass incomplete short middle intended for Kenny Britt,1.980,1.290
2,7:44,3,9,HOU 47,7,7,Jake Locker up the middle for 10 yards (tackle by D.J. Swearinger),1.290,3.120
2,7:08,1,10,HOU 37,7,7,Chris Johnson up the middle for 2 yards (tackle by Brian Cushing),3.120,2.840
2,6:36,2,8,HOU 35,7,7,"Chris Johnson left tackle for 1 yard (tackle by Danieal Manning). Penalty on Delanie Walker: Offensive Holding, 10 yards (no play)",2.840,1.490
2,6:10,2,18,HOU 45,7,7,Chris Johnson up the middle for 9 yards (tackle by Johnathan Joseph),1.490,1.490
2,5:30,2,18,HOU 45,7,7,Timeout #1 by Tennessee Titans,1.490,2.010
2,5:30,3,9,HOU 36,7,7,Chris Johnson left tackle for 6 yards (tackle by Kareem Jackson),2.010,1.480
2,4:47,4,3,HOU 30,7,7,Rob Bironas 48 yard field goal no good,1.480,-1.530
2,4:43,1,10,HOU 39,7,7,Arian Foster left end for 4 yards (tackle by Alterraun Verner and Zach Brown),1.530,1.530
2,4:11,2,6,HOU 43,7,7,Arian Foster left tackle for 10 yards (tackle by Michael Griffin),1.530,2.460
2,3:39,1,10,TEN 47,7,7,Ben Tate left tackle for 5 yards (tackle by Zach Brown),2.460,2.590
2,3:09,2,5,TEN 42,7,7,Ben Tate up the middle for no gain (tackle by Zach Brown),2.590,1.880
2,2:31,3,5,TEN 42,7,7,Matt Schaub pass incomplete deep left intended for DeAndre Hopkins,1.880,0.460
2,2:25,4,5,TEN 42,7,7,"Shane Lechler punts 42 yards, touchback",0.460,-0.280
2,2:14,1,10,TEN 20,7,7,Chris Johnson left tackle for -2 yards (tackle by Brian Cushing),0.280,-0.630
2,2:00,2,12,TEN 18,7,7,Chris Johnson up the middle for 4 yards (tackle by J.J. Watt),-0.630,-0.630
2,1:54,2,12,TEN 18,7,7,Timeout #2 by Houston Texans,-0.630,-0.690
2,1:54,3,8,TEN 22,7,7,"Jake Locker pass complete short left to Kendall Wright for 5 yards (tackle by D.J. Swearinger). Penalty on Kenny Britt: Offensive Holding, 10 yards",-0.690,-1.510
2,1:48,3,13,TEN 17,7,7,"Jake Locker for no gain. Jake Locker fumbles, recovered by Jake Locker at TEN-5",-1.510,-1.510
2,1:43,3,13,TEN 17,7,7,Timeout #3 by Houston Texans,-1.510,-2.490
2,1:43,4,25,TEN 5,7,7,"Brett Kern punts 45 yards, out of bounds",-2.490,-2.260
2,1:35,1,10,,7,7,Matt Schaub pass incomplete short left intended for Andre Johnson is intercepted by Bernard Pollard at TEN-45 and returned for 32 yards (tackle by Wade Smith),2.260,-4.040
,,,,,,,"Replay Assistant challenged the runner was in bounds ruling, and the play was upheld.",,
2,1:25,1,10,HOU 23,7,7,Jake Locker sacked by Brian Cushing for -9 yards,4.040,2.280
2,0:50,2,19,HOU 32,7,7,Chris Johnson up the middle for 1 yard (tackle by Brian Cushing),2.280,2.280
2,0:41,2,19,HOU 32,7,7,Timeout #2 by Tennessee Titans,2.280,1.750
2,0:41,3,18,HOU 31,7,7,Jake Locker pass complete short right to Nate Washington for 2 yards (tackle by Kareem Jackson),1.750,1.750
2,0:04,3,18,HOU 31,7,7,Timeout #3 by Tennessee Titans,1.750,1.500
2,0:04,4,16,HOU 29,10,7,Rob Bironas 47 yard field goal good,1.500,3.000
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,10,7,"Randy Bullock kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,TEN 20,10,7,Chris Johnson left guard for 5 yards (tackle by Danieal Manning),0.280,0.410
3,14:27,2,5,TEN 25,10,7,Chris Johnson right guard for no gain (tackle by Whitney Mercilus),0.410,-0.300
3,13:44,3,5,TEN 25,10,7,Jake Locker pass complete short middle to Kendall Wright for 3 yards (tackle by Johnathan Joseph),-0.300,-1.500
3,13:04,4,2,TEN 28,10,7,"Brett Kern punts 39 yards, fair catch by Keshawn Martin",-1.500,-1.140
3,12:56,1,10,HOU 33,10,7,Arian Foster left tackle for -3 yards (tackle by Derrick Morgan),1.140,0.190
3,12:18,2,13,HOU 30,10,7,Matt Schaub pass complete short right to Arian Foster for 6 yards (tackle by Jurrell Casey),0.190,0.300
3,11:35,3,7,HOU 36,10,7,Matt Schaub pass incomplete short left intended for Arian Foster,0.300,-0.980
3,11:29,4,7,HOU 36,10,7,"Shane Lechler punts 61 yards, returned by Darius Reynaud for 4 yards (tackle by Justin Tuggle)",-0.980,0.380
3,11:14,1,10,TEN 7,10,7,Chris Johnson left tackle for 1 yard (tackle by Whitney Mercilus and Earl Mitchell),-0.380,-0.710
3,10:41,2,9,TEN 8,10,7,Chris Johnson up the middle for -1 yards (tackle by Brooks Reed),-0.710,-1.420
3,10:00,3,10,TEN 7,10,7,Jake Locker pass incomplete short right intended for Kendall Wright,-1.420,-2.490
3,9:54,4,10,TEN 7,10,7,"Brett Kern punts 48 yards, out of bounds",-2.490,-1.930
3,9:46,1,10,HOU 45,10,7,Matt Schaub pass complete short left to Andre Johnson for 13 yards (tackle by Alterraun Verner),1.930,2.790
3,9:06,1,10,TEN 42,10,7,"Matt Schaub pass complete short middle to DeAndre Hopkins for 11 yards (tackle by Moise Fokou). Penalty on Ropati Pitoitua: Roughing the Passer, 15 yards",2.790,4.510
3,8:39,1,10,TEN 16,10,7,Matt Schaub pass incomplete deep left intended for Garrett Graham,4.510,3.900
3,8:33,2,10,TEN 16,10,7,Matt Schaub pass complete short right to Ben Tate for 4 yards (tackle by Zach Brown),3.900,3.730
3,7:53,3,6,TEN 12,10,13,"Matt Schaub pass complete short right to Owen Daniels for 12 yards, touchdown",3.730,7.000
3,7:53,,,TEN 2,10,14,Randy Bullock kicks extra point good,0.000,0.000
3,7:53,,,HOU 35,10,14,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.280
3,7:46,1,10,TEN 20,10,14,Jake Locker sacked by J.J. Watt for -7 yards,0.280,-1.280
3,7:13,2,17,TEN 13,10,14,Jackie Battle left guard for 2 yards (tackle by Brooks Reed and D.J. Swearinger),-1.280,-1.860
3,6:34,3,15,TEN 15,10,14,Jake Locker pass incomplete deep right intended for Kendall Wright (defended by Kareem Jackson),-1.860,-2.440
3,6:25,4,15,TEN 15,10,14,"Brett Kern punts 50 yards, returned by Keshawn Martin for 4 yards (tackle by Tommie Campbell)",-2.440,-1.530
3,6:16,1,10,HOU 39,10,14,"Matt Schaub pass incomplete short right intended for Greg Jones. Penalty on Ben Tate: Offensive Holding, 10 yards (no play)",1.530,0.870
3,6:08,1,20,HOU 29,10,14,Matt Schaub pass complete short left to Andre Johnson for 4 yards (tackle by Akeem Ayers),0.870,0.180
3,5:31,2,16,HOU 33,10,14,Matt Schaub pass complete short right to Garrett Graham for 11 yards (tackle by Zach Brown),0.180,0.960
3,4:47,3,5,HOU 44,10,14,Matt Schaub pass incomplete short middle intended for Andre Johnson (defended by Michael Griffin),0.960,-0.460
3,4:41,4,5,HOU 44,10,14,"Shane Lechler punts 45 yards, returned by Darius Reynaud for 8 yards (tackle by Jon Weeks)",-0.460,-0.150
3,4:28,1,10,TEN 19,10,14,Jake Locker pass complete short left to Kendall Wright for 7 yards (tackle by Shiloh Keo),0.150,0.610
3,4:01,2,3,TEN 26,10,14,Jake Locker pass incomplete short left intended for Kenny Britt (defended by Johnathan Joseph),0.610,-0.160
3,3:56,3,3,TEN 26,10,14,Jake Locker pass incomplete deep right intended for Nate Washington (defended by Kareem Jackson),-0.160,-1.630
3,3:38,4,3,TEN 26,10,14,"Brett Kern punts 54 yards, returned by Keshawn Martin for 5 yards (tackle by Blidi Wreh-Wilson). Penalty on HOU: Offensive Holding, 10 yards, Penalty on Eddie Pleasant: Offensive Holding (Declined)",-1.630,0.380
3,3:36,1,10,HOU 10,10,14,Arian Foster right tackle for 9 yards (tackle by Michael Griffin),-0.380,0.240
3,3:11,2,1,HOU 19,10,14,Arian Foster left guard for 2 yards (tackle by Jurrell Casey),0.240,0.340
3,2:32,1,10,HOU 21,10,14,Arian Foster right tackle for 14 yards (tackle by Bernard Pollard),0.340,1.270
3,1:50,1,10,HOU 35,10,14,Arian Foster right guard for 1 yard (tackle by Ropati Pitoitua),1.270,0.860
3,1:10,2,9,HOU 36,10,14,Matt Schaub pass incomplete short right intended for Andre Johnson,0.860,0.170
3,1:03,3,9,HOU 36,10,14,Matt Schaub pass complete short left to Keshawn Martin for 5 yards (tackle by Jason McCourty and Coty Sensabaugh),0.170,-0.650
3,0:21,4,4,HOU 41,10,14,"Shane Lechler punts 53 yards, returned by Darius Reynaud for 6 yards (tackle by D.J. Swearinger)",-0.650,0.350
3,0:08,1,10,TEN 12,10,14,"Jake Locker pass complete short middle to Chris Johnson for 13 yards (tackle by Kareem Jackson). Penalty on Robert Turner: Personal Foul, 6 yards (no play)",-0.350,-0.610
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,16,TEN 6,10,14,"Chris Johnson up the middle for 9 yards (tackle by Johnathan Joseph). Penalty on Robert Turner: Offensive Holding, 3 yards (no play)",-0.610,-0.720
4,14:41,1,19,TEN 3,10,14,Chris Johnson up the middle for -1 yards (tackle by Brian Cushing),-0.720,-1.510
4,13:54,2,20,TEN 2,10,14,"Penalty on Jake Locker: Delay of Game, 1 yards (no play)",-1.510,-1.580
4,13:29,2,21,TEN 1,10,16,"Chris Johnson for -1 yards, safety",-1.580,-2.000
,,,,,,,"HOU challenged the safety ruling, and the original play was overturned.",,
4,13:29,,,TEN 20,10,16,"Brett Kern kicks off 55 yards, returned by Keshawn Martin for 19 yards (tackle by Coty Sensabaugh)",0.000,-1.860
4,13:20,1,10,HOU 44,10,16,Ben Tate left tackle for 11 yards (tackle by Moise Fokou and Alterraun Verner),1.860,2.590
4,12:42,1,10,TEN 45,10,16,Ben Tate right tackle for no gain (tackle by Antonio Johnson),2.590,2.040
4,11:59,2,10,TEN 45,10,16,Matt Schaub pass incomplete short left intended for DeAndre Hopkins (defended by Alterraun Verner),2.040,1.360
4,11:52,3,10,TEN 45,10,16,Matt Schaub pass complete short middle to Andre Johnson for 5 yards (tackle by Jason McCourty),1.360,0.590
4,11:52,4,5,TEN 40,10,16,Penalty on HOU: Delay of Game (Declined),0.590,0.590
4,11:03,4,5,TEN 40,10,16,"Shane Lechler punts 39 yards, touchback",0.590,0.380
,,,,,,,"Replay Assistant challenged the touchback ruling, and the play was upheld.",,
4,10:45,1,10,TEN 1,10,16,Jake Locker pass complete short left to Kenny Britt for 6 yards (tackle by Darryl Sharpton),-0.380,-0.340
4,10:09,2,4,TEN 7,10,16,Jake Locker pass complete deep right to Nate Washington for 31 yards,-0.340,1.470
4,9:48,1,10,TEN 38,10,16,Jake Locker pass complete short left to Kenny Britt for 9 yards,1.470,2.140
4,9:26,2,1,TEN 47,10,16,"Penalty on Andy Levitre: False Start, 5 yards (no play)",2.140,1.460
4,9:06,2,6,TEN 42,10,16,Jake Locker pass complete short left to Kenny Britt for 4 yards (tackle by Whitney Mercilus),1.460,1.290
4,8:23,3,2,TEN 46,10,16,Jake Locker pass complete short middle to Kendall Wright for 14 yards (tackle by Shiloh Keo),1.290,2.920
4,7:48,1,10,HOU 40,10,16,Jake Locker pass incomplete deep left intended for Kenny Britt,2.920,2.370
4,7:41,2,10,HOU 40,10,16,Chris Johnson up the middle for 15 yards (tackle by Shiloh Keo),2.370,3.910
4,7:11,1,10,HOU 25,10,16,"Jake Locker pass complete short right to Kendall Wright for 5 yards (tackle by Kareem Jackson). Penalty on Kareem Jackson: Unnecessary Roughness, 10 yards",3.910,4.910
4,6:45,1,10,HOU 10,16,16,"Jake Locker pass complete short right to Delanie Walker for 10 yards, touchdown",4.910,7.000
4,6:45,,,HOU 2,17,16,Rob Bironas kicks extra point good,0.000,0.000
4,6:45,,,TEN 35,17,16,"Rob Bironas kicks off 69 yards, returned by Keshawn Martin for 25 yards (tackle by Taylor Thompson)",0.000,-0.340
4,6:30,1,10,HOU 21,17,16,"Matt Schaub sacked by Derrick Morgan for -9 yards. Penalty on Derek Newton: Offensive Holding (Offsetting), Penalty on Zach Brown: Illegal Contact (Offsetting) (no play)",0.340,0.340
4,6:14,1,10,HOU 21,17,16,Arian Foster left tackle for -4 yards (tackle by Antonio Johnson),0.340,-0.860
4,5:36,2,14,HOU 17,17,16,Matt Schaub sacked by Derrick Morgan for -7 yards,-0.860,-2.710
4,5:06,3,21,HOU 10,23,16,"Matt Schaub pass incomplete short right intended for DeAndre Hopkins is intercepted by Alterraun Verner at HOU-23 and returned for 23 yards, touchdown",-2.710,-7.000
4,4:59,,,HOU 2,24,16,Rob Bironas kicks extra point good,0.000,0.000
4,4:59,,,TEN 35,24,16,"Rob Bironas kicks off 73 yards, touchback",0.000,-0.280
4,4:59,1,10,HOU 20,24,16,Matt Schaub pass incomplete short middle intended for DeAndre Hopkins,0.280,-0.270
4,4:54,2,10,HOU 20,24,16,Matt Schaub pass incomplete deep right intended for DeAndre Hopkins,-0.270,-0.960
4,4:47,3,10,HOU 20,24,16,Matt Schaub sacked by Kamerion Wimbley for -11 yards,-0.960,-2.490
4,4:20,4,21,HOU 9,24,16,Shane Lechler punts 52 yards,-2.490,-1.530
4,4:08,1,10,TEN 39,24,16,Chris Johnson left guard for 1 yard (tackle by J.J. Watt),1.530,1.120
4,3:25,2,9,TEN 40,24,16,Jackie Battle right guard for 1 yard (tackle by Brian Cushing),1.120,1.120
4,3:21,2,9,TEN 40,24,16,Timeout #1 by Houston Texans,1.120,0.560
4,3:21,3,8,TEN 41,24,16,Jake Locker pass incomplete short left intended for Kendall Wright,0.560,-0.650
4,3:18,4,8,TEN 41,24,16,"Brett Kern punts 47 yards, returned by Keshawn Martin for 1 yard (tackle by Tommie Campbell)",-0.650,0.320
4,3:07,1,10,HOU 13,24,16,Matt Schaub pass incomplete deep left intended for Andre Johnson,-0.320,-0.770
4,3:02,2,10,HOU 13,24,16,Matt Schaub pass complete deep middle to DeAndre Hopkins for 23 yards (tackle by Bernard Pollard),-0.770,1.330
4,2:35,1,10,HOU 36,24,16,Matt Schaub pass complete short right to DeAndre Hopkins for 13 yards (tackle by Bernard Pollard),1.330,2.190
4,2:28,1,10,HOU 49,24,16,Matt Schaub pass complete deep right to DeAndre Hopkins for 28 yards (tackle by Alterraun Verner),2.190,4.040
4,2:22,1,10,TEN 23,24,16,Matt Schaub pass complete deep right to Andre Johnson for 21 yards (tackle by Bernard Pollard),4.040,6.740
,,,,,,,"HOU challenged the incomplete pass ruling, and the original play was overturned.",,
4,2:18,1,2,TEN 2,24,16,Arian Foster up the middle for 1 yard (tackle by Michael Griffin and Akeem Ayers),6.740,5.910
4,2:00,2,1,TEN 1,24,16,Matt Schaub pass incomplete short middle intended for Garrett Graham,5.910,5.170
4,1:56,3,1,TEN 1,24,22,"Arian Foster left guard for 1 yard, touchdown",5.170,7.000
4,1:56,,,,24,24,"Two Point Attempt: Arian Foster right tackle, conversion succeeds",0.000,1.000
4,1:56,,,HOU 35,24,24,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.280
4,1:53,1,10,TEN 20,24,24,Jake Locker pass incomplete short right intended for Nate Washington,0.280,-0.270
4,1:48,2,10,TEN 20,24,24,Jake Locker pass complete short left to Kenny Britt for 9 yards (tackle by Johnathan Joseph),-0.270,0.230
4,1:12,3,1,TEN 29,24,24,Jake Locker pass incomplete short left intended for Kenny Britt,0.230,-1.440
4,1:08,4,1,TEN 29,24,24,"Brett Kern punts 49 yards, returned by Keshawn Martin for no gain",-1.440,-0.410
4,0:57,1,10,HOU 22,24,24,Matt Schaub pass incomplete deep left intended for Lestar Jean (defended by Alterraun Verner),0.410,-0.130
4,0:51,2,10,HOU 22,24,24,Matt Schaub pass complete short right to Keshawn Martin for 32 yards (tackle by George Wilson),-0.130,2.520
4,0:43,1,10,TEN 46,24,24,Matt Schaub pass complete short right to Owen Daniels for 12 yards (tackle by Zach Brown),2.520,2.520
4,0:30,1,10,TEN 46,24,24,Timeout #2 by Houston Texans,2.520,3.310
4,0:30,1,10,TEN 34,24,24,Matt Schaub pass incomplete short left intended for Owen Daniels,3.310,2.770
4,0:27,2,10,TEN 34,24,24,Matt Schaub pass incomplete short right intended for Owen Daniels,2.770,2.080
4,0:22,3,10,TEN 34,24,24,Arian Foster left guard for 1 yard (tackle by Moise Fokou),2.080,2.080
4,0:22,3,10,TEN 34,24,24,Timeout #3 by Houston Texans,2.080,2.080
4,0:05,3,10,TEN 34,24,24,Timeout #1 by Tennessee Titans,2.080,1.150
4,0:05,4,9,TEN 33,24,24,"Randy Bullock 51 yard field goal no good, blocked by Michael Griffin. Penalty on TEN: Defensive Offside, 5 yards (no play)",1.150,1.150
4,0:00,4,9,TEN 33,24,24,Timeout #2 by Tennessee Titans,1.150,1.650
4,0:00,4,4,TEN 28,24,24,Randy Bullock 46 yard field goal no good,1.650,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
,,,,,,,"Texans won the coin toss, Texans to receive the overtime kickoff.",,
OT,15:00,,,TEN 35,24,24,"Rob Bironas kicks off no gain, returned by Keshawn Martin for 26 yards (tackle by Daimion Stafford)",0.000,0.410
OT,14:54,1,10,HOU 22,24,24,Matt Schaub pass incomplete short left intended for Arian Foster,0.410,-0.130
OT,14:48,2,10,HOU 22,24,24,Matt Schaub pass complete short middle to Garrett Graham for 18 yards (tackle by Zach Brown),-0.130,1.600
OT,14:15,1,10,HOU 40,24,24,Arian Foster right guard for 5 yards (tackle by Jurrell Casey),1.600,1.730
OT,13:39,2,5,HOU 45,24,24,Arian Foster right guard for 16 yards (tackle by Zach Brown),1.730,2.980
OT,12:55,1,10,TEN 39,24,24,Ben Tate left tackle for 13 yards (tackle by George Wilson),2.980,3.840
OT,12:22,1,10,TEN 26,24,24,Ben Tate up the middle for no gain (tackle by Karl Klug),3.840,3.300
OT,11:43,2,10,TEN 26,24,24,Matt Schaub pass incomplete,3.300,3.300
OT,11:35,2,10,TEN 26,24,24,Timeout #1 by Houston Texans,3.300,2.610
OT,11:35,3,10,TEN 26,24,24,Matt Schaub pass complete deep right to DeAndre Hopkins for 25 yards (tackle by Bernard Pollard),2.610,6.970
OT,11:16,1,1,TEN 1,24,24,Arian Foster right tackle for -2 yards (tackle by Jason McCourty and Bernard Pollard),6.970,6.970
OT,10:42,1,1,TEN 1,24,24,Timeout #2 by Houston Texans,6.970,5.530
OT,10:42,2,3,TEN 3,24,24,Matt Schaub pass incomplete short left intended for DeAndre Hopkins,5.530,4.720
OT,10:38,3,3,TEN 3,24,30,"Matt Schaub pass complete short right to DeAndre Hopkins for 3 yards, touchdown. Penalty on TEN: Defensive Offside (Declined)",4.720,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
