Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
2,15:00,2,16,CHI 49,3,0,Adrian Peterson right guard for no gain (tackle by Julius Peppers),1.370,0.700
2,14:28,3,16,CHI 49,3,0,Christian Ponder pass incomplete deep left intended for Jerome Simpson,0.700,0.000
2,14:22,4,16,CHI 49,3,0,Jeff Locke punts 37 yards,0.000,0.350
2,14:13,1,10,CHI 12,3,0,Matt Forte left guard for 11 yards (tackle by Everson Griffen),-0.350,0.480
2,13:40,1,10,CHI 23,3,0,Matt Forte left tackle for 7 yards (tackle by Chad Greenway),0.480,0.880
2,13:00,2,3,CHI 30,3,0,Matt Forte left tackle for 4 yards (tackle by Fred Evans),0.880,1.200
2,12:18,1,10,CHI 34,3,0,Josh McCown pass complete short middle to Brandon Marshall for 15 yards (tackle by Jamarca Sanford),1.200,2.190
2,11:34,1,10,CHI 49,3,0,Matt Forte up the middle for -2 yards (tackle by Audie Cole and Chad Greenway),2.190,1.380
2,10:54,2,12,CHI 47,3,0,Josh McCown pass complete short right to Martellus Bennett for 5 yards (tackle by Andrew Sendejo),1.380,1.360
2,10:13,3,7,MIN 48,3,0,Josh McCown pass incomplete deep right intended for Earl Bennett,1.360,0.070
2,10:07,4,7,MIN 48,3,0,"Adam Podlesh punts 38 yards, fair catch by Marcus Sherels",0.070,0.380
2,10:00,1,10,MIN 10,3,0,Christian Ponder pass complete deep right to Jerome Simpson for 32 yards (tackle by Craig Steltz),-0.380,1.730
2,9:14,1,10,MIN 42,3,0,Adrian Peterson right tackle for 5 yards (tackle by Julius Peppers),1.730,1.860
2,8:39,2,5,MIN 47,3,0,Adrian Peterson left end for 18 yards (tackle by Craig Steltz),1.860,3.250
2,8:10,1,10,CHI 35,3,0,Toby Gerhart left tackle for 2 yards (tackle by Jonathan Bostic and Khaseem Greene),3.250,2.970
2,7:35,2,8,CHI 33,3,6,"Cordarrelle Patterson right end for 33 yards, touchdown",2.970,7.000
2,7:35,,,CHI 2,3,7,Blair Walsh kicks extra point good,0.000,0.000
2,7:35,,,MIN 35,3,7,"Blair Walsh kicks off 71 yards, touchback",0.000,-0.280
2,7:27,1,10,CHI 20,3,7,Matt Forte up the middle for 2 yards (tackle by Charlie Johnson),0.280,0.000
2,6:48,2,8,CHI 22,3,7,Josh McCown pass incomplete short middle intended for Alshon Jeffery,0.000,-0.690
2,6:43,3,8,CHI 22,3,7,Josh McCown pass complete short right to Alshon Jeffery for 19 yards (tackle by Chad Greenway),-0.690,1.660
2,6:12,1,10,CHI 41,3,7,Josh McCown pass complete short left to Matt Forte for 5 yards (tackle by Robert Blanton and Chris Cook),1.660,1.800
2,5:29,2,5,CHI 46,3,7,Josh McCown pass complete short left to Alshon Jeffery for 12 yards (tackle by Chris Cook),1.800,2.790
2,4:54,1,10,MIN 42,3,7,Michael Bush right end for 15 yards (tackle by Andrew Sendejo),2.790,3.780
2,4:17,1,10,MIN 27,3,7,Josh McCown pass incomplete short middle intended for Brandon Marshall,3.780,3.230
2,4:13,2,10,MIN 27,3,7,Josh McCown sacked by Chad Greenway for -4 yards,3.230,2.020
2,3:34,3,14,MIN 31,3,7,Josh McCown pass complete short right to Martellus Bennett for 9 yards (tackle by Andrew Sendejo and Audie Cole),2.020,2.040
2,2:52,4,5,MIN 22,6,7,Robbie Gould 40 yard field goal good,2.040,3.000
2,2:52,,,CHI 35,6,7,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
2,2:47,1,10,MIN 20,6,7,Adrian Peterson right tackle for 4 yards (tackle by Jonathan Bostic),0.280,0.270
2,2:09,2,6,MIN 24,6,7,Adrian Peterson up the middle for 6 yards (tackle by Craig Steltz),0.270,0.940
2,2:00,1,10,MIN 30,6,7,Christian Ponder pass incomplete short right intended for Greg Jennings,0.940,0.390
2,1:56,2,10,MIN 30,6,7,Adrian Peterson right end for 2 yards (tackle by Tim Jennings),0.390,-0.030
2,1:18,3,8,MIN 32,6,7,Christian Ponder pass complete short right to Greg Jennings for 2 yards (tackle by Isaiah Frey),-0.030,-0.030
2,1:12,3,8,MIN 32,6,7,Timeout #2 by Chicago Bears,-0.030,-1.110
2,1:12,4,6,MIN 34,6,7,Jeff Locke punts 42 yards,-1.110,-0.540
2,1:00,1,10,CHI 24,6,7,Josh McCown pass complete short middle to Alshon Jeffery for 23 yards (tackle by Xavier Rhodes and Andrew Sendejo),0.540,2.060
2,0:36,1,10,CHI 47,6,7,Josh McCown pass incomplete short right intended for Martellus Bennett,2.060,1.520
2,0:30,2,10,CHI 47,6,7,Josh McCown pass complete short right to Alshon Jeffery for 9 yards (tackle by Xavier Rhodes),1.520,1.520
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
2,0:25,2,10,CHI 47,6,7,Timeout #3 by Chicago Bears,1.520,2.020
2,0:25,3,1,MIN 44,6,7,Josh McCown pass incomplete short right intended for Martellus Bennett (defended by Brian Robison),2.020,0.330
2,0:22,4,1,MIN 44,6,7,Adam Podlesh punts 29 yards,0.330,0.220
2,0:12,1,10,MIN 15,6,7,Toby Gerhart up the middle for 6 yards (tackle by Shea McClellin and Craig Steltz),-0.220,0.210
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,6,7,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,CHI 20,6,7,Alshon Jeffery right end for no gain (tackle by Letroy Guion),0.280,-0.270
3,15:00,2,10,CHI 20,12,7,"Josh McCown pass complete deep left to Alshon Jeffery for 80 yards, touchdown",-0.270,7.000
3,15:00,,,MIN 2,13,7,Robbie Gould kicks extra point good,0.000,0.000
3,15:00,,,CHI 35,13,7,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
3,14:08,1,10,MIN 20,13,7,"Penalty on Charlie Johnson: False Start, 5 yards (no play)",0.280,-0.310
3,14:08,1,15,MIN 15,13,7,Adrian Peterson left tackle for 4 yards (tackle by Craig Steltz),-0.310,-0.460
3,13:35,2,11,MIN 19,13,7,Adrian Peterson left end for 7 yards (tackle by Zackary Bowman),-0.460,-0.160
3,13:00,3,4,MIN 26,13,7,Matt Cassel pass complete short left to Greg Jennings for 11 yards (tackle by Zackary Bowman),-0.160,1.400
3,12:34,1,10,MIN 37,13,7,Matt Cassel pass complete short right to Greg Jennings for 19 yards (tackle by Tim Jennings),1.400,2.650
3,11:51,1,10,CHI 44,13,7,Adrian Peterson up the middle for 7 yards (tackle by Craig Steltz),2.650,3.060
3,11:11,2,3,CHI 37,13,7,Adrian Peterson right guard for 2 yards (tackle by Julius Peppers),3.060,2.610
3,10:33,3,1,CHI 35,13,7,Matt Cassel pass incomplete short right intended for John Carlson,2.610,1.000
3,10:33,4,1,CHI 35,13,7,Adrian Peterson up the middle for 5 yards (tackle by Julius Peppers and James Anderson),1.000,3.580
3,9:49,1,10,CHI 30,13,7,Matt Cassel pass complete short left to John Carlson for 22 yards (tackle by Craig Steltz),3.580,5.370
3,9:08,1,8,CHI 8,13,7,Adrian Peterson right end for 2 yards (tackle by Chris Conte),5.370,5.370
3,8:22,1,8,CHI 8,13,7,Timeout #1 by Minnesota Vikings,5.370,4.950
3,8:22,2,6,CHI 6,13,7,Adrian Peterson right tackle for 2 yards (tackle by Jay Ratliff and Christian Tupou),4.950,4.490
3,7:40,3,4,CHI 4,13,7,"Matt Cassel right tackle for 3 yards (tackle by Craig Steltz). Penalty on Brandon Fusco: Offensive Holding, 10 yards (no play)",4.490,3.000
3,7:16,3,14,CHI 14,13,7,Matt Cassel pass incomplete short middle intended for Adrian Peterson (defended by Julius Peppers),3.000,2.510
3,7:16,4,14,CHI 14,13,10,Blair Walsh 32 yard field goal good,2.510,3.000
3,7:16,,,MIN 35,13,10,"Blair Walsh kicks off 69 yards, returned by Devin Hester for 21 yards (tackle by Matt Asiata)",0.000,0.060
3,7:03,1,10,CHI 17,13,10,Matt Forte left guard for 41 yards (tackle by Andrew Sendejo),-0.060,2.790
3,6:14,1,10,MIN 42,13,10,Josh McCown pass incomplete deep left intended for Alshon Jeffery,2.790,2.240
3,6:08,2,10,MIN 42,13,10,Josh McCown sacked by Sharrif Floyd for -4 yards,2.240,1.030
3,5:24,3,14,MIN 46,19,10,"Josh McCown pass complete deep left to Alshon Jeffery for 46 yards, touchdown. Penalty on Chris Cook: Unsportsmanlike Conduct, 15 yards",1.030,7.000
3,5:24,,,MIN 2,20,10,Robbie Gould kicks extra point good,0.000,0.000
3,5:24,,,MIN 46,20,10,"Robbie Gould kicks off 50 yards, touchback",0.000,-0.280
3,5:15,1,10,MIN 20,20,10,Matt Cassel pass complete short middle to John Carlson for 16 yards (tackle by Chris Conte),0.280,1.330
3,4:33,1,10,MIN 36,20,10,Adrian Peterson right guard for 13 yards (tackle by Chris Conte and Jonathan Bostic),1.330,2.190
3,3:51,1,10,MIN 49,20,10,Adrian Peterson up the middle for 6 yards (tackle by Julius Peppers and Craig Steltz),2.190,2.460
3,3:06,2,4,CHI 45,20,10,Matt Cassel pass incomplete short right intended for Cordarrelle Patterson,2.460,1.750
3,3:01,3,4,CHI 45,20,10,Matt Cassel sacked by Julius Peppers and Corey Wootton for -6 yards,1.750,-0.130
3,2:45,4,10,MIN 49,20,10,"Jeff Locke punts 37 yards, fair catch by Devin Hester",-0.130,0.280
3,2:43,1,10,CHI 14,20,10,Josh McCown pass incomplete,-0.280,-0.750
3,2:35,2,10,CHI 14,20,10,Josh McCown pass complete short left to Alshon Jeffery for 19 yards (tackle by Andrew Sendejo and Chad Greenway),-0.750,1.140
3,1:54,1,10,CHI 33,20,10,Matt Forte right end for -3 yards (tackle by Xavier Rhodes),1.140,0.190
3,1:09,2,13,CHI 30,20,10,Josh McCown pass complete deep right to Matt Forte for 26 yards,0.190,2.650
3,0:37,1,10,MIN 44,20,10,Matt Forte up the middle for 1 yard (tackle by Audie Cole),2.650,2.250
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,MIN 43,20,10,Matt Forte left end for 5 yards (tackle by Audie Cole),2.250,2.210
4,14:19,3,4,MIN 38,20,10,Josh McCown pass incomplete short left intended for Brandon Marshall,2.210,0.720
4,14:16,4,4,MIN 38,20,10,Adam Podlesh punts 27 yards,0.720,0.370
4,14:06,1,10,MIN 11,20,10,Matt Cassel pass complete deep left to Jarius Wright for 24 yards (tackle by Chris Conte),-0.370,1.270
4,13:26,1,10,MIN 35,20,10,Adrian Peterson right end for 4 yards (tackle by Jonathan Bostic and James Anderson),1.270,1.260
4,12:45,2,6,MIN 39,20,10,Matt Cassel pass incomplete (defended by Corey Wootton),1.260,0.560
4,12:41,3,6,MIN 39,20,10,Matt Cassel pass complete short middle to Jarius Wright for 8 yards (tackle by Isaiah Frey),0.560,2.060
4,12:04,1,10,MIN 47,20,10,Matt Cassel pass incomplete deep left intended for Jerome Simpson (defended by Tim Jennings),2.060,1.520
4,11:59,2,10,MIN 47,20,10,Adrian Peterson right guard for 13 yards (tackle by Zackary Bowman and Craig Steltz),1.520,2.920
4,11:17,1,10,CHI 40,20,10,Matt Cassel pass complete short right to Jerome Felton for 5 yards (tackle by James Anderson),2.920,3.050
4,10:35,2,5,CHI 35,20,10,Matt Cassel pass complete short left to Cordarrelle Patterson for 4 yards (tackle by Zackary Bowman),3.050,2.870
4,10:00,3,1,CHI 31,20,10,Adrian Peterson right guard for no gain (tackle by David Bass),2.870,1.410
4,9:15,4,1,CHI 31,20,10,Adrian Peterson right guard for 19 yards (tackle by Tim Jennings),1.410,4.780
4,8:36,1,10,CHI 12,20,10,Matt Cassel pass complete short left to Toby Gerhart for 4 yards (tackle by Zackary Bowman),4.780,4.830
4,7:52,2,6,CHI 8,20,10,Matt Cassel pass incomplete short left intended for Greg Jennings,4.830,3.930
4,7:47,3,6,CHI 8,20,16,"Matt Cassel pass complete short right to Greg Jennings for 8 yards, touchdown",3.930,7.000
4,7:47,,,CHI 2,20,17,Blair Walsh kicks extra point good,0.000,0.000
4,7:47,,,MIN 35,20,17,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.280
4,7:41,1,10,CHI 20,20,17,Matt Forte right guard for -1 yards (tackle by Chad Greenway),0.280,-0.460
4,6:57,2,11,CHI 19,20,17,"Josh McCown pass complete short middle to Kyle Long for -1 yards. Kyle Long fumbles (forced by Sharrif Floyd), recovered by Marvin Mitchell at CHI-18 (tackle by Matt Forte)",-0.460,-4.370
4,6:47,1,10,CHI 18,20,17,Adrian Peterson left end for 4 yards (tackle by James Anderson and Jonathan Bostic),4.370,4.430
4,5:59,2,6,CHI 14,20,17,Matt Cassel pass incomplete short middle intended for Cordarrelle Patterson,4.430,3.630
4,5:56,3,6,CHI 14,20,17,"Matt Cassel pass complete short right to Chase Ford for 2 yards (tackle by Jonathan Bostic). Penalty on Jonathan Bostic: Taunting, 6 yards",3.630,5.830
4,5:32,1,6,CHI 6,20,17,Adrian Peterson left guard for no gain (tackle by Landon Cohen),5.830,4.950
4,4:51,2,6,CHI 6,20,17,Matt Cassel pass incomplete short right intended for Rhett Ellison is intercepted by Khaseem Greene at CHI-1 and returned for 49 yards (tackle by Matt Cassel),4.950,-2.260
4,4:38,1,10,MIN 50,20,17,Matt Forte left end for 9 yards (tackle by Marvin Mitchell),2.260,2.930
4,4:12,2,1,MIN 41,20,17,Matt Forte up the middle for no gain (tackle by Audie Cole and Jared Allen),2.930,2.210
4,3:33,3,1,MIN 41,20,17,Matt Forte left guard for no gain (tackle by Letroy Guion and Chad Greenway),2.210,0.530
4,2:47,4,1,MIN 41,20,17,"Adam Podlesh punts 32 yards, fair catch by Marcus Sherels",0.530,0.380
4,2:40,1,10,MIN 9,20,17,"Matt Cassel for no gain. Matt Cassel fumbles, recovered by Matt Cassel at MIN-6",-0.380,-1.000
4,2:07,2,13,MIN 6,20,17,Matt Cassel pass complete short middle to Adrian Peterson for 2 yards (tackle by James Anderson),-1.000,-1.540
4,1:59,3,11,MIN 8,20,17,Matt Cassel pass incomplete (defended by Corey Wootton),-1.540,-2.490
4,1:55,4,11,MIN 8,20,17,Matt Cassel pass complete deep middle to Jerome Simpson for 20 yards (tackle by Chris Conte),-2.490,0.810
4,1:33,1,10,MIN 28,20,17,Matt Cassel pass complete short left to Adrian Peterson for -2 yards (tackle by Zackary Bowman),0.810,0.810
4,1:28,1,10,MIN 28,20,17,Timeout #2 by Minnesota Vikings,0.810,-0.010
4,1:28,2,12,MIN 26,20,17,Matt Cassel pass complete deep middle to Jerome Simpson for 24 yards (tackle by Chris Conte),-0.010,2.260
4,1:04,1,10,CHI 50,20,17,Matt Cassel pass complete short right to John Carlson for 17 yards (tackle by Jonathan Bostic),2.260,3.380
4,0:40,1,10,CHI 33,20,17,Matt Cassel pass complete deep right to Jarius Wright for 21 yards,3.380,4.780
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,0:36,1,10,CHI 12,20,17,Matt Cassel pass incomplete short middle intended for Adrian Peterson (defended by Stephen Paea),4.780,4.100
4,0:33,2,10,CHI 12,20,17,Matt Cassel pass incomplete short left intended for Jerome Simpson,4.100,3.120
4,0:28,3,10,CHI 12,20,17,Matt Cassel pass incomplete short right intended for John Carlson,3.120,2.630
4,0:24,4,10,CHI 12,20,20,Blair Walsh 30 yard field goal good,2.630,3.000
4,0:24,,,MIN 35,20,20,"Blair Walsh kicks off 72 yards, returned by Devin Hester for 57 yards (tackle by Blair Walsh)",0.000,-2.260
4,0:14,1,10,MIN 50,20,20,Josh McCown sacked by Brian Robison for 0 yards,2.260,2.260
4,0:09,1,10,MIN 50,20,20,Timeout #1 by Chicago Bears,2.260,2.260
4,0:09,1,10,MIN 50,20,20,Timeout #3 by Minnesota Vikings,2.260,1.710
4,0:09,2,10,MIN 50,20,20,Josh McCown pass complete short left to Earl Bennett for 2 yards (tackle by Marcus Sherels),1.710,1.710
4,0:02,2,10,MIN 50,20,20,Timeout #2 by Chicago Bears,1.710,1.290
4,0:02,3,8,MIN 48,20,20,"Robbie Gould 66 yard field goal no good, returned by Cordarrelle Patterson for 31 yards",1.290,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
,,,,,,,"Bears won the coin toss, Bears to receive the overtime kickoff.",,
OT,15:00,,,MIN 35,20,20,"Blair Walsh kicks off no gain, returned by Michael Ford for 9 yards (tackle by Larry Dean)",0.000,0.870
OT,14:57,1,10,CHI 29,20,20,Josh McCown pass complete short right to Alshon Jeffery for 11 yards (tackle by Xavier Rhodes),0.870,1.600
OT,14:21,1,10,CHI 40,20,20,Josh McCown pass complete short right to Brandon Marshall for 14 yards (tackle by Xavier Rhodes and Andrew Sendejo),1.600,2.520
OT,13:36,1,10,MIN 46,20,20,"Matt Forte up the middle for -4 yards (tackle by Kevin Williams). Penalty on Jermon Bushrod: False Start, 5 yards (no play)",2.520,2.190
OT,13:08,1,15,CHI 49,20,20,Josh McCown pass incomplete deep right intended for Brandon Marshall,2.190,1.300
OT,13:01,2,15,CHI 49,20,20,Josh McCown pass complete short left to Alshon Jeffery for 4 yards (tackle by Audie Cole and Robert Blanton),1.300,1.160
OT,12:31,3,11,MIN 47,20,20,"Josh McCown sacked by Jared Allen for -5 yards. Josh McCown fumbles (forced by Jared Allen), recovered by Jermon Bushrod at MIN-49. Penalty on Jermon Bushrod: Delay of Game, 5 yards",1.160,-0.320
OT,12:03,4,18,CHI 46,20,20,"Adam Podlesh punts 32 yards, out of bounds",-0.320,-0.410
OT,11:56,1,10,MIN 22,20,20,Matt Cassel pass complete short middle to Greg Jennings for 9 yards (tackle by Zackary Bowman),0.410,1.080
OT,11:21,2,1,MIN 31,20,20,Adrian Peterson up the middle for 3 yards (tackle by Khaseem Greene),1.080,1.200
OT,10:39,1,10,MIN 34,20,20,Matt Cassel sacked by Jonathan Bostic for -3 yards,1.200,0.250
OT,10:02,2,13,MIN 31,20,20,Matt Cassel pass complete short right to Greg Jennings for 12 yards (tackle by Tim Jennings),0.250,1.160
OT,9:27,3,1,MIN 43,20,20,"Adrian Peterson right tackle for 21 yards (tackle by Chris Conte). Penalty on Chris Conte: Horse Collar Tackle, 15 yards",1.160,4.170
OT,9:03,1,10,CHI 21,20,20,Adrian Peterson left tackle for -3 yards (tackle by Corey Wootton and James Anderson),4.170,3.220
OT,8:24,2,13,CHI 24,20,20,Adrian Peterson up the middle for 3 yards (tackle by Khaseem Greene),3.220,3.220
OT,8:04,2,13,CHI 24,20,20,Timeout #1 by Chicago Bears,3.220,2.940
OT,8:04,3,10,CHI 21,20,20,"Blair Walsh 39 yard field goal good. Penalty on Rhett Ellison: Face Mask (15 Yards), 15 yards (no play)",2.940,0.960
OT,8:00,3,25,CHI 36,20,20,Adrian Peterson right tackle for -3 yards (tackle by Corey Wootton),0.960,0.660
OT,7:23,4,28,CHI 39,20,20,Blair Walsh 57 yard field goal no good,0.660,-2.060
OT,7:17,1,10,CHI 47,20,20,Matt Forte up the middle for 7 yards (tackle by Jared Allen),2.060,2.460
OT,6:44,2,3,MIN 46,20,20,Matt Forte left end for 4 yards (tackle by Andrew Sendejo and Chad Greenway),2.460,2.790
OT,6:11,1,10,MIN 42,20,20,Matt Forte up the middle for 9 yards (tackle by Andrew Sendejo),2.790,3.460
OT,5:30,2,1,MIN 33,20,20,Matt Forte up the middle for 1 yard (tackle by Fred Evans),3.460,3.450
OT,4:45,1,10,MIN 32,20,20,Matt Forte up the middle for 3 yards (tackle by Jared Allen),3.450,3.450
OT,4:12,1,10,MIN 32,20,20,Timeout #2 by Chicago Bears,3.450,3.450
OT,4:12,1,10,MIN 32,20,20,Timeout #1 by Minnesota Vikings,3.450,3.310
OT,4:12,2,7,MIN 29,20,20,Robbie Gould 47 yard field goal no good,3.310,-1.400
OT,4:07,1,10,MIN 37,20,20,Adrian Peterson up the middle for 4 yards (tackle by Jonathan Bostic),1.400,1.400
OT,3:27,2,6,MIN 41,20,20,Matt Cassel pass complete short left to Greg Jennings for 17 yards (tackle by Sherrick McManis),1.400,2.790
OT,2:46,1,10,CHI 42,20,20,Matt Cassel pass incomplete deep middle intended for Cordarrelle Patterson (defended by Sherrick McManis),2.790,2.240
OT,2:41,2,10,CHI 42,20,20,Adrian Peterson right end for 11 yards (tackle by Khaseem Greene),2.240,3.510
OT,2:03,1,10,CHI 31,20,20,Adrian Peterson right end for 4 yards (tackle by Christian Tupou),3.510,3.510
OT,1:55,2,6,CHI 27,20,20,Adrian Peterson up the middle for 11 yards (tackle by Chris Conte),3.510,4.510
OT,1:47,1,10,CHI 16,20,23,Blair Walsh 34 yard field goal good,4.510,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
