Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
1,3:21,1,10,DEN 11,0,0,Peyton Manning pass incomplete deep left intended for Emmanuel Sanders (defended by Marcus Peters),-0.370,-0.780
1,3:14,2,10,DEN 11,0,0,C.J. Anderson right tackle for 3 yards (tackle by Jaye Howard),-0.780,-1.070
1,2:35,3,7,DEN 14,0,0,Peyton Manning pass complete short left to Emmanuel Sanders for 8 yards (tackle by Jamell Fleming),-1.070,0.410
1,2:00,1,10,DEN 22,0,0,"Peyton Manning pass incomplete deep middle intended for Emmanuel Sanders (defended by Ron Parker). Penalty on Justin Houston: Defensive Holding, 5 yards (no play)",0.410,0.740
1,1:52,1,10,DEN 27,0,0,Peyton Manning pass complete short right to Andre Caldwell for 6 yards (tackle by Marcus Peters),0.740,1.010
1,1:16,2,4,DEN 33,0,0,Ronnie Hillman middle for no gain (tackle by Jaye Howard),1.010,0.300
1,0:37,3,4,DEN 33,0,0,Peyton Manning sacked by Justin Houston for -8 yards,0.300,-1.700
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,12,DEN 25,0,0,--,-1.700,3.510
,,,,,,,"DEN challenged the runner was down by contact ruling, and the original play was overturned.",,
2,14:48,1,10,KAN 31,0,0,Peyton Manning pass complete short right to Demaryius Thomas for 8 yards (tackle by Derrick Johnson),3.510,4.050
2,14:11,2,2,KAN 23,0,0,C.J. Anderson right tackle for 1 yard (tackle by Justin Houston),4.050,3.470
2,13:36,3,1,KAN 22,0,0,C.J. Anderson middle for no gain (tackle by Justin Houston),3.470,3.470
2,12:44,3,1,KAN 22,0,0,Timeout #2 by Denver Broncos,3.470,2.140
2,12:44,4,1,KAN 22,0,0,Emmanuel Sanders left guard for no gain (tackle by Ron Parker),2.140,-0.410
2,12:34,1,10,KAN 22,0,0,Jamaal Charles left guard for 4 yards (tackle by T.J. Ward),0.410,0.410
2,11:56,2,6,KAN 26,0,0,Jeremy Maclin left end for -2 yards (tackle by Shaquil Barrett and Chris Harris),0.410,-0.560
2,11:11,3,8,KAN 24,0,0,"Penalty on Von Miller: Unnecessary Roughness, 15 yards (no play)",-0.560,1.530
2,10:56,1,10,KAN 39,0,0,Jamaal Charles middle for 2 yards (tackle by Sylvester Williams),1.530,1.260
2,10:22,2,8,KAN 41,0,0,"Jamaal Charles right guard for 3 yards (tackle by Danny Trevathan). Penalty on Malik Jackson: Unnecessary Roughness, 15 yards",1.260,2.850
2,9:59,1,10,DEN 41,0,0,Alex Smith pass complete short right to Jeremy Maclin for 7 yards (tackle by Aqib Talib),2.850,3.250
2,9:20,2,3,DEN 34,0,6,"Jamaal Charles left end for 34 yards, touchdown",3.250,7.000
2,9:20,,,DEN 34,0,7,Cairo Santos kicks extra point good,0.000,0.000
2,9:20,,,KAN 35,0,7,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.280
2,9:11,1,10,DEN 20,0,7,Peyton Manning pass complete short left to Demaryius Thomas for 7 yards (tackle by Phillip Gaines),0.280,0.680
2,8:39,2,3,DEN 27,0,7,Peyton Manning pass complete short right to Virgil Green for 11 yards (tackle by Marcus Peters),0.680,1.470
2,8:04,1,10,DEN 38,0,7,"Peyton Manning pass incomplete short right intended for Demaryius Thomas (defended by Marcus Peters). Penalty on Marcus Peters: Defensive Holding, 5 yards (no play)",1.470,1.800
2,7:59,1,10,DEN 43,0,7,Ronnie Hillman left guard for 7 yards (tackle by Allen Bailey),1.800,2.200
2,7:21,2,3,,0,7,Ronnie Hillman right tackle for no gain (tackle by Jaye Howard),2.200,1.490
2,6:37,3,3,,0,13,"Peyton Manning pass incomplete short right intended for Demaryius Thomas is intercepted by Marcus Peters at KAN-45 and returned for 55 yards, touchdown",1.490,-7.000
2,6:27,,,DEN 50,0,14,Cairo Santos kicks extra point good,0.000,0.000
2,6:27,,,KAN 35,0,14,"Cairo Santos kicks off 71 yards, returned by Andre Caldwell for 21 yards (tackle by D.J. Alexander). Penalty on Daniel Sorensen: Illegal Use of Hands, 5 yards",0.000,-0.280
2,6:22,1,10,DEN 20,0,14,Peyton Manning pass incomplete short right intended for Ronnie Hillman (defended by Jamell Fleming),0.280,-0.270
2,6:15,2,10,DEN 20,0,14,Peyton Manning pass complete deep middle to Demaryius Thomas for 20 yards (tackle by Ron Parker),-0.270,1.600
2,5:31,1,10,DEN 40,0,14,Ronnie Hillman right tackle for 3 yards (tackle by Jaye Howard),1.600,1.460
2,5:00,2,7,DEN 43,0,14,Peyton Manning pass complete short left to Emmanuel Sanders for 9 yards (tackle by Jamell Fleming),1.460,2.390
2,4:30,1,10,KAN 48,0,14,Peyton Manning pass complete short left to Emmanuel Sanders for 13 yards (tackle by Jamell Fleming),2.390,2.390
2,4:03,1,10,KAN 48,0,14,Timeout #1 by Kansas City Chiefs,2.390,3.250
2,4:03,1,10,KAN 35,0,14,Peyton Manning pass incomplete deep right intended for Demaryius Thomas (defended by Marcus Peters),3.250,2.700
2,3:57,2,10,KAN 35,0,14,Ronnie Hillman left end for 16 yards (tackle by Ron Parker),2.700,4.310
2,3:28,1,10,KAN 19,0,14,Peyton Manning pass incomplete short left intended for Virgil Green,4.310,3.750
2,3:23,2,10,KAN 19,0,14,Peyton Manning pass complete short middle to Jordan Norwood for 3 yards (tackle by Marcus Peters),3.750,3.750
2,2:36,2,10,KAN 19,0,14,Timeout #3 by Denver Broncos,3.750,3.750
2,2:36,2,10,KAN 19,0,14,Timeout #2 by Kansas City Chiefs,3.750,3.410
2,2:36,3,7,KAN 16,6,14,"Peyton Manning pass complete short right to Emmanuel Sanders for 16 yards, touchdown",3.410,7.000
2,2:36,,,KAN 16,7,14,Brandon McManus kicks extra point good,0.000,0.000
2,2:36,,,DEN 35,7,14,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
2,2:30,1,10,KAN 20,7,14,Alex Smith pass incomplete deep right intended for Jeremy Maclin (defended by Aqib Talib),0.280,-0.270
2,2:30,2,10,KAN 20,7,14,Alex Smith pass incomplete short right intended for Jeremy Maclin is intercepted by Aqib Talib at KAN-24 and returned for 9 yards,-0.270,-4.580
2,2:21,1,10,KAN 15,7,14,Ronnie Hillman middle for 7 yards (tackle by Allen Bailey),4.580,5.220
2,2:00,2,3,KAN 8,7,14,Peyton Manning pass complete short left to Jordan Norwood for 7 yards (tackle by Phillip Gaines),5.220,6.970
2,1:36,1,1,KAN 1,7,14,Ronnie Hillman middle for no gain (tackle by Tamba Hali),6.970,5.910
2,0:54,2,1,KAN 1,13,14,"Peyton Manning pass complete short middle to Virgil Green for 1 yard, touchdown",5.910,7.000
2,0:54,,,KAN 1,14,14,Brandon McManus kicks extra point good,0.000,0.000
2,0:54,,,DEN 35,14,14,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
2,0:47,1,10,KAN 20,14,14,Jamaal Charles middle for 1 yard (tackle by Von Miller),0.280,-0.130
2,0:11,2,9,KAN 21,14,14,Jamaal Charles middle for 1 yard (tackle by Antonio Smith),-0.130,-0.690
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,14,14,"Brandon McManus kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,KAN 20,14,14,Jamaal Charles middle for 5 yards (tackle by Von Miller),0.280,0.410
3,14:25,2,5,KAN 25,14,14,Alex Smith pass complete short left to Travis Kelce for 5 yards (tackle by Danny Trevathan),0.410,0.940
3,13:47,1,10,KAN 30,14,14,Jamaal Charles right end for 2 yards (tackle by Brandon Marshall),0.940,0.660
3,13:15,2,8,KAN 32,14,14,Alex Smith pass complete short left to Jeremy Maclin for 8 yards (tackle by Chris Harris),0.660,1.600
3,12:34,1,10,KAN 40,14,14,Jamaal Charles middle for 9 yards (tackle by David Bruton),1.600,2.270
3,11:55,2,1,KAN 49,14,14,Alex Smith pass complete deep middle to Jeremy Maclin for 30 yards (tackle by Chris Harris),2.270,4.170
3,11:16,1,10,DEN 21,14,14,Knile Davis middle for 1 yard (tackle by Danny Trevathan),4.170,3.760
3,10:39,2,9,DEN 20,14,14,Alex Smith pass incomplete short right intended for Travis Kelce,3.760,3.070
3,10:34,3,9,DEN 20,14,14,Alex Smith pass complete short right to Jamaal Charles for 3 yards (tackle by Chris Harris),3.070,2.340
3,9:51,4,6,DEN 17,14,17,Cairo Santos 35 yard field goal good,2.340,3.000
3,9:51,,,KAN 35,14,17,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.280
3,9:47,1,10,DEN 20,14,17,C.J. Anderson middle for no gain (tackle by Mike DeVito),0.280,-0.270
3,9:23,2,10,DEN 20,14,17,Peyton Manning pass complete short right to Owen Daniels for 8 yards (tackle by Eric Berry),-0.270,0.100
3,8:52,3,2,DEN 28,14,17,Peyton Manning pass complete short left to Emmanuel Sanders for 10 yards (tackle by Ron Parker),0.100,1.470
3,8:25,1,10,DEN 38,14,17,Peyton Manning pass incomplete short middle intended for Emmanuel Sanders (defended by Justin Houston),1.470,0.920
3,8:20,2,10,DEN 38,14,17,C.J. Anderson middle for 11 yards (tackle by Eric Berry),0.920,2.190
3,7:51,1,10,DEN 49,14,17,C.J. Anderson right end for -3 yards (tackle by Josh Mauga),2.190,1.240
3,7:19,2,13,DEN 46,14,17,Peyton Manning pass incomplete deep right intended for Demaryius Thomas,1.240,1.240
3,7:13,2,13,DEN 46,14,17,Timeout #1 by Denver Broncos,1.240,0.560
3,7:13,3,13,DEN 46,14,17,Peyton Manning pass complete short left to Demaryius Thomas for 9 yards (tackle by Phillip Gaines and Jamell Fleming),0.560,0.270
3,6:24,4,4,KAN 45,14,17,"Britton Colquitt punts 36 yards, fair catch by De'Anthony Thomas",0.270,0.380
3,6:16,1,10,KAN 9,14,17,Jamaal Charles middle for 3 yards (tackle by Malik Jackson),-0.380,-0.560
3,5:34,2,7,KAN 12,14,17,Alex Smith pass incomplete short right intended for Jamaal Charles,-0.560,-1.070
3,5:29,3,7,KAN 12,14,17,"Penalty on Travis Kelce: False Start, 5 yards (no play)",-1.070,-1.650
3,5:29,3,12,KAN 7,14,17,Alex Smith pass complete short left to De'Anthony Thomas for 8 yards (tackle by Darian Stewart),-1.650,-2.440
3,5:11,4,4,KAN 15,14,17,"Dustin Colquitt punts 43 yards, out of bounds",-2.440,-1.730
3,5:00,1,10,DEN 42,14,17,Peyton Manning pass complete short left to Demaryius Thomas for 18 yards (tackle by Eric Berry),1.730,2.920
3,4:29,1,10,KAN 40,14,17,Ronnie Hillman middle for no gain (tackle by Jaye Howard),2.920,2.370
3,4:05,2,10,KAN 40,14,17,Peyton Manning pass complete short middle to Jordan Norwood for 4 yards (tackle by Phillip Gaines),2.370,2.210
3,3:28,3,6,KAN 36,14,17,Peyton Manning pass incomplete short middle intended for Jordan Norwood,2.210,0.880
3,3:23,4,6,KAN 36,17,17,Brandon McManus 54 yard field goal good,0.880,3.000
3,3:23,,,DEN 35,17,17,"Brandon McManus kicks off 70 yards, returned by Knile Davis for 21 yards (tackle by Corey Nelson)",0.000,0.140
3,3:12,1,10,KAN 16,17,17,Alex Smith pass incomplete short right intended for De'Anthony Thomas,-0.140,-0.660
3,3:06,2,10,KAN 16,17,17,Jamaal Charles middle for 4 yards (tackle by Brandon Marshall and T.J. Ward),-0.660,-0.820
3,2:26,3,6,KAN 20,17,17,Alex Smith middle for 2 yards (tackle by DeMarcus Ware),-0.820,-1.900
3,1:46,4,4,KAN 22,17,17,"Dustin Colquitt punts 53 yards, fair catch by Emmanuel Sanders. Penalty on Todd Davis: Offensive Holding, 10 yards",-1.900,0.220
3,1:39,1,10,DEN 15,17,17,Peyton Manning pass complete short left to Owen Daniels for 6 yards (tackle by Ron Parker),-0.220,0.210
3,1:10,2,4,DEN 21,17,17,C.J. Anderson left tackle for no gain (tackle by Nicholas Williams),0.210,-0.630
3,0:28,3,4,DEN 21,17,17,Peyton Manning pass complete short left to Emmanuel Sanders for 5 yards,-0.630,0.670
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 26,17,17,Peyton Manning pass incomplete short right intended for Demaryius Thomas (defended by Marcus Peters),0.670,0.130
4,14:56,2,10,DEN 26,17,17,Peyton Manning pass incomplete deep right intended for Demaryius Thomas,0.130,-0.560
4,14:51,3,10,DEN 26,17,17,Peyton Manning pass incomplete short right intended for Owen Daniels,-0.560,-1.630
4,14:46,4,10,DEN 26,17,17,"Britton Colquitt punts 51 yards, returned by De'Anthony Thomas for 2 yards (tackle by Corey Nelson). Penalty on Frank Zombo: Offensive Holding, 10 yards",-1.630,0.350
4,14:32,1,10,KAN 12,17,17,Alex Smith pass complete short left to Jamaal Charles for 6 yards (tackle by T.J. Ward),-0.350,-0.070
4,14:01,2,4,KAN 18,17,17,Alex Smith pass complete short right to De'Anthony Thomas for 12 yards (tackle by Chris Harris),-0.070,0.940
4,13:29,1,10,KAN 30,17,17,Knile Davis middle for no gain (tackle by Antonio Smith),0.940,0.390
4,12:47,2,10,KAN 30,17,17,"Alex Smith pass complete short middle to De'Anthony Thomas for 8 yards (tackle by Brandon Marshall). Penalty on David Bruton: Illegal Contact (Offsetting), Penalty on Donald Stephenson: Illegal Use of Hands (Offsetting) (no play)",0.390,0.390
4,12:22,2,10,KAN 30,17,17,Alex Smith pass incomplete short left intended for Knile Davis,0.390,-0.300
4,12:18,3,10,KAN 30,17,17,Alex Smith sacked by Antonio Smith for -8 yards,-0.300,-1.900
4,11:41,4,18,KAN 22,17,17,"Dustin Colquitt punts 56 yards, out of bounds",-1.900,-0.410
4,11:36,1,10,DEN 22,17,17,Peyton Manning pass incomplete deep left intended for Emmanuel Sanders (defended by Jamell Fleming),0.410,-0.130
4,11:31,2,10,DEN 22,17,17,Ronnie Hillman left tackle for 1 yard (tackle by Jaye Howard),-0.130,-0.690
4,10:44,3,9,DEN 23,17,17,Peyton Manning sacked by Justin Houston for -6 yards,-0.690,-2.320
4,10:02,4,15,DEN 17,17,17,Britton Colquitt punts 41 yards,-2.320,-1.730
4,9:53,1,10,KAN 42,17,17,Alex Smith pass complete short middle to Travis Kelce for 9 yards (tackle by David Bruton),1.730,2.400
4,9:19,2,1,DEN 49,17,17,Alex Smith right end for 2 yards (tackle by Brandon Marshall),2.400,2.460
4,8:39,1,10,DEN 47,17,17,--,2.460,4.440
4,7:56,1,10,DEN 17,17,17,Jamaal Charles left tackle for 3 yards (tackle by Danny Trevathan),4.440,4.320
4,7:15,2,7,DEN 14,17,17,Jeremy Maclin left end for -3 yards (tackle by David Bruton),4.320,4.320
4,6:40,2,7,DEN 14,17,17,Timeout #1 by Kansas City Chiefs,4.320,3.070
4,6:40,3,10,DEN 17,17,17,Alex Smith pass incomplete short right intended for De'Anthony Thomas is intercepted by Chris Harris at DEN-10 and returned for 20 yards,3.070,-0.940
4,6:27,1,10,DEN 30,17,17,C.J. Anderson middle for no gain (tackle by Josh Mauga),0.940,0.390
4,5:44,2,10,DEN 30,17,17,Peyton Manning pass complete short right to Owen Daniels for 5 yards (tackle by Josh Mauga),0.390,0.370
4,4:58,3,5,DEN 35,17,17,Peyton Manning pass incomplete short right intended for Demaryius Thomas,0.370,-1.040
4,4:51,4,5,DEN 35,17,17,"Britton Colquitt punts 37 yards, out of bounds. Penalty on David Bruton: Offensive Holding, 10 yards",-1.040,-1.530
4,4:42,1,10,KAN 39,17,17,Jamaal Charles left end for 1 yard (tackle by Danny Trevathan),1.530,1.120
4,4:08,2,9,KAN 40,17,17,Alex Smith pass complete short right to Travis Kelce for 29 yards (tackle by Darian Stewart),1.120,3.510
4,4:01,1,10,DEN 31,17,17,Jamaal Charles middle for 8 yards (tackle by Brandon Marshall),3.510,4.050
4,3:20,2,2,DEN 23,17,17,Jamaal Charles middle for 13 yards (tackle by Darius Kilgo),4.050,4.910
4,2:38,1,10,DEN 10,17,17,Jamaal Charles middle for 2 yards (tackle by Darius Kilgo),4.910,4.910
4,2:32,1,10,DEN 10,17,17,Timeout #2 by Denver Broncos,4.910,4.570
4,2:32,2,8,DEN 8,17,23,"Knile Davis left end for 8 yards, touchdown",4.570,7.000
4,2:32,,,DEN 8,17,24,"Cairo Santos kicks extra point good. Penalty on David Bruton: Leaping, 15 yards",0.000,0.000
4,2:32,,,DEN 8,17,24,"Cairo Santos kicks off 50 yards, touchback",0.000,-0.280
4,2:27,1,10,DEN 20,17,24,Peyton Manning pass complete deep left to Demaryius Thomas for 22 yards (tackle by Ron Parker),0.280,1.730
4,2:03,1,10,DEN 42,17,24,Peyton Manning pass incomplete short right intended for Owen Daniels,1.730,1.190
4,2:00,2,10,DEN 42,17,24,Peyton Manning pass complete short left to Demaryius Thomas for 17 yards (tackle by Jamell Fleming),1.190,2.850
4,1:54,1,10,KAN 41,17,24,Peyton Manning pass complete short middle to C.J. Anderson for 2 yards (tackle by Derrick Johnson),2.850,2.580
4,1:28,2,8,KAN 39,17,24,Peyton Manning pass incomplete short right intended for Emmanuel Sanders,2.580,1.880
4,1:24,3,8,KAN 39,17,24,Peyton Manning pass complete short right to Demaryius Thomas for 15 yards (tackle by Marcus Peters),1.880,3.970
4,0:57,1,10,KAN 24,17,24,Peyton Manning pass incomplete short left intended for Emmanuel Sanders,3.970,3.430
4,0:53,2,10,KAN 24,17,24,"Peyton Manning pass incomplete short left intended for Jordan Norwood. Penalty on Jamell Fleming: Defensive Holding, 5 yards (no play)",3.430,4.310
4,0:49,1,10,KAN 19,17,24,Peyton Manning pass incomplete deep left intended for Andre Caldwell,4.310,3.750
4,0:45,2,10,KAN 19,17,24,Peyton Manning pass incomplete short left intended for Jordan Norwood,3.750,3.750
4,0:40,2,10,KAN 19,17,24,Timeout #2 by Kansas City Chiefs,3.750,3.030
4,0:40,3,10,KAN 19,23,24,"Peyton Manning pass complete deep left to Emmanuel Sanders for 19 yards, touchdown",3.030,7.000
4,0:40,,,KAN 19,24,24,Brandon McManus kicks extra point good,0.000,0.000
4,0:40,,,DEN 35,24,24,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
4,0:35,1,10,KAN 20,30,24,"Jamaal Charles middle for 1 yard (tackle by Brandon Marshall). Jamaal Charles fumbles (forced by Brandon Marshall), recovered by Bradley Roby at KAN-21 and returned for 21 yards, touchdown",0.280,-7.000
4,0:27,,,KAN 20,31,24,Brandon McManus kicks extra point good,0.000,0.000
4,0:27,,,DEN 35,31,24,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
4,0:27,1,10,KAN 20,31,24,Alex Smith right end for 11 yards (tackle by Danny Trevathan),0.280,0.280
4,0:19,1,10,KAN 20,31,24,Timeout #3 by Kansas City Chiefs,0.280,1.000
4,0:19,1,10,KAN 31,31,24,Alex Smith sacked by Malik Jackson for -4 yards,1.000,-0.080
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
