Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Mitch Morse,C,64,100%,0,0%,4,13%
Ben Grubbs,G,64,100%,0,0%,4,13%
Laurent Duvernay-Tardif,G,64,100%,0,0%,4,13%
Alex Smith,QB,64,100%,0,0%,0,0%
Jah Reid,T,64,100%,0,0%,0,0%
Donald Stephenson,T,62,97%,0,0%,4,13%
Jeremy Maclin,WR,62,97%,0,0%,0,0%
Travis Kelce,TE,60,94%,0,0%,4,13%
Jamaal Charles,RB,55,86%,0,0%,0,0%
Albert Wilson,WR,53,83%,0,0%,1,3%
De'Anthony Thomas,WR,26,41%,0,0%,8,26%
Demetrius Harris,TE,23,36%,0,0%,11,35%
James O'Shaughnessy,TE,14,22%,0,0%,17,55%
Anthony Sherman,FB,9,14%,0,0%,18,58%
Jason Avant,WR,9,14%,0,0%,6,19%
Knile Davis,RB,8,12%,0,0%,6,19%
Eric Fisher,T,2,3%,0,0%,4,13%
Chris Conley,WR,1,2%,0,0%,10,32%
Justin Houston,LB,0,0%,73,100%,1,3%
Derrick Johnson,LB,0,0%,73,100%,1,3%
Ron Parker,SS,0,0%,73,100%,0,0%
Eric Berry,FS,0,0%,71,97%,6,19%
Phillip Gaines,CB,0,0%,71,97%,6,19%
Marcus Peters,CB,0,0%,71,97%,1,3%
Allen Bailey,DE,0,0%,65,89%,6,19%
Tamba Hali,LB,0,0%,61,84%,1,3%
Jamell Fleming,CB,0,0%,51,70%,11,35%
Dontari Poe,NT,0,0%,49,67%,5,16%
Jaye Howard,NT,0,0%,40,55%,5,16%
Josh Mauga,LB,0,0%,31,42%,10,32%
Mike DeVito,DE,0,0%,28,38%,6,19%
Husain Abdullah,FS,0,0%,27,37%,6,19%
Dee Ford,LB,0,0%,12,16%,0,0%
Nick Williams,DE,0,0%,6,8%,0,0%
Marcus Cooper,CB,0,0%,1,1%,15,48%
Frank Zombo,LB,0,0%,0,0%,26,84%
Daniel Sorensen,FS,0,0%,0,0%,26,84%
D.J. Alexander,LB,0,0%,0,0%,25,81%
Tyvon Branch,SS,0,0%,0,0%,22,71%
Charcandrick West,RB,0,0%,0,0%,20,65%
Ramik Wilson,LB,0,0%,0,0%,10,32%
Cairo Santos,K,0,0%,0,0%,9,29%
Dustin Colquitt,P,0,0%,0,0%,8,26%
James Winchester,LS,0,0%,0,0%,8,26%
Zach Fulton,C,0,0%,0,0%,4,13%
