0,1
Officials,Officials
Referee,Craig Wrolstad
Umpire,Roy Ellison
Head Linesman,Mark Hittner
Line Judge,Julian Mapp
Back Judge,Lee Dyer
Side Judge,James Coleman
Field Judge,Steve Zimmer
