#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:27,CAR 22,7,3:47,77,Field Goal
2,1,7:42,CAR 38,5,3:28,18,Punt
3,1,2:59,DAL 41,7,1:57,21,Field Goal
4,2,14:04,CAR 11,4,2:01,30,Punt
5,2,9:59,CAR 49,8,3:49,51,Touchdown
6,2,1:12,CAR 28,6,1:11,71,Field Goal
7,3,15:00,CAR 31,3,2:12,1,Punt
8,3,11:12,CAR 37,4,1:28,63,Touchdown
9,3,8:38,CAR 15,6,4:03,5,Punt
10,3,3:28,CAR 40,10,5:43,46,Field Goal
11,4,7:36,CAR 16,3,1:53,5,Punt
12,4,4:59,DAL 11,4,1:47,-5,Field Goal
13,4,1:04,DAL 46,2,1:04,-2,End of Game
