Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
2,14:16,2,4,IND 37,10,0,James Mungro right tackle for 6 yards (tackle by Donald Mitchell),1.270,1.800
2,13:42,1,10,IND 43,10,0,Peyton Manning pass complete to Marvin Harrison for 8 yards (tackle by Peter Sirmon),1.800,2.330
2,13:11,2,2,TEN 49,10,0,James Mungro middle for 3 yards (tackle by Tank Williams),2.330,2.520
2,12:34,1,10,TEN 46,10,0,"Peyton Manning pass incomplete intended for Reggie Wayne. Penalty on Donald Mitchell: Illegal Use of Hands, 5 yards (no play)",2.520,2.850
2,12:30,1,10,TEN 41,10,0,James Mungro left tackle for 6 yards (tackle by Keith Bulluck),2.850,3.120
2,11:50,2,4,TEN 35,10,0,James Mungro left end for 10 yards (tackle by Rich Coady),3.120,3.910
2,11:08,1,10,TEN 25,10,0,James Mungro left tackle for 4 yards (tackle by Henry Ford and Peter Sirmon),3.910,3.900
2,10:31,2,6,TEN 21,16,0,"Peyton Manning sacked by Tank Williams for -11 yards. Peyton Manning fumbles (forced by Tank Williams), recovered by Keith Bulluck at TEN-39 and returned for 61 yards, touchdown",3.900,-7.000
2,10:31,2,6,TEN 21,17,0,"Penalty on Keith Bulluck: Unsportsmanlike Conduct, 15 yards",3.900,0.000
2,10:17,,,IND 21,17,0,Joe Nedney kicks extra point good,0.000,0.000
2,10:17,,,TEN 15,17,0,"Joe Nedney kicks off 60 yards, returned by Troy Walters for 17 yards (tackle by Aric Morris)",0.000,1.730
2,10:12,1,10,IND 42,17,0,Peyton Manning pass incomplete intended for Marvin Harrison,1.730,1.190
2,10:07,2,10,IND 42,17,0,James Mungro middle for 4 yards (tackle by Peter Sirmon),1.190,1.030
2,9:26,3,6,IND 46,17,0,Peyton Manning pass incomplete intended for James Mungro,1.030,-0.320
2,9:24,4,6,IND 46,17,0,"Hunter Smith punts 32 yards, fair catch by Justin McCareins. Penalty on Clifton Crosby: Interference with Opportunity to Catch, 15 yards",-0.320,-1.400
2,9:14,1,10,TEN 37,17,0,Eddie George right end for 2 yards (tackle by Dwight Freeney),1.400,1.130
2,8:36,2,8,TEN 39,17,0,Steve McNair pass complete to Derrick Mason for 12 yards (tackle by Nick Harper),1.130,2.320
2,7:56,1,10,IND 49,17,0,Kevin Dyson left end for 5 yards (tackle by Mike Peterson and Dwight Freeney),2.320,2.460
2,7:14,2,5,IND 44,17,0,Eddie George right guard for 11 yards (tackle by Dwight Freeney),2.460,3.380
2,6:30,1,10,IND 33,17,0,Steve McNair pass complete to Mike Green for 3 yards (tackle by Marcus Washington),3.380,3.240
2,5:47,2,7,IND 30,17,0,Eddie George middle for 5 yards (tackle by Nick Harper),3.240,3.200
2,5:08,3,2,IND 25,17,0,Steve McNair pass complete to Frank Wycheck for 6 yards (tackle by Chad Bratzke),3.200,4.310
2,4:22,1,10,IND 19,17,0,Steve McNair pass complete to Mike Green for 3 yards (tackle by Marcus Washington),4.310,4.180
2,3:42,2,7,IND 16,17,0,Steve McNair pass complete to Eddie George for no gain,4.180,3.410
2,3:03,2,7,IND 16,,,Timeout #2 by Indianapolis Colts,4.180,3.410
2,3:02,3,7,IND 16,17,0,Steve McNair pass incomplete intended for Drew Bennett,3.410,2.380
2,2:59,4,7,IND 16,20,0,Joe Nedney 34 yard field goal good,2.380,3.000
2,2:59,,,TEN 30,20,0,"Joe Nedney kicks off 67 yards, muffed catch by Drew Haddad, recovered by Drew Haddad at IND-10, and returned for 5 yards",0.000,-0.220
2,2:49,1,10,IND 15,20,0,Peyton Manning pass complete to Reggie Wayne for 12 yards (tackle by Rich Coady),-0.220,0.740
2,2:21,1,10,IND 27,20,0,Peyton Manning middle for 12 yards (tackle by Rich Coady),0.740,1.530
2,2:01,1,10,IND 39,20,0,James Mungro middle for 2 yards (tackle by Kevin Carter),1.530,1.260
2,1:57,2,8,IND 41,20,0,Peyton Manning pass complete to James Mungro for 9 yards (tackle by Lance Schulters),1.260,2.260
2,1:33,1,10,TEN 50,20,0,Peyton Manning pass complete to James Mungro for 4 yards (tackle by Andre Dyson),2.260,2.250
2,1:27,2,6,TEN 46,20,0,Peyton Manning pass complete to Marvin Harrison for 8 yards (tackle by Samari Rolle),2.250,3.050
2,1:08,1,10,TEN 38,20,0,Peyton Manning pass complete to Marcus Pollard for 2 yards (tackle by Lance Schulters),3.050,2.780
2,1:03,2,8,TEN 36,20,0,Peyton Manning pass complete to Marvin Harrison for 8 yards (tackle by Samari Rolle),2.780,3.710
2,0:44,1,10,TEN 28,20,0,Peyton Manning pass incomplete intended for Qadry Ismail (defended by Andre Dyson),3.710,3.170
2,0:40,2,10,TEN 28,20,0,Peyton Manning pass incomplete intended for Marcus Pollard (defended by Carlos Hall),3.170,2.480
2,0:37,3,10,TEN 28,20,0,Peyton Manning pass complete to James Mungro for no gain,2.480,1.590
2,0:08,3,10,TEN 28,,,Timeout #3 by Indianapolis Colts,2.480,1.590
2,0:08,4,10,TEN 28,20,0,Mike Vanderjagt 46 yard field goal no good,1.590,-1.330
2,0:04,1,10,TEN 36,20,0,Steve McNair kneels for -1 yards,1.330,0.660
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,20,0,"Mike Vanderjagt kicks off 60 yards, returned by Eddie Berlin for 18 yards (tackle by Sam Sword)",0.000,0.810
3,14:56,1,10,TEN 28,20,0,Eddie George middle for 4 yards (tackle by Chad Bratzke),0.810,0.800
3,14:20,2,6,TEN 32,20,0,Steve McNair middle for 12 yards (tackle by Rob Morris),0.800,1.860
3,13:38,1,10,TEN 44,20,0,Eddie George middle for 35 yards (tackle by Walt Harris),1.860,4.170
3,13:05,1,10,IND 21,20,0,Mike Green middle for 9 yards (tackle by Idrees Bashir),4.170,5.160
3,12:23,2,1,IND 12,20,0,Eddie George left tackle for 2 yards (tackle by Chad Bratzke),5.160,4.910
3,11:38,1,10,IND 10,20,0,Eddie George right guard for 2 yards (tackle by David Macklin and Rob Morris),4.910,4.570
3,10:53,1,10,IND 10,,,Timeout #1 by Tennessee Titans,4.910,4.570
3,10:53,2,8,IND 8,20,0,"Eddie George right end for no gain (tackle by Mike Peterson). Penalty on Zach Piller: Offensive Holding, 10 yards (no play)",4.570,3.150
3,10:32,2,18,IND 18,20,0,Steve McNair pass complete to Kevin Dyson for 2 yards (tackle by Joe Jefferson),3.150,2.850
3,9:50,3,16,IND 16,20,0,Steve McNair sacked by Dwight Freeney for -5 yards,2.850,2.060
3,9:19,4,21,IND 21,23,0,Joe Nedney 39 yard field goal good,2.060,3.000
3,9:19,,,TEN 30,23,0,"Joe Nedney kicks off 69 yards, returned by Drew Haddad for 14 yards (tackle by Tony Beckham)",0.000,-0.220
3,9:08,1,10,IND 15,23,0,James Mungro middle for 10 yards (tackle by Aric Morris and Carlos Hall),-0.220,0.610
3,8:38,1,10,IND 25,23,0,James Mungro middle for no gain (tackle by Keith Bulluck),0.610,0.060
3,8:01,2,10,IND 25,23,0,Peyton Manning pass complete to Qadry Ismail for 4 yards (tackle by Andre Dyson),0.060,-0.100
3,7:38,3,6,IND 29,23,0,Peyton Manning pass complete to Reggie Wayne for 17 yards (tackle by Samari Rolle),-0.100,1.990
3,7:01,1,10,IND 46,23,0,Peyton Manning pass complete to Marvin Harrison for 12 yards,1.990,2.790
3,6:31,1,10,TEN 42,23,0,James Mungro middle for 2 yards (tackle by Kevin Carter),2.790,2.510
3,5:58,2,8,TEN 40,23,0,Peyton Manning pass complete to Qadry Ismail for 8 yards (tackle by Andre Dyson),2.510,3.450
3,5:33,1,10,TEN 32,23,0,James Mungro left end for -2 yards (tackle by Peter Sirmon),3.450,2.630
3,4:50,2,12,TEN 34,23,0,Peyton Manning pass complete to Marcus Pollard for 6 yards (tackle by Juqua Parker),2.630,2.740
3,4:03,3,6,TEN 28,23,0,Peyton Manning pass complete to Reggie Wayne for 7 yards (tackle by Donald Mitchell),2.740,4.170
3,3:17,1,10,TEN 21,23,0,Peyton Manning pass complete to Drew Haddad for 11 yards (tackle by Donald Mitchell),4.170,4.910
3,2:51,1,10,TEN 10,23,0,Peyton Manning pass complete to Marcus Pollard for 1 yard (tackle by Peter Sirmon and Aric Morris),4.910,4.380
3,2:15,2,9,TEN 9,23,0,Peyton Manning pass complete to Marcus Pollard for 7 yards (tackle by Aric Morris),4.380,4.950
3,1:37,3,2,TEN 2,23,0,James Mungro middle for 1 yard (tackle by Peter Sirmon),4.950,3.550
3,0:46,4,1,TEN 1,23,0,James Mungro left end for no gain (tackle by Lance Schulters),3.550,0.380
3,0:40,1,10,TEN 1,23,0,Steve McNair middle for 2 yards (tackle by James Cannida and Mike Peterson),-0.380,-0.630
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,TEN 3,23,0,Mike Green middle for -1 yards (tackle by David Gibson and Chad Bratzke),-0.630,-1.300
4,14:21,3,9,TEN 2,23,0,Steve McNair middle for 2 yards (tackle by Josh Mallard),-1.300,-2.490
4,13:39,4,7,TEN 4,23,0,Craig Hentrich punts 42 yards,-2.490,-2.520
4,13:22,1,10,TEN 46,23,0,Peyton Manning pass complete to Reggie Wayne for 39 yards (tackle by Aric Morris),2.520,5.600
4,12:59,1,7,TEN 7,23,0,Peyton Manning pass incomplete intended for Marvin Harrison,5.600,4.760
4,12:56,2,7,TEN 7,23,0,James Mungro middle for 5 yards (tackle by Rich Coady),4.760,4.950
4,12:22,3,2,TEN 2,23,6,"Peyton Manning pass complete to Mike Roberg for 2 yards, touchdown",4.950,7.000
4,12:22,3,,TEN 2,23,8,"Two Point Attempt: Peyton Manning pass complete to Marvin Harrison, conversion succeeds",1.000,1.000
4,12:22,,,IND 30,23,8,"Mike Vanderjagt kicks off 70 yards, touchback",0.000,0.280
4,12:17,1,10,TEN 20,23,8,Steve McNair pass complete to Kevin Dyson for 8 yards (tackle by Walt Harris),0.280,0.810
4,11:40,2,2,TEN 28,23,8,Eddie George right tackle for 5 yards (tackle by Rob Morris),0.810,1.140
4,10:56,1,10,TEN 33,23,8,Eddie George left tackle for 9 yards (tackle by David Gibson),1.140,1.810
4,10:08,2,1,TEN 42,23,8,Eddie George left tackle for 4 yards (tackle by Brad Scioli and Mike Peterson),1.810,1.990
4,9:24,1,10,TEN 46,23,8,Eddie George left end for 1 yard (tackle by Marcus Washington),1.990,1.590
4,8:53,2,9,TEN 47,23,8,"Steve McNair sacked by Brad Scioli for -14 yards. Penalty on Walt Harris: Illegal Use of Hands, 5 yards (no play)",1.590,2.390
4,8:25,1,10,IND 48,23,8,Eddie George right guard for 2 yards (tackle by Marcus Washington),2.390,2.120
4,7:41,2,8,IND 46,23,8,Eddie George middle for no gain (tackle by James Cannida),2.120,1.420
4,7:03,3,8,IND 46,23,8,Steve McNair pass complete to Derrick Mason for 6 yards (tackle by Mike Peterson),1.420,0.590
4,7:03,4,2,IND 40,23,8,"Penalty on TEN: Delay of Game, 5 yards (no play)",0.590,0.270
4,7:03,4,7,IND 45,23,8,Craig Hentrich punts 40 yards,0.270,0.380
4,5:51,1,10,IND 5,23,8,Peyton Manning pass complete to James Mungro for 10 yards (tackle by Rich Coady),-0.380,-0.220
4,5:40,1,10,IND 15,23,8,Peyton Manning pass complete to James Mungro for 6 yards (tackle by Keith Bulluck),-0.220,0.210
4,5:11,2,4,IND 21,23,8,Peyton Manning pass complete to Marvin Harrison for 7 yards (tackle by Samari Rolle),0.210,0.810
4,4:49,1,10,IND 28,23,8,Peyton Manning pass complete to Marvin Harrison for 4 yards (tackle by Samari Rolle),0.810,0.800
4,4:27,2,6,IND 32,23,8,Peyton Manning sacked by Kevin Carter for -5 yards,0.800,-0.560
4,4:08,3,11,IND 27,23,8,"Penalty on Reggie Wayne: False Start, 5 yards (no play)",-0.560,-1.220
4,4:06,3,16,IND 22,23,8,Peyton Manning pass complete to Marvin Harrison for 5 yards (tackle by Aric Morris and Keith Bulluck),-1.220,-1.570
4,3:41,4,11,IND 27,23,8,Peyton Manning pass complete to Marcus Pollard for 12 yards (tackle by Donald Mitchell),-1.570,1.530
4,3:18,1,10,IND 39,23,8,Peyton Manning pass incomplete intended for Mike Roberg (defended by Keith Bulluck),1.530,0.990
4,3:14,2,10,IND 39,23,8,Peyton Manning pass complete to Jim Finn for 12 yards (tackle by Samari Rolle),0.990,2.320
4,3:07,1,10,TEN 49,23,8,Peyton Manning sacked by Juqua Parker for -6 yards. Penalty on Waverly Jackson: Offensive Holding (Declined),2.320,0.970
4,3:03,2,16,IND 45,23,8,Peyton Manning pass complete to Qadry Ismail for 6 yards (tackle by Andre Dyson),0.970,1.090
4,2:42,3,10,TEN 49,23,8,Peyton Manning pass complete to Marcus Pollard for 12 yards (tackle by Samari Rolle). Penalty on Andre Dyson: Illegal Use of Hands (Declined),1.090,3.120
4,2:31,1,10,TEN 37,23,8,Peyton Manning pass incomplete intended for Marvin Harrison,3.120,2.570
4,2:28,2,10,TEN 37,23,8,Peyton Manning pass incomplete intended for Reggie Wayne,2.570,1.880
4,2:24,3,10,TEN 37,23,8,Peyton Manning pass incomplete intended for Marcus Pollard,1.880,0.790
4,2:19,4,10,TEN 37,23,8,Peyton Manning pass complete to Reggie Wayne for 18 yards (tackle by Peter Sirmon),0.790,4.310
4,1:59,1,10,TEN 19,23,14,"Peyton Manning pass complete to Marvin Harrison for 19 yards, touchdown",4.310,7.000
4,1:59,,,TEN 19,23,15,Mike Vanderjagt kicks extra point good,0.000,0.000
4,1:59,,,IND 30,23,15,"Mike Vanderjagt kicks onside 15 yards, recovered by Mike Green",0.000,-2.590
4,1:56,1,10,IND 45,23,15,Eddie George right end for no gain (tackle by Chad Bratzke),2.590,2.040
4,1:49,1,10,IND 45,,,Timeout #1 by Indianapolis Colts,2.590,2.040
4,1:49,2,10,IND 45,23,15,Eddie George middle for -4 yards (tackle by Mike Peterson and David Gibson),2.040,0.830
4,1:41,2,10,IND 45,,,Timeout #2 by Indianapolis Colts,2.040,0.830
4,1:41,3,14,IND 49,23,15,Steve McNair pass incomplete intended for Kevin Dyson. Penalty on Brad Hopkins: Illegal Use of Hands (Declined),0.830,0.000
4,1:36,4,14,IND 49,23,15,"Craig Hentrich punts 41 yards, fair catch by Drew Haddad",0.000,0.380
4,1:29,1,10,IND 8,23,15,Peyton Manning pass complete to James Mungro for 4 yards (tackle by John Thornton),-0.380,-0.490
4,1:10,2,6,IND 12,23,15,Peyton Manning pass incomplete intended for Marcus Pollard,-0.490,-0.950
4,1:07,3,6,IND 12,23,15,Peyton Manning pass complete to Marvin Harrison for 3 yards (tackle by Rich Coady),-0.950,-2.440
4,0:50,4,4,IND 15,23,15,Peyton Manning pass incomplete intended for Marcus Pollard,-2.440,-4.650
4,0:45,1,10,IND 14,23,15,Steve McNair kneels for -1 yards,4.650,3.850
4,0:35,1,10,IND 14,,,Timeout #3 by Indianapolis Colts,4.650,3.850
4,0:35,2,11,IND 15,23,15,Steve McNair kneels for -1 yards,3.850,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
