Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Joe Thuney,G,74,100%,0,0%,5,25%
Marcus Cannon,T,74,100%,0,0%,5,25%
Nate Solder,T,74,100%,0,0%,5,25%
Shaq Mason,G,74,100%,0,0%,5,25%
David Andrews,C,74,100%,0,0%,0,0%
Tom Brady,QB,74,100%,0,0%,0,0%
Rob Gronkowski,TE,71,96%,0,0%,1,5%
Brandin Cooks,WR,70,95%,0,0%,0,0%
Chris Hogan,WR,60,81%,0,0%,6,30%
Danny Amendola,WR,38,51%,0,0%,3,15%
Dion Lewis,RB,26,35%,0,0%,1,5%
James Develin,FB,24,32%,0,0%,4,20%
James White,RB,23,31%,0,0%,1,5%
Dwayne Allen,TE,20,27%,0,0%,1,5%
Rex Burkhead,RB,13,18%,0,0%,9,45%
Mike Gillislee,RB,13,18%,0,0%,0,0%
Phillip Dorsett,WR,8,11%,0,0%,0,0%
Matthew Slater,WR,3,4%,0,0%,11,55%
Jacob Hollister,TE,1,1%,0,0%,10,50%
Devin McCourty,FS,0,0%,57,100%,6,30%
Malcolm Butler,CB,0,0%,57,100%,0,0%
Patrick Chung,SS,0,0%,55,96%,9,45%
Johnson Bademosi,CB,0,0%,55,96%,5,25%
Kyle Van Noy,LB,0,0%,52,91%,4,20%
Duron Harmon,FS,0,0%,50,88%,0,0%
Deatrich Wise Jr.,DE,0,0%,45,79%,0,0%
Cassius Marsh,DE,0,0%,44,77%,5,25%
Trey Flowers,DE,0,0%,41,72%,0,0%
Dont'a Hightower,LB,0,0%,34,60%,2,10%
Adam Butler,DT,0,0%,28,49%,2,10%
Lawrence Guy,DE,0,0%,26,46%,8,40%
Alan Branch,DT,0,0%,23,40%,8,40%
Jonathan Jones,CB,0,0%,19,33%,13,65%
David Harris,LB,0,0%,19,33%,3,15%
Malcom Brown,DT,0,0%,16,28%,1,5%
Jordan Richards,SS,0,0%,6,11%,10,50%
Nate Ebner,SS,0,0%,0,0%,15,75%
Brandon Bolden,RB,0,0%,0,0%,12,60%
Stephen Gostkowski,K,0,0%,0,0%,11,55%
Brandon King,FS,0,0%,0,0%,11,55%
Joe Cardona,LS,0,0%,0,0%,7,35%
Ryan Allen,P,0,0%,0,0%,7,35%
Ted Karras,C,0,0%,0,0%,5,25%
LaAdrian Waddle,T,0,0%,0,0%,5,25%
Marquis Flowers,LB,0,0%,0,0%,4,20%
