Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Leighton Vander Esch,DAL,1,11,11,100.0%,115,10.5,10.5,0,72.3,8.6,95,20,0,0,0,0.0,0,13,0,0.0%
Anthony Brown,DAL,0,5,5,100.0%,46,9.2,9.2,0,105.0,5.8,29,17,2,0,0,0.0,0,3,1,25.0%
Chidobe Awuzie,DAL,0,7,5,71.4%,44,8.8,6.3,1,127.4,9.9,36,8,0,0,0,0.0,0,1,0,0.0%
Jaylon Smith,DAL,0,6,4,66.7%,52,13.0,8.7,1,133.3,14.3,36,16,7,1,0,0.0,1,4,0,0.0%
Byron Jones,DAL,0,6,4,66.7%,46,11.5,7.7,0,89.6,13.3,30,16,1,0,0,0.0,0,2,0,0.0%
Jeff Heath,DAL,0,7,4,57.1%,87,21.8,12.4,0,101.5,16.6,69,18,0,0,0,0.0,0,8,0,0.0%
Damien Wilson,DAL,0,1,1,100.0%,4,4.0,4.0,0,83.3,-2.0,-2,6,1,1,0,0.0,1,1,0,0.0%
DeMarcus Lawrence,DAL,0,0,0,,,,,,,,,,0,3,1,0.0,4,5,1,16.7%
Randy Gregory,DAL,0,0,0,,,,,,,,,,0,1,0,1.0,2,1,0,0.0%
Caraun Reid,DAL,0,0,0,,,,,,,,,,0,0,2,0.0,2,0,0,
Antwaun Woods,DAL,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
Tyrone Crawford,DAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Xavier Woods,DAL,0,4,0,0.0%,,,0.0,,39.6,7.8,,,0,0,0,0.0,0,3,1,25.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Rasul Douglas,PHI,0,11,8,72.7%,105,13.1,9.5,0,102.5,9.3,39,66,0,0,0,0.0,0,8,2,20.0%
Ronald Darby,PHI,0,7,5,71.4%,45,9.0,6.4,0,88.4,3.7,18,27,0,0,0,0.0,0,5,0,0.0%
Avonte Maddox,PHI,0,5,4,80.0%,54,13.5,10.8,0,111.7,5.0,29,25,0,0,0,0.0,0,4,0,0.0%
Kamu Grugier-Hill,PHI,0,3,3,100.0%,12,4.0,4.0,0,83.3,-0.3,-1,13,0,0,0,0.0,0,2,0,0.0%
Nigel Bradham,PHI,0,4,3,75.0%,15,5.0,3.8,0,80.2,2.0,6,9,3,0,0,0.0,0,10,0,0.0%
Corey Graham,PHI,0,3,2,66.7%,24,12.0,8.0,1,130.6,12.3,19,5,1,0,0,0.0,0,4,2,33.3%
Jordan Hicks,PHI,0,1,1,100.0%,5,5.0,5.0,0,87.5,4.0,4,1,1,0,0,0.0,0,7,0,0.0%
Malcolm Jenkins,PHI,0,1,1,100.0%,5,5.0,5.0,0,87.5,4.0,4,1,6,0,0,0.0,0,7,0,0.0%
Michael Bennett,PHI,0,0,0,,,,,,,,,,0,1,2,2.0,5,2,0,0.0%
Brandon Graham,PHI,0,0,0,,,,,,,,,,0,1,1,1.5,4,5,0,0.0%
Fletcher Cox,PHI,0,0,0,,,,,,,,,,0,3,1,0.0,4,3,0,0.0%
Chris Long,PHI,0,0,0,,,,,,,,,,0,2,0,0.5,3,3,1,25.0%
T.Y. McGill,PHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Haloti Ngata,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
