Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
1,6:32,2,5,PHI 30,3,0,Carson Wentz pass complete short right to Jordan Matthews for 10 yards,0.740,1.600
1,5:59,1,10,PHI 40,3,0,Carson Wentz sacked by Randy Gregory for -9 yards,1.600,-0.160
1,5:13,2,19,PHI 31,3,0,Carson Wentz pass complete short right to Nelson Agholor for 14 yards (tackle by Leighton Vander Esch),-0.160,1.030
1,4:27,3,5,PHI 45,3,0,Carson Wentz pass incomplete short right intended for Alshon Jeffery (defended by Chidobe Awuzie),1.030,-0.390
1,4:23,4,5,PHI 45,3,0,"Cameron Johnston punts 39 yards, returned by Cole Beasley for no gain (tackle by Dallas Goedert). Penalty on Dorance Armstrong: Illegal Block Above the Waist, 8 yards",-0.390,0.380
1,4:14,1,10,DAL 8,3,0,Dak Prescott pass incomplete short right intended for Amari Cooper (defended by Kamu Grugier-Hill),-0.380,-0.780
1,4:08,2,10,DAL 8,3,0,Dak Prescott pass complete short right to Ezekiel Elliott for 4 yards (tackle by Nigel Bradham),-0.780,-0.950
1,3:24,3,6,DAL 12,3,0,Dak Prescott pass complete short right to Amari Cooper for 7 yards (tackle by Ronald Darby),-0.950,0.150
1,2:40,1,10,DAL 19,3,0,Dak Prescott pass complete short right to Geoff Swaim for 7 yards (tackle by Nigel Bradham),0.150,0.610
1,2:07,2,3,DAL 26,3,0,Ezekiel Elliott up the middle for 5 yards (tackle by Ronald Darby),0.610,1.000
1,1:27,1,10,DAL 31,3,0,Dak Prescott pass incomplete short left,1.000,0.460
1,1:19,,,,,,Timeout #1 by Dallas Cowboys,,
1,1:19,2,10,DAL 31,3,0,"Ezekiel Elliott left end for no gain (tackle by Avonte Maddox). Penalty on Noah Brown: Offensive Holding, 10 yards (no play)",0.460,-0.890
1,0:55,2,20,DAL 21,3,0,Dak Prescott pass complete short middle to Geoff Swaim for 5 yards (tackle by Malcolm Jenkins),-0.890,-0.890
1,0:21,3,15,DAL 26,3,0,Dak Prescott pass complete short right to Rod Smith for 14 yards (tackle by Jordan Hicks and Corey Graham),-0.890,-0.720
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,1,DAL 40,3,0,"Penalty on Geoff Swaim: False Start, 5 yards (no play)",-0.720,-1.040
2,15:00,4,6,DAL 35,3,0,Chris Jones punts 39 yards downed by Lance Lenoir,-1.040,-0.670
2,14:48,1,10,PHI 26,3,0,Josh Adams right end for 29 yards (tackle by Anthony Brown),0.670,2.590
2,14:16,1,10,DAL 45,3,0,Josh Adams right end for 5 yards (tackle by Demarcus Lawrence),2.590,2.720
2,13:41,2,5,DAL 40,3,0,Carson Wentz pass complete short right to Alshon Jeffery for 11 yards (tackle by Anthony Brown),2.720,3.640
2,13:05,1,10,DAL 29,3,0,Carson Wentz pass complete short left to Zach Ertz for 8 yards (tackle by Leighton Vander Esch),3.640,4.180
2,12:40,2,2,DAL 21,3,0,Wendell Smallwood left tackle for 1 yard (tackle by Leighton Vander Esch),4.180,3.600
2,11:57,3,1,DAL 20,3,0,Carson Wentz pass incomplete short left intended for Golden Tate (defended by Xavier Woods),3.600,2.270
2,11:54,4,1,DAL 20,3,0,Josh Adams up the middle for -3 yards (tackle by Jaylon Smith and Jourdan Lewis),2.270,-0.480
2,11:50,1,10,DAL 23,3,0,Dak Prescott pass complete short left to Amari Cooper for 6 yards (tackle by Rasul Douglas),0.480,0.740
2,11:15,2,4,DAL 29,3,0,Ezekiel Elliott left end for 2 yards (tackle by Rasul Douglas and Malcolm Jenkins),0.740,0.300
2,10:26,,,,,,Timeout #2 by Dallas Cowboys,,
2,10:26,3,2,DAL 31,3,0,Dak Prescott pass incomplete short right intended for Cole Beasley,0.300,-1.310
2,10:23,4,2,DAL 31,3,0,Jeff Heath up the middle for no gain (tackle by Joshua Perkins),-1.310,1.200
2,9:31,1,10,DAL 34,3,0,Dak Prescott pass complete short right to Ezekiel Elliott for 13 yards (tackle by Nigel Bradham),1.200,2.060
2,8:48,1,10,DAL 47,3,0,Dak Prescott pass complete short left to Dalton Schultz for 4 yards (tackle by Rasul Douglas),2.060,2.060
2,8:11,2,6,PHI 49,3,0,"Ezekiel Elliott right end for no gain (tackle by Brandon Graham). Penalty on Noah Brown: Illegal Motion, 5 yards (no play)",2.060,1.380
2,7:46,2,11,DAL 46,3,0,Dak Prescott pass complete short right to Michael Gallup for 9 yards (tackle by Jordan Hicks and Ronald Darby),1.380,1.880
2,7:03,3,2,PHI 45,3,0,Dak Prescott pass complete short left to Cole Beasley for 5 yards (tackle by Avonte Maddox),1.880,2.920
2,6:23,1,10,PHI 40,3,0,Dak Prescott pass incomplete deep left intended for Amari Cooper,2.920,2.370
2,6:18,2,10,PHI 40,3,0,Ezekiel Elliott left guard for 32 yards (tackle by Rasul Douglas),2.370,5.370
2,5:29,1,8,PHI 8,3,0,Dak Prescott right end for 4 yards,5.370,5.340
2,5:09,2,4,PHI 4,3,0,Dak Prescott up the middle for no gain (tackle by Fletcher Cox),5.340,4.490
2,4:29,3,4,PHI 4,3,0,Dak Prescott sacked by Michael Bennett for -9 yards,4.490,2.570
2,3:45,4,13,PHI 13,6,0,Brett Maher 31 yard field goal good,2.570,3.000
2,3:41,,,DAL 35,6,0,"Brett Maher kicks off 59 yards, returned by Corey Clement for no gain (tackle by Christian Covington)",0.000,0.740
2,3:36,1,10,PHI 27,6,0,Corey Clement right tackle for no gain (tackle by Tyrone Crawford),0.740,0.200
2,2:58,2,10,PHI 27,6,0,Carson Wentz pass complete short right to Nelson Agholor for 13 yards (tackle by Leighton Vander Esch),0.200,1.600
2,2:27,1,10,PHI 40,6,0,Carson Wentz pass complete short right to Zach Ertz for 11 yards (tackle by Leighton Vander Esch),1.600,2.320
2,2:01,1,10,DAL 49,6,0,Carson Wentz pass complete short left to Zach Ertz for 11 yards (tackle by Anthony Brown),2.320,3.050
2,1:53,1,10,DAL 38,6,0,Carson Wentz pass incomplete short left intended for Corey Clement (defended by Xavier Woods),3.050,2.510
2,1:49,2,10,DAL 38,6,0,Carson Wentz pass incomplete deep right intended for Alshon Jeffery (defended by Chidobe Awuzie),2.510,1.820
2,1:43,3,10,DAL 38,6,0,Carson Wentz pass incomplete short right intended for Zach Ertz,1.820,0.720
2,1:38,,,,,,Timeout #3 by Dallas Cowboys,,
2,1:38,4,10,DAL 38,6,3,Jake Elliott 56 yard field goal good,0.720,3.000
2,1:33,,,PHI 35,6,3,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,1:33,1,10,DAL 25,6,3,Dak Prescott pass complete short right to Amari Cooper for 15 yards (tackle by Ronald Darby and Jordan Hicks),0.610,1.600
2,1:12,1,10,DAL 40,6,3,Dak Prescott sacked by Brandon Graham and Chris Long for -13 yards,1.600,-0.700
2,1:05,,,,,,Timeout #1 by Philadelphia Eagles,,
2,1:05,2,23,DAL 27,6,3,Ezekiel Elliott left end for 8 yards (tackle by Chris Long),-0.700,-0.300
2,0:58,,,,,,Timeout #1 by Philadelphia Eagles,,
2,0:58,3,15,DAL 35,6,3,Dak Prescott pass complete short left to Michael Gallup for 25 yards (tackle by Malcolm Jenkins),-0.300,2.920
2,0:51,1,10,PHI 40,6,3,Dak Prescott pass complete deep right to Cole Beasley for 21 yards (tackle by Avonte Maddox),2.920,4.310
2,0:44,1,10,PHI 19,6,3,Dak Prescott pass complete short right to Geoff Swaim for 1 yard,4.310,3.880
2,0:40,2,9,PHI 18,6,3,Dak Prescott pass complete deep right to Allen Hurns for 17 yards (tackle by Corey Graham),3.880,6.970
2,0:21,1,1,PHI 1,12,3,"Dak Prescott up the middle for 1 yard, touchdown",6.970,7.000
2,0:19,,,PHI 15,13,3,Brett Maher kicks extra point good,0.000,0.000
2,0:19,,,DAL 35,13,3,"Brett Maher kicks off 60 yards, returned by Corey Clement for no gain (tackle by Jamize Olawale)",0.000,1.000
2,0:13,1,10,PHI 31,13,3,Carson Wentz pass incomplete deep middle intended for Nelson Agholor,1.000,0.460
2,0:08,2,10,PHI 31,13,3,Carson Wentz pass complete short right to Wendell Smallwood for 18 yards (tackle by Jeff Heath),0.460,2.190
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,13,3,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DAL 25,13,3,Dak Prescott sacked by Michael Bennett for -9 yards,0.610,-1.290
3,14:16,2,19,DAL 16,13,3,Dak Prescott right end for 3 yards (tackle by Nigel Bradham),-1.290,-1.510
3,13:42,3,16,DAL 19,13,3,Dak Prescott pass complete short left to Ezekiel Elliott for 2 yards (tackle by Rasul Douglas),-1.510,-1.960
3,13:08,4,14,DAL 21,13,3,Chris Jones punts 34 yards downed by Lance Lenoir,-1.960,-1.930
3,12:57,1,10,PHI 45,13,3,Carson Wentz pass incomplete deep left intended for Golden Tate (defended by Byron Jones),1.930,1.380
3,12:50,2,10,PHI 45,13,3,Corey Clement left end for 11 yards (tackle by Xavier Woods),1.380,2.650
3,12:07,1,10,DAL 44,13,3,Carson Wentz pass complete short left to Zach Ertz for 12 yards (tackle by Leighton Vander Esch),2.650,3.450
3,11:28,1,10,DAL 32,13,3,Carson Wentz pass complete short left to Zach Ertz for 21 yards (tackle by Jeff Heath),3.450,4.840
3,10:49,1,10,DAL 11,13,3,Corey Clement left end for -3 yards (tackle by Demarcus Lawrence),4.840,3.690
3,10:26,2,13,DAL 14,13,3,"Carson Wentz pass complete short right to Zach Ertz for no gain, lateral to Jeff Heath for 6 yards, lateral to Golden Tate for 6 yards",3.690,3.760
3,9:43,3,7,DAL 8,13,3,Carson Wentz pass incomplete short middle intended for Alshon Jeffery (defended by Xavier Woods),3.760,2.960
3,9:39,4,7,DAL 8,13,6,Jake Elliott 26 yard field goal good,2.960,3.000
3,9:36,,,PHI 35,13,6,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
3,9:36,1,10,DAL 25,13,6,Ezekiel Elliott left end for 15 yards (tackle by Avonte Maddox and Nigel Bradham),0.610,1.600
3,8:59,1,10,DAL 40,13,6,"Ezekiel Elliott left tackle for 35 yards (tackle by Malcolm Jenkins). Ezekiel Elliott fumbles, ball out of bounds at PHI-25 (forced by Malcolm Jenkins)",1.600,3.910
3,8:38,1,10,PHI 25,13,6,Rod Smith right end for 2 yards (tackle by Haloti Ngata),3.910,3.630
3,7:59,2,8,PHI 23,13,6,Dak Prescott pass incomplete short right intended for Jourdan Lewis,3.630,2.940
3,7:54,3,8,PHI 23,13,6,"Dak Prescott for no gain. Dak Prescott fumbles, recovered by Dak Prescott at PHI-42 Dak Prescott pass incomplete short right",2.940,1.930
3,7:43,4,8,PHI 23,13,6,Brett Maher 42 yard field goal no good,1.930,-1.070
3,7:39,1,10,PHI 32,13,6,Wendell Smallwood left end for 3 yards (tackle by Leighton Vander Esch),1.070,0.930
3,6:59,2,7,PHI 35,13,6,Carson Wentz pass complete short right to Alshon Jeffery for 10 yards (tackle by Chidobe Awuzie),0.930,1.930
3,6:22,1,10,PHI 45,13,6,Carson Wentz sacked by Tyrone Crawford for -1 yards,1.930,1.250
3,5:38,2,11,PHI 44,13,6,Carson Wentz pass incomplete deep left intended for Alshon Jeffery (defended by Jaylon Smith),1.250,0.560
3,5:32,3,11,PHI 44,13,6,Carson Wentz pass complete deep right to Jordan Matthews for 18 yards (tackle by Xavier Woods),0.560,3.050
3,4:54,1,10,DAL 38,13,6,Carson Wentz pass complete short right to Jordan Matthews for 12 yards (tackle by Xavier Woods),3.050,3.840
3,4:15,1,10,DAL 26,13,6,Josh Adams up the middle for 5 yards (tackle by Leighton Vander Esch),3.840,3.970
3,3:32,2,5,DAL 21,13,6,Carson Wentz pass complete short right to Nelson Agholor for 4 yards (tackle by Damien Wilson),3.970,3.950
3,3:01,3,1,DAL 17,13,6,Carson Wentz up the middle for 2 yards (tackle by Demarcus Lawrence),3.950,4.580
3,2:12,1,10,DAL 15,13,12,"Carson Wentz pass complete short right to Zach Ertz for 15 yards, touchdown",4.580,7.000
3,2:08,,,DAL 15,13,13,Jake Elliott kicks extra point good,0.000,0.000
3,2:08,,,PHI 35,13,13,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
3,2:08,1,10,DAL 25,13,13,Dak Prescott pass complete short middle to Ezekiel Elliott for 4 yards (tackle by Nigel Bradham and Malcolm Jenkins),0.610,0.600
3,1:25,2,6,DAL 29,13,13,Ezekiel Elliott up the middle for 4 yards (tackle by Nigel Bradham),0.600,0.430
3,0:47,3,2,DAL 33,13,13,Ezekiel Elliott right end for 13 yards (tackle by Brandon Graham),0.430,1.990
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 46,13,13,Dak Prescott pass complete short left to Ezekiel Elliott for 6 yards (tackle by Kamu Grugier-Hill),1.990,2.260
4,14:24,2,4,PHI 48,13,13,Ezekiel Elliott right end for 18 yards (tackle by Jordan Hicks),2.260,3.580
4,13:42,1,10,PHI 30,13,13,Dak Prescott pass complete short left to Cole Beasley for 15 yards (tackle by Jordan Hicks),3.580,4.580
4,13:02,1,10,PHI 15,13,13,Rod Smith up the middle for 6 yards (tackle by Malcolm Jenkins),4.580,5.030
4,12:23,2,4,PHI 9,13,13,Ezekiel Elliott up the middle for 2 yards (tackle by Brandon Graham and Chris Long),5.030,4.680
4,11:47,3,2,PHI 7,19,13,"Dak Prescott pass complete short right to Ezekiel Elliott for 7 yards, touchdown",4.680,7.000
4,11:42,,,PHI 15,20,13,Brett Maher kicks extra point good,0.000,0.000
4,11:42,,,DAL 35,20,13,"Brett Maher kicks off 60 yards, returned by Corey Clement for no gain (tackle by Noah Brown)",0.000,0.670
4,11:34,1,10,PHI 26,20,13,Josh Adams right tackle for 5 yards (tackle by Demarcus Lawrence),0.670,0.810
4,10:51,2,5,PHI 31,20,13,Carson Wentz pass complete short left to Alshon Jeffery for 10 yards (tackle by Byron Jones),0.810,1.660
4,10:10,1,10,PHI 41,20,13,Corey Clement left end for no gain (tackle by Tyrone Crawford),1.660,1.120
4,9:25,2,10,PHI 41,20,13,Carson Wentz pass complete deep left to Nelson Agholor for 51 yards (tackle by Jeff Heath),1.120,5.370
4,8:50,1,8,DAL 8,20,13,Josh Adams left end for 6 yards (tackle by Jeff Heath),5.370,5.720
4,8:16,2,2,DAL 2,20,13,Carson Wentz pass complete short right to Nelson Agholor for 1 yard (tackle by Leighton Vander Esch),5.720,5.170
4,7:31,3,1,DAL 1,20,19,"Carson Wentz pass complete short right to Zach Ertz for 1 yard, touchdown",5.170,7.000
4,7:27,,,DAL 15,20,20,Jake Elliott kicks extra point good,0.000,0.000
4,7:27,,,PHI 35,20,20,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
4,7:27,1,10,DAL 25,20,20,Dak Prescott pass complete short left to Dalton Schultz for 17 yards (tackle by Jordan Hicks),0.610,1.730
4,6:54,1,10,DAL 42,20,20,Dak Prescott pass complete deep right to Amari Cooper for 24 yards (tackle by Avonte Maddox and Kamu Grugier-Hill),1.730,3.310
4,6:15,1,10,PHI 34,20,20,Ezekiel Elliott left end for 2 yards (tackle by Nigel Bradham),3.310,3.040
4,5:36,2,8,PHI 32,20,20,Dak Prescott pass incomplete deep left intended for Amari Cooper,3.040,2.350
4,5:30,3,8,PHI 32,20,20,Dak Prescott pass complete short left to Allen Hurns for 23 yards (tackle by Rasul Douglas and Jordan Hicks),2.350,5.140
4,4:42,1,9,PHI 9,20,20,Ezekiel Elliott left guard for 7 yards (tackle by Corey Graham),5.140,5.720
4,4:02,2,2,PHI 2,20,20,Ezekiel Elliott left guard for 1 yard (tackle by Corey Graham and Fletcher Cox),5.720,5.170
4,3:22,3,1,PHI 1,26,20,"Ezekiel Elliott right tackle for 1 yard, touchdown",5.170,7.000
4,3:19,,,PHI 15,27,20,Brett Maher kicks extra point good,0.000,0.000
4,3:19,,,DAL 35,27,20,"Brett Maher kicks off 60 yards, returned by Corey Clement for no gain (tackle by Rod Smith)",0.000,0.940
4,3:14,1,10,PHI 30,27,20,Carson Wentz pass complete short left to Alshon Jeffery for 17 yards (tackle by Byron Jones),0.940,2.060
4,3:10,1,10,PHI 47,27,20,Carson Wentz pass complete short left to Wendell Smallwood for 9 yards (tackle by Jeff Heath),2.060,2.730
4,3:04,2,1,DAL 44,27,20,Carson Wentz pass complete short right to Golden Tate for 6 yards (tackle by Antwaun Woods),2.730,3.050
4,2:29,1,10,DAL 38,27,20,Carson Wentz pass complete short right to Wendell Smallwood for 3 yards (tackle by Leighton Vander Esch),3.050,2.910
4,2:24,2,7,DAL 35,27,20,Carson Wentz right end for 5 yards,2.910,2.870
4,2:00,3,2,DAL 30,27,20,Carson Wentz pass complete short right to Corey Clement for -5 yards (tackle by Leighton Vander Esch),2.870,0.970
4,1:17,4,7,DAL 35,27,20,Carson Wentz pass complete short left to Zach Ertz for 6 yards (tackle by Jeff Heath),0.970,-0.870
4,1:09,1,10,DAL 29,27,20,Ezekiel Elliott left end for -1 yards (tackle by Brandon Graham),0.870,0.190
4,1:03,,,,,,Timeout #1 by Philadelphia Eagles,,
4,1:03,2,11,DAL 28,27,20,Dak Prescott pass complete short left to Cole Beasley for -4 yards (tackle by Rasul Douglas),0.190,-1.020
4,0:59,,,,,,Timeout #2 by Philadelphia Eagles,,
4,0:59,3,15,DAL 24,27,20,Dak Prescott up the middle for -1 yards (tackle by Haloti Ngata),-1.020,-1.830
4,0:53,,,,,,Timeout #3 by Philadelphia Eagles,,
4,0:53,4,16,DAL 23,27,20,"Chris Jones punts 44 yards, returned by Golden Tate for -1 yards (tackle by Kavon Frazier and Jamize Olawale)",-1.830,-1.070
4,0:40,1,10,PHI 32,27,20,Carson Wentz pass complete short middle to Zach Ertz for 13 yards (tackle by Jaylon Smith),1.070,1.930
4,0:28,1,10,PHI 45,27,20,Carson Wentz spiked the ball,1.930,1.380
4,0:27,2,10,PHI 45,27,20,Carson Wentz pass incomplete deep middle intended for Nelson Agholor,1.380,0.700
4,0:20,3,10,PHI 45,27,20,Carson Wentz pass complete short left to Zach Ertz for 14 yards (tackle by Leighton Vander Esch),0.700,2.850
4,0:15,1,10,DAL 41,27,20,Carson Wentz pass complete short left to Zach Ertz for 9 yards (tackle by Leighton Vander Esch),2.850,3.520
4,0:11,2,1,DAL 32,27,20,"Carson Wentz pass complete deep middle to Zach Ertz for 23 yards, lateral to Golden Tate for no gain, lateral to Jeff Heath for no gain",3.520,1.930
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
