Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
1,10:46,3,10,PIT 14,0,7,"Byron Leftwich pass complete short middle to Mike Wallace for 15 yards (tackle by Chris Johnson). Mike Wallace fumbles (forced by Chris Johnson), recovered by Ed Reed at PIT-29 and returned for 17 yards (tackle by Emmanuel Sanders)",-1.400,-4.780
1,10:31,1,10,PIT 12,0,7,Ray Rice right guard for -2 yards (tackle by Casey Hampton),4.780,3.790
1,9:48,2,12,PIT 14,0,7,Ray Rice up the middle for 1 yard (tackle by LaMarr Woodley),3.790,3.100
1,9:07,3,11,PIT 13,0,7,Joe Flacco pass complete short right to Ray Rice for 5 yards (tackle by Ike Taylor and Larry Foote),3.100,2.960
1,8:26,4,6,PIT 8,3,7,Justin Tucker 26 yard field goal good,2.960,3.000
1,8:22,,,BAL 35,3,7,"Justin Tucker kicks off 65 yards, touchback",0.000,0.280
1,8:22,1,10,PIT 20,3,7,Byron Leftwich pass complete deep middle to Emmanuel Sanders for 25 yards (tackle by Bernard Pollard),0.280,1.930
1,7:40,1,10,PIT 45,3,7,Byron Leftwich pass incomplete short right intended for Will Johnson,1.930,1.380
1,7:33,2,10,PIT 45,3,7,Byron Leftwich pass incomplete short left intended for Mike Wallace (defended by Cary Williams),1.380,0.700
1,7:27,3,10,PIT 45,3,7,Byron Leftwich sacked by Paul Kruger for -7 yards,0.700,-0.850
1,7:09,4,17,PIT 38,3,7,"Drew Butler punts 51 yards, returned by Jacoby Jones for 3 yards (tackle by Curtis Brown)",-0.850,0.280
1,6:59,1,10,BAL 14,3,7,Joe Flacco pass complete short left to Anquan Boldin for 9 yards (tackle by Keenan Lewis),-0.280,0.550
1,6:39,2,1,BAL 23,3,7,Bernard Pierce up the middle for 4 yards (tackle by Larry Foote and Lawrence Timmons),0.550,0.740
1,6:13,1,10,BAL 27,3,7,Joe Flacco pass incomplete deep middle intended for Torrey Smith (defended by Ike Taylor),0.740,0.200
1,6:05,2,10,BAL 27,3,7,"Joe Flacco pass incomplete short right intended for Anquan Boldin (defended by Larry Foote). Penalty on James Harrison: Defensive Offside, 5 yards (no play)",0.200,0.870
1,6:01,2,5,BAL 32,3,7,Ray Rice right guard for 2 yards (tackle by James Harrison and Brett Keisel),0.870,0.430
1,5:23,3,3,BAL 34,3,7,Joe Flacco pass incomplete short right intended for Torrey Smith,0.430,-1.110
1,5:18,4,3,BAL 34,3,7,"Sam Koch punts 54 yards, fair catch by Emmanuel Sanders",-1.110,0.350
1,5:09,1,10,PIT 12,3,7,"Penalty on Jerricho Cotchery: False Start, 5 yards (no play)",-0.350,-0.570
1,5:09,1,15,PIT 7,3,7,Jonathan Dwyer up the middle for 3 yards (tackle by Terrell Suggs),-0.570,-0.930
1,4:26,2,12,PIT 10,3,7,Jonathan Dwyer right guard for 2 yards (tackle by Ma'ake Kemoeatu and Deangelo Tyson),-0.930,-1.420
1,3:41,3,10,PIT 12,3,7,Byron Leftwich pass incomplete deep left intended for Emmanuel Sanders (defended by Paul Kruger),-1.420,-2.490
1,3:33,4,10,PIT 12,9,7,"Drew Butler punts 51 yards, returned by Jacoby Jones for 63 yards, touchdown",-2.490,-7.000
1,,,,PIT 2,10,7,Justin Tucker kicks extra point good,0.000,0.000
1,3:16,,,BAL 35,10,7,"Justin Tucker kicks off 70 yards, returned by Chris Rainey for 17 yards (tackle by Albert McClellan)",0.000,-0.350
1,3:10,1,10,PIT 12,10,7,Byron Leftwich pass complete short right to David Paulson for 6 yards (tackle by Dannell Ellerbe),-0.350,-0.070
1,2:26,2,4,PIT 18,10,7,Rashard Mendenhall left guard for 3 yards (tackle by Courtney Upshaw and Corey Graham),-0.070,-0.370
1,1:44,3,1,PIT 21,10,7,Byron Leftwich pass incomplete deep right intended for Jerricho Cotchery,-0.370,-1.960
1,1:38,4,1,PIT 21,10,7,"Drew Butler punts 49 yards, out of bounds",-1.960,-0.940
1,1:27,1,10,BAL 30,10,7,"Ray Rice right end for -1 yards (tackle by Ryan Clark). Ray Rice fumbles (forced by Ryan Clark), ball out of bounds at BAL-29",0.940,0.260
1,1:07,2,11,BAL 29,10,7,Joe Flacco pass complete deep right to Ray Rice for 31 yards (tackle by LaMarr Woodley),0.260,2.920
1,0:32,1,10,PIT 40,10,7,Joe Flacco pass complete short right to Bernard Pierce for 11 yards (tackle by Keenan Lewis),2.920,3.640
1,0:32,1,10,PIT 29,10,7,Joe Flacco pass complete short right to Anquan Boldin for 9 yards (tackle by Keenan Lewis),3.640,4.320
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,1,PIT 20,10,7,Ray Rice up the middle for 1 yard (tackle by James Harrison and Keenan Lewis),4.320,4.310
2,14:34,1,10,PIT 19,10,7,Joe Flacco pass incomplete short left intended for Torrey Smith (defended by Ryan Mundy),4.310,3.750
2,14:29,2,10,PIT 19,10,7,"Penalty on Jah Reid: False Start, 5 yards (no play)",3.750,3.090
2,14:29,2,15,PIT 24,10,7,"Joe Flacco pass incomplete short left intended for Torrey Smith. Joe Flacco fumbles, recovered by Joe Flacco at PIT-27",3.090,2.410
2,14:26,3,15,PIT 24,10,7,Joe Flacco pass complete short left to Ed Dickson for 2 yards (tackle by Lawrence Timmons),2.410,1.990
2,14:08,4,13,PIT 22,10,7,Justin Tucker 41 yard field goal no good,1.990,-1.000
2,14:03,1,10,PIT 31,10,7,Rashard Mendenhall up the middle for 2 yards (tackle by Arthur Jones and Dannell Ellerbe),1.000,0.730
2,13:22,2,8,PIT 33,10,7,Byron Leftwich pass complete deep right to Heath Miller for 16 yards (tackle by Jameel McClain),0.730,2.190
2,12:37,1,10,PIT 49,10,7,Jonathan Dwyer up the middle for 6 yards (tackle by Bernard Pollard),2.190,2.460
2,11:56,2,4,BAL 45,10,7,"Byron Leftwich pass complete short left to Emmanuel Sanders for -1 yards (tackle by Dannell Ellerbe and Bernard Pollard). Penalty on Jerricho Cotchery: Illegal Block Above the Waist, 10 yards (no play)",2.460,1.110
2,11:28,2,14,PIT 45,10,7,Byron Leftwich pass incomplete short right intended for Will Johnson (defended by Albert McClellan),1.110,0.430
2,11:23,3,14,PIT 45,10,7,Byron Leftwich pass incomplete deep left intended for Emmanuel Sanders,0.430,-0.390
2,11:15,4,14,PIT 45,10,7,"Drew Butler punts 35 yards, fair catch by Jacoby Jones",-0.390,-0.280
2,11:07,1,10,BAL 20,10,7,Bernard Pierce right guard for 4 yards (tackle by Ike Taylor),0.280,0.270
2,10:26,2,6,BAL 24,10,7,Ray Rice up the middle for 2 yards (tackle by Lawrence Timmons and Brett Keisel),0.270,-0.160
2,9:47,3,4,BAL 26,10,7,Joe Flacco pass complete short left to Ray Rice for 5 yards (tackle by Cortez Allen and Larry Foote),-0.160,1.000
2,9:07,1,10,BAL 31,10,7,Joe Flacco pass complete short right to Anquan Boldin for 11 yards (tackle by Keenan Lewis). Penalty on Keenan Lewis: Defensive Holding (Declined),1.000,1.730
2,8:39,1,10,BAL 42,10,7,Joe Flacco pass complete short right to Anquan Boldin for 2 yards (tackle by Keenan Lewis),1.730,1.460
2,7:58,2,8,BAL 44,10,7,"Ray Rice right tackle for 4 yards (tackle by Ike Taylor and Larry Foote). Penalty on Billy Bajema: Offensive Holding, 10 yards (no play)",1.460,0.110
2,7:30,2,18,BAL 34,10,7,Joe Flacco pass complete short left to Jacoby Jones for 4 yards (tackle by Keenan Lewis),0.110,-0.030
2,6:48,3,14,BAL 38,10,7,Joe Flacco pass complete short right to Jacoby Jones for -3 yards (tackle by Keenan Lewis and Lawrence Timmons),-0.030,-1.040
2,6:18,4,17,BAL 35,10,7,Sam Koch punts 44 yards,-1.040,-0.340
2,6:05,1,10,PIT 21,10,7,Byron Leftwich pass incomplete short right intended for David Paulson,0.340,-0.200
2,5:57,2,10,PIT 21,10,7,Byron Leftwich pass complete short right to Mike Wallace for 9 yards (tackle by Corey Graham),-0.200,0.300
2,5:19,3,1,PIT 30,10,7,Jonathan Dwyer up the middle for no gain (tackle by Dannell Ellerbe and Arthur Jones),0.300,-1.370
2,4:47,4,1,PIT 30,10,7,"Drew Butler punts 42 yards, fair catch by Jacoby Jones",-1.370,-0.810
2,4:39,1,10,BAL 28,10,7,Joe Flacco pass complete short right to Anquan Boldin for 7 yards (tackle by Will Allen),0.810,1.210
2,4:04,2,3,BAL 35,10,7,Ray Rice right tackle for 4 yards (tackle by Brett Keisel and Ryan Clark),1.210,1.530
2,3:33,1,10,BAL 39,10,7,Ray Rice left tackle for no gain (tackle by Casey Hampton and Lawrence Timmons),1.530,0.990
2,3:00,2,10,BAL 39,10,7,Joe Flacco pass incomplete short right intended for Anquan Boldin,0.990,0.300
2,2:55,3,10,BAL 39,10,7,Joe Flacco pass complete short left to Anquan Boldin for 14 yards (tackle by Cortez Allen),0.300,2.460
2,2:24,1,10,PIT 47,10,7,Joe Flacco pass incomplete short left intended for Torrey Smith,2.460,1.910
2,2:20,2,10,PIT 47,10,7,Ray Rice left tackle for 3 yards (tackle by Lawrence Timmons and James Harrison),1.910,1.620
2,2:00,3,7,PIT 44,10,7,Joe Flacco pass complete short right to Anquan Boldin for 4 yards (tackle by Larry Foote and Lawrence Timmons),1.620,0.000
2,1:27,,,,10,7,Timeout #2 by Pittsburgh Steelers,0.000,0.590
2,1:27,4,3,PIT 40,10,7,"Sam Koch punts 40 yards, touchback",0.590,-0.280
2,1:23,1,10,PIT 20,10,7,Jonathan Dwyer left tackle for 4 yards (tackle by Dannell Ellerbe),0.280,0.270
2,1:17,2,6,PIT 24,10,7,Byron Leftwich pass complete short right to Jonathan Dwyer for 3 yards (tackle by Dannell Ellerbe),0.270,-0.030
2,0:45,3,3,PIT 27,10,7,Byron Leftwich pass complete short left to Jerricho Cotchery for 11 yards,-0.030,1.470
2,0:39,1,10,PIT 38,10,7,Byron Leftwich pass incomplete short right intended for Heath Miller,1.470,0.920
2,0:39,2,10,PIT 38,10,7,Byron Leftwich pass incomplete short middle intended for Chris Rainey,0.920,0.230
2,0:25,3,10,PIT 38,10,7,Byron Leftwich pass incomplete short right intended for Emmanuel Sanders,0.230,-0.850
2,0:21,4,10,PIT 38,10,7,"Drew Butler punts 47 yards, fair catch by Jacoby Jones",-0.850,0.220
2,0:12,1,10,BAL 15,10,7,Joe Flacco kneels for -1 yards,-0.220,-0.820
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,10,7,"Shaun Suisham kicks off 68 yards, returned by Jacoby Jones for 33 yards (tackle by Marshall McFadden)",0.000,0.940
3,14:54,1,10,BAL 30,10,7,Ray Rice up the middle for 8 yards (tackle by Cameron Heyward),0.940,1.470
3,14:23,2,2,BAL 38,10,7,Ray Rice up the middle for 1 yard (tackle by Larry Foote),1.470,0.890
3,13:41,3,1,BAL 39,10,7,Ray Rice up the middle for no gain (tackle by LaMarr Woodley and Keenan Lewis),0.890,-0.780
3,13:06,4,1,BAL 39,10,7,"Sam Koch punts 46 yards, fair catch by Emmanuel Sanders",-0.780,0.220
3,12:58,1,10,PIT 15,10,7,Rashard Mendenhall right guard for 4 yards (tackle by Ma'ake Kemoeatu and Jameel McClain),-0.220,-0.110
3,12:33,2,6,PIT 19,10,7,Rashard Mendenhall up the middle for 4 yards (tackle by Terrell Suggs and Haloti Ngata),-0.110,-0.390
3,11:51,3,2,PIT 23,10,7,Byron Leftwich pass complete deep left to Emmanuel Sanders for 37 yards (tackle by Cary Williams and Corey Graham),-0.390,2.920
3,11:05,1,10,BAL 40,10,7,Jonathan Dwyer left guard for 1 yard (tackle by Albert McClellan and Dannell Ellerbe),2.920,2.510
3,10:25,2,9,BAL 39,10,7,Jonathan Dwyer right tackle for 1 yard (tackle by Deangelo Tyson and Jameel McClain),2.510,1.950
3,9:40,3,8,BAL 38,10,7,Byron Leftwich pass incomplete deep left intended for Emmanuel Sanders is intercepted by Corey Graham at BAL-18 and returned for 20 yards (tackle by Maurkice Pouncey),1.950,-1.470
3,9:27,1,10,BAL 38,10,7,Joe Flacco pass complete deep left to Anquan Boldin for 23 yards (tackle by Keenan Lewis),1.470,2.980
3,9:06,1,10,PIT 39,10,7,Ray Rice left tackle for 4 yards (tackle by Ryan Clark),2.980,2.980
3,8:30,2,6,PIT 35,10,7,Joe Flacco pass incomplete deep left intended for Anquan Boldin,2.980,2.280
3,8:23,3,6,PIT 35,10,7,Joe Flacco pass complete short middle to Ray Rice for 8 yards (tackle by Ryan Clark),2.280,3.780
3,7:46,1,10,PIT 27,10,7,Joe Flacco pass complete short left to Ed Dickson for 6 yards (tackle by Larry Foote),3.780,4.040
3,7:06,2,4,PIT 21,10,7,Joe Flacco pass incomplete deep left intended for Anquan Boldin (defended by Keenan Lewis),4.040,3.340
3,7:01,3,4,PIT 21,10,7,Joe Flacco pass incomplete short right intended for Jacoby Jones (defended by Keenan Lewis),3.340,2.130
3,6:55,4,4,PIT 21,13,7,Justin Tucker 39 yard field goal good,2.130,3.000
3,6:49,,,BAL 35,13,7,"Justin Tucker kicks off 68 yards, returned by Chris Rainey for 19 yards (tackle by James Ihedigbo)",0.000,-0.140
3,6:41,1,10,PIT 16,13,7,Byron Leftwich pass complete short right to Rashard Mendenhall for -4 yards (tackle by Bernard Pollard),-0.140,-1.070
3,5:58,2,14,PIT 12,13,7,Byron Leftwich pass complete short right to Jonathan Dwyer for 15 yards (tackle by Corey Graham),-1.070,0.740
3,5:14,1,10,PIT 27,13,7,Jonathan Dwyer up the middle for 7 yards (tackle by Corey Graham),0.740,1.140
3,4:38,2,3,PIT 34,13,7,Jonathan Dwyer right tackle for 11 yards (tackle by Dannell Ellerbe),1.140,1.930
3,3:58,1,10,PIT 45,13,7,Rashard Mendenhall left tackle for 4 yards (tackle by Jameel McClain),1.930,1.920
3,3:16,2,6,PIT 49,13,7,Rashard Mendenhall right end for 5 yards (tackle by Terrell Suggs and Corey Graham),1.920,1.880
3,2:46,3,1,BAL 46,13,7,Baron Batch right guard for 3 yards (tackle by Jameel McClain),1.880,2.720
3,2:06,1,10,BAL 43,13,7,"Byron Leftwich pass complete deep left to Emmanuel Sanders for 20 yards (tackle by Ed Reed). Penalty on Ed Reed: Unnecessary Roughness, 11 yards",2.720,4.780
3,1:39,1,10,BAL 12,13,7,Byron Leftwich pass incomplete short right intended for Jerricho Cotchery (defended by Corey Graham),4.780,0.000
3,1:30,,,,13,7,Timeout #1 by Pittsburgh Steelers,0.000,4.100
3,1:30,2,10,BAL 12,13,7,Jonathan Dwyer left guard for 8 yards (tackle by Dannell Ellerbe),4.100,0.000
3,0:44,,,,13,7,Timeout #2 by Pittsburgh Steelers,0.000,4.840
3,0:44,3,2,BAL 4,13,7,Byron Leftwich pass incomplete short right intended for Mike Wallace,4.840,3.040
3,0:37,4,2,BAL 4,13,10,Shaun Suisham 22 yard field goal good,3.040,3.000
3,0:34,,,PIT 35,13,10,"Shaun Suisham kicks off 47 yards, returned by Anthony Allen for 18 yards (tackle by Curtis Brown)",0.000,1.330
3,0:28,1,10,BAL 36,13,10,Joe Flacco pass incomplete short right intended for Anquan Boldin,1.330,0.790
3,0:23,2,10,BAL 36,13,10,Ray Rice up the middle for 2 yards (tackle by James Harrison and Brett Keisel),0.790,0.370
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,BAL 38,13,10,Joe Flacco sacked by LaMarr Woodley for -8 yards,0.370,-1.370
4,14:33,4,16,BAL 30,13,10,"Sam Koch punts 47 yards, returned by Emmanuel Sanders for 7 yards (tackle by Anthony Allen)",-1.370,-0.940
4,14:21,1,10,PIT 30,13,10,Byron Leftwich pass complete short left to Rashard Mendenhall for 9 yards (tackle by Dannell Ellerbe),0.940,1.610
4,13:37,2,1,PIT 39,13,10,Rashard Mendenhall up the middle for 4 yards (tackle by Courtney Upshaw and Bernard Pollard),1.610,1.800
4,12:56,1,10,PIT 43,13,10,Byron Leftwich pass complete short middle to Mike Wallace for 2 yards (tackle by Jameel McClain),1.800,1.520
4,12:09,2,8,PIT 45,13,10,Byron Leftwich pass incomplete short right intended for Heath Miller,1.520,0.830
4,12:02,3,8,PIT 45,13,10,Byron Leftwich pass complete short middle to Jonathan Dwyer for 8 yards (tackle by Ed Reed),0.830,2.460
,,,,,,,"PIT challenged the runner broke the plane ruling, and the original play was overturned.",,
4,11:30,1,10,BAL 47,13,10,Rashard Mendenhall up the middle for 1 yard (tackle by Haloti Ngata),2.460,2.050
4,10:52,2,9,BAL 46,13,10,Byron Leftwich pass incomplete deep right intended for Will Johnson,2.050,1.350
4,10:44,3,9,BAL 46,13,10,Byron Leftwich sacked by Haloti Ngata for -10 yards,1.350,-0.460
4,10:26,4,19,PIT 44,13,10,"Drew Butler punts 45 yards, returned by Jacoby Jones for 8 yards (tackle by Ryan Mundy)",-0.460,-0.150
4,10:13,1,10,BAL 19,13,10,Joe Flacco pass complete short middle to Ray Rice for 4 yards (tackle by Larry Foote),0.150,0.210
4,9:36,2,6,BAL 23,13,10,Ray Rice right tackle for 4 yards (tackle by Cameron Heyward and Lawrence Timmons),0.210,-0.030
4,8:54,3,2,BAL 27,13,10,Joe Flacco pass incomplete short right intended for Jacoby Jones,-0.030,-1.570
4,8:49,4,2,BAL 27,13,10,"Sam Koch punts 52 yards, returned by Emmanuel Sanders for 4 yards (tackle by Brendon Ayanbadejo)",-1.570,-0.610
4,8:36,1,10,PIT 25,13,10,Byron Leftwich pass complete short right to Jerricho Cotchery for 11 yards (tackle by Chykie Brown),0.610,1.330
4,8:08,1,10,PIT 36,13,10,Jonathan Dwyer up the middle for 7 yards (tackle by Jameel McClain and Bernard Pollard),1.330,1.740
4,7:28,2,3,PIT 43,13,10,Jonathan Dwyer up the middle for 5 yards (tackle by Arthur Jones and Corey Graham),1.740,2.130
4,6:47,1,10,PIT 48,13,10,Rashard Mendenhall left guard for 4 yards (tackle by Dannell Ellerbe and Arthur Jones),2.130,2.120
4,6:05,2,6,BAL 48,13,10,Byron Leftwich pass incomplete short left intended for Rashard Mendenhall,2.120,1.420
4,6:00,3,6,BAL 48,13,10,Byron Leftwich pass complete short right to Heath Miller for 6 yards (tackle by Dannell Ellerbe),1.420,2.790
4,5:27,1,10,BAL 42,13,10,Rashard Mendenhall right guard for -1 yards (tackle by Dannell Ellerbe),2.790,2.110
4,4:47,2,11,BAL 43,13,10,Byron Leftwich pass incomplete short left intended for Mike Wallace,2.110,1.420
4,4:41,3,11,BAL 43,13,10,Byron Leftwich sacked by James Ihedigbo for -7 yards,1.420,-0.060
4,4:21,4,18,,13,10,"Drew Butler punts 37 yards, fair catch by Jacoby Jones",-0.060,0.320
4,4:13,1,10,BAL 13,13,10,Joe Flacco pass complete short left to Torrey Smith for 7 yards (tackle by James Harrison),-0.320,0.220
4,3:35,2,3,BAL 20,13,10,Ray Rice right tackle for 4 yards (tackle by Brett Keisel and Casey Hampton),0.220,0.540
4,2:55,1,10,BAL 24,13,10,"Ray Rice right tackle for 1 yard (tackle by James Harrison). Penalty on Larry Foote: Tripping, 10 yards",0.540,1.270
4,2:51,1,10,BAL 35,13,10,Ray Rice right tackle for 3 yards (tackle by LaMarr Woodley and Casey Hampton),1.270,1.130
4,2:09,2,7,BAL 38,13,10,Ray Rice right tackle for no gain (tackle by James Harrison),1.130,0.000
4,2:04,,,,13,10,Timeout #3 by Pittsburgh Steelers,0.000,0.430
4,2:04,3,7,BAL 38,13,10,"Joe Flacco sacked by James Harrison for -5 yards. Penalty on Brett Keisel: Defensive Offside, 5 yards (no play)",0.430,0.000
4,2:00,,,,13,10,Timeout #1 by Baltimore Ravens,0.000,1.090
4,2:00,3,2,BAL 43,13,10,Joe Flacco sacked by James Harrison for -3 yards,1.090,0.000
4,1:12,,,,13,10,Timeout #2 by Baltimore Ravens,0.000,-0.720
4,1:12,4,5,BAL 40,13,10,"Sam Koch punts 44 yards, fair catch by Emmanuel Sanders",-0.720,0.140
4,1:05,1,10,PIT 16,13,10,Byron Leftwich pass incomplete deep right intended for Emmanuel Sanders,-0.140,-0.660
4,1:00,2,10,PIT 16,13,10,Byron Leftwich pass complete short right to Rashard Mendenhall for 12 yards (tackle by Jameel McClain),-0.660,0.810
4,0:35,1,10,PIT 28,13,10,Byron Leftwich pass incomplete deep middle intended for Heath Miller (defended by Corey Graham),0.810,0.260
4,0:27,2,10,PIT 28,13,10,Byron Leftwich pass incomplete deep right intended for Jerricho Cotchery (defended by Bernard Pollard),0.260,0.000
4,0:27,,,,13,10,--,0.000,-0.430
4,0:22,3,10,PIT 28,13,10,"Byron Leftwich pass incomplete deep middle intended for David Gilreath. Byron Leftwich fumbles, recovered by Byron Leftwich at PIT-21",-0.430,-1.500
4,0:12,4,10,PIT 28,13,10,"Byron Leftwich pass complete short left to Mike Wallace for no gain, lateral to Willie Colon for -2 yards, lateral to Courtney Upshaw for 5 yards (tackle by Max Starks). Max Starks fumbles (forced by Paul Kruger), recovered by Courtney Upshaw at PIT-31 and returned for 5 yards (tackle by Max Starks)",-1.500,0.810
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
