Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
1,0:54,2,7,STL 45,3,0,Scott Covington pass incomplete intended for Torry Holt,1.590,0.890
1,0:48,3,7,STL 45,3,0,"Penalty on Orlando Pace: False Start, 5 yards (no play)",0.890,0.230
1,0:48,3,12,STL 40,3,0,Scott Covington sacked by Dana Stubblefield for -7 yards,0.230,-1.180
1,0:06,4,19,STL 33,3,0,"Mitch Berger punts 40 yards, returned by Cedrick Wilson for 10 yards (tackle by Courtland Bullard)",-1.180,-1.400
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SFO 37,3,0,Tim Rattay pass complete to Justin Swift for 6 yards (tackle by Courtland Bullard),1.400,1.670
2,14:22,2,4,SFO 43,3,0,Kevan Barlow left end for 35 yards (tackle by Dre' Bly),1.670,4.110
2,13:48,1,10,STL 22,3,0,Tim Rattay pass complete to Fred Beasley for 9 yards (tackle by Ryan Pickett),4.110,5.060
2,13:02,2,1,STL 13,3,0,Garrison Hearst middle for 10 yards (tackle by Kim Herring),5.060,6.510
2,12:21,1,3,STL 3,3,0,"Penalty on Matt Willig: False Start, 5 yards (no play)",6.510,5.370
2,12:01,1,8,STL 8,3,0,Tim Rattay pass complete to Tai Streets for 4 yards (tackle by Kim Herring),5.370,5.340
2,11:19,2,4,STL 4,3,0,Kevan Barlow middle for 2 yards (tackle by Tyoka Jackson),5.340,4.950
2,10:39,3,2,STL 2,9,0,"Tim Rattay pass complete to Tai Streets for 2 yards, touchdown",4.950,7.000
2,10:39,,,STL 2,10,0,Jeff Chandler kicks extra point good,0.000,0.000
2,10:39,,,SFO 30,10,0,"Jeff Chandler kicks off 64 yards, returned by Troy Edwards for 15 yards (tackle by Cornelius Anthony)",0.000,0.340
2,10:29,1,10,STL 21,10,0,Marshall Faulk right guard for no gain (tackle by Jeff Ulbrich and Chike Okeafor),0.340,-0.200
2,9:53,2,10,STL 21,10,0,Scott Covington sacked by Derek Smith for -9 yards,-0.200,-2.470
2,9:19,3,19,STL 12,10,0,"Scott Covington pass incomplete intended for Marshall Faulk. Penalty on Dana Stubblefield: Unnecessary Roughness, 14 yards",-2.470,0.670
2,9:13,1,10,STL 26,10,0,Scott Covington pass incomplete intended for Torry Holt,0.670,0.130
2,9:08,1,10,STL 26,,,Timeout #1 by Los Angeles Rams,0.670,0.130
2,9:08,2,10,STL 26,10,0,Troy Edwards right end for -8 yards (tackle by Andre Carter and Bryant Young),0.130,-1.800
2,8:20,3,18,STL 18,10,0,Scott Covington pass complete to Isaac Bruce for 4 yards (tackle by Derek Smith),-1.800,-1.900
2,7:41,4,14,STL 22,10,0,"Mitch Berger punts 38 yards, returned by Cedrick Wilson for -4 yards (tackle by Don Davis)",-1.900,-1.330
2,7:31,1,10,SFO 36,10,0,Garrison Hearst middle for 2 yards (tackle by Robert Thomas),1.330,1.060
2,6:57,2,8,SFO 38,10,0,Tim Rattay pass incomplete intended for Tai Streets (defended by Travis Fisher),1.060,0.370
2,6:52,3,8,SFO 38,10,0,Tim Rattay pass incomplete intended for Tai Streets (defended by Dre' Bly),0.370,-0.850
2,6:47,4,8,SFO 38,10,0,"Bill LaFleur punts 29 yards, out of bounds",-0.850,-1.140
2,6:39,1,10,STL 33,10,0,"Penalty on Adam Timmerman: False Start, 5 yards (no play)",1.140,0.810
2,6:39,1,15,STL 28,10,0,Jamie Martin pass complete to Marshall Faulk for -1 yards (tackle by Mike Rumph),0.810,-0.220
2,6:03,2,16,STL 27,10,0,Marshall Faulk middle for 9 yards (tackle by John Engelberger),-0.220,0.300
2,5:26,3,7,STL 36,10,0,Jamie Martin pass complete to Troy Edwards for 3 yards (tackle by Tony Parrish),0.300,-0.780
2,4:46,4,4,STL 39,10,0,"Mitch Berger punts 52 yards, returned by Cedrick Wilson for 9 yards (tackle by Don Davis). Penalty on Chris Massey: Offensive Holding, 10 yards (no play)",-0.780,-1.440
2,4:33,4,14,STL 29,10,0,"Mitch Berger punts 41 yards, fair catch by Cedrick Wilson",-1.440,-0.940
2,4:26,1,10,SFO 30,10,0,Tim Rattay pass complete to J.J. Stokes for 10 yards (tackle by Adam Archuleta),0.940,1.600
2,3:42,1,10,SFO 40,10,0,Kevan Barlow middle for 33 yards (tackle by Adam Archuleta),1.600,3.780
2,3:08,1,10,STL 27,16,0,"Tim Rattay pass complete to Tai Streets for 27 yards, touchdown. Penalty on James Whitley: Defensive Pass Interference (Declined)",3.780,7.000
2,3:08,,,STL 27,17,0,Jeff Chandler kicks extra point good,0.000,0.000
2,3:08,,,SFO 30,17,0,"Jeff Chandler kicks off 66 yards, returned by Troy Edwards for 17 yards (tackle by Mike Rumph)",0.000,0.340
2,2:57,1,10,STL 21,17,0,Jamie Martin pass complete to Marshall Faulk for -2 yards (tackle by Mike Rumph),0.340,-0.530
2,2:24,2,12,STL 19,17,0,Marshall Faulk middle for 7 yards (tackle by Rashad Holman),-0.530,-0.230
2,2:00,3,5,STL 26,17,0,Jamie Martin pass incomplete intended for Troy Edwards,-0.230,-1.630
2,1:54,4,5,STL 26,17,0,"Mitch Berger punts 51 yards, returned by Cedrick Wilson for 10 yards (tackle by Don Davis)",-1.630,-1.140
2,1:45,1,10,SFO 33,17,0,Garrison Hearst middle for 4 yards (tackle by Ryan Pickett),1.140,1.130
2,1:38,1,10,SFO 33,,,Timeout #2 by Los Angeles Rams,1.140,1.130
2,1:38,2,6,SFO 37,17,0,Tim Rattay pass incomplete intended for Tai Streets,1.130,0.430
2,1:32,3,6,SFO 37,17,0,"Tim Rattay pass complete to Tai Streets for 3 yards (tackle by Travis Fisher). Tai Streets fumbles (forced by Travis Fisher), recovered by Tai Streets at SFO-40",0.430,-0.720
2,1:22,3,6,SFO 37,,,Timeout #3 by Los Angeles Rams,0.430,-0.720
2,1:22,4,3,SFO 40,17,0,"Bill LaFleur punts 38 yards, returned by Dre' Bly for no gain",-0.720,-0.410
2,1:15,1,10,STL 22,17,0,Jamie Martin pass incomplete intended for Ricky Proehl,0.410,-0.130
2,1:10,2,10,STL 22,17,0,Jamie Martin pass complete to Torry Holt for 11 yards (tackle by Ahmed Plummer),-0.130,1.140
2,0:44,1,10,STL 33,17,0,Jamie Martin pass complete to Torry Holt for 12 yards (tackle by Ahmed Plummer),1.140,1.930
2,0:23,1,10,STL 45,17,0,Jamie Martin pass incomplete,1.930,1.380
2,0:23,2,10,STL 45,17,0,Jamie Martin pass incomplete intended for Isaac Bruce is intercepted by Ronnie Heard at SFO-19 and returned for 13 yards,1.380,-1.070
2,0:10,1,10,SFO 32,17,0,Tim Rattay middle for -1 yards (tackle by Damione Lewis),1.070,0.390
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 30,17,0,--,0.000,-0.220
3,14:53,1,10,STL 15,17,0,Marshall Faulk right guard for no gain (tackle by John Keith),-0.220,-0.710
3,14:18,2,10,STL 15,17,0,Jamie Martin pass complete to James Hodgins for 3 yards (tackle by Tony Parrish),-0.710,-1.000
3,13:39,3,7,STL 18,17,0,Jamie Martin pass incomplete intended for Ernie Conwell,-1.000,-2.240
3,13:35,4,7,STL 18,17,0,"Mitch Berger punts 64 yards, returned by Cedrick Wilson for 4 yards (tackle by Nick Sorensen)",-2.240,-0.410
3,13:23,1,10,SFO 22,17,0,Garrison Hearst right guard for 1 yard (tackle by Damione Lewis),0.410,0.000
3,12:45,2,9,SFO 23,17,0,Garrison Hearst right tackle for 12 yards (tackle by James Whitley),0.000,1.270
3,12:08,1,10,SFO 35,17,0,Tim Rattay pass complete to Tai Streets for 17 yards (tackle by Travis Fisher),1.270,2.390
3,11:30,1,10,STL 48,17,0,"Penalty on Garrison Hearst: False Start, 5 yards (no play)",2.390,2.060
3,11:11,1,15,SFO 47,17,0,Garrison Hearst middle for no gain (tackle by Ryan Pickett and Jamie Duncan),2.060,1.170
3,10:32,2,15,SFO 47,17,0,Tim Rattay pass complete to Garrison Hearst for 4 yards (tackle by Travis Fisher),1.170,1.030
3,9:46,3,11,STL 49,17,0,Tim Rattay pass complete to Garrison Hearst for 5 yards (tackle by Dre' Bly),1.030,0.330
3,9:07,4,6,STL 44,17,0,"Bill LaFleur punts 26 yards, fair catch by Dre' Bly",0.330,-0.040
3,8:58,1,10,STL 18,17,0,Jamie Martin pass incomplete intended for Torry Holt (defended by Jason Webster),0.040,-0.490
3,8:53,2,10,STL 18,17,0,Jamie Martin pass complete to Torry Holt for 8 yards (tackle by Jason Webster),-0.490,-0.140
3,8:13,3,2,STL 26,17,0,Jamie Martin pass incomplete intended for Isaac Bruce,-0.140,-1.630
3,8:06,4,2,STL 26,17,0,"Mitch Berger punts 56 yards, returned by Cedrick Wilson for 13 yards (tackle by Chad Cota)",-1.630,-1.000
3,7:56,1,10,SFO 31,17,0,Tim Rattay pass complete to Cedrick Wilson for 13 yards (tackle by Travis Fisher),1.000,1.860
3,7:30,1,10,SFO 44,17,0,Tim Rattay pass incomplete intended for Kevan Barlow,1.860,1.320
3,7:25,2,10,SFO 44,17,0,Garrison Hearst right guard for 2 yards (tackle by Kim Herring),1.320,0.890
3,6:45,3,8,SFO 46,17,0,"Tim Rattay sacked by Leonard Little for -8 yards. Tim Rattay fumbles (forced by Leonard Little), recovered by Matt Willig at SFO-37",0.890,-0.910
3,5:56,4,17,SFO 37,17,0,"Bill LaFleur punts 32 yards, returned by Dre' Bly for 16 yards (tackle by Brandon Moore)",-0.910,-2.060
3,5:49,1,10,STL 47,17,0,Jamie Martin pass complete to Marshall Faulk for -2 yards (tackle by Josh Shaw),2.060,1.250
3,5:16,2,12,STL 45,17,0,Jamie Martin pass complete to Ernie Conwell for 11 yards (tackle by Ronnie Heard),1.250,2.020
3,4:48,3,1,SFO 44,17,0,Marshall Faulk left end for -2 yards (tackle by Jason Webster),2.020,0.200
3,4:06,4,3,SFO 46,17,0,Jamie Martin pass complete to Ricky Proehl for 15 yards (tackle by Rashad Holman),0.200,3.510
3,3:42,1,10,SFO 31,17,0,"Jamie Martin for no gain. Andy McCollum fumbles, recovered by Marshall Faulk at SFO-34 and returned for 8 yards",3.510,3.640
3,3:42,2,5,SFO 26,17,0,"Jamie Martin pass complete to Torry Holt for no gain. Penalty on Adam Timmerman: Offensive Holding, 10 yards (no play)",3.640,2.290
3,2:44,2,15,SFO 36,17,0,"Jamie Martin pass complete to Torry Holt for 9 yards (tackle by Ahmed Plummer). Penalty on Sean Moran: Roughing the Passer, 14 yards",2.290,4.710
3,2:28,1,10,SFO 13,17,0,Jamie Martin pass incomplete intended for Isaac Bruce,4.710,4.050
3,2:21,2,10,SFO 13,17,0,Jamie Martin sacked by Andre Carter for -8 yards,4.050,2.410
3,1:58,3,18,SFO 21,17,0,Jamie Martin pass incomplete intended for Torry Holt (defended by Ahmed Plummer),2.410,2.060
3,1:50,4,18,SFO 21,17,3,Jeff Wilkins 39 yard field goal good,2.060,3.000
3,1:50,,,STL 30,17,3,"Jeff Wilkins kicks onside 8 yards, recovered by O.J. Brigance (onside kick successful)",0.000,1.470
3,1:46,1,10,STL 38,17,3,Jamie Martin pass complete to Isaac Bruce for 20 yards (tackle by Tony Parrish),1.470,2.790
3,1:12,1,10,SFO 42,17,3,"Jamie Martin pass incomplete intended for Troy Edwards is intercepted by Tony Parrish at SFO-32 and returned for 60 yards. Penalty on Sean Moran: Personal Foul (Offsetting), Penalty on Frank Garcia: Personal Foul (Offsetting)",2.790,-5.370
3,0:59,1,8,STL 8,17,3,Garrison Hearst middle for no gain (tackle by Damione Lewis and Brian Young),5.370,4.570
3,0:15,2,8,STL 8,17,3,"Penalty on Eric Heitmann: False Start, 5 yards (no play)",4.570,3.720
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,13,STL 13,17,3,Tim Rattay sacked by Brian Young for -6 yards,3.720,2.490
4,14:34,3,19,STL 19,17,3,"Tim Rattay sacked by Leonard Little for -4 yards. Tim Rattay fumbles (forced by Leonard Little), recovered by Kyle Kosier at STL-26",2.490,1.740
4,13:47,4,26,STL 26,20,3,Jeff Chandler 44 yard field goal good,1.740,3.000
4,13:47,,,SFO 30,20,3,"Jeff Chandler kicks off 64 yards, returned by Trung Canidate for 22 yards (tackle by Paul Smith)",0.000,0.810
4,13:37,1,10,STL 28,20,3,Jamie Martin pass incomplete intended for Ernie Conwell,0.810,0.260
4,13:32,2,10,STL 28,20,3,Jamie Martin pass complete to Ricky Proehl for 13 yards (tackle by Jason Moore),0.260,1.660
4,13:10,1,10,STL 41,20,3,Jamie Martin pass complete to Torry Holt for 33 yards (tackle by Tony Parrish),1.660,3.840
4,12:24,1,10,SFO 26,20,3,Jamie Martin pass complete to Marshall Faulk for 20 yards (tackle by John Keith),3.840,5.830
4,11:44,1,6,SFO 6,20,3,Jamie Martin pass incomplete intended for Isaac Bruce,5.830,4.950
4,11:38,2,6,SFO 6,20,9,"Jamie Martin pass complete to Brandon Manumaleuna for 6 yards, touchdown",4.950,7.000
4,11:38,,,SFO 6,20,10,Jeff Wilkins kicks extra point good,0.000,0.000
4,11:38,,,STL 30,20,10,"Jeff Wilkins kicks off 68 yards, returned by Cedrick Wilson for 17 yards (tackle by Chad Cota)",0.000,0.150
4,11:27,1,10,SFO 19,20,10,Tim Rattay pass incomplete intended for Justin Swift (defended by Brian Young),0.150,-0.390
4,11:22,2,10,SFO 19,20,10,Garrison Hearst middle for 5 yards (tackle by James Whitley),-0.390,-0.420
4,10:40,3,5,SFO 24,20,10,Tim Rattay pass incomplete intended for Eric Johnson,-0.420,-1.770
4,10:35,4,5,SFO 24,20,10,"Bill LaFleur punts 32 yards, returned by Dre' Bly for 3 yards (tackle by Brandon Moore)",-1.770,-2.060
4,10:23,1,10,STL 47,20,10,Jamie Martin pass complete to Ernie Conwell for 9 yards (tackle by Brandon Moore),2.060,2.730
4,9:44,2,1,SFO 44,20,10,James Hodgins middle for no gain (tackle by Bryant Young),2.730,2.020
4,9:04,3,1,SFO 44,20,10,Marshall Faulk left end for 3 yards (tackle by Derek Smith),2.020,2.850
4,8:36,1,10,SFO 41,20,10,Jamie Martin pass complete to Torry Holt for 4 yards (tackle by Rashad Holman),2.850,2.850
4,7:58,2,6,SFO 37,20,10,Jamie Martin pass incomplete intended for Torry Holt,2.850,2.150
4,7:51,3,6,SFO 37,20,10,Jamie Martin pass complete to Marshall Faulk for 11 yards (tackle by Ronnie Heard),2.150,3.840
4,7:13,1,10,SFO 26,20,16,"Jamie Martin pass complete to Isaac Bruce for 26 yards, touchdown",3.840,7.000
4,7:13,,,SFO 26,20,17,Jeff Wilkins kicks extra point good,0.000,0.000
4,7:13,,,STL 30,20,17,"Jeff Wilkins kicks off 65 yards, returned by Paul Smith for 14 yards (tackle by James Whitley)",0.000,0.150
4,7:05,1,10,SFO 19,20,23,"Tim Rattay pass complete to Garrison Hearst for 1 yard (tackle by Dre' Bly). Garrison Hearst fumbles (forced by Dre' Bly), recovered by Dre' Bly at SFO-20 and returned for 20 yards, touchdown",0.150,-7.000
4,6:54,,,SFO 19,20,24,Jeff Wilkins kicks extra point good,0.000,0.000
4,6:54,,,STL 30,20,24,"Jeff Wilkins kicks off 70 yards, returned by Paul Smith for 13 yards (tackle by Kim Herring)",0.000,-0.320
4,6:46,1,10,SFO 13,20,24,Kevan Barlow left guard for 1 yard (tackle by Robert Thomas),-0.320,-0.680
4,6:04,2,9,SFO 14,20,24,"Penalty on Eric Heitmann: False Start, 5 yards (no play)",-0.680,-1.070
4,5:41,2,14,SFO 9,20,24,Garrison Hearst middle for no gain (tackle by Leonard Little),-1.070,-1.890
4,4:59,3,14,SFO 9,20,24,Tim Rattay pass complete to Cedrick Wilson for 18 yards (tackle by Adam Archuleta),-1.890,0.740
4,4:21,1,10,SFO 27,20,24,Tim Rattay pass complete to J.J. Stokes for 19 yards (tackle by Kim Herring),0.740,1.990
4,3:46,1,10,SFO 46,20,24,Kevan Barlow left tackle for 5 yards (tackle by Ryan Pickett),1.990,2.130
4,3:07,2,5,STL 49,20,24,Tim Rattay pass incomplete intended for J.J. Stokes,2.130,1.420
4,2:58,3,5,STL 49,20,24,"Garrison Hearst middle for -1 yards (tackle by Leonard Little). Garrison Hearst fumbles (forced by Leonard Little), recovered by Dexter McCleon at STL-49 (tackle by Kyle Kosier)",1.420,-2.190
4,2:51,1,10,STL 49,20,24,Marshall Faulk left tackle for 10 yards (tackle by Julian Peterson),2.190,2.850
4,2:38,1,10,STL 49,,,Timeout #1 by San Francisco 49ers,2.190,2.850
4,2:38,1,10,SFO 41,20,24,Marshall Faulk left guard for 5 yards (tackle by Josh Shaw),2.850,2.980
4,2:29,1,10,SFO 41,,,Timeout #2 by San Francisco 49ers,2.850,2.980
4,2:29,2,5,SFO 36,20,24,Marshall Faulk right end for no gain (tackle by Andre Carter),2.980,2.280
4,2:22,2,5,SFO 36,,,Timeout #3 by San Francisco 49ers,2.980,2.280
4,2:22,3,5,SFO 36,20,24,Jamie Martin pass complete to Marshall Faulk for 4 yards (tackle by John Keith),2.280,1.310
4,2:00,4,1,SFO 32,20,30,"Jamie Martin pass complete to Ernie Conwell for 32 yards, touchdown",1.310,7.000
4,2:00,,,SFO 32,20,31,Jeff Wilkins kicks extra point good,0.000,0.000
4,2:00,,,STL 30,20,31,"Jeff Wilkins kicks off 69 yards, returned by Paul Smith for 15 yards (tackle by Courtland Bullard)",0.000,-0.140
4,1:48,1,10,SFO 16,20,31,Paul Smith middle for 4 yards (tackle by Jeff Zgonina),-0.140,0.010
4,1:07,2,6,SFO 20,20,31,Paul Smith right guard for 8 yards (tackle by Kim Herring),0.010,0.810
4,0:21,1,10,SFO 28,20,31,Paul Smith right guard for 9 yards (tackle by Kim Herring),0.810,1.480
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
