Quarter,Time,Down,ToGo,Location,BUF,CIN,Detail,EPB,EPA
2,1:20,2,4,CIN 33,10,12,"Penalty on Carlos Dunlap: Neutral Zone Infraction, 5 yards (no play)",3.250,3.710
2,1:20,1,10,CIN 28,10,12,Mike Gillislee middle for 6 yards (tackle by Karlos Dansby and Darqueze Dennard),3.710,3.980
2,0:55,2,4,CIN 22,10,12,Tyrod Taylor pass incomplete deep right intended for Marquise Goodwin is intercepted by Dre Kirkpatrick at CIN-1,3.980,0.380
2,0:47,1,10,CIN 1,10,12,"Jeremy Hill middle for 17 yards (tackle by Stephon Gilmore). Penalty on Robert Blanton: Unnecessary Roughness, 15 yards, Penalty on Adolphus Washington: Defensive Offside (Declined)",-0.380,1.140
2,0:41,1,10,CIN 33,10,12,Andy Dalton pass complete short left to Brandon LaFell for 16 yards,1.140,2.190
2,0:36,1,10,CIN 49,10,12,Andy Dalton pass complete short left to Tyler Eifert for 10 yards (tackle by Zach Brown),2.190,2.850
2,0:16,1,10,BUF 41,10,12,Andy Dalton pass incomplete short middle intended for Giovani Bernard (defended by Marcell Dareus),2.850,2.310
2,0:12,2,10,BUF 41,10,12,Andy Dalton pass incomplete deep left intended for Tyler Eifert is intercepted by Stephon Gilmore at BUF-25 and returned for 7 yards,2.310,-1.070
2,0:03,1,10,BUF 32,10,12,Mike Gillislee right guard for 3 yards (tackle by Geno Atkins),1.070,0.930
Quarter,Time,Down,ToGo,Location,BUF,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,10,12,"Mike Nugent kicks off 66 yards, returned by Brandon Tate for 33 yards (tackle by Marquis Flowers)",0.000,-1.070
3,14:53,1,10,BUF 32,10,12,Mike Gillislee left end for 5 yards (tackle by Vontaze Burfict),1.070,1.200
3,14:19,2,5,BUF 37,10,12,Tyrod Taylor pass complete short left to Charles Clay for 4 yards (tackle by Vincent Rey),1.200,1.030
3,13:47,3,1,BUF 41,10,12,Jerome Felton left guard for 2 yards (tackle by Vincent Rey),1.030,1.800
3,13:13,1,10,BUF 43,10,12,Mike Gillislee right end for 13 yards (tackle by Adam Jones),1.800,2.650
3,12:34,1,10,CIN 44,10,12,Tyrod Taylor pass complete short right to Jonathan Williams for no gain,2.650,2.110
3,11:56,2,10,CIN 44,10,12,Jonathan Williams right guard for 3 yards (tackle by Karlos Dansby),2.110,1.820
3,11:15,3,7,CIN 41,10,12,Tyrod Taylor left tackle for 5 yards (tackle by Josh Shaw and Karlos Dansby),1.820,0.890
3,10:30,4,2,CIN 36,13,12,Dan Carpenter 54 yard field goal good,0.890,3.000
3,10:25,,,BUF 35,13,12,"Dan Carpenter kicks off 59 yards, returned by Rex Burkhead for 26 yards (tackle by Robert Blanton)",0.000,-1.070
3,10:20,1,10,CIN 32,13,12,Jeremy Hill left tackle for 3 yards (tackle by Kyle Williams),1.070,0.930
3,9:53,2,7,CIN 35,13,12,Jeremy Hill right guard for 20 yards (tackle by James Ihedigbo),0.930,2.590
3,9:22,1,10,BUF 45,13,12,"Andy Dalton for no gain. Andy Dalton fumbles, recovered by Giovani Bernard at BUF-46 and returned for 1 yards",2.590,2.040
3,8:58,2,10,BUF 45,13,12,Giovani Bernard left guard for no gain (tackle by Lorenzo Alexander and Corey Graham),2.040,1.360
3,8:23,3,10,BUF 45,13,12,Andy Dalton pass incomplete short right intended for Tyler Boyd (defended by Kevon Seymour),1.360,0.270
3,8:18,4,10,BUF 45,13,12,Kevin Huber punts 44 yards. Penalty on James Ihedigbo: Unnecessary Roughness (Declined),0.270,0.380
3,8:06,1,10,BUF 1,13,12,Mike Gillislee left end for 10 yards (tackle by Michael Johnson),-0.380,-0.370
3,7:26,1,10,BUF 11,13,12,Tyrod Taylor pass incomplete short left intended for Percy Harvin (defended by Domata Peko),-0.370,-0.780
3,7:22,2,10,BUF 11,13,12,Tyrod Taylor pass complete short middle to Charles Clay for 4 yards (tackle by Domata Peko and Michael Johnson),-0.780,-0.950
3,6:42,3,6,BUF 15,13,12,Tyrod Taylor pass incomplete deep right intended for Charles Clay,-0.950,-2.440
3,6:37,4,6,BUF 15,13,12,"Colton Schmidt punts 39 yards, muffed catch by Adam Jones, recovered by Adam Jones and returned for 10 yards (tackle by Jonathan Meeks)",-2.440,-2.650
3,6:27,1,10,BUF 44,13,12,Jeremy Hill right guard for 5 yards (tackle by Kyle Williams),2.650,2.780
3,6:03,2,5,BUF 39,13,12,Jeremy Hill left end for -5 yards (tackle by Kyle Williams),2.780,1.420
3,5:29,3,10,BUF 44,13,12,Andy Dalton pass incomplete deep left intended for Brandon LaFell (defended by Corey Graham),1.420,0.330
3,5:23,4,10,BUF 44,13,12,"Kevin Huber punts 34 yards, fair catch by Brandon Tate",0.330,0.380
3,5:17,1,10,BUF 10,13,12,Mike Gillislee left tackle for 4 yards (tackle by Karlos Dansby and Carlos Dunlap),-0.380,-0.460
3,4:38,2,6,BUF 14,13,12,Tyrod Taylor left end for 3 yards (tackle by Vontaze Burfict),-0.460,-0.600
3,3:57,3,3,BUF 17,13,12,Tyrod Taylor for 4 yards (tackle by Vontaze Burfict),-0.600,0.340
3,3:20,1,10,BUF 21,13,12,Mike Gillislee middle for 14 yards (tackle by Vontaze Burfict),0.340,1.270
3,2:44,1,10,BUF 35,13,12,Jonathan Williams middle for 7 yards (tackle by Will Clarke and Vincent Rey),1.270,1.670
3,2:12,2,3,BUF 42,13,12,"Penalty on Jordan Mills: False Start, 5 yards (no play)",1.670,0.990
3,1:58,2,8,BUF 37,13,12,Tyrod Taylor pass complete short middle to Brandon Tate for 34 yards (tackle by Vontaze Burfict),0.990,3.640
3,1:20,1,10,CIN 29,13,12,Mike Gillislee left end for 2 yards (tackle by Karlos Dansby),3.640,0.000
3,0:36,,,,13,12,Timeout #1 by Buffalo Bills,0.000,-3.370
3,0:36,2,8,CIN 27,13,12,Tyrod Taylor right end for 2 yards (tackle by Josh Shaw),3.370,2.940
Quarter,Time,Down,ToGo,Location,BUF,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,CIN 25,13,12,Tyrod Taylor pass complete short left to Percy Harvin for 5 yards (tackle by Darqueze Dennard),2.940,2.270
4,14:22,4,1,CIN 20,13,12,Mike Gillislee left guard for 5 yards (tackle by Vontaze Burfict and Derron Smith),2.270,4.580
4,13:39,1,10,CIN 15,13,12,Tyrod Taylor pass complete short right to Marquise Goodwin for 10 yards (tackle by Darqueze Dennard),4.580,6.060
4,12:58,1,5,CIN 5,13,12,Mike Gillislee right end for 3 yards (tackle by Vincent Rey),6.060,5.720
4,12:16,2,2,CIN 2,13,12,Tyrod Taylor pass incomplete short middle intended for Charles Clay (defended by Adam Jones),5.720,4.950
4,12:11,3,2,CIN 2,13,12,Tyrod Taylor pass incomplete short right intended for Mike Gillislee (defended by Derron Smith),4.950,3.250
4,12:08,4,2,CIN 2,16,12,Dan Carpenter 20 yard field goal good,3.250,3.000
4,12:05,,,BUF 35,16,12,"Dan Carpenter kicks off 47 yards, returned by Rex Burkhead for 10 yards (tackle by Sergio Brown)",0.000,-0.810
4,12:00,1,10,CIN 28,16,12,Giovani Bernard right tackle for 1 yard (tackle by Lorenzo Alexander),0.810,0.400
4,11:22,2,9,CIN 29,16,12,Andy Dalton pass incomplete short right intended for Giovani Bernard,0.400,-0.300
4,11:18,3,9,CIN 29,16,12,Andy Dalton pass incomplete deep right intended for Brandon LaFell,-0.300,-1.440
4,11:13,4,9,CIN 29,16,12,"Kevin Huber punts 54 yards, returned by Brandon Tate for 13 yards (tackle by Rex Burkhead)",-1.440,-0.940
4,11:00,1,10,BUF 30,16,12,Percy Harvin left end for 11 yards (tackle by Wallace Gilberry),0.940,1.660
4,10:27,1,10,BUF 41,16,12,Tyrod Taylor right end for 13 yards (tackle by Vincent Rey),1.660,2.520
4,9:51,1,10,CIN 46,16,12,Tyrod Taylor pass complete short left to Charles Clay for 6 yards (tackle by Vontaze Burfict),2.520,2.790
4,9:16,2,4,CIN 40,16,12,Mike Gillislee left tackle for -2 yards (tackle by Pat Sims),2.790,1.820
4,8:32,3,6,CIN 42,16,12,Tyrod Taylor pass incomplete short right intended for Brandon Tate. Penalty on BUF: Illegal Shift (Declined),1.820,0.460
4,8:28,4,6,CIN 42,16,12,Colton Schmidt punts 33 yards,0.460,0.380
4,8:19,1,10,CIN 9,16,12,Andy Dalton pass complete short left to Jeremy Hill for -2 yards (tackle by Zach Brown). Penalty on CIN: Illegal Formation (Declined),-0.380,-0.930
4,8:03,2,12,CIN 7,16,12,Andy Dalton pass complete short right to Alex Erickson for 7 yards (tackle by Ronald Darby),-0.930,-0.840
4,7:31,3,5,CIN 14,16,12,Andy Dalton pass incomplete short right intended for Tyler Eifert,-0.840,-2.470
4,7:26,4,5,CIN 14,16,12,"Kevin Huber punts 42 yards, fair catch by Brandon Tate",-2.470,-1.860
4,7:19,1,10,BUF 44,16,12,Mike Gillislee left end for 2 yards (tackle by Michael Johnson),1.860,1.590
4,6:47,2,8,BUF 46,16,12,Tyrod Taylor pass complete short right to Charles Clay for 4 yards (tackle by Vontaze Burfict),1.590,1.420
4,6:05,3,4,,16,12,Tyrod Taylor sacked by Vontaze Burfict for -3 yards,1.420,-0.260
4,5:44,4,7,BUF 47,16,12,"Colton Schmidt punts 46 yards, returned by Alex Erickson for 13 yards (tackle by Jonathan Meeks)",-0.260,-0.280
4,5:33,1,10,CIN 20,16,12,Jeremy Hill middle for 3 yards (tackle by Marcell Dareus),0.280,0.140
4,5:09,2,7,CIN 23,16,12,Jeremy Hill right end for 5 yards (tackle by Zach Brown),0.140,0.000
4,4:31,,,,16,12,Timeout #1 by Cincinnati Bengals,0.000,-0.100
4,4:31,3,2,CIN 28,16,12,Andy Dalton pass incomplete short right intended for Giovani Bernard,0.100,-1.500
4,4:26,4,2,CIN 28,16,12,"Kevin Huber punts 54 yards, returned by Brandon Tate for 20 yards (tackle by Rex Burkhead)",-1.500,-1.470
4,4:14,1,10,BUF 38,16,12,Mike Gillislee right end for 7 yards (tackle by Darqueze Dennard),1.470,1.870
4,3:34,2,3,BUF 45,16,12,Jonathan Williams right guard for 9 yards (tackle by Adam Jones),1.870,0.000
4,3:29,,,,16,12,Timeout #2 by Cincinnati Bengals,0.000,-2.520
4,3:28,1,10,CIN 46,16,12,Jonathan Williams right tackle for 7 yards (tackle by Karlos Dansby and Derron Smith),2.520,2.920
4,2:46,2,3,CIN 39,16,12,Mike Gillislee right end for no gain (tackle by Domata Peko and Vontaze Burfict),2.920,0.000
4,2:41,,,,16,12,Timeout #3 by Cincinnati Bengals,0.000,-2.210
4,2:41,3,3,CIN 39,16,12,Tyrod Taylor pass incomplete short right intended for Percy Harvin,2.210,0.660
4,2:37,4,3,CIN 39,16,12,"Colton Schmidt punts 24 yards, out of bounds",0.660,0.220
4,2:30,1,10,CIN 15,16,12,Andy Dalton pass complete short right to Giovani Bernard for 6 yards (tackle by Lorenzo Alexander and Ronald Darby),-0.220,0.210
4,2:05,2,4,CIN 21,16,12,Andy Dalton pass complete short left to Brandon LaFell for 11 yards (tackle by Stephon Gilmore),0.210,1.070
4,2:00,1,10,CIN 32,16,12,Andy Dalton pass complete short right to Tyler Boyd for 8 yards (tackle by Ronald Darby),1.070,1.610
4,1:56,2,2,CIN 40,16,12,"Andy Dalton pass complete short left to Giovani Bernard for 12 yards (tackle by Shaq Lawson and Corey Graham). Penalty on Clint Boling: Offensive Holding, 10 yards (no play)",1.610,0.260
4,1:48,2,12,CIN 30,16,12,Andy Dalton pass incomplete short middle intended for Brandon LaFell,0.260,-0.430
4,1:44,3,12,CIN 30,16,12,Andy Dalton pass complete short middle to Giovani Bernard for 12 yards (tackle by Zach Brown),-0.430,1.730
4,1:22,1,10,CIN 42,16,12,Andy Dalton pass complete short middle to Giovani Bernard for 9 yards (tackle by Zach Brown),1.730,2.400
4,0:58,2,1,BUF 49,16,12,Andy Dalton pass complete short left to Giovani Bernard for 7 yards (tackle by Zach Brown),2.400,2.790
4,0:38,1,10,BUF 42,16,12,"Penalty on Eric Winston: False Start, 5 yards (no play)",2.790,2.460
4,0:28,1,15,BUF 47,16,12,Andy Dalton pass complete short middle to Rex Burkhead for 14 yards (tackle by Nickell Robey-Coleman and Zach Brown),2.460,3.460
4,0:11,2,1,BUF 33,16,12,Andy Dalton spiked the ball,3.460,0.000
4,0:10,,,,16,12,Timeout #2 by Buffalo Bills,0.000,-2.740
4,0:10,3,1,BUF 33,16,12,Andy Dalton pass complete short right to Tyler Eifert for 6 yards,2.740,0.000
4,0:03,,,,16,12,Timeout #3 by Buffalo Bills,0.000,-3.780
4,0:03,1,10,BUF 27,16,12,Andy Dalton pass incomplete deep middle intended for James Wright,3.780,3.230
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
