Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
2,7:36,1,15,NYG 33,3,0,Eli Manning pass incomplete short right intended for Steve Smith (defended by Terence Newman),1.140,0.250
2,7:27,2,15,NYG 33,3,0,"Ahmad Bradshaw right tackle for -7 yards (tackle by Jay Ratliff). Ahmad Bradshaw fumbles (forced by Jay Ratliff), recovered by Jay Ratliff at NYG-26 (tackle by Ahmad Bradshaw)",0.250,-3.840
2,7:19,1,10,NYG 26,3,0,Marion Barber right guard for 3 yards (tackle by Danny Clark and Michael Boley),3.840,3.700
2,6:50,2,7,NYG 23,3,0,Tony Romo pass complete short right to Marion Barber for 1 yard (tackle by Terrell Thomas and Corey Webster),3.700,3.140
2,5:57,3,6,NYG 22,3,0,Tony Romo pass complete short middle to Miles Austin for 7 yards (tackle by Corey Webster and C.C. Brown),3.140,4.580
2,5:23,1,10,NYG 15,3,0,Tony Romo pass complete short left to Roy Williams for 5 yards (tackle by Corey Webster),4.580,4.840
2,4:37,2,5,NYG 10,3,0,Marion Barber right end for 3 yards (tackle by Terrell Thomas and Michael Boley),4.840,4.680
2,3:42,3,2,NYG 7,3,0,Tashard Choice middle for 3 yards (tackle by Jonathan Goff),4.680,6.280
,,,,,,,"DAL challenged the fumble ruling, and the original play was overturned.",,
2,3:25,1,4,NYG 4,9,0,"Tony Romo pass complete short right to Roy Williams for 4 yards, touchdown",6.280,7.000
2,,,,NYG 2,10,0,Nick Folk kicks extra point good,0.000,0.000
2,,,,DAL 30,10,0,"David Buehler kicks off 64 yards, returned by Domenik Hixon for 20 yards (tackle by Victor Butler)",0.000,0.670
2,3:09,1,10,NYG 26,10,0,Eli Manning pass complete short left to Hakeem Nicks for 16 yards (tackle by Mike Jenkins). Penalty on Anthony Spencer: Defensive Offside (Declined),0.670,1.730
2,2:51,1,10,NYG 42,10,0,Kevin Boss left tackle for 16 yards (tackle by Orlando Scandrick),1.730,2.790
2,2:16,1,10,DAL 42,10,0,Ahmad Bradshaw left tackle for 16 yards (tackle by Gerald Sensabaugh),2.790,3.840
2,2:00,1,10,DAL 26,10,0,"Eli Manning pass incomplete deep left intended for Mario Manningham. Penalty on Anthony Spencer: Defensive Offside, 5 yards (no play)",3.840,4.570
2,1:54,1,5,DAL 21,10,6,"Eli Manning pass complete short right to Hakeem Nicks for 21 yards, touchdown",4.570,7.000
2,,,,DAL 2,10,7,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,10,7,"Lawrence Tynes kicks off 65 yards, returned by Felix Jones for 30 yards (tackle by C.C. Brown)",0.000,1.270
2,1:39,1,10,DAL 35,10,7,"Penalty on Osi Umenyiora: Defensive Offside, 5 yards (no play)",1.270,2.000
2,1:39,1,5,DAL 40,10,7,Marion Barber right tackle for 4 yards (tackle by Justin Tuck),2.000,1.940
2,1:18,2,1,DAL 44,10,7,"Tony Romo pass complete short right to Marion Barber for 6 yards (tackle by Mathias Kiwanuka). Marion Barber fumbles (forced by Mathias Kiwanuka), recovered by Osi Umenyiora at NYG-48 and returned for 24 yards (tackle by Kyle Kosier)",1.940,-3.710
2,1:04,1,10,DAL 28,10,7,Eli Manning pass complete short middle to Steve Smith for 15 yards (tackle by Orlando Scandrick),3.710,4.710
2,0:40,1,10,DAL 13,10,7,Eli Manning pass complete short middle to Steve Smith for 12 yards (tackle by Anthony Spencer and DeMarcus Ware),4.710,6.970
2,0:29,,,,10,7,Timeout #1 by New York Giants,0.000,6.970
2,0:29,1,1,DAL 1,10,7,Eli Manning pass incomplete short middle intended for Kevin Boss,6.970,5.910
2,0:23,2,1,DAL 1,10,13,"Brandon Jacobs middle for 1 yard, touchdown",5.910,7.000
2,,,,DAL 2,10,14,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,10,14,"Lawrence Tynes kicks off 49 yards, returned by Deon Anderson for 15 yards (tackle by Clint Sintim)",0.000,1.330
2,0:13,1,10,DAL 36,10,14,Tony Romo pass complete short left to Jason Witten for 6 yards,1.330,1.600
2,0:09,2,4,DAL 42,10,14,Tony Romo pass complete short left to Jason Witten for 7 yards (tackle by C.C. Brown),1.600,2.190
2,0:04,1,10,DAL 49,10,14,Tony Romo pass complete short left to Miles Austin for 12 yards (tackle by Corey Webster),2.190,2.980
2,0:01,,,,10,14,Timeout #2 by New York Giants,0.000,2.980
2,0:01,1,10,NYG 39,10,14,Nick Folk 57 yard field goal no good. Penalty on Flozell Adams: Personal Foul (Declined),2.980,1.990
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,10,14,"David Buehler kicks off 64 yards, returned by Domenik Hixon for 17 yards (tackle by Sam Hurd)",0.000,0.480
3,14:52,1,10,NYG 23,10,14,Brandon Jacobs left guard for 3 yards (tackle by Bradie James and Keith Brooking),0.480,0.340
3,14:20,2,7,NYG 26,10,14,Eli Manning pass complete short left to Steve Smith for 6 yards (tackle by Gerald Sensabaugh),0.340,0.430
3,13:35,3,1,NYG 32,10,14,Brandon Jacobs right tackle for 3 yards (tackle by DeMarcus Ware and Bradie James),0.430,1.270
3,12:58,1,10,NYG 35,10,14,Brandon Jacobs left tackle for 4 yards (tackle by Bradie James and Jay Ratliff),1.270,1.260
3,12:21,2,6,NYG 39,10,14,Eli Manning pass incomplete deep left intended for Steve Smith,1.260,0.560
3,12:13,3,6,NYG 39,10,14,Eli Manning pass complete short middle to Steve Smith for 36 yards (tackle by Gerald Sensabaugh),0.560,3.910
3,11:39,1,10,DAL 25,10,14,Eli Manning pass incomplete deep left intended for Mario Manningham is intercepted by Mike Jenkins,3.910,-0.280
3,11:30,1,10,DAL 20,10,14,Tony Romo pass complete short middle to Miles Austin for 17 yards (tackle by Terrell Thomas),0.280,1.400
3,10:55,1,10,DAL 37,10,14,Felix Jones right end for 2 yards (tackle by Aaron Rouse and Jonathan Goff),1.400,1.130
3,10:07,2,8,DAL 39,10,14,Tony Romo pass incomplete short middle intended for Miles Austin (defended by Barry Cofield),1.130,0.430
3,10:00,3,8,DAL 39,10,14,Tony Romo pass incomplete short middle intended for Roy Williams,0.430,-0.780
3,9:54,4,8,DAL 39,10,14,"Mat McBriar punts 54 yards, returned by Domenik Hixon for 6 yards (tackle by Bobby Carpenter)",-0.780,0.320
3,9:41,1,10,NYG 13,10,14,Ahmad Bradshaw right guard for -1 yards (tackle by Anthony Spencer),-0.320,-0.850
3,9:03,2,11,NYG 12,10,14,Eli Manning pass incomplete short right intended for Ahmad Bradshaw,-0.850,-1.540
3,8:54,3,11,NYG 12,10,14,Eli Manning pass complete short right to Kevin Boss for 10 yards (tackle by Keith Brooking and Bobby Carpenter),-1.540,-1.900
3,8:09,4,1,NYG 22,10,14,"Jeff Feagles punts 34 yards, fair catch by Patrick Crayton",-1.900,-1.860
3,8:00,1,10,DAL 44,10,14,Tony Romo pass complete deep middle to Jason Witten for 17 yards (tackle by Jonathan Goff),1.860,2.980
3,7:27,1,10,NYG 39,10,14,Marion Barber right guard for 1 yard (tackle by Aaron Rouse and Danny Clark),2.980,2.580
3,6:44,2,9,NYG 38,10,14,Tony Romo pass incomplete short right intended for Marion Barber,2.580,1.880
3,6:37,3,9,NYG 38,10,14,Tony Romo pass complete short left to Miles Austin for 11 yards (tackle by Terrell Thomas),1.880,3.780
3,6:01,1,10,NYG 27,10,14,Marion Barber right tackle for 3 yards (tackle by Aaron Rouse and Mathias Kiwanuka),3.780,3.640
3,5:28,2,7,NYG 24,10,14,Tony Romo pass complete short left to Jason Witten for 15 yards (tackle by Jonathan Goff),3.640,5.140
3,4:47,1,9,NYG 9,10,14,Marion Barber middle for 4 yards (tackle by Mathias Kiwanuka),5.140,5.150
3,4:04,2,5,NYG 5,16,14,"Tony Romo pass complete short middle to Roy Williams for 5 yards, touchdown",5.150,7.000
3,,,,NYG 2,17,14,Nick Folk kicks extra point good,0.000,0.000
3,,,,DAL 30,17,14,"David Buehler kicks off 63 yards, returned by Domenik Hixon for 19 yards (tackle by Alan Ball)",0.000,0.670
3,3:52,1,10,NYG 26,17,20,"Eli Manning pass complete short left to Brandon Jacobs for 74 yards, touchdown",0.670,7.000
,,,,,,,"DAL challenged the runner was in bounds ruling, and the play was upheld.",,
3,,,,DAL 2,17,21,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 30,17,21,"Lawrence Tynes kicks off 58 yards, returned by Kevin Ogletree for 17 yards (tackle by C.C. Brown)",0.000,0.870
3,3:33,1,10,DAL 29,17,21,Tony Romo pass complete short left to Felix Jones for 11 yards (tackle by Bruce Johnson),0.870,1.600
3,3:04,1,10,DAL 40,17,21,Felix Jones left end for 7 yards (tackle by Mathias Kiwanuka),1.600,2.000
3,2:22,2,3,DAL 47,17,21,Marion Barber right tackle for -1 yards (tackle by C.C. Brown and Mathias Kiwanuka),2.000,1.160
3,1:38,3,4,DAL 46,17,21,Tony Romo pass incomplete deep middle intended for Jason Witten (defended by Michael Boley),1.160,-0.320
3,1:28,4,4,DAL 46,17,21,"Mat McBriar punts 37 yards, fair catch by Domenik Hixon",-0.320,0.060
3,1:20,1,10,NYG 17,17,21,Ahmad Bradshaw right tackle for 7 yards (tackle by Anthony Spencer),-0.060,0.480
3,0:43,2,3,NYG 24,17,21,Ahmad Bradshaw left tackle for -2 yards (tackle by Anthony Spencer),0.480,-0.620
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,NYG 22,17,21,Eli Manning pass incomplete short left intended for Kevin Boss,-0.620,-1.900
4,14:54,4,5,NYG 22,17,21,"Jeff Feagles punts 40 yards, fair catch by Patrick Crayton",-1.900,-1.470
4,14:46,1,10,DAL 38,17,21,Tony Romo pass complete short right to Felix Jones for -4 yards (tackle by Corey Webster),1.470,0.380
4,14:03,2,14,DAL 34,17,21,Tony Romo pass complete short middle to Martellus Bennett for 18 yards (tackle by Aaron Ross),0.380,2.390
4,13:45,1,10,NYG 48,17,21,Tony Romo pass incomplete short left intended for Felix Jones,2.390,1.850
4,13:35,2,10,NYG 48,17,21,Felix Jones right tackle for -4 yards (tackle by Barry Cofield),1.850,0.630
4,12:52,3,14,DAL 48,17,21,Tony Romo pass complete deep middle to Roy Williams for 25 yards (tackle by Bruce Johnson),0.630,3.780
4,12:08,1,10,NYG 27,17,21,Felix Jones left end for -1 yards (tackle by Terrell Thomas and Corey Webster),3.780,3.100
4,11:35,2,11,NYG 28,17,21,Tony Romo pass complete short right to Jason Witten for 4 yards (tackle by Michael Boley),3.100,2.940
4,10:50,3,7,NYG 24,17,21,Tony Romo pass incomplete short right intended for Tashard Choice,2.940,1.870
4,10:43,4,7,NYG 24,17,21,Nick Folk 42 yard field goal no good,1.870,-1.070
4,10:38,1,10,NYG 32,17,21,Eli Manning pass incomplete deep middle intended for Steve Smith,1.070,0.530
4,10:30,2,10,NYG 32,17,21,Ahmad Bradshaw middle for 5 yards (tackle by Bradie James and Igor Olshansky),0.530,0.500
4,9:47,3,5,NYG 37,17,21,Eli Manning pass complete deep right to Steve Smith for 25 yards (tackle by Orlando Scandrick),0.500,3.050
4,9:11,1,10,DAL 38,17,21,Ahmad Bradshaw left tackle for 29 yards (tackle by Alan Ball),3.050,5.140
4,8:22,1,9,DAL 9,17,21,Brandon Jacobs middle for 4 yards (tackle by Gerald Sensabaugh and Bradie James),5.140,5.150
4,7:37,2,5,DAL 5,17,21,Eli Manning pass incomplete short left intended for Hakeem Nicks,5.150,4.260
4,7:33,3,5,DAL 5,17,21,Eli Manning pass incomplete short right intended for Steve Smith,4.260,3.010
4,7:27,4,5,DAL 5,17,24,Lawrence Tynes 23 yard field goal good,3.010,3.000
4,,,,NYG 30,17,24,"Lawrence Tynes kicks off 64 yards, returned by Felix Jones for 42 yards (tackle by Lawrence Tynes). Penalty on Victor Butler: Offensive Holding, 10 yards",0.000,0.040
4,7:14,1,10,DAL 18,17,24,Marion Barber right guard for 3 yards (tackle by Barry Cofield and Jonathan Goff),0.040,0.010
4,6:41,2,7,DAL 21,17,24,"Tony Romo pass incomplete. Penalty on Tony Romo: Intentional Grounding, 10 yards",0.010,-2.240
4,6:32,3,17,DAL 11,17,24,Tony Romo pass complete short left to Jason Witten for 9 yards (tackle by Terrell Thomas),-2.240,-2.030
4,5:58,4,8,DAL 20,17,30,"Mat McBriar punts 59 yards, returned by Domenik Hixon for 79 yards, touchdown",-2.030,-7.000
4,,,,DAL 2,17,31,Lawrence Tynes kicks extra point good,0.000,0.000
4,,,,NYG 30,17,31,"Lawrence Tynes kicks off 45 yards, returned by Kevin Ogletree for 13 yards (tackle by Bear Pascoe)",0.000,1.470
4,5:28,1,10,DAL 38,17,31,Tony Romo pass incomplete short left intended for Jason Witten,1.470,0.920
4,5:23,2,10,DAL 38,17,31,Tony Romo pass complete short left to Miles Austin for 9 yards (tackle by Corey Webster),0.920,1.420
4,5:03,3,1,DAL 47,17,31,Tony Romo pass complete short right to Jason Witten for 10 yards (tackle by C.C. Brown),1.420,2.720
4,4:37,1,10,NYG 43,17,31,Tony Romo pass complete short right to Jason Witten for 7 yards (tackle by Michael Boley),2.720,3.120
4,4:11,2,3,NYG 36,17,31,Tony Romo pass incomplete deep right intended for Roy Williams,3.120,2.410
4,4:06,3,3,NYG 36,17,31,Tony Romo pass complete short right to Miles Austin for 1 yard (tackle by Dave Tollefson),2.410,0.990
4,3:38,4,2,NYG 35,17,31,Tony Romo pass complete short right to Marion Barber for no gain,0.990,-1.270
4,3:28,1,10,NYG 35,17,31,Brandon Jacobs right guard for 2 yards (tackle by Bradie James and Marcus Spears),1.270,0.990
4,2:50,2,8,NYG 37,17,31,Brandon Jacobs left tackle for 3 yards (tackle by Bradie James and Keith Brooking),0.990,0.700
4,2:40,,,,17,31,Timeout #2 by Dallas Cowboys,0.000,0.700
4,2:40,3,5,NYG 40,17,31,Eli Manning sacked by DeMarcus Ware for -4 yards,0.700,-0.980
4,2:33,,,,17,31,Timeout #3 by Dallas Cowboys,0.000,-0.980
4,2:33,4,9,NYG 36,17,31,"Jeff Feagles punts 41 yards, fair catch by Patrick Crayton",-0.980,-0.480
4,2:25,1,10,DAL 23,17,31,Tony Romo pass complete deep middle to Roy Williams for 16 yards (tackle by Michael Boley),0.480,1.530
4,2:00,1,10,DAL 39,17,31,Tony Romo pass incomplete short middle intended for Marion Barber (defended by Justin Tuck),1.530,0.990
4,1:55,2,10,DAL 39,17,31,Tony Romo pass complete short middle to Jason Witten for 13 yards (tackle by C.C. Brown and Michael Boley),0.990,2.390
4,1:33,1,10,NYG 48,17,31,Tony Romo pass complete short right to Miles Austin for 12 yards (tackle by Aaron Rouse),2.390,3.180
4,1:28,1,10,NYG 36,17,31,Tony Romo pass complete short left to Patrick Crayton for 14 yards (tackle by Aaron Rouse and Bruce Johnson),3.180,4.110
4,1:05,1,10,NYG 22,23,31,"Tony Romo pass complete deep right to Miles Austin for 22 yards, touchdown",4.110,7.000
4,,,,,23,31,"Penalty on Jason Witten: False Start, 5 yards (no play)",0.000,0.000
4,,,,NYG 2,24,31,Nick Folk kicks extra point good,0.000,0.000
4,,,,DAL 30,24,31,David Buehler kicks onside 3 yards and returned for 7 yards. Penalty on Sam Hurd: Illegal Touch Kick,0.000,3.380
,,,,,,,"Replay Assistant challenged the kick touched ruling, and the play was upheld.",,
4,0:58,1,10,DAL 33,24,31,Eli Manning kneels for -1 yards,3.380,2.700
4,0:34,2,11,DAL 34,24,31,Eli Manning kneels for -1 yards,2.700,1.880
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
