Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2,,,,NYG 30,0,3,"Jay Feely kicks off 64 yards, returned by Roderick Hood for 29 yards (tackle by Chase Blackburn)",0.000,1.270
2,14:06,1,10,PHI 35,0,3,Lamar Gordon right guard for -4 yards (tackle by Kendrick Clancy),1.270,0.180
2,13:34,2,14,PHI 31,0,3,Lamar Gordon left guard for 6 yards (tackle by Brent Alexander and Gibril Wilson),0.180,0.300
2,12:49,3,8,PHI 37,0,3,"Mike McMahon for 4 yards. Mike McMahon fumbles, recovered by Mike McMahon at PHI-31",0.300,-1.040
2,12:27,4,10,PHI 35,0,3,"Reggie Hodges punts 23 yards, returned by Chase Blackburn for no gain",-1.040,-1.730
2,12:12,1,10,NYG 42,0,3,"Eli Manning sacked by Jevon Kearse and Mike Patterson for -5 yards. Eli Manning fumbles (forced by Jevon Kearse), recovered by Tiki Barber at NYG-18",1.730,-2.170
2,11:18,2,34,NYG 18,0,3,Derrick Ward right end for -1 yards (tackle by Jeremiah Trotter),-2.170,-3.380
2,10:39,3,35,NYG 17,0,3,Eli Manning sacked by Trent Cole for -7 yards,-3.380,-2.490
2,10:10,4,42,NYG 10,0,3,"Jeff Feagles punts 43 yards, returned by Brian Westbrook for -2 yards (tackle by Chase Blackburn). Penalty on Dedrick Roper: Illegal Block Above the , 10 yards",-2.490,-1.270
2,9:55,1,10,PHI 35,0,3,Mike McMahon pass complete to Brian Westbrook for 11 yards (tackle by Gibril Wilson),1.270,1.990
2,9:24,1,10,PHI 46,0,3,Brian Westbrook left end for -1 yards (tackle by Carlos Emmons and Nick Greisen),1.990,1.320
2,8:46,2,11,PHI 45,0,3,Mike McMahon pass complete to L.J. Smith for 6 yards (tackle by Will Allen),1.320,1.420
2,8:21,3,5,NYG 49,0,3,Mike McMahon pass incomplete intended for Brian Westbrook,1.420,0.000
2,8:10,4,5,NYG 49,0,3,"Reggie Hodges punts 28 yards, fair catch by Chad Morton",0.000,-0.340
2,8:03,1,10,NYG 21,0,3,Eli Manning pass complete to Visanthe Shiancoe for 15 yards (tackle by Brian Dawkins),0.340,1.330
2,7:44,1,10,NYG 36,0,3,Tiki Barber left guard for 4 yards (tackle by Jeremiah Trotter),1.330,1.330
2,7:07,2,6,NYG 40,0,3,"Eli Manning pass complete to Amani Toomer for 9 yards (tackle by Jeremiah Trotter and Lito Sheppard). Penalty on Jeremiah Trotter: Face Mask (5 Yards), 5 yards",1.330,2.520
2,6:49,1,10,PHI 46,0,3,Eli Manning pass incomplete intended for Plaxico Burress,2.520,1.980
2,6:40,2,10,PHI 46,0,3,Eli Manning pass incomplete intended for Tiki Barber (defended by Jevon Kearse),1.980,1.290
2,6:33,3,10,PHI 46,0,3,"Penalty on Eli Manning: Delay of Game, 5 yards (no play)",1.290,0.630
2,6:20,3,15,NYG 49,0,3,Eli Manning pass incomplete intended for Plaxico Burress,0.630,-0.130
,,,,,,,"NYG challenged the ruling, and the play was upheld.",,
2,6:20,4,15,NYG 49,0,3,Jeff Feagles punts 33 yards,-0.130,-0.040
2,6:13,1,10,PHI 18,0,3,Brian Westbrook right tackle for -1 yards (tackle by Nick Greisen and Fred Robbins),0.040,-0.650
2,5:35,2,11,PHI 17,0,3,Mike McMahon pass incomplete intended for Greg Lewis (defended by Will Allen),-0.650,-1.340
2,5:25,3,11,PHI 17,0,3,Greg Lewis left end for 5 yards (tackle by Antonio Pierce),-1.340,-1.900
2,5:25,4,6,PHI 22,0,3,Reggie Hodges punts no gain,-1.900,-6.970
2,4:44,1,1,PHI 1,0,3,Brandon Jacobs right guard for no gain (tackle by Jevon Kearse),6.970,5.910
2,4:14,2,1,PHI 1,0,3,Brandon Jacobs right guard for no gain (tackle by Jevon Kearse and Brian Dawkins),5.910,5.170
2,3:37,,,,0,3,Timeout #2 by New York Giants,0.000,5.170
2,3:37,3,1,PHI 1,0,3,Brandon Jacobs right guard for no gain (tackle by Mark Simoneau),5.170,3.550
2,2:59,,,,0,3,Timeout #2 by Philadelphia Eagles,0.000,3.550
2,2:59,4,1,PHI 1,0,9,"Eli Manning pass complete to Amani Toomer for 1 yard, touchdown",3.550,7.000
2,,,,PHI 2,0,10,Jay Feely kicks extra point good,0.000,0.000
2,,,,NYG 30,,,"Jay Feely kicks off 60 yards, returned by Roderick Hood for 18 yards (tackle by Chase Blackburn)",,
2,2:51,1,10,PHI 28,0,10,Brian Westbrook left guard for 2 yards (tackle by Osi Umenyiora and Michael Strahan),0.810,0.530
2,2:21,2,8,PHI 30,0,10,Brian Westbrook right tackle for -1 yards (tackle by Antonio Pierce),0.530,-0.300
2,2:00,3,9,PHI 29,0,10,Mike McMahon pass complete to Greg Lewis for 34 yards (tackle by James Butler),-0.300,3.120
2,1:52,1,10,NYG 37,0,10,Brian Westbrook left guard for 4 yards (tackle by Nick Greisen),3.120,3.110
2,1:32,2,6,NYG 33,0,10,"Mike McMahon pass incomplete intended for L.J. Smith is intercepted by Gibril Wilson at NYG-11 and returned for 25 yards. Penalty on Michael Strahan: Illegal Block Above the , 10 yards",3.110,-0.280
2,1:21,1,10,NYG 20,0,10,Tiki Barber up the middle for 9 yards (tackle by Sam Rayburn),0.280,0.950
2,1:02,2,1,NYG 29,0,10,Tiki Barber left guard for 1 yard (tackle by Darwin Walker),0.950,0.940
2,0:37,1,10,NYG 30,0,10,Eli Manning pass complete to Tiki Barber for 7 yards (tackle by Jeremiah Trotter),0.940,1.340
2,0:14,2,3,NYG 37,0,10,Eli Manning sacked by Jevon Kearse for -2 yards,1.340,0.370
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,0,10,"Jose Cortez kicks off 58 yards, returned by Chad Morton for 17 yards (tackle by Jack Brewer)",0.000,0.870
3,14:54,1,10,NYG 29,0,10,Tiki Barber up the middle for 1 yard (tackle by Trent Cole and Keith Adams),0.870,0.460
3,14:21,2,9,NYG 30,0,10,Eli Manning pass complete to Amani Toomer for 17 yards (tackle by Michael Lewis),0.460,2.060
3,13:44,1,10,NYG 47,0,10,Tiki Barber left tackle for -3 yards (tackle by Jeremiah Trotter),2.060,1.110
3,13:09,2,13,NYG 44,0,10,Eli Manning pass complete to Plaxico Burress for 8 yards (tackle by Sheldon Brown and Lito Sheppard),1.110,1.490
3,12:26,3,5,PHI 48,0,10,Eli Manning pass incomplete intended for Plaxico Burress,1.490,0.070
3,12:14,4,5,PHI 48,0,10,"Jeff Feagles punts 32 yards, returned by Reno Mahe for 12 yards (tackle by Chase Blackburn)",0.070,-0.810
3,12:03,1,10,PHI 28,0,10,Brian Westbrook right tackle for 3 yards (tackle by Kendrick Clancy and Antonio Pierce),0.810,0.670
3,11:31,2,7,PHI 31,0,10,Brian Westbrook right guard for -1 yards (tackle by Nick Greisen and Osi Umenyiora),0.670,-0.160
3,10:46,3,8,PHI 30,0,10,"Mike McMahon pass incomplete intended for Reggie Brown. Penalty on Curtis DeLoatch: Defensive Pass Interfere, 15 yards (no play)",-0.160,1.930
3,10:36,1,10,PHI 45,0,10,Mike McMahon pass incomplete intended for Greg Lewis (defended by Nick Greisen),1.930,1.380
3,10:32,2,10,PHI 45,0,10,Mike McMahon pass complete to Brian Westbrook for 32 yards (tackle by Gibril Wilson),1.380,4.040
3,9:54,1,10,NYG 23,0,10,Brian Westbrook up the middle for 1 yard (tackle by Gibril Wilson),4.040,3.630
3,9:15,2,9,NYG 22,6,10,"Mike McMahon pass complete to Reggie Brown for 22 yards, touchdown",3.630,7.000
3,,,,NYG 2,7,10,David Akers kicks extra point good,0.000,0.000
3,,,,PHI 30,7,10,"Jose Cortez kicks off 65 yards, returned by Chad Morton for 24 yards (tackle by Michael Lewis). Penalty on Alonzo Jackson: Offensive Holding, 10 yards",0.000,0.150
3,8:58,1,10,NYG 19,7,10,Eli Manning pass complete to Plaxico Burress for 9 yards (tackle by Roderick Hood),0.150,0.880
3,8:26,2,1,NYG 28,7,10,Tiki Barber up the middle for 55 yards (tackle by Roderick Hood),0.880,4.440
3,7:34,1,10,PHI 17,7,10,Derrick Ward left tackle for -3 yards (tackle by Dhani Jones and Michael Lewis),4.440,3.490
3,6:56,2,13,PHI 20,7,10,Eli Manning pass incomplete intended for Jim Finn (defended by Hollis Thomas),3.490,2.810
3,6:47,3,13,PHI 20,7,10,Eli Manning pass complete to Amani Toomer for 11 yards (tackle by Quintin Mikell and Michael Lewis),2.810,2.950
3,6:47,4,2,PHI 9,7,13,Jay Feely 27 yard field goal good,2.950,3.000
3,,,,NYG 30,7,13,"Jay Feely kicks off 70 yards, touchback",0.000,0.280
3,5:58,1,10,PHI 20,7,13,Lamar Gordon left guard for -2 yards (tackle by Nick Greisen),0.280,-0.630
3,5:25,2,12,PHI 18,7,13,Mike McMahon pass incomplete intended for L.J. Smith,-0.630,-1.330
3,5:15,3,12,PHI 18,7,13,Mike McMahon pass complete to Reggie Brown for 44 yards (tackle by Corey Webster). Penalty on Corey Webster: Defensive Holding (Declined),-1.330,3.050
3,4:55,1,10,NYG 38,7,13,Mike McMahon pass incomplete intended for L.J. Smith,3.050,2.510
3,4:44,2,10,NYG 38,7,13,"Brian Westbrook right end for 4 yards (tackle by Antonio Pierce). Penalty on Billy McMullen: Offensive Holding, 10 yards (no play)",2.510,1.160
3,4:24,2,20,NYG 48,7,13,Brian Westbrook left end for 19 yards (tackle by James Butler and Will Allen),1.160,3.010
3,3:36,3,1,NYG 29,7,13,Brian Westbrook left end for 16 yards (tackle by Gibril Wilson),3.010,4.710
3,3:10,1,10,NYG 13,7,13,Lamar Gordon right tackle for 4 yards (tackle by Gibril Wilson and Curtis DeLoatch),4.710,4.770
3,2:28,2,6,NYG 9,7,13,"Mike McMahon pass incomplete intended for Billy McMullen. Penalty on Curtis DeLoatch: Defensive Pass Interfere, 8 yards (no play)",4.770,6.970
3,2:20,1,1,NYG 1,7,13,"Mike McMahon for no gain. Mike McMahon fumbles, recovered by Mike McMahon at NYG-2",6.970,5.720
3,1:56,2,2,NYG 2,7,13,Mike McMahon pass incomplete intended for L.J. Smith,5.720,4.950
3,1:44,3,2,NYG 2,7,13,Mike McMahon pass incomplete intended for L.J. Smith (defended by Will Allen),4.950,3.250
3,1:44,4,2,NYG 2,10,13,David Akers 20 yard field goal good,3.250,3.000
3,,,,PHI 30,10,13,"Jose Cortez kicks off 64 yards, returned by Chad Morton for 25 yards (tackle by Quintin Mikell)",0.000,1.000
3,1:27,1,10,NYG 31,10,13,Eli Manning pass incomplete intended for Jeremy Shockey,1.000,0.460
3,1:21,2,10,NYG 31,10,13,Tiki Barber right end for 2 yards (tackle by Jeremiah Trotter),0.460,0.040
3,0:38,,,,10,13,Timeout #1 by New York Giants,0.000,0.040
3,0:38,3,8,NYG 33,10,13,Eli Manning pass complete to Plaxico Burress for 17 yards (tackle by Michael Lewis),0.040,2.260
3,0:04,1,10,NYG 50,10,13,Tiki Barber right tackle for 7 yards (tackle by Keith Adams and Juqua Thomas),2.260,2.660
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,PHI 43,10,13,Eli Manning pass complete to Plaxico Burress for 14 yards (tackle by Keith Adams and Sheldon Brown),2.660,3.640
4,14:29,1,10,PHI 29,10,13,Eli Manning up the middle for 7 yards (tackle by Sam Rayburn),3.640,4.050
4,13:54,2,3,PHI 22,10,13,Tiki Barber right end for 4 yards (tackle by Keith Adams),4.050,4.370
4,13:12,1,10,PHI 18,10,13,Tiki Barber up the middle for -1 yards (tackle by Mike Patterson),4.370,3.670
4,12:37,2,11,PHI 19,10,13,Eli Manning pass incomplete intended for Amani Toomer,3.670,2.970
4,12:27,3,11,PHI 19,10,13,"Eli Manning pass incomplete intended for Amani Toomer (defended by Michael Lewis). Penalty on Michael Lewis: Illegal Contact (Declined), Penalty on Michael Lewis: Defensive Pass Interfere, 18 yards (no play)",2.970,6.970
4,12:21,1,1,PHI 1,10,19,"Eli Manning pass complete to Jeremy Shockey for 1 yard, touchdown",6.970,7.000
4,,,,PHI 2,10,20,Jay Feely kicks extra point good,0.000,0.000
4,,,,NYG 30,10,20,Jay Feely kicks off 56 yards,0.000,1.600
4,12:14,1,10,PHI 40,10,20,Mike McMahon pass complete to L.J. Smith for 4 yards (tackle by Nick Greisen),1.600,1.590
4,11:42,2,6,PHI 44,10,20,Mike McMahon pass complete to Reggie Brown for 22 yards (tackle by Antonio Pierce and Nick Greisen),1.590,3.310
4,10:59,1,10,NYG 34,10,20,Mike McMahon pass complete to Brian Westbrook for 1 yard (tackle by Curtis DeLoatch),3.310,2.910
4,10:13,2,9,NYG 33,10,20,Brian Westbrook right guard for 1 yard (tackle by Michael Strahan),2.910,2.350
4,9:28,3,8,NYG 32,10,20,Mike McMahon for 12 yards (tackle by James Butler),2.350,4.240
4,8:52,1,10,NYG 20,10,20,Mike McMahon pass complete to Greg Lewis for 5 yards (tackle by Will Allen),4.240,4.450
4,8:24,2,5,NYG 15,10,20,Brian Westbrook right tackle for 14 yards (tackle by Carlos Emmons),4.450,6.970
4,7:40,1,1,NYG 1,16,20,"Mike McMahon up the middle for 1 yard, touchdown",6.970,7.000
4,,,,NYG 2,17,20,David Akers kicks extra point good,0.000,0.000
4,,,,PHI 30,17,20,"Jose Cortez kicks off 70 yards, touchback",0.000,0.280
4,7:33,1,10,NYG 20,17,20,Eli Manning pass complete to Jim Finn for 11 yards (tackle by Sheldon Brown),0.280,1.000
4,6:55,1,10,NYG 31,17,20,Tiki Barber right tackle for 6 yards (tackle by Darwin Walker and Hollis Thomas),1.000,1.270
4,6:15,2,4,NYG 37,17,20,Eli Manning right end for 2 yards (tackle by Michael Lewis),1.270,0.830
4,5:35,3,2,NYG 39,17,26,"Eli Manning pass complete to Plaxico Burress for 61 yards, touchdown",0.830,7.000
4,,,,PHI 2,17,27,Jay Feely kicks extra point good,0.000,0.000
4,,,,NYG 30,17,27,"Jay Feely kicks off 61 yards, returned by Roderick Hood for 17 yards (tackle by Eric Moore)",0.000,0.670
4,5:18,1,10,PHI 26,17,27,Mike McMahon pass complete to L.J. Smith for 21 yards (tackle by Will Allen and Osi Umenyiora),0.670,2.060
4,4:49,1,10,PHI 47,17,27,Mike McMahon pass incomplete intended for Reggie Brown,2.060,1.520
4,4:41,2,10,PHI 47,17,27,Mike McMahon up the middle for 6 yards (tackle by Corey Webster),1.520,1.620
4,4:09,3,4,NYG 47,17,27,Mike McMahon up the middle for 2 yards (tackle by Kendrick Clancy and Fred Robbins),1.620,0.270
4,4:00,,,,17,27,Timeout #1 by Philadelphia Eagles,0.000,0.270
4,4:00,4,2,NYG 45,17,27,Mike McMahon pass incomplete intended for Greg Lewis,0.270,-1.930
4,3:55,1,10,NYG 45,17,27,Tiki Barber right end for no gain (tackle by Jevon Kearse),1.930,1.380
4,3:49,,,,17,27,Timeout #2 by Philadelphia Eagles,0.000,1.380
4,3:49,2,10,NYG 45,17,27,Eli Manning sacked by Trent Cole for 0 yards,1.380,0.700
4,3:41,,,,17,27,Timeout #3 by Philadelphia Eagles,0.000,0.700
4,3:41,3,10,NYG 45,17,27,Tiki Barber right tackle for 8 yards (tackle by Trent Cole and Dhani Jones),0.700,0.130
4,2:57,4,2,PHI 47,17,27,"Jeff Feagles punts 37 yards, fair catch by Brian Westbrook",0.130,0.380
4,2:48,1,10,PHI 10,17,27,Mike McMahon pass complete to L.J. Smith for 5 yards (tackle by Will Allen),-0.380,-0.350
4,2:25,2,5,PHI 15,17,27,Mike McMahon right tackle for 5 yards (tackle by Gibril Wilson),-0.350,0.280
4,2:00,1,10,PHI 20,17,27,Mike McMahon pass complete to L.J. Smith for 19 yards (tackle by James Butler),0.280,1.530
4,1:42,1,10,PHI 39,17,27,Mike McMahon pass complete to Brian Westbrook for 13 yards (tackle by Gibril Wilson),1.530,2.390
4,1:17,1,10,NYG 48,17,27,Mike McMahon pass complete to L.J. Smith for 18 yards (tackle by Brent Alexander),2.390,3.580
4,1:00,1,10,NYG 30,17,27,Mike McMahon spiked the ball,3.580,3.030
4,0:59,2,10,NYG 30,17,27,Mike McMahon pass complete to L.J. Smith for 11 yards (tackle by James Butler),3.030,4.310
4,0:40,1,10,NYG 19,17,27,Mike McMahon pass incomplete intended for Reggie Brown,4.310,3.750
4,0:33,2,10,NYG 19,17,27,Mike McMahon pass incomplete intended for Greg Lewis,3.750,3.030
4,0:29,3,10,NYG 19,17,27,Mike McMahon pass incomplete intended for Reggie Brown,3.030,2.180
4,0:23,4,10,NYG 19,17,27,David Akers 38 yard field goal no good,2.180,-0.810
4,0:19,1,10,NYG 28,17,27,Eli Manning kneels for -2 yards,0.810,-0.010
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
