0,1
Game Info,Game Info
Won Toss,Raiders (deferred)
Roof,retractable roof (closed)
Surface,fieldturf
Duration,3:18
Attendance,71790
Vegas Line,Houston Texans -4.0
Over/Under,38.0 (over)
