#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:41,ATL 12,11,6:05,78,Blocked FG
2,1,1:55,ATL 42,5,1:28,58,Touchdown
3,2,14:08,,9,5:21,50,Touchdown
4,2,5:15,ATL 20,7,4:02,80,Touchdown
5,2,0:45,CAR 49,3,0:16,12,Fumble
6,2,0:07,ATL 23,1,0:07,-2,End of Half
7,3,15:00,ATL 18,8,4:59,39,Punt
8,3,8:39,ATL 41,7,3:57,59,Touchdown
9,3,4:24,CAR 15,7,4:09,15,Touchdown
10,4,14:13,CAR 19,4,2:11,7,Downs
11,4,9:16,ATL 44,4,3:04,14,Punt
12,4,6:12,CAR 21,6,3:42,17,Downs
13,4,0:27,ATL 11,1,0:27,-1,End of Game
