Player,Pos
Teddy Bridgewater,QB
Matt Asiata,RB
Jarius Wright,WR
Greg Jennings,WR
Charles Johnson,WR
Kyle Rudolph,TE
Matt Kalil,LT
Vlad Ducasse,LG
John Sullivan,C
Joe Berger,RG
Mike Harris,RT
Everson Griffen,RE
Brian Robison,LDE
Tom Johnson,DT
Linval Joseph,NT
Gerald Hodges,SLB
Chad Greenway,WLB
Captain Munnerlyn,LCB
Josh Robinson,CB
Xavier Rhodes,RCB
Andrew Sendejo,SS
Harrison Smith,FS
