Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
1,9:14,1,10,CHI 1,0,0,Anthony Thomas left guard for 5 yards (tackle by Chris Claiborne and James Hall),-0.380,-0.420
1,8:37,2,5,CHI 6,0,0,Chris Chandler pass complete to Marty Booker for 27 yards (tackle by Todd Lyght),-0.420,1.140
1,8:12,1,10,CHI 33,0,0,Anthony Thomas right guard for 3 yards (tackle by Todd Lyght),1.140,1.000
1,7:32,2,7,CHI 36,0,0,"Penalty on Chris Villarrial: False Start, 5 yards (no play)",1.000,0.320
1,7:13,2,12,CHI 31,0,0,Chris Chandler pass complete to Anthony Thomas for 11 yards (tackle by Andre' Goodman),0.320,1.090
1,6:41,3,1,CHI 42,0,0,Chris Chandler pass complete to Marty Booker for 40 yards (tackle by Todd Lyght),1.090,4.370
1,6:17,1,10,DET 18,0,0,Anthony Thomas left guard for 3 yards (tackle by Kalimba Edwards and Luther Elliss),4.370,4.250
1,5:40,2,7,DET 15,0,0,Chris Chandler pass incomplete intended for Dez White (defended by Andre' Goodman),4.250,3.460
1,5:35,3,7,DET 15,0,0,Chris Chandler sacked by Kalimba Edwards for -2 yards,3.460,2.310
1,5:09,4,9,DET 17,0,0,Paul Edinger 35 yard field goal no good,2.310,-0.610
1,5:05,1,10,DET 25,0,0,Joey Harrington pass incomplete intended for Bill Schroeder,0.610,0.060
1,4:59,1,10,DET 25,,,Timeout #1 by Detroit Lions,0.610,0.060
1,4:59,2,10,DET 25,0,0,Joey Harrington pass complete to Bill Schroeder for 9 yards (tackle by Mike Caldwell),0.060,0.560
1,4:31,3,1,DET 34,0,0,"Cory Schlesinger right guard for no gain (tackle by Brian Urlacher). Penalty on CHI: Defensive 12 On-field, 6 yards (no play)",0.560,1.600
1,4:09,1,10,DET 40,0,0,"Cory Schlesinger left guard for 3 yards (tackle by Keith Traylor). Cory Schlesinger fumbles (forced by Keith Traylor), recovered by Mike Caldwell at DET-43",1.600,-2.720
,,,,,,,"DET challenged the ruling, and the play was upheld.",,
1,3:59,1,10,DET 43,0,0,Chris Chandler pass incomplete intended for Marty Booker,2.720,2.180
1,3:54,2,10,DET 43,0,0,Anthony Thomas right guard for 1 yard (tackle by James Hall),2.180,1.620
1,3:07,3,9,DET 42,0,0,"Penalty on Shaun Rogers: Encroachment, 5 yards (no play)",1.620,2.280
1,2:49,3,4,DET 37,0,0,Chris Chandler pass complete to Dez White for 3 yards (tackle by Todd Lyght),2.280,1.100
1,2:02,4,1,DET 34,0,0,Chris Chandler pass incomplete intended for Dez White,1.100,-1.270
1,1:58,1,10,DET 35,0,0,James Stewart left end for -2 yards (tackle by Rosevelt Colvin),1.270,0.450
1,1:18,2,12,DET 33,0,0,Joey Harrington pass incomplete intended for James Stewart,0.450,-0.230
1,1:11,3,12,DET 33,0,0,Joey Harrington pass incomplete intended for Germane Crowell is intercepted by R.W. McQuarters at DET-47 and returned for 33 yards,-0.230,-4.650
1,1:00,1,10,DET 14,0,0,Leon Johnson left tackle for 8 yards (tackle by Chris Cash),4.650,5.470
1,1:00,2,2,DET 6,0,0,Leon Johnson left end for 1 yard (tackle by Eric Davis),5.470,4.960
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,DET 5,0,0,Chris Chandler middle for 1 yard (tackle by Chris Claiborne),4.960,6.280
2,14:25,1,4,DET 4,0,0,Leon Johnson right tackle for 1 yard (tackle by Chris Cash),6.280,5.530
2,14:25,2,3,DET 3,0,6,"Chris Chandler pass complete to Marcus Robinson for 3 yards, touchdown",5.530,7.000
2,14:25,,,DET 3,0,7,Paul Edinger kicks extra point good,0.000,0.000
2,14:25,,,CHI 30,0,7,"Paul Edinger kicks off 57 yards, returned by Eddie Drummond for 26 yards (tackle by Adrian Peterson)",0.000,1.530
2,13:36,1,10,DET 39,0,7,Joey Harrington pass incomplete intended for Cory Schlesinger (defended by Rosevelt Colvin),1.530,0.990
2,13:28,2,10,DET 39,0,7,Joey Harrington pass incomplete intended for Germane Crowell,0.990,0.300
2,13:23,3,10,DET 39,0,7,"Penalty on DET: Illegal Substitution, 5 yards (no play)",0.300,-0.360
2,13:23,3,15,DET 34,0,7,Joey Harrington pass incomplete intended for Scotty Anderson (defended by Bryan Robinson),-0.360,-1.110
2,13:17,4,15,DET 34,0,7,"John Jett punts 41 yards, fair catch by Leon Johnson",-1.110,-0.610
2,13:10,1,10,CHI 25,0,7,Chris Chandler pass complete to Dez White for 7 yards (tackle by Todd Lyght),0.610,1.010
2,12:45,2,3,CHI 32,0,7,Anthony Thomas right end for 2 yards (tackle by Kelvin Pritchett),1.010,0.560
2,12:02,3,1,CHI 34,0,7,"Anthony Thomas left end for -2 yards. Anthony Thomas fumbles (forced by Barrett Green), ball out of bounds at CHI-32",0.560,-1.240
2,11:40,4,3,CHI 32,0,7,Brad Maynard punts 46 yards,-1.240,-0.410
2,11:28,1,10,DET 22,0,7,Joey Harrington pass complete to Bill Schroeder for 5 yards (tackle by Jerry Azumah),0.410,0.540
2,11:03,2,5,DET 27,0,7,Joey Harrington pass complete to Germane Crowell for 8 yards (tackle by Mike Brown and Christian Peter),0.540,1.270
2,10:14,1,10,DET 35,0,7,Joey Harrington pass incomplete intended for Mikhael Ricks,1.270,0.720
2,10:10,2,10,DET 35,0,7,Joey Harrington pass complete to Scotty Anderson for 11 yards (tackle by Jerry Azumah),0.720,1.990
2,9:34,1,10,DET 46,0,7,Joey Harrington pass complete to James Stewart for 3 yards (tackle by Brian Urlacher),1.990,1.860
2,8:56,2,7,DET 49,0,7,"Joey Harrington pass incomplete intended for Mikhael Ricks. Penalty on Michael Green: Defensive Pass Interference, 23 yards (no play)",1.860,3.710
2,8:51,1,10,CHI 28,0,7,Joey Harrington pass incomplete intended for Germane Crowell (defended by Rosevelt Colvin),3.710,3.170
2,8:46,2,10,CHI 28,0,7,Joey Harrington pass complete to Scotty Anderson for 11 yards (tackle by Michael Green),3.170,4.440
2,8:01,1,10,CHI 17,0,7,James Stewart right tackle for no gain (tackle by Brian Urlacher),4.440,3.850
2,7:18,2,10,CHI 17,0,7,Joey Harrington pass complete to Cory Schlesinger for 12 yards (tackle by Brian Urlacher),3.850,6.060
2,6:37,1,5,CHI 5,0,7,Cory Schlesinger left tackle for 1 yard (tackle by Michael Green),6.060,5.340
2,5:58,2,4,CHI 4,0,7,Joey Harrington pass incomplete intended for John Owens,5.340,4.490
2,5:54,3,4,CHI 4,0,7,Joey Harrington pass incomplete intended for Mikhael Ricks (defended by Brian Urlacher),4.490,3.030
2,5:50,4,4,CHI 4,3,7,Jason Hanson 22 yard field goal good,3.030,3.000
2,5:50,,,DET 30,3,7,"Jason Hanson kicks off 65 yards, returned by Ahmad Merritt for 23 yards (tackle by Jimmy Wyrick)",0.000,0.810
2,5:46,1,10,CHI 28,3,7,Chris Chandler pass complete to Dustin Lyman for 6 yards (tackle by Chris Cash and Eric Davis),0.810,1.070
2,5:12,2,4,CHI 34,3,7,Chris Chandler pass complete to Stanley Pritchett for 5 yards (tackle by Chris Claiborne),1.070,1.530
2,4:38,1,10,CHI 39,3,7,Anthony Thomas right tackle for 4 yards (tackle by Donte Curry),1.530,1.530
2,3:56,2,6,CHI 43,3,7,Chris Chandler pass complete to Marty Booker for 6 yards (tackle by Chris Cash),1.530,2.190
2,3:15,1,10,CHI 49,3,7,Chris Chandler pass complete to Daimon Shelton for 3 yards (tackle by Barrett Green),2.190,2.050
2,2:35,2,7,DET 48,3,7,Anthony Thomas right tackle for 3 yards (tackle by Donte Curry),2.050,1.750
2,2:00,3,4,DET 45,3,7,"Chris Chandler pass complete to Marty Booker for 8 yards (tackle by Todd Lyght). Penalty on Kalimba Edwards: Defensive Offside (Offsetting), Penalty on Marty Booker: Offensive Pass Interference (Offsetting) (no play)",1.750,1.750
2,1:55,3,4,DET 45,3,7,Chris Chandler pass incomplete intended for Dez White,1.750,0.270
2,1:50,4,4,DET 45,3,7,"Brad Maynard punts 35 yards, fair catch by Eddie Drummond. Penalty on Chris Cash: Personal Foul, 5 yards, Penalty on Chris Claiborne: Defensive Holding (Declined)",0.270,0.380
2,1:42,1,10,DET 5,3,7,James Stewart right tackle for 3 yards (tackle by Bryan Knight),-0.380,-0.560
2,0:57,2,7,DET 8,3,7,Joey Harrington pass complete to James Stewart for 6 yards (tackle by Brian Urlacher),-0.560,-0.370
2,0:25,3,1,DET 14,3,7,Joey Harrington pass complete to Scotty Anderson for 7 yards (tackle by Mike Caldwell),-0.370,0.340
2,0:14,3,1,DET 14,,,Timeout #3 by Detroit Lions,-0.370,0.340
2,0:14,1,10,DET 21,3,7,James Stewart left guard for 15 yards (tackle by Michael Green),0.340,1.330
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,3,7,"Jason Hanson kicks off 65 yards, returned by Leon Johnson for 24 yards (tackle by Jeff Gooch)",0.000,0.870
3,14:53,1,10,CHI 29,3,7,Anthony Thomas left guard for 7 yards (tackle by Barrett Green and Kelvin Pritchett),0.870,1.270
3,14:13,2,3,CHI 36,3,7,Anthony Thomas left guard for no gain (tackle by Chris Claiborne and Shaun Rogers),1.270,0.560
3,13:27,3,3,CHI 36,3,7,Chris Chandler pass incomplete intended for Marty Booker (defended by Chris Claiborne),0.560,-0.980
3,13:23,4,3,CHI 36,3,7,"Brad Maynard punts 33 yards, returned by Eddie Drummond for 1 yard. Eddie Drummond fumbles, recovered by Eddie Drummond at DET-31",-0.980,-1.000
3,13:14,1,10,DET 31,3,7,Joey Harrington pass incomplete intended for Cory Schlesinger,1.000,0.460
3,13:09,2,10,DET 31,3,7,Joey Harrington pass incomplete intended for Bill Schroeder. Penalty on Tony Semple: Offensive Holding (Declined),0.460,-0.230
3,12:54,3,10,DET 31,3,7,"Joey Harrington pass complete to Germane Crowell for 22 yards (tackle by Mike Brown). Penalty on Germane Crowell: Taunting, 15 yards",-0.230,1.470
3,12:51,1,10,DET 38,3,7,Joey Harrington pass complete to James Stewart for 3 yards (tackle by Brian Urlacher),1.470,1.330
3,12:07,2,7,DET 41,3,7,Joey Harrington pass complete to James Stewart for 4 yards (tackle by Bobbie Howard),1.330,1.160
3,12:07,3,3,DET 45,3,7,"Penalty on Mikhael Ricks: False Start, 5 yards (no play)",1.160,0.500
3,12:07,3,8,DET 40,3,7,Joey Harrington pass complete to Bill Schroeder for 17 yards (tackle by Mike Caldwell),0.500,2.720
3,12:07,1,10,CHI 43,3,7,James Stewart right guard for 6 yards (tackle by Michael Green),2.720,2.990
3,12:07,2,4,CHI 37,3,7,James Stewart right guard for 7 yards (tackle by Mike Brown),2.990,3.580
3,12:07,1,10,CHI 30,3,7,Cory Schlesinger right tackle for 2 yards (tackle by Alfonso Boone and Brian Urlacher),3.580,3.300
3,8:25,2,8,CHI 28,3,7,Joey Harrington sacked by Rosevelt Colvin for -8 yards,3.300,1.550
3,7:50,3,16,CHI 36,3,7,Joey Harrington pass complete to Scotty Anderson for 34 yards (tackle by Jerry Azumah),1.550,6.740
3,7:06,1,2,CHI 2,3,7,James Stewart right tackle for no gain (tackle by Bobbie Howard),6.740,5.720
3,6:24,2,2,CHI 2,3,7,James Stewart left guard for 1 yard (tackle by Michael Green and Keith Traylor),5.720,5.170
3,5:42,3,1,CHI 1,3,7,"Joey Harrington right end for no gain. Joey Harrington fumbles, ball out of bounds at CHI-1",5.170,3.550
3,5:14,4,1,CHI 1,9,7,"Joey Harrington pass complete to Germane Crowell for 1 yard, touchdown",3.550,7.000
3,5:14,,,CHI 1,10,7,Jason Hanson kicks extra point good,0.000,0.000
3,5:14,,,DET 30,10,7,"Jason Hanson kicks off 71 yards, returned by Ahmad Merritt for 37 yards (tackle by Donte Curry). Penalty on Dustin Lyman: Offensive Holding, 10 yards",0.000,-0.370
3,5:02,1,10,CHI 11,10,7,Chris Chandler pass incomplete intended for Marty Booker,-0.370,-0.780
3,4:57,2,10,CHI 11,10,7,Anthony Thomas left end for no gain (tackle by Chris Claiborne),-0.780,-1.420
3,4:33,3,10,CHI 11,10,7,Jim Miller pass incomplete intended for Marty Booker,-1.420,-2.490
3,4:29,4,10,CHI 11,10,7,"Brad Maynard punts 40 yards, returned by Eddie Drummond for 16 yards (tackle by Mike Brown)",-2.490,-3.250
3,4:13,1,10,CHI 35,10,7,Joey Harrington pass complete to James Stewart for 9 yards (tackle by Michael Green),3.250,3.920
3,3:38,2,1,CHI 26,10,7,James Stewart right tackle for 3 yards (tackle by Bobbie Howard),3.920,4.040
3,2:56,1,10,CHI 23,10,7,Joey Harrington pass incomplete intended for Germane Crowell,4.040,3.500
3,2:49,2,10,CHI 23,16,7,"James Stewart left end for 23 yards, touchdown",3.500,7.000
3,2:49,,,CHI 23,17,7,Jason Hanson kicks extra point good,0.000,0.000
3,2:49,,,DET 30,17,7,"Jason Hanson kicks off 70 yards, returned by Leon Johnson for 25 yards (tackle by Jeff Gooch)",0.000,0.610
3,2:33,1,10,CHI 25,17,7,Anthony Thomas left guard for 5 yards (tackle by Kelvin Pritchett),0.610,0.740
3,1:48,2,5,CHI 30,17,7,Jim Miller pass complete to Marty Booker for 6 yards (tackle by Todd Lyght),0.740,1.330
3,1:18,1,10,CHI 36,17,7,Anthony Thomas right tackle for 5 yards (tackle by Kelvin Pritchett),1.330,1.470
3,1:18,2,5,CHI 41,17,7,Jim Miller pass incomplete intended for Marty Booker (defended by Todd Lyght),1.470,0.760
3,0:35,3,5,CHI 41,17,7,Jim Miller pass incomplete intended for Marcus Robinson,0.760,-0.650
3,0:32,4,5,CHI 41,17,7,"Brad Maynard punts 45 yards, returned by Eddie Drummond for 13 yards (tackle by Dustin Lyman)",-0.650,-0.740
3,0:20,1,10,DET 27,17,7,Joey Harrington pass incomplete intended for Mikhael Ricks (defended by Phillip Daniels),0.740,0.200
3,0:15,2,10,DET 27,17,7,James Stewart left guard for 2 yards (tackle by Bryan Robinson),0.200,-0.230
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,DET 29,17,7,Joey Harrington pass complete to Scotty Anderson for 7 yards (tackle by R.W. McQuarters),-0.230,-0.980
4,14:20,4,1,DET 36,17,7,John Jett punts 39 yards,-0.980,-0.670
4,14:05,1,10,CHI 26,17,7,Jim Miller pass complete to Marty Booker for 24 yards (tackle by Eric Davis),0.670,2.260
4,13:25,1,10,CHI 50,17,7,"Jim Miller pass complete to Ahmad Merritt for 11 yards (tackle by Barrett Green). Ahmad Merritt fumbles (forced by Barrett Green), recovered by Kalimba Edwards at DET-36 (tackle by Mike Gandy)",2.260,-1.330
4,13:15,1,10,DET 36,17,7,James Stewart right end for 8 yards (tackle by Michael Green),1.330,1.870
4,12:36,2,2,DET 44,17,7,James Stewart left guard for 3 yards (tackle by Bobbie Howard),1.870,2.060
4,11:52,1,10,DET 47,17,7,James Stewart right guard for no gain (tackle by Rosevelt Colvin),2.060,1.520
4,11:13,2,10,DET 47,17,7,Joey Harrington pass complete to Germane Crowell for 7 yards (tackle by Mike Brown),1.520,1.750
4,10:46,3,3,CHI 46,17,7,Joey Harrington pass incomplete intended for John Owens,1.750,0.200
4,10:41,4,3,CHI 46,17,7,"John Jett punts 46 yards, touchback",0.200,-0.280
4,10:32,1,10,CHI 20,17,7,Anthony Thomas left end for 4 yards (tackle by Chris Claiborne),0.280,0.270
4,9:49,2,6,CHI 24,17,7,Jim Miller pass complete to Marty Booker for 13 yards (tackle by Todd Lyght),0.270,1.400
4,9:06,1,10,CHI 37,17,7,Jim Miller sacked for -5 yards,1.400,0.180
4,8:41,2,15,CHI 32,17,7,Jim Miller pass complete to Marty Booker for 6 yards (tackle by Chris Cash),0.180,0.300
4,8:03,3,9,CHI 38,17,7,Jim Miller pass incomplete intended for Dez White (defended by Todd Lyght),0.300,-0.850
4,8:03,4,9,CHI 38,17,7,"Penalty on Jeff Gooch: Neutral Zone Infraction, 5 yards (no play)",-0.850,-0.520
4,7:59,4,4,CHI 43,17,7,Jim Miller pass incomplete intended for John Davis,-0.520,-2.720
4,7:49,1,10,CHI 43,17,7,James Stewart right guard for 1 yard (tackle by Christian Peter),2.720,2.310
4,7:01,2,9,CHI 42,17,7,James Stewart right end for 5 yards (tackle by R.W. McQuarters),2.310,2.280
4,6:32,3,4,CHI 37,17,7,Joey Harrington pass incomplete intended for Scotty Anderson,2.280,0.790
4,6:27,4,4,CHI 37,17,7,"John Jett punts 28 yards, fair catch by Leon Johnson",0.790,0.380
4,6:19,1,10,CHI 9,17,7,Leon Johnson left tackle for 4 yards (tackle by Chris Cash),-0.380,-0.480
4,5:43,2,6,CHI 13,17,7,Jim Miller pass complete to Dustin Lyman for 8 yards (tackle by Chris Claiborne),-0.480,0.340
4,5:15,1,10,CHI 21,17,7,Jim Miller pass complete to Leon Johnson for 14 yards (tackle by Jeff Gooch),0.340,1.270
4,4:48,1,10,CHI 35,17,7,Jim Miller pass complete to Dustin Lyman for 11 yards,1.270,1.990
4,4:25,1,10,CHI 46,17,7,Jim Miller pass complete to Dez White for 17 yards,1.990,3.120
4,3:49,1,10,DET 37,17,7,Jim Miller pass complete to Leon Johnson for 7 yards (tackle by Chris Claiborne and Jeff Gooch),3.120,3.520
4,3:41,2,3,DET 30,17,7,Jim Miller pass incomplete intended for Dustin Lyman (defended by Chris Claiborne),3.520,2.810
4,3:36,3,3,DET 30,17,7,Jim Miller pass complete to Leon Johnson for 6 yards (tackle by Eric Davis),2.810,3.970
4,3:17,1,10,DET 24,17,7,Jim Miller pass complete to Dez White for 11 yards,3.970,4.710
4,2:53,1,10,DET 13,17,7,Jim Miller pass incomplete intended for Marcus Robinson (defended by Andre' Goodman),4.710,4.050
4,2:50,2,10,DET 13,17,7,"Jim Miller pass complete to Ahmad Merritt for no gain. Penalty on Marcus Robinson: Illegal Block Above the Waist, 10 yards (no play)",4.050,2.810
4,2:43,2,20,DET 23,17,7,Jim Miller pass incomplete intended for Leon Johnson,2.810,2.150
4,2:39,3,20,DET 23,17,13,"Jim Miller pass complete to Dez White for 23 yards, touchdown",2.150,7.000
4,2:39,,,DET 23,17,14,Paul Edinger kicks extra point good,0.000,0.000
4,2:39,,,CHI 30,17,14,"Paul Edinger kicks off 70 yards, touchback",0.000,0.280
4,2:33,1,10,DET 20,17,14,"James Stewart left end for 5 yards (tackle by Jerry Azumah and Mike Brown). Penalty on John Owens: Offensive Holding, 10 yards",0.280,-0.310
4,2:27,1,15,DET 15,17,14,James Stewart right guard for no gain (tackle by Alex Brown),-0.310,-1.070
4,2:21,1,15,DET 15,,,Timeout #1 by Chicago Bears,-0.310,-1.070
4,2:21,2,15,DET 15,17,14,Cory Schlesinger right end for 2 yards (tackle by Brian Urlacher and Bobbie Howard). Penalty on John Owens: Offensive Holding (Declined),-1.070,-1.510
4,2:15,3,13,DET 17,17,14,James Stewart right end for 3 yards (tackle by Jerry Azumah),-1.510,-2.030
4,2:07,3,13,DET 17,,,Timeout #2 by Chicago Bears,-1.510,-2.030
4,2:07,4,10,DET 20,17,14,"John Jett punts 29 yards, returned by Leon Johnson for 2 yards (tackle by Bradford Banta)",-2.030,-2.460
4,1:56,1,10,DET 47,17,14,Jim Miller pass complete to Dez White for 7 yards (tackle by Chris Cash),2.460,2.860
4,1:37,2,3,DET 40,17,14,Jim Miller pass complete to Ahmad Merritt for 5 yards (tackle by Chris Cash),2.860,3.250
4,1:20,1,10,DET 35,17,14,"Jim Miller for no gain. Jim Miller fumbles, recovered by Leon Johnson at DET-43",3.250,1.350
4,1:10,1,10,DET 35,,,Timeout #3 by Chicago Bears,3.250,1.350
4,1:10,2,20,DET 45,17,14,Jim Miller pass incomplete intended for Marty Booker,1.350,0.700
4,1:06,3,20,DET 45,17,14,Jim Miller pass incomplete intended for Dustin Lyman,0.700,0.270
4,1:01,3,20,DET 45,,,Timeout #1 by Detroit Lions,0.700,0.270
4,1:01,4,20,DET 45,17,14,Jim Miller pass complete to Dez White for 33 yards (tackle by Eric Davis),0.270,4.780
4,0:54,1,10,DET 12,17,14,Jim Miller pass incomplete intended for Marty Booker,4.780,4.100
4,0:50,2,10,DET 12,17,14,Jim Miller pass incomplete intended for Marty Booker,4.100,3.120
4,0:45,3,10,DET 12,17,14,Jim Miller pass complete to Ahmad Merritt for 8 yards (tackle by Jeff Gooch),3.120,3.040
4,0:05,4,2,DET 4,17,17,Paul Edinger 22 yard field goal good,3.040,3.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
,,,,,,,"Lions won the coin toss, Bears to receive the overtime kickoff.",,
OT,15:00,,,DET 30,17,17,"Jason Hanson kicks off 72 yards, returned by Ahmad Merritt for 37 yards (tackle by Jimmy Wyrick)",0.000,1.270
OT,14:55,1,10,CHI 35,17,17,Jim Miller pass incomplete intended for Marty Booker (defended by Kelvin Pritchett),1.270,0.720
OT,14:51,2,10,CHI 35,17,17,Leon Johnson right guard for 15 yards (tackle by Kalimba Edwards),0.720,2.260
OT,14:13,1,10,CHI 50,17,17,Jim Miller pass complete to Marty Booker for 6 yards (tackle by Todd Lyght),2.260,2.520
OT,13:45,2,4,DET 44,17,17,Jim Miller sacked by Shaun Rogers for -7 yards,2.520,0.890
OT,13:17,3,11,CHI 49,17,17,Jim Miller pass complete to Marty Booker for 14 yards (tackle by Jeff Gooch),0.890,3.120
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
OT,12:43,1,10,DET 37,17,17,Leon Johnson right guard for 2 yards (tackle by James Hall),3.120,2.840
OT,12:07,2,8,DET 35,17,17,Jim Miller pass incomplete intended for Stanley Pritchett (defended by Eric Davis),2.840,2.150
OT,12:02,3,8,DET 35,17,17,"Jim Miller pass incomplete intended for Dustin Lyman. Penalty on Mike Gandy: Offensive Holding, 10 yards (no play)",2.150,0.830
OT,11:57,3,18,DET 45,17,17,Jim Miller pass complete to Marty Booker for 15 yards (tackle by Jimmy Wyrick),0.830,1.480
OT,11:44,3,18,DET 45,,,Timeout #1 by Chicago Bears,0.830,1.480
OT,11:44,4,3,DET 30,17,17,Jim Miller pass complete to Dez White for 5 yards (tackle by Todd Lyght),1.480,3.910
OT,11:06,1,10,DET 25,17,17,Leon Johnson right tackle for 2 yards,3.910,3.630
OT,10:29,2,8,DET 23,17,17,Leon Johnson right tackle for 1 yard (tackle by Jeff Gooch),3.630,3.070
OT,9:44,3,7,DET 22,17,17,Leon Johnson right tackle for no gain (tackle by Jeff Gooch),3.070,1.990
OT,9:04,4,7,DET 22,17,20,Paul Edinger 40 yard field goal good,1.990,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
