Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Kevin Robinson,KAN,0,0,,0,0,2,15,7.5,0,13
Jamaal Charles,KAN,3,48,16.0,0,20,0,0,,0,0
Jon McGraw,KAN,1,18,18.0,0,18,0,0,,0,0
Herbert Taylor,KAN,1,14,14.0,0,14,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Leon Hall,CIN,1,1,1.0,0,1,3,16,5.3,0,12
Andre Caldwell,CIN,1,17,17.0,0,17,0,0,,0,0
