Player,Pos
Drew Brees,QB
Reggie Bush,RB
Heath Evans,FB
Marques Colston,WR
Jeremy Shockey,TE
David Thomas,TE
Jermon Bushrod,LT
Carl Nicks,LG
Jonathan Goodwin,C
Jahri Evans,RG
Jon Stinchcomb,RT
Charles Grant,LDE
Sedrick Ellis,DT
Remi Ayodele,NT
Will Smith,RDE
Scott Fujita,SLB
Jonathan Vilma,MLB
Scott Shanle,WLB
Jabari Greer,LCB
Tracy Porter,RCB
Roman Harper,SS
Darren Sharper,FS
