Quarter,Time,Down,ToGo,Location,ATL,NYG,Detail,EPB,EPA
1,0:23,1,10,NYG 22,0,3,Matt Ryan pass complete short middle to Jason Snelling for 3 yards (tackle by Danny Clark and Michael Boley),4.110,3.970
Quarter,Time,Down,ToGo,Location,ATL,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,NYG 19,0,3,Matt Ryan pass complete short left to Roddy White for 9 yards (tackle by Corey Webster),3.970,4.910
2,14:45,1,10,NYG 10,0,3,Jason Snelling middle for 3 yards (tackle by Barry Cofield),4.910,4.760
2,14:06,2,7,NYG 7,6,3,"Jason Snelling right guard for 7 yards, touchdown",4.760,7.000
2,,,,NYG 2,7,3,Jason Elam kicks extra point good,0.000,0.000
2,,,,ATL 30,7,3,"Michael Koenen kicks off 63 yards, returned by Domenik Hixon for 26 yards (tackle by Kroy Biermann)",0.000,1.140
2,13:52,1,10,NYG 33,7,3,Eli Manning pass complete short right to Hakeem Nicks for 14 yards (tackle by Brent Grimes),1.140,2.060
2,13:29,1,10,NYG 47,7,3,Ahmad Bradshaw middle for -3 yards (tackle by Stephen Nicholas and Vance Walker),2.060,1.110
2,12:57,2,13,NYG 44,7,3,Eli Manning pass complete short left to Steve Smith for 10 yards (tackle by Curtis Lofton and Chris Houston),1.110,1.750
2,12:13,3,3,ATL 46,7,3,Eli Manning pass complete deep right to Mario Manningham for 33 yards (tackle by Chevis Jackson),1.750,4.710
2,11:34,1,10,ATL 13,7,3,Ahmad Bradshaw right tackle for no gain (tackle by Curtis Lofton and Mike Peterson),4.710,4.050
2,10:55,2,10,ATL 13,7,3,Eli Manning pass incomplete short left intended for Kevin Boss,4.050,3.120
2,10:46,3,10,ATL 13,7,3,Eli Manning pass incomplete short right intended for Kevin Boss,3.120,2.570
2,10:41,4,10,ATL 13,7,3,Lawrence Tynes 31 yard field goal no good,2.570,-0.340
2,10:36,1,10,ATL 21,7,3,Jason Snelling left guard for 3 yards (tackle by Chris Canty and Danny Clark),0.340,0.210
2,10:00,2,7,ATL 24,7,3,Matt Ryan middle for 5 yards (tackle by Michael Boley),0.210,0.170
2,9:15,3,2,ATL 29,7,3,Matt Ryan sacked by Michael Boley for -5 yards,0.170,-1.770
2,8:46,4,7,ATL 24,7,3,Michael Koenen punts 28 yards,-1.770,-2.130
2,8:33,1,10,NYG 48,7,3,Brandon Jacobs left tackle for 4 yards (tackle by Chauncey Davis and Thomas DeCoud),2.130,2.120
2,8:02,2,6,ATL 48,7,3,"Brandon Jacobs right end for 5 yards (tackle by Erik Coleman). Penalty on Steve Smith: Offensive Holding, 10 yards (no play)",2.120,0.770
2,7:43,2,16,NYG 42,7,3,Eli Manning pass complete deep left to Hakeem Nicks for 30 yards,0.770,3.710
2,7:15,1,10,ATL 28,7,9,"Eli Manning pass complete deep right to Kevin Boss for 28 yards, touchdown",3.710,7.000
2,,,,ATL 2,7,10,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,7,10,"Lawrence Tynes kicks off 60 yards, returned by Eric Weems for 30 yards (tackle by Danny Ware)",0.000,1.600
2,6:55,1,10,ATL 40,7,10,Matt Ryan pass incomplete short right intended for Tony Gonzalez (defended by Mathias Kiwanuka),1.600,1.050
2,6:50,2,10,ATL 40,7,10,Matt Ryan pass complete short right to Roddy White for 7 yards (tackle by Michael Johnson),1.050,1.290
2,6:12,3,3,ATL 47,7,10,"Matt Ryan sacked by Justin Tuck for -1 yards. Penalty on Chase Blackburn: Defensive Holding, 5 yards (no play)",1.290,2.390
2,5:54,1,10,NYG 48,7,10,"Jason Snelling left end for 5 yards (tackle by Corey Webster). Penalty on Barry Cofield: Personal Foul, 15 yards",2.390,3.710
2,5:28,1,10,NYG 28,7,10,Jason Snelling middle for 2 yards (tackle by Barry Cofield and Chase Blackburn),3.710,3.440
2,4:50,2,8,NYG 26,7,10,Matt Ryan pass incomplete deep left intended for Michael Jenkins,3.440,2.740
2,4:38,3,8,NYG 26,7,10,Matt Ryan pass complete short middle to Roddy White for 7 yards (tackle by Corey Webster and Terrell Thomas),2.740,2.340
2,4:19,4,1,NYG 19,7,10,Matt Ryan middle for 2 yards (tackle by Fred Robbins and Mathias Kiwanuka),2.340,4.440
2,3:47,1,10,NYG 17,7,10,Jason Snelling left guard for 2 yards (tackle by Michael Boley and Danny Clark),4.440,4.150
2,3:09,2,8,NYG 15,7,10,Jason Snelling middle for -2 yards (tackle by Aaron Rouse),4.150,3.070
2,2:58,,,,7,10,Timeout #1 by New York Giants,0.000,3.070
2,2:58,3,10,NYG 17,7,10,Matt Ryan pass incomplete short left intended for Marty Booker,3.070,2.310
2,2:55,4,10,NYG 17,7,10,Jason Elam 35 yard field goal no good,2.310,-0.670
2,2:51,1,10,NYG 26,7,10,Brandon Jacobs right tackle for 2 yards (tackle by Stephen Nicholas and Jonathan Babineaux),0.670,0.400
2,2:14,2,8,NYG 28,7,10,Eli Manning pass incomplete short left intended for Kevin Boss (defended by John Abraham),0.400,-0.300
2,2:07,3,8,NYG 28,7,10,Eli Manning pass incomplete deep left intended for Steve Smith,-0.300,-1.500
2,2:02,4,8,NYG 28,7,10,"Jeff Feagles punts 46 yards, returned by Eric Weems for 7 yards (tackle by Domenik Hixon)",-1.500,-1.140
2,1:52,1,10,ATL 33,7,10,Matt Ryan middle for 2 yards (tackle by Mathias Kiwanuka),1.140,0.860
2,1:34,2,8,ATL 35,7,10,Matt Ryan pass incomplete short right intended for Roddy White (defended by Corey Webster),0.860,0.170
2,1:25,3,8,ATL 35,7,10,"Matt Ryan sacked by Justin Tuck for -4 yards. Matt Ryan fumbles (forced by Justin Tuck), recovered by Osi Umenyiora at ATL-34 (tackle by Harvey Dahl)",0.170,-3.310
2,1:19,1,10,ATL 34,7,10,Eli Manning pass incomplete short left intended for Mario Manningham (defended by Chris Houston),3.310,2.770
2,1:14,2,10,ATL 34,7,10,Eli Manning pass complete short middle to Mario Manningham for 10 yards (tackle by Chris Houston),2.770,3.970
2,0:52,1,10,ATL 24,7,10,Danny Ware middle for 13 yards (tackle by Curtis Lofton),3.970,4.840
2,0:29,1,10,ATL 11,7,10,Eli Manning pass complete short middle to Steve Smith for 7 yards (tackle by Mike Peterson),4.840,5.470
2,0:23,,,,7,10,Timeout #2 by New York Giants,0.000,5.470
2,0:23,2,3,ATL 4,7,10,Eli Manning pass incomplete short left intended for Steve Smith,5.470,4.670
2,0:18,3,3,ATL 4,7,16,"Eli Manning pass complete short middle to Kevin Boss for 4 yards, touchdown",4.670,7.000
2,,,,ATL 2,7,17,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,7,17,"Lawrence Tynes kicks off 57 yards, returned by Eric Weems for 15 yards (tackle by C.C. Brown)",0.000,0.810
2,0:08,1,10,ATL 28,7,17,Matt Ryan kneels for -1 yards,0.810,0.130
Quarter,Time,Down,ToGo,Location,ATL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,7,17,"Lawrence Tynes kicks off 54 yards, returned by Aaron Stecker for 21 yards (tackle by Domenik Hixon)",0.000,1.400
3,14:54,1,10,ATL 37,7,17,Matt Ryan pass complete short left to Justin Peelle for 23 yards (tackle by Aaron Rouse and Corey Webster),1.400,2.920
3,14:15,1,10,NYG 40,7,17,Matt Ryan pass incomplete deep left intended for Roddy White (defended by Corey Webster),2.920,2.370
3,14:06,2,10,NYG 40,7,17,Jason Snelling middle for -3 yards (tackle by Barry Cofield),2.370,1.290
3,13:33,3,13,NYG 43,7,17,Matt Ryan pass complete deep left to Michael Jenkins for 28 yards (tackle by Bruce Johnson),1.290,4.580
3,13:09,1,10,NYG 15,7,17,Jason Snelling left end for 13 yards (tackle by Terrell Thomas),4.580,6.740
3,12:35,1,2,NYG 2,7,17,Matt Ryan pass incomplete short middle intended for Tony Gonzalez,6.740,5.720
3,12:28,2,2,NYG 2,7,17,Jason Snelling middle for 1 yard (tackle by Justin Tuck),5.720,5.170
3,11:47,3,1,NYG 1,13,17,"Jason Snelling left guard for 1 yard, touchdown",5.170,7.000
3,,,,NYG 2,14,17,"Jason Elam kicks extra point good. Penalty on Harvey Dahl: Personal Foul (Offsetting), Penalty on Barry Cofield: Personal Foul (Offsetting)",0.000,0.000
3,,,,ATL 30,14,17,"Michael Koenen kicks off 63 yards, returned by Domenik Hixon for 19 yards (tackle by Aaron Stecker)",0.000,0.670
3,11:37,1,10,NYG 26,14,17,Eli Manning pass complete deep left to Steve Smith for 51 yards (tackle by Chris Houston),0.670,4.040
3,10:55,1,10,ATL 23,14,17,Ahmad Bradshaw right tackle for 12 yards (tackle by Erik Coleman and Brent Grimes),4.040,4.840
3,10:22,1,10,ATL 11,14,17,Ahmad Bradshaw right end for -1 yards (tackle by Curtis Lofton),4.840,3.980
3,9:45,2,11,ATL 12,14,17,"Eli Manning pass complete short left to Madison Hedgecock for 7 yards (tackle by Mike Peterson and Coy Wire). Penalty on Coy Wire: Defensive Holding, 5 yards (no play)",3.980,5.600
3,9:24,1,7,ATL 7,14,17,"Eli Manning pass incomplete short left intended for Mario Manningham (defended by Chris Houston). Penalty on Chris Houston: Defensive Pass Interfere, 6 yards (no play)",5.600,6.970
3,9:15,1,1,ATL 1,14,17,Brandon Jacobs left tackle for -1 yards (tackle by Curtis Lofton and Erik Coleman),6.970,5.720
3,8:44,2,2,ATL 2,14,23,"Brandon Jacobs right end for 2 yards, touchdown",5.720,7.000
3,,,,ATL 2,14,24,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 30,14,24,"Lawrence Tynes kicks off 65 yards, returned by Eric Weems for 18 yards (tackle by C.C. Brown)",0.000,0.480
3,8:29,1,10,ATL 23,14,24,Matt Ryan pass complete short middle to Tony Gonzalez for 9 yards (tackle by Aaron Rouse),0.480,1.150
3,7:57,2,1,ATL 32,14,24,Jason Snelling left guard for 4 yards (tackle by Rocky Bernard),1.150,1.330
3,7:20,1,10,ATL 36,14,24,Matt Ryan pass incomplete short middle intended for Roddy White,1.330,0.790
3,7:08,2,10,ATL 36,14,24,Matt Ryan pass incomplete deep left intended for Roddy White,0.790,0.100
3,7:04,3,10,ATL 36,14,24,Matt Ryan pass complete short right to Michael Jenkins for 14 yards (tackle by Bruce Johnson). Penalty on Michael Johnson: Defensive Offside (Declined),0.100,2.260
3,6:43,1,10,,14,24,Matt Ryan pass complete short right to Michael Jenkins for 6 yards (tackle by Terrell Thomas),2.260,2.520
3,6:07,2,4,NYG 44,14,24,Jason Snelling right end for 5 yards (tackle by Michael Boley),2.520,2.980
3,5:40,1,10,NYG 39,14,24,Matt Ryan pass incomplete short left intended for Roddy White (defended by Corey Webster),2.980,2.440
3,5:30,2,10,NYG 39,14,24,"Matt Ryan pass incomplete short left intended for Roddy White. Penalty on Osi Umenyiora: Defensive Offside, 5 yards (no play)",2.440,3.120
3,5:27,2,5,NYG 34,14,24,Jason Snelling right end for 4 yards (tackle by Terrell Thomas and Osi Umenyiora),3.120,2.940
3,4:51,3,1,NYG 30,14,24,Jason Snelling left guard for 2 yards (tackle by Terrell Thomas and Danny Clark),2.940,3.710
3,4:16,1,10,NYG 28,14,24,Matt Ryan pass incomplete deep middle intended for Roddy White,3.710,3.170
3,4:04,2,10,NYG 28,14,24,Matt Ryan pass incomplete short right intended for Marty Booker (defended by Michael Johnson),3.170,2.480
3,3:57,3,10,NYG 28,14,24,"Matt Ryan pass incomplete deep middle intended for Michael Jenkins. Penalty on Bruce Johnson: Defensive Holding, 5 yards (no play)",2.480,4.040
3,3:51,1,10,NYG 23,14,24,Jason Snelling right guard for 3 yards (tackle by Justin Tuck and Rocky Bernard),4.040,3.900
3,3:19,2,7,NYG 20,14,24,"Jason Snelling left end for 3 yards (tackle by Terrell Thomas). Penalty on Aaron Rouse: Personal Foul, 9 yards",3.900,5.370
3,2:55,1,8,NYG 8,14,24,Jason Snelling middle for 1 yard (tackle by Chase Blackburn and Barry Cofield),5.370,4.760
3,2:16,2,7,NYG 7,14,24,Matt Ryan pass incomplete short middle intended for Tony Gonzalez,4.760,3.810
3,2:08,3,7,NYG 7,14,24,Matt Ryan pass incomplete short middle intended for Michael Jenkins (defended by Corey Webster),3.810,2.970
3,2:01,4,7,NYG 7,17,24,Jason Elam 25 yard field goal good,2.970,3.000
3,,,,ATL 30,17,24,"Michael Koenen kicks off 72 yards, returned by Domenik Hixon for 23 yards (tackle by Brent Grimes)",0.000,0.340
3,1:52,1,10,NYG 21,17,24,Brandon Jacobs right tackle for 5 yards (tackle by Thomas DeCoud and Stephen Nicholas),0.340,0.480
3,1:15,2,5,NYG 26,17,24,Eli Manning pass complete short right to Hakeem Nicks for 11 yards (tackle by Brent Grimes),0.480,1.400
3,0:41,1,10,NYG 37,17,24,Eli Manning pass complete short left to Madison Hedgecock for 6 yards (tackle by Mike Peterson and Brent Grimes),1.400,1.670
Quarter,Time,Down,ToGo,Location,ATL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,NYG 43,17,24,Ahmad Bradshaw right end for 3 yards (tackle by Curtis Lofton),1.670,1.360
4,14:21,3,1,NYG 46,17,24,Eli Manning pass complete deep left to Mario Manningham for 27 yards (tackle by Thomas DeCoud),1.360,3.780
4,13:58,1,10,ATL 27,17,24,Eli Manning pass incomplete short left intended for Hakeem Nicks (defended by Chris Houston),3.780,3.230
4,13:41,2,10,ATL 27,17,24,Ahmad Bradshaw right end for 6 yards (tackle by Brent Grimes and Erik Coleman),3.230,3.340
4,13:00,3,4,ATL 21,17,24,Eli Manning pass complete short right to Kevin Boss for 18 yards (tackle by Mike Peterson),3.340,6.510
4,12:16,1,3,ATL 3,17,30,"Eli Manning pass complete short right to Madison Hedgecock for 3 yards, touchdown",6.510,7.000
4,,,,ATL 2,17,31,Lawrence Tynes kicks extra point good,0.000,0.000
4,,,,NYG 30,17,31,"Lawrence Tynes kicks off 65 yards, returned by Eric Weems for 30 yards (tackle by Bryan Kehl)",0.000,1.270
4,12:02,1,10,ATL 35,17,31,Matt Ryan pass incomplete short right intended for Tony Gonzalez (defended by Justin Tuck),1.270,0.720
4,11:58,2,10,ATL 35,17,31,Matt Ryan pass incomplete short right intended for Roddy White (defended by Corey Webster),0.720,0.040
4,11:55,3,10,ATL 35,17,31,Matt Ryan pass complete deep middle to Michael Jenkins for 21 yards (tackle by Bruce Johnson),0.040,2.650
4,11:16,1,10,NYG 44,17,31,Matt Ryan pass complete short right to Michael Jenkins for -2 yards (tackle by Michael Boley),2.650,1.840
4,10:39,2,12,NYG 46,17,31,Matt Ryan pass complete short left to Justin Peelle for no gain,1.840,1.160
4,9:59,3,12,NYG 46,17,31,Matt Ryan pass complete short middle to Tony Gonzalez for 11 yards (tackle by Michael Boley),1.160,1.000
4,9:24,4,1,NYG 35,17,31,Jason Snelling left end for 4 yards (tackle by Michael Johnson and Aaron Rouse),1.000,3.510
4,8:50,1,10,NYG 31,17,31,Matt Ryan pass complete short right to Michael Jenkins for 9 yards (tackle by Bruce Johnson),3.510,4.180
4,8:03,2,1,NYG 22,17,31,Jason Snelling left guard for -2 yards (tackle by Chase Blackburn),4.180,3.200
4,7:26,3,3,NYG 24,17,31,Matt Ryan pass complete short right to Tony Gonzalez for 18 yards (tackle by Michael Boley and Aaron Rouse),3.200,5.830
4,6:46,1,6,NYG 6,17,31,Jason Snelling middle for 2 yards (tackle by Aaron Rouse and Justin Tuck),5.830,5.340
4,6:07,2,4,NYG 4,23,31,"Matt Ryan pass complete short left to Eric Weems for 4 yards, touchdown",5.340,7.000
4,,,,NYG 2,24,31,Jason Elam kicks extra point good,0.000,0.000
4,,,,ATL 30,24,31,"Michael Koenen kicks off 65 yards, returned by Domenik Hixon for 41 yards (tackle by Brent Grimes). Penalty on Will Beatty: Offensive Holding, 10 yards",0.000,-0.280
4,5:53,1,10,NYG 14,24,31,Ahmad Bradshaw left guard for 1 yard (tackle by Mike Peterson),-0.280,-0.640
4,5:22,2,9,NYG 15,24,31,Eli Manning pass complete short left to Kevin Boss for 26 yards (tackle by Thomas DeCoud),-0.640,1.660
4,4:44,1,10,NYG 41,24,31,Eli Manning pass complete short left to Kevin Boss for no gain,1.660,1.120
4,4:02,2,10,NYG 41,24,31,Ahmad Bradshaw right end for no gain (tackle by Chauncey Davis and Jonathan Babineaux),1.120,0.430
4,3:54,,,,24,31,Timeout #1 by Atlanta Falcons,0.000,0.430
4,3:54,3,10,NYG 41,24,31,Eli Manning pass incomplete short right intended for Mario Manningham (defended by Brent Grimes),0.430,-0.650
4,3:50,4,10,NYG 41,24,31,"Jeff Feagles punts 35 yards, fair catch by Eric Weems",-0.650,-0.540
4,3:42,1,10,ATL 24,24,31,Matt Ryan pass complete short middle to Jason Snelling for 3 yards (tackle by Michael Boley),0.540,0.400
4,3:05,2,7,ATL 27,24,31,Matt Ryan pass complete short middle to Jason Snelling for 7 yards (tackle by Terrell Thomas),0.400,1.200
4,2:28,1,10,ATL 34,24,31,Matt Ryan pass complete short right to Tony Gonzalez for 6 yards (tackle by Danny Clark and Chase Blackburn),1.200,1.470
4,2:01,2,4,ATL 40,24,31,Matt Ryan pass incomplete short right intended for Michael Jenkins,1.470,0.760
4,1:56,3,4,ATL 40,24,31,Matt Ryan pass complete deep left to Roddy White for 22 yards (tackle by Aaron Ross),0.760,3.050
4,1:51,1,10,NYG 38,24,31,Matt Ryan pass incomplete short middle intended for Marty Booker (defended by Terrell Thomas),3.050,2.510
4,1:46,2,10,NYG 38,24,31,Matt Ryan pass complete short middle to Tony Gonzalez for 14 yards (tackle by Aaron Ross and Michael Johnson),2.510,3.970
4,1:23,,,,24,31,Timeout #1 by New York Giants,0.000,3.970
4,1:23,1,10,NYG 24,24,31,Matt Ryan pass incomplete short right intended for Roddy White,3.970,3.430
4,1:18,2,10,NYG 24,24,31,Matt Ryan pass complete short left to Marty Booker for 7 yards (tackle by Michael Johnson),3.430,3.750
4,0:45,3,3,NYG 17,24,31,Matt Ryan pass complete short right to Tony Gonzalez for 6 yards (tackle by Aaron Rouse and Michael Boley),3.750,4.840
4,0:39,,,,24,31,Timeout #2 by Atlanta Falcons,0.000,4.840
4,0:39,1,10,NYG 11,24,31,Matt Ryan pass incomplete short middle intended for Tony Gonzalez (defended by Aaron Rouse),4.840,4.140
4,0:35,2,10,NYG 11,30,31,"Matt Ryan pass complete short middle to Tony Gonzalez for 11 yards, touchdown",4.140,7.000
4,,,,NYG 2,31,31,Jason Elam kicks extra point good,0.000,0.000
4,,,,ATL 30,31,31,"Michael Koenen kicks off 61 yards, returned by Domenik Hixon for 18 yards (tackle by Kroy Biermann)",0.000,0.740
4,0:24,1,10,NYG 27,31,31,Eli Manning pass incomplete deep left intended for Mario Manningham (defended by Chris Houston),0.740,0.200
4,0:19,2,10,NYG 27,31,31,Eli Manning pass incomplete short right intended for Ahmad Bradshaw,0.200,-0.490
4,0:13,3,10,NYG 27,31,31,Ahmad Bradshaw right tackle for 6 yards (tackle by John Abraham),-0.490,-1.180
4,0:07,,,,31,31,Timeout #3 by Atlanta Falcons,0.000,-1.180
4,0:07,4,4,NYG 33,31,31,"Jeff Feagles punts 42 yards, returned by Eric Weems for 17 yards (tackle by Zak DeOssie)",-1.180,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,ATL,NYG,Detail,EPB,EPA
,,,,,,,"Giants won the coin toss, Giants to receive the overtime kickoff.",,
OT,,,,ATL 30,31,31,"Michael Koenen kicks off 71 yards, returned by Domenik Hixon for 34 yards (tackle by Michael Koenen)",0.000,1.140
OT,14:52,1,10,NYG 33,31,31,Ahmad Bradshaw left guard for 5 yards (tackle by Jamaal Anderson and Erik Coleman),1.140,1.270
OT,14:21,2,5,NYG 38,31,31,Ahmad Bradshaw left guard for 3 yards (tackle by Mike Peterson),1.270,0.960
OT,13:47,3,2,NYG 41,31,31,Eli Manning pass complete short middle to Hakeem Nicks for 7 yards (tackle by Curtis Lofton),0.960,2.130
OT,13:10,1,10,NYG 48,31,31,Eli Manning pass complete deep right to Mario Manningham for 29 yards (tackle by Erik Coleman),2.130,4.040
OT,12:41,1,10,ATL 23,31,31,Eli Manning pass incomplete short left intended for Hakeem Nicks (defended by Chris Houston),4.040,3.500
OT,12:35,2,10,ATL 23,31,31,Ahmad Bradshaw right end for 2 yards (tackle by Brent Grimes and John Abraham),3.500,3.070
OT,11:57,3,8,ATL 21,31,31,Eli Manning pass complete short right to Hakeem Nicks for 3 yards (tackle by Erik Coleman),3.070,2.300
OT,11:11,,,,31,31,Timeout #1 by Atlanta Falcons,0.000,2.300
OT,11:11,4,5,ATL 18,31,34,Lawrence Tynes 36 yard field goal good,2.300,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
