Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
1,1:47,1,10,NYJ 34,0,7,Chris Ivory left end for 2 yards (tackle by Brent Grimes),1.200,0.930
1,1:28,2,8,NYJ 36,0,7,Chris Johnson right tackle for 14 yards (tackle by Louis Delmas and Reshad Jones),0.930,2.260
1,0:53,1,10,,0,7,Percy Harvin right tackle for 9 yards (tackle by Jelani Jenkins),2.260,2.930
1,0:15,2,1,MIA 41,0,7,Chris Johnson up the middle for -2 yards (tackle by Koa Misi),2.930,1.950
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,3,MIA 43,0,7,Bilal Powell up the middle for 5 yards (tackle by Jelani Jenkins),1.950,3.050
2,14:31,1,10,MIA 38,0,7,Chris Johnson right end for 10 yards (tackle by Reshad Jones and Jelani Jenkins),3.050,3.710
2,13:58,1,10,MIA 28,0,7,Chris Johnson up the middle for 4 yards (tackle by Jared Odrick),3.710,3.710
2,13:25,2,6,MIA 24,0,7,Chris Johnson right guard for 3 yards (tackle by Philip Wheeler and Cameron Wake),3.710,3.400
2,12:46,3,3,MIA 21,0,7,Bilal Powell right end for -1 yards (tackle by Jelani Jenkins),3.400,2.070
2,12:01,4,4,MIA 22,0,10,Nick Folk 40 yard field goal good,2.070,3.000
2,12:01,,,NYJ 35,0,10,"Nick Folk kicks off 63 yards, returned by Jarvis Landry for 21 yards (tackle by Zach Sudfeld)",0.000,-0.480
2,11:55,1,10,MIA 23,0,10,Ryan Tannehill pass incomplete short right intended for Mike Wallace (defended by Darrin Walls),0.480,-0.070
2,11:50,2,10,MIA 23,0,10,Daniel Thomas left guard for 5 yards (tackle by Calvin Pryor and Damon Harrison),-0.070,-0.100
2,11:27,3,5,MIA 28,0,10,Ryan Tannehill pass complete short middle to Daniel Thomas for 3 yards (tackle by David Harris),-0.100,-1.310
2,10:43,4,2,MIA 31,0,10,"Brandon Fields punts 60 yards, returned by Jeremy Kerley for 17 yards (tackle by Damian Williams). Penalty on Saalim Hakim: Illegal Block Above the Waist, 6 yards",-1.310,0.380
2,10:32,1,10,NYJ 6,0,10,Chris Ivory right guard for 8 yards (tackle by Louis Delmas and Jelani Jenkins),-0.380,-0.170
2,10:03,2,2,NYJ 14,0,10,Chris Ivory right tackle for no gain (tackle by Philip Wheeler and Jelani Jenkins),-0.170,-0.480
2,9:28,3,2,NYJ 14,0,10,Geno Smith pass complete short right to Percy Harvin for 6 yards (tackle by Reshad Jones),-0.480,0.280
2,8:53,1,10,NYJ 20,0,10,Chris Ivory left guard for 3 yards (tackle by Randy Starks and Koa Misi),0.280,0.140
2,8:09,2,7,NYJ 23,0,10,Chris Ivory right end for 6 yards (tackle by Reshad Jones),0.140,0.230
2,7:26,3,1,NYJ 29,0,10,Percy Harvin left end for 3 yards (tackle by Olivier Vernon and Brent Grimes),0.230,1.070
2,6:48,1,10,NYJ 32,0,10,Chris Johnson right tackle for 1 yard (tackle by Philip Wheeler and Olivier Vernon),1.070,0.660
2,6:13,2,9,NYJ 33,0,10,Jeremy Kerley right end for 20 yards (tackle by Louis Delmas and Jelani Jenkins),0.660,2.460
2,5:37,1,10,MIA 47,0,10,Chris Ivory left end for 1 yard (tackle by Louis Delmas and Philip Wheeler),2.460,2.050
2,4:59,2,9,MIA 46,0,10,Chris Ivory right tackle for 11 yards (tackle by Jimmy Wilson and Jelani Jenkins),2.050,3.250
2,4:43,1,10,MIA 35,0,10,Chris Johnson right guard for 2 yards (tackle by Koa Misi),3.250,2.970
2,4:09,2,8,MIA 33,0,10,Chris Johnson right guard for 3 yards (tackle by Dion Jordan),2.970,2.680
2,3:33,3,5,MIA 30,0,10,Geno Smith pass incomplete deep left intended for Percy Harvin,2.680,1.450
2,3:28,4,5,MIA 30,0,10,Nick Folk 48 yard field goal no good,1.450,-1.470
2,3:23,1,10,MIA 38,0,10,"Ryan Tannehill pass complete short left to Brandon Gibson for 7 yards (tackle by Marcus Williams). Penalty on Ja'Wuan James: Ineligible Downfield Pass, 5 yards (no play)",1.470,1.140
2,3:06,1,15,MIA 33,0,10,Ryan Tannehill pass complete short right to Dion Sims for 3 yards (tackle by Dawan Landry),1.140,0.650
2,2:18,2,12,MIA 36,0,10,Ryan Tannehill pass complete short right to Lamar Miller for 6 yards (tackle by Demario Davis and Jason Babin),0.650,0.760
2,2:00,3,6,MIA 42,0,10,Ryan Tannehill pass complete short left to Jarvis Landry for 8 yards (tackle by Dawan Landry),0.760,2.260
2,1:35,1,10,,0,10,Ryan Tannehill pass complete short right to Jarvis Landry for 5 yards (tackle by Darrin Walls),2.260,2.390
2,1:14,2,5,NYJ 45,0,10,Ryan Tannehill pass incomplete short left intended for Mike Wallace (defended by Calvin Pace),2.390,1.690
2,1:09,3,5,NYJ 45,0,10,Ryan Tannehill pass complete deep right to Dion Sims for 20 yards (tackle by Jaiquawn Jarrett),1.690,1.690
2,1:00,3,5,NYJ 45,0,10,Timeout #1 by Miami Dolphins,1.690,3.910
2,1:00,1,10,NYJ 25,0,10,Ryan Tannehill sacked by David Harris for -10 yards,3.910,3.910
2,0:55,1,10,NYJ 25,0,10,Timeout #2 by Miami Dolphins,3.910,2.010
2,0:55,2,20,NYJ 35,0,10,Ryan Tannehill pass complete short right to Mike Wallace for 7 yards (tackle by Darrin Walls),2.010,2.280
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,0:51,3,13,NYJ 28,0,10,Ryan Tannehill pass complete short left to Jarvis Landry for 3 yards (tackle by David Harris),2.280,2.280
2,0:04,3,13,NYJ 28,0,10,Timeout #3 by Miami Dolphins,2.280,2.280
2,0:04,3,13,NYJ 28,0,10,Timeout #1 by New York Jets,2.280,1.800
2,0:04,4,10,NYJ 25,3,10,Caleb Sturgis 43 yard field goal good,1.800,3.000
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,3,10,"Nick Folk kicks off 40 yards, fair catch by Jason Trusnik",0.000,0.610
3,15:00,1,10,MIA 25,3,10,Lamar Miller left tackle for 9 yards (tackle by Demario Davis and Marcus Williams),0.610,1.280
3,14:24,2,1,MIA 34,3,10,"Penalty on Gator Hoskins: False Start, 5 yards (no play)",1.280,0.600
3,14:02,2,6,MIA 29,3,10,Lamar Miller right guard for 13 yards (tackle by Demario Davis and Marcus Williams),0.600,1.730
3,13:25,1,10,MIA 42,3,10,Ryan Tannehill pass complete short right to Brandon Gibson for 14 yards (tackle by Darrin Walls),1.730,2.650
3,13:03,1,10,NYJ 44,3,10,Lamar Miller left end for -3 yards (tackle by Calvin Pace and Jason Babin),2.650,1.710
3,12:23,2,13,NYJ 47,3,10,"Ryan Tannehill pass incomplete deep right intended for Mike Wallace. Penalty on Darrin Walls: Defensive Pass Interference, 17 yards (no play)",1.710,3.580
3,12:16,1,10,NYJ 30,3,10,Ryan Tannehill pass complete short left to Mike Wallace for 2 yards (tackle by Dawan Landry),3.580,3.300
3,11:43,2,8,NYJ 28,3,10,Lamar Miller left tackle for 2 yards (tackle by Demario Davis and Damon Harrison),3.300,2.870
3,11:05,3,6,NYJ 26,3,10,Ryan Tannehill pass incomplete deep left intended for Mike Wallace,2.870,1.760
3,11:00,4,6,NYJ 26,6,10,Caleb Sturgis 44 yard field goal good,1.760,3.000
3,11:00,,,MIA 35,6,10,"Caleb Sturgis kicks off 45 yards, out of bounds",0.000,-1.600
3,10:56,1,10,NYJ 40,6,10,"Penalty on Jeff Cumberland: False Start, 5 yards (no play)",1.600,1.270
3,10:56,1,15,NYJ 35,6,10,Percy Harvin right end for 4 yards (tackle by Reshad Jones and Koa Misi),1.270,0.920
3,10:23,2,11,NYJ 39,6,10,Chris Ivory right end for 6 yards (tackle by Jelani Jenkins),0.920,1.030
3,9:44,3,5,NYJ 45,6,10,Geno Smith pass complete short right to Zach Sudfeld for 20 yards (tackle by Jelani Jenkins and Brent Grimes),1.030,3.250
3,9:21,1,10,MIA 35,6,10,Chris Ivory left tackle for 8 yards (tackle by Reshad Jones),3.250,3.780
3,8:51,2,2,MIA 27,6,10,Chris Ivory right guard for 1 yard (tackle by Koa Misi),3.780,3.200
3,8:10,3,1,MIA 26,6,10,Chris Ivory left guard for -1 yards (tackle by Reshad Jones and Koa Misi),3.200,1.800
,,,,,,,"MIA challenged the runner was down by contact ruling, and the play was upheld.",,
3,7:21,4,2,MIA 27,6,13,Nick Folk 45 yard field goal good,1.800,3.000
3,7:21,,,NYJ 35,6,13,"Nick Folk kicks off 62 yards, returned by Jarvis Landry for 19 yards (tackle by Nick Bellore)",0.000,-0.410
3,7:11,1,10,MIA 22,6,13,Ryan Tannehill left guard for -1 yards (tackle by T.J. Barnes),0.410,-0.270
3,6:31,2,11,MIA 21,6,13,Ryan Tannehill pass complete short middle to Jarvis Landry for 4 yards (tackle by David Harris),-0.270,-0.430
3,5:50,3,7,MIA 25,6,13,Ryan Tannehill pass incomplete short left intended for Jarvis Landry,-0.430,-1.700
3,5:43,4,7,MIA 25,6,13,"Brandon Fields punts 54 yards, returned by Jeremy Kerley for 9 yards (tackle by Jason Trusnik)",-1.700,-0.940
3,5:32,1,10,NYJ 30,6,13,Percy Harvin left end for 1 yard (tackle by Olivier Vernon),0.940,0.530
3,5:14,2,9,NYJ 31,6,13,Chris Johnson left tackle for 4 yards (tackle by Louis Delmas and Olivier Vernon),0.530,0.370
3,4:35,3,5,NYJ 35,6,13,Geno Smith pass incomplete short left intended for Percy Harvin,0.370,-1.040
3,4:30,4,5,NYJ 35,6,13,Ryan Quigley punts 6 yards,-1.040,-2.850
3,4:22,1,10,NYJ 41,6,13,Ryan Tannehill pass incomplete short right intended for Lamar Miller is intercepted by Darrin Walls at NYJ-45 and returned for 25 yards,2.850,-3.580
3,4:09,1,10,MIA 30,6,13,Chris Johnson right guard for 2 yards (tackle by Jared Odrick and Philip Wheeler),3.580,3.300
3,3:28,2,8,MIA 28,6,13,Chris Johnson left end for -2 yards (tackle by Louis Delmas and Koa Misi),3.300,2.340
3,2:48,3,10,MIA 30,6,13,Geno Smith sacked by Cameron Wake for -8 yards,2.340,0.720
3,2:06,4,18,MIA 38,6,13,"Ryan Quigley punts 29 yards, fair catch by Jarvis Landry",0.720,0.380
3,2:00,1,10,MIA 9,6,13,Ryan Tannehill pass complete short right to Mike Wallace for 19 yards (tackle by Demario Davis),-0.380,0.810
3,1:24,1,10,MIA 28,6,13,Lamar Miller right end for 12 yards (tackle by Calvin Pryor),0.810,1.600
3,0:57,1,10,MIA 40,6,13,Lamar Miller right guard for 5 yards (tackle by Demario Davis and Damon Harrison),1.600,1.730
3,0:14,2,5,MIA 45,6,13,Ryan Tannehill pass complete short left to Gator Hoskins for no gain,1.730,1.030
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,MIA 45,6,13,Ryan Tannehill pass incomplete deep right intended for Mike Wallace,1.030,-0.390
4,14:54,4,5,MIA 45,6,13,"Brandon Fields punts 46 yards, fair catch by Jeremy Kerley. Penalty on IK Enemkpali: Offensive Holding, 4 yards",-0.390,0.380
4,14:47,1,10,NYJ 5,6,13,John Conner right guard for 2 yards (tackle by Koa Misi and Jared Odrick),-0.380,-0.630
4,14:14,2,8,NYJ 7,6,13,"Geno Smith for no gain. Geno Smith fumbles, recovered by Chris Ivory at NYJ-5",-0.630,-0.630
4,13:33,2,8,NYJ 7,6,13,Timeout #2 by Miami Dolphins,-0.630,-1.420
4,13:33,3,10,NYJ 5,6,13,Chris Ivory right end for -1 yards (tackle by Reshad Jones),-1.420,-2.490
4,13:03,4,11,NYJ 4,6,13,"Ryan Quigley punts 45 yards, out of bounds. Penalty on Saalim Hakim: Offensive Holding, 10 yards",-2.490,-2.980
4,12:53,1,10,NYJ 39,6,13,Ryan Tannehill pass complete deep left to Jarvis Landry for 25 yards (tackle by Dawan Landry),2.980,4.650
4,12:23,1,10,NYJ 14,6,13,Ryan Tannehill up the middle for 5 yards (tackle by Demario Davis),4.650,4.900
4,11:48,2,5,NYJ 9,6,13,Lamar Miller right guard for 3 yards (tackle by David Harris and Jaiquawn Jarrett),4.900,4.730
4,11:09,3,2,NYJ 6,6,13,Lamar Miller up the middle for 2 yards (tackle by Kenrick Ellis and Jason Babin),4.730,6.280
4,10:33,1,4,NYJ 4,6,13,Ryan Tannehill pass incomplete short right intended for Brandon Gibson,6.280,5.340
4,10:28,2,4,NYJ 4,12,13,"Lamar Miller right tackle for 4 yards, touchdown",5.340,7.000
4,10:28,,,NYJ 2,13,13,Caleb Sturgis kicks extra point good,0.000,0.000
4,10:28,,,MIA 35,13,13,"Caleb Sturgis kicks off 50 yards, returned by Chris Pantale for 24 yards (tackle by Walt Aikens)",0.000,-1.530
4,10:17,1,10,NYJ 39,13,13,Geno Smith for 13 yards,1.530,2.390
4,10:04,1,10,MIA 48,13,13,"Geno Smith up the middle for 5 yards (tackle by Olivier Vernon). Penalty on Derrick Shelby: Unnecessary Roughness (Offsetting), Penalty on Breno Giacomini: Unnecessary Roughness (Offsetting)",2.390,2.520
4,9:30,2,5,MIA 43,13,13,Chris Johnson right tackle for 4 yards (tackle by Derrick Shelby),2.520,2.340
4,8:52,3,1,MIA 39,13,13,Chris Ivory right tackle for 4 yards (tackle by Koa Misi and Louis Delmas),2.340,3.250
4,8:17,1,10,MIA 35,13,13,Chris Johnson right tackle for 13 yards (tackle by Jelani Jenkins),3.250,4.110
4,7:38,1,10,MIA 22,13,13,Percy Harvin right end for 4 yards (tackle by Brent Grimes),4.110,4.130
4,7:10,2,6,MIA 18,13,13,Chris Johnson right tackle for -1 yards (tackle by Derrick Shelby),4.130,3.260
4,6:27,3,7,MIA 19,13,13,Geno Smith sacked by Koa Misi for -8 yards,3.260,1.670
4,5:46,4,15,MIA 27,13,13,Nick Folk 45 yard field goal no good,1.670,-1.270
4,5:42,1,10,MIA 35,13,13,Lamar Miller up the middle for 8 yards (tackle by Quinton Coples),1.270,1.800
4,5:08,2,2,MIA 43,13,13,"Lamar Miller left tackle for 3 yards (tackle by David Harris). Penalty on Jason Babin: Defensive Offside, 5 yards (no play)",1.800,2.130
4,4:47,1,10,MIA 48,13,13,Ryan Tannehill pass complete deep right to Dion Sims for 18 yards (tackle by Darrin Walls),2.130,3.310
4,4:24,1,10,NYJ 34,13,13,Ryan Tannehill pass incomplete short right intended for Jarvis Landry,3.310,2.770
4,4:17,2,10,NYJ 34,13,13,Lamar Miller right tackle for 3 yards (tackle by Jason Babin),2.770,2.480
4,3:38,3,7,NYJ 31,13,13,Ryan Tannehill pass complete short middle to Dion Sims for 17 yards (tackle by Kyle Wilson and Jaiquawn Jarrett),2.480,4.650
4,2:56,1,10,NYJ 14,13,13,Lamar Miller right guard for -2 yards (tackle by Damon Harrison and Quinton Coples),4.650,3.720
4,2:14,2,12,NYJ 16,13,13,Ryan Tannehill pass complete short middle to Lamar Miller for 5 yards (tackle by David Harris),3.720,3.720
4,2:07,2,12,NYJ 16,13,13,Timeout #1 by New York Jets,3.720,3.620
4,2:07,3,7,NYJ 11,13,13,Ryan Tannehill pass complete short middle to Brandon Gibson for 3 yards (tackle by David Harris),3.620,2.980
4,2:00,4,4,NYJ 8,16,13,Caleb Sturgis 26 yard field goal good,2.980,3.000
4,2:00,,,MIA 35,16,13,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
4,1:57,1,10,NYJ 20,16,13,Geno Smith up the middle for 1 yard (tackle by Olivier Vernon),0.280,-0.130
4,1:30,2,9,NYJ 21,16,13,Geno Smith pass complete short left to Bilal Powell for 10 yards (tackle by Reshad Jones),-0.130,1.000
4,1:11,1,10,NYJ 31,16,13,Geno Smith pass incomplete short left intended for Bilal Powell,1.000,0.460
4,1:08,2,10,NYJ 31,16,13,Geno Smith pass complete short left to Jeremy Kerley for 2 yards (tackle by Brent Grimes),0.460,0.040
4,1:01,3,8,NYJ 33,16,13,Geno Smith pass complete short left to Eric Decker for 11 yards (tackle by R.J. Stanford),0.040,1.860
4,0:39,1,10,NYJ 44,16,13,Geno Smith pass incomplete deep middle intended for Jeff Cumberland is intercepted by Reshad Jones at MIA-30 and returned for -4 yards,1.860,-0.670
4,0:34,1,10,MIA 26,16,13,Ryan Tannehill kneels for -1 yards,0.670,-0.010
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
