Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
1,2:57,2,10,SFO 33,3,3,Edgerrin James right guard for 11 yards (tackle by Brandon Moore),2.840,4.110
1,2:23,1,10,SFO 22,3,3,Edgerrin James middle for 3 yards (tackle by Bryant Young and Marques Douglas),4.110,3.970
1,1:44,2,7,SFO 19,3,3,Matt Leinart pass complete short left to Anquan Boldin for 14 yards (tackle by Keith Lewis and Hannibal Navies),3.970,6.060
1,1:03,1,5,SFO 5,9,3,"Marcel Shipp left guard for 5 yards, touchdown",6.060,7.000
1,,,,SFO 2,10,3,Neil Rackers kicks extra point good,0.000,0.000
1,,,,ARI 30,10,3,"Neil Rackers kicks off 64 yards, returned by Maurice Hicks for 17 yards (tackle by Aaron Francisco)",0.000,0.480
1,0:53,1,10,SFO 23,10,3,Frank Gore middle for 1 yard (tackle by Chris Cooper),0.480,0.070
1,0:36,2,9,SFO 24,10,3,Alex Smith pass complete short middle to Frank Gore for 14 yards (tackle by Monty Beisel),0.070,1.470
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SFO 38,10,3,Alex Smith pass complete short right to Frank Gore for 9 yards (tackle by Chike Okeafor),1.470,2.140
2,14:21,2,1,SFO 47,10,3,Maurice Hicks right end for -2 yards (tackle by Monty Beisel),2.140,1.160
2,13:37,3,3,SFO 45,10,3,Alex Smith pass incomplete short right intended for Vernon Davis (defended by Matt Ware),1.160,-0.390
2,13:31,4,3,SFO 45,10,3,"Andy Lee punts 47 yards, returned by Troy Walters for 18 yards (tackle by Mike Adams)",-0.390,-0.670
2,13:19,1,10,ARI 26,10,3,Matt Leinart pass incomplete short right intended for Edgerrin James,0.670,0.130
2,13:15,2,10,ARI 26,10,3,Matt Leinart pass complete deep left to Bryant Johnson for 39 yards (tackle by Keith Lewis and Hannibal Navies),0.130,3.250
2,12:35,1,10,SFO 35,10,3,Edgerrin James middle for 9 yards (tackle by Brandon Moore),3.250,3.920
2,11:53,2,1,SFO 26,10,3,Edgerrin James right guard for 6 yards (tackle by Melvin Oliver),3.920,4.240
2,11:17,1,10,SFO 20,10,3,Edgerrin James left tackle for -2 yards (tackle by Marques Douglas),4.240,3.420
2,10:31,2,12,SFO 22,10,3,Matt Leinart pass complete short right to Edgerrin James for 3 yards (tackle by Mike Adams),3.420,3.100
2,9:46,3,9,SFO 19,10,3,Matt Leinart pass complete short middle to Anquan Boldin for 13 yards (tackle by Hannibal Navies and Keith Lewis),3.100,5.830
2,9:06,1,6,SFO 6,10,3,Marcel Shipp right end for no gain (tackle by Marques Douglas),5.830,4.950
2,8:26,2,6,SFO 6,10,3,Matt Leinart pass incomplete short left intended for Larry Fitzgerald (defended by Shawntae Spencer),4.950,4.040
2,8:13,3,6,SFO 6,16,3,"Matt Leinart pass complete to Larry Fitzgerald for 6 yards, touchdown. Penalty on Mark Roman: Illegal Contact (Declined)",4.040,7.000
2,,,,SFO 2,17,3,Neil Rackers kicks extra point good,0.000,0.000
2,,,,ARI 30,17,3,"Neil Rackers kicks off 75 yards, touchback",0.000,0.280
2,8:07,1,10,SFO 20,17,3,Frank Gore middle for 3 yards (tackle by Orlando Huff and Karlos Dansby),0.280,0.140
2,7:28,2,7,SFO 23,17,3,Alex Smith pass complete short left to Vernon Davis for 5 yards (tackle by Monty Beisel),0.140,0.100
2,6:44,3,2,SFO 28,17,3,Alex Smith pass incomplete short right intended for Arnaz Battle (defended by Adrian Wilson),0.100,-1.500
2,6:38,4,2,SFO 28,17,3,"Andy Lee punts 48 yards, returned by Troy Walters for 7 yards (tackle by Brian Jennings). Penalty on Brian Jennings: Face Mask (15 Yards), 15 yards",-1.500,-1.990
2,6:27,1,10,ARI 46,17,3,Edgerrin James right end for 7 yards (tackle by Walt Harris),1.990,2.400
2,5:52,2,3,SFO 47,17,3,Edgerrin James right tackle for 4 yards (tackle by Brandon Moore),2.400,2.720
2,5:15,1,10,SFO 43,17,3,Matt Leinart pass incomplete short right intended for Anquan Boldin,2.720,2.180
2,5:08,2,10,SFO 43,17,3,Matt Leinart pass complete short middle to Leonard Pope for 4 yards (tackle by Brandon Moore),2.180,2.010
2,4:26,3,6,SFO 39,17,3,Matt Leinart pass complete short middle to J.J. Arrington for 19 yards (tackle by Hannibal Navies),2.010,4.240
2,3:45,1,10,SFO 20,17,3,Edgerrin James left guard for 6 yards (tackle by Keith Lewis and Derek Smith),4.240,4.640
2,3:11,2,4,SFO 14,17,3,Edgerrin James right tackle for 2 yards (tackle by Isaac Sopoaga),4.640,4.340
2,2:28,3,2,SFO 12,17,3,Matt Leinart sacked by Roderick Green for -9 yards,4.340,2.060
2,2:00,4,11,SFO 21,20,3,Neil Rackers 39 yard field goal good,2.060,3.000
2,,,,ARI 30,20,3,"Neil Rackers kicks off 57 yards, returned by Michael Robinson for 17 yards (tackle by Obafemi Ayanbadejo)",0.000,0.940
2,1:51,1,10,SFO 30,20,3,Alex Smith pass complete short middle to Taylor Jacobs for 9 yards (tackle by Orlando Huff),0.940,1.610
2,1:31,2,1,SFO 39,20,3,"Frank Gore middle for 2 yards (tackle by Antonio Smith). Penalty on Antonio Smith: Defensive Offside, 5 yards (no play)",1.610,1.860
2,1:25,1,10,SFO 44,20,3,Alex Smith pass incomplete intended for Taylor Jacobs,1.860,1.320
2,1:19,2,10,SFO 44,20,3,Alex Smith pass complete short middle to Frank Gore for 6 yards (tackle by Orlando Huff and Karlos Dansby),1.320,1.420
2,1:11,,,,20,3,Timeout #1 by San Francisco 49ers,0.000,1.420
2,1:11,3,4,SFO 50,20,3,"Alex Smith pass complete deep right to Vernon Davis for 29 yards (tackle by Robert Griffith). Penalty on Robert Griffith: Personal Foul, 10 yards",1.420,4.840
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,1:02,1,10,ARI 11,20,3,Alex Smith sacked by Karlos Dansby for -3 yards,4.840,3.690
2,0:32,,,,20,3,Timeout #2 by San Francisco 49ers,0.000,3.690
2,0:31,2,13,ARI 14,20,3,Alex Smith pass incomplete short left intended for Bryan Gilmore (defended by Eric Green),3.690,3.030
2,0:31,,,,20,3,Timeout #1 by Arizona Cardinals,0.000,3.030
2,0:31,3,13,ARI 14,20,3,Alex Smith pass incomplete short left intended for Vernon Davis,3.030,2.510
2,0:27,4,13,ARI 14,20,6,Joe Nedney 32 yard field goal good,2.510,3.000
2,,,,SFO 30,20,6,"Joe Nedney kicks off 56 yards, returned by J.J. Arrington for 9 yards (tackle by Jeff Ulbrich)",0.000,0.480
2,0:15,1,10,ARI 23,20,6,Kurt Warner kneels for -1 yards,0.480,-0.200
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 30,20,6,"Joe Nedney kicks off 64 yards, returned by Bryant Johnson for 16 yards (tackle by Mark Roman)",0.000,0.410
3,14:53,1,10,ARI 22,20,6,Kurt Warner pass complete short right to Bryant Johnson for 1 yard (tackle by Chad Williams),0.410,0.000
3,14:18,2,9,ARI 23,20,6,Edgerrin James middle for 5 yards (tackle by Roderick Green),0.000,-0.030
3,13:36,3,4,ARI 28,20,6,Kurt Warner pass complete short right to Bryant Johnson for 3 yards (tackle by Keith Lewis),-0.030,-1.310
3,13:11,4,1,ARI 31,20,6,Kurt Warner middle for 2 yards (tackle by Isaac Sopoaga),-1.310,1.140
3,12:28,1,10,ARI 33,20,6,Kurt Warner pass complete short left to Anquan Boldin for 23 yards (tackle by Brandon Moore),1.140,2.650
3,11:54,1,10,SFO 44,20,6,"Edgerrin James left tackle for no gain (tackle by Brandon Moore). Penalty on Deuce Lutui: Personal Foul, 15 yards",2.650,0.080
3,11:36,2,25,ARI 41,20,6,"Penalty on Leonard Davis: False Start, 5 yards (no play)",0.080,-0.590
3,11:15,2,30,ARI 36,20,6,Kurt Warner pass incomplete short middle intended for Larry Fitzgerald (defended by Walt Harris),-0.590,-1.220
3,11:09,3,30,ARI 36,20,6,Kurt Warner pass incomplete deep right intended for Anquan Boldin,-1.220,-0.980
3,11:02,4,30,ARI 36,20,6,"Scott Player punts 52 yards, returned by Brandon Williams for 6 yards (tackle by Nathan Hodel)",-0.980,-0.040
3,10:51,1,10,SFO 18,20,6,Frank Gore left guard for 1 yard (tackle by Monty Beisel),0.040,-0.320
3,10:15,2,9,SFO 19,20,6,Alex Smith pass incomplete short right intended for Vernon Davis,-0.320,-1.040
3,10:06,3,9,SFO 19,20,6,Alex Smith pass incomplete intended for Vernon Davis (defended by Darnell Dockett),-1.040,-2.140
3,10:01,4,9,SFO 19,20,6,"Andy Lee punts 55 yards, returned by Troy Walters for 16 yards (tackle by Brandon Moore). Troy Walters fumbles, recovered by Maurice Hicks at ARI-46",-2.140,2.520
3,9:45,1,10,ARI 46,20,6,Alex Smith pass complete short left to Frank Gore for 7 yards (tackle by Monty Beisel),2.520,2.920
3,9:02,2,3,ARI 39,20,6,Frank Gore left guard for 13 yards (tackle by Aaron Francisco),2.920,3.840
3,8:24,1,10,ARI 26,20,6,Alex Smith pass complete short right to Arnaz Battle for 4 yards (tackle by Monty Beisel),3.840,3.840
3,7:42,2,6,ARI 22,20,6,Alex Smith pass complete short left to Vernon Davis for 13 yards (tackle by Robert Griffith),3.840,5.140
3,7:12,1,9,ARI 9,20,6,Alex Smith pass complete short middle to Arnaz Battle for 7 yards (tackle by Orlando Huff and Gabe Watson),5.140,5.720
3,6:30,2,2,ARI 2,20,12,"Frank Gore right guard for 2 yards, touchdown",5.720,7.000
3,,,,ARI 2,20,13,Joe Nedney kicks extra point good,0.000,0.000
3,,,,SFO 30,20,13,"Joe Nedney kicks off 66 yards, returned by J.J. Arrington for 19 yards (tackle by Marcus Hudson)",0.000,0.480
3,6:18,1,10,ARI 23,20,13,Edgerrin James right guard for 5 yards (tackle by Melvin Oliver and Derek Smith),0.480,0.610
3,5:40,2,5,ARI 28,20,13,Kurt Warner pass complete deep left to Larry Fitzgerald for 18 yards (tackle by Keith Lewis),0.610,1.990
3,5:04,1,10,ARI 46,20,13,Edgerrin James middle for 2 yards (tackle by Isaac Sopoaga),1.990,1.720
3,4:25,2,8,ARI 48,20,13,Kurt Warner pass incomplete short right intended for Edgerrin James,1.720,1.030
3,4:18,3,8,ARI 48,20,13,Kurt Warner pass complete short right to Larry Fitzgerald for 12 yards (tackle by Shawntae Spencer),1.030,2.920
3,3:37,1,10,SFO 40,20,13,Edgerrin James right guard for 4 yards (tackle by Keith Lewis),2.920,2.910
3,3:01,2,6,SFO 36,20,13,Edgerrin James left tackle for 5 yards (tackle by Keith Lewis),2.910,2.870
3,2:23,3,1,SFO 31,20,13,Obafemi Ayanbadejo left guard for 4 yards (tackle by Manny Lawson),2.870,3.780
3,1:42,1,10,SFO 27,20,13,Edgerrin James middle for -3 yards (tackle by Isaac Sopoaga),3.780,2.830
3,1:01,2,13,SFO 30,20,13,Kurt Warner pass complete short left to Bryant Johnson for 10 yards (tackle by Keith Lewis and Hannibal Navies),2.830,3.470
3,0:21,3,3,SFO 20,20,13,Marcel Shipp left end for 1 yard (tackle by Walt Harris),3.470,2.310
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,2,SFO 19,23,13,Neil Rackers 37 yard field goal good,2.310,3.000
4,,,,ARI 30,23,13,"Neil Rackers kicks off 68 yards, returned by Maurice Hicks for 64 yards (tackle by Matt Ware)",0.000,3.310
4,14:45,1,10,ARI 34,23,13,Alex Smith pass incomplete short middle intended for Frank Gore is intercepted by Antrel Rolle at ARI-28 and returned for 23 yards,3.310,-2.320
4,14:33,1,10,SFO 49,23,13,Edgerrin James right guard for 4 yards (tackle by Isaac Sopoaga),2.320,2.320
4,13:54,2,6,SFO 45,23,13,Edgerrin James right guard for 1 yard (tackle by Isaac Sopoaga),2.320,1.750
4,13:11,3,5,SFO 44,23,13,Kurt Warner pass complete short right to Marcel Shipp for 5 yards (tackle by Hannibal Navies),1.750,2.980
4,12:29,1,10,SFO 39,23,13,Edgerrin James left guard for 4 yards (tackle by Marques Douglas),2.980,2.980
4,11:53,2,6,SFO 35,23,13,Edgerrin James middle for 3 yards (tackle by Brandon Moore),2.980,2.680
4,11:09,,,,23,13,Timeout #1 by Arizona Cardinals,0.000,2.680
4,11:09,3,3,SFO 32,23,13,Kurt Warner sacked by Roderick Green for -9 yards,2.680,0.530
4,10:30,4,12,SFO 41,23,13,"Scott Player punts 35 yards, returned by Brandon Williams for 1 yard (tackle by Obafemi Ayanbadejo). Penalty on J.J. Arrington: Offensive Holding, 10 yards",0.530,0.060
4,10:19,1,10,SFO 17,23,13,"Alex Smith pass complete short right to Arnaz Battle for 1 yard (tackle by Antrel Rolle). Arnaz Battle fumbles (forced by Antrel Rolle), recovered by Robert Griffith at SFO-18 (tackle by Tony Wragge)",-0.060,-4.370
4,10:09,1,10,SFO 18,23,13,Edgerrin James middle for 1 yard (tackle by Brandon Moore),4.370,3.940
4,9:25,2,9,SFO 17,23,13,Kurt Warner pass incomplete short middle intended for Larry Fitzgerald (defended by Damane Duckett),3.940,3.170
4,9:19,3,9,SFO 17,23,13,J.J. Arrington right end for 3 yards (tackle by Mike Adams),3.170,2.530
4,8:34,4,6,SFO 14,26,13,Neil Rackers 32 yard field goal good,2.530,3.000
4,,,,ARI 30,26,13,"Neil Rackers kicks off 66 yards, returned by Maurice Hicks for 38 yards (tackle by Darrell Hunter)",0.000,1.730
4,8:21,1,10,SFO 42,26,13,Alex Smith pass complete short right to Frank Gore for -1 yards (tackle by Karlos Dansby),1.730,1.050
4,7:40,2,11,SFO 41,26,13,Alex Smith pass incomplete short left intended for Vernon Davis (defended by Adrian Wilson),1.050,0.370
4,7:33,3,11,SFO 41,26,13,Alex Smith pass complete to Vernon Davis for 44 yards (tackle by Aaron Francisco and Karlos Dansby),0.370,4.580
4,6:44,1,10,ARI 15,26,13,Alex Smith pass complete to Arnaz Battle for 4 yards (tackle by Karlos Dansby),4.580,4.640
4,6:01,2,6,ARI 11,26,13,Alex Smith pass incomplete short right intended for Arnaz Battle,4.640,3.780
4,5:55,3,6,ARI 11,26,13,Alex Smith pass incomplete short left intended for Taylor Jacobs (defended by Eric Green),3.780,2.720
4,5:50,,,,26,13,Timeout #1 by San Francisco 49ers,0.000,2.720
4,5:50,4,6,ARI 11,26,13,Alex Smith pass complete short left to Arnaz Battle for 10 yards (tackle by Karlos Dansby),2.720,6.970
4,5:11,1,1,ARI 1,26,19,"Frank Gore left guard for 1 yard, touchdown",6.970,7.000
4,,,,ARI 2,26,20,Joe Nedney kicks extra point good,0.000,0.000
4,,,,SFO 30,26,20,"Joe Nedney kicks off 58 yards, returned by Bryant Johnson for 13 yards (tackle by Renaud Williams)",0.000,0.610
4,4:56,1,10,ARI 25,26,20,Edgerrin James left guard for 4 yards (tackle by Brandon Moore),0.610,0.600
4,4:13,2,6,ARI 29,26,20,Kurt Warner pass complete short right to Anquan Boldin for 14 yards (tackle by Walt Harris),0.600,1.800
4,3:22,1,10,ARI 43,26,20,Edgerrin James middle for 3 yards (tackle by Melvin Oliver),1.800,1.660
4,3:16,,,,26,20,Timeout #2 by San Francisco 49ers,0.000,1.660
4,3:16,2,7,ARI 46,26,20,Kurt Warner pass complete short right to Fred Wakefield for 19 yards (tackle by Walt Harris),1.660,3.250
4,3:07,1,10,SFO 35,26,20,Edgerrin James right guard for 4 yards (tackle by Melvin Oliver),3.250,3.240
4,3:03,,,,26,20,Timeout #3 by San Francisco 49ers,0.000,3.240
4,3:03,2,6,SFO 31,26,20,Marcel Shipp left tackle for 2 yards (tackle by Isaac Sopoaga and Manny Lawson),3.240,2.810
4,2:23,3,4,SFO 29,26,20,Marcel Shipp middle for 5 yards (tackle by Anthony Adams),2.810,3.970
4,2:00,1,10,SFO 24,26,20,Kurt Warner kneels for -1 yards,3.970,3.300
4,1:19,2,11,SFO 25,26,20,Kurt Warner kneels for -1 yards,3.300,2.480
4,0:39,3,12,SFO 26,26,20,Kurt Warner kneels for -1 yards,2.480,1.670
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
