Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jeremy Kerley,SFO,0,0,,0,0,1,2,2.0,0,2
JaCorey Shepherd,SFO,3,50,16.7,0,25,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jarvis Landry,MIA,0,0,,0,0,2,7,3.5,0,6
Jakeem Grant,MIA,2,35,17.5,0,21,1,-1,-1.0,0,-1
Kenyan Drake,MIA,3,99,33.0,0,78,0,0,,0,0
Damien Williams,MIA,1,0,0.0,0,0,0,0,,0,0
