Player,Pos
Brian Griese,QB
Cadillac Williams,RB
Mike Alstott,FB
Michael Clayton,WR
Joey Galloway,WR
Anthony Becht,TE
Anthony Davis,LT
Dan Buenning,LG
John Wade,C
Sean Mahan,RG
Kenyatta Walker,RT
Greg Spires,LDE
Anthony McFarland,DT
Chris Hovan,NT
Simeon Rice,RDE
Ryan Nece,SLB
Shelton Quarles,MLB
Derrick Brooks,WLB
Brian Kelly,LCB
Ronde Barber,RCB
Jermaine Phillips,SS
Will Allen,FS
