Quarter,Time,Down,ToGo,Location,DET,TAM,Detail,EPB,EPA
1,9:19,1,1,DET 1,0,0,"Penalty on Alex Smith: False Start, 5 yards (no play)",6.970,5.830
1,9:13,1,6,DET 6,0,0,Cadillac Williams up the middle for -3 yards (tackle by Earl Holmes),5.830,4.380
1,8:35,2,9,DET 9,0,0,Brian Griese sacked by Kalimba Edwards for -3 yards,4.380,3.100
1,8:27,3,12,DET 12,0,0,Brian Griese sacked by Jared DeVries for -12 yards,3.100,1.870
1,8:05,4,24,DET 24,0,3,Matt Bryant 43 yard field goal good,1.870,3.000
1,,,,TAM 30,0,3,"Matt Bryant kicks off 39 yards, returned by Jared DeVries for 7 yards (tackle by Marquis Cooper)",0.000,1.470
1,7:51,1,10,DET 38,0,3,Joey Harrington pass complete to Marcus Pollard for -2 yards (tackle by Simeon Rice and Jermaine Phillips),1.470,0.650
1,7:06,2,12,DET 36,0,3,Joey Harrington pass incomplete intended for Kevin Johnson,0.650,-0.030
1,7:00,3,12,DET 36,0,3,Joey Harrington up the middle for 4 yards (tackle by Ronde Barber),-0.030,-0.720
1,6:21,4,8,DET 40,0,3,"Nick Harris punts 47 yards, returned by Mark Jones for 4 yards (tackle by Casey Fitzsimmons)",-0.720,0.060
1,6:06,1,10,TAM 17,0,3,Cadillac Williams up the middle for 3 yards (tackle by Cory Redding and Earl Holmes),-0.060,-0.060
1,5:38,2,7,TAM 20,0,3,Brian Griese pass complete to Mike Alstott for 4 yards (tackle by Andre' Goodman),-0.060,-0.370
1,5:00,3,3,TAM 24,0,3,Brian Griese pass complete to Michael Clayton for 6 yards (tackle by Teddy Lehman),-0.370,0.940
1,4:22,1,10,TAM 30,0,3,Michael Pittman left tackle for no gain (tackle by Shaun Rogers),0.940,0.390
1,3:44,2,10,TAM 30,0,3,"Brian Griese pass incomplete intended for Joey Galloway. Penalty on Michael Pittman: Face Mask (15 Yards), 15 yards (no play)",0.390,-1.780
1,3:40,2,25,TAM 15,0,3,Michael Pittman left end for 11 yards (tackle by Dre' Bly and Teddy Lehman),-1.780,-0.820
1,3:10,3,14,TAM 26,0,3,Brian Griese pass complete to Michael Pittman for 9 yards (tackle by Kalimba Edwards),-0.820,-1.040
1,2:45,4,5,TAM 35,0,3,"Josh Bidwell punts 50 yards, returned by Eddie Drummond for -1 yards, lateral to R.W. McQuarters for 8 yards (tackle by Dewayne White)",-1.040,-0.410
1,2:06,1,10,DET 22,0,3,Kevin Jones up the middle for 1 yard (tackle by Will Allen and Derrick Brooks),0.410,0.000
1,1:31,2,9,DET 23,0,3,"Joey Harrington pass complete to Kevin Jones for 1 yard (tackle by Shelton Quarles and Will Allen). Penalty on Kevin Johnson: Offensive Pass Interfere, 10 yards (no play)",0.000,-1.430
1,1:03,2,19,DET 13,0,3,Joey Harrington pass incomplete intended for Shawn Bryson,-1.430,-2.420
1,0:56,3,19,DET 13,0,3,Shawn Bryson up the middle for 10 yards (tackle by Will Allen and Blue Adams),-2.420,-1.830
1,0:24,4,9,DET 23,0,3,"Nick Harris punts 47 yards, returned by Mark Jones for 7 yards (tackle by Kenoy Kennedy). Penalty on Don Muhlbach: Ineligible Downfield Kic (Offsetting), Penalty on Barrett Ruud: Illegal Block Above the (Offsetting) (no play)",-1.830,-1.830
1,0:12,4,9,DET 23,0,3,"Nick Harris punts 36 yards (tackle by Donte Curry). Penalty on Blue Adams: Offensive Holding, 10 yards, Penalty on Blue Adams: Face Mask (15 Yards) (Declined)",-1.830,-1.000
Quarter,Time,Down,ToGo,Location,DET,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,TAM 31,0,3,Brian Griese pass complete to Cadillac Williams for 3 yards (tackle by Kenoy Kennedy),1.000,0.870
2,14:29,2,7,TAM 34,0,3,Cadillac Williams up the middle for 2 yards (tackle by Earl Holmes and Kenoy Kennedy),0.870,0.430
2,13:53,3,5,TAM 36,0,3,"Brian Griese sacked by Kalimba Edwards for -5 yards. Brian Griese fumbles (forced by Kalimba Edwards), recovered by Jared DeVries at TAM-33 (tackle by Dan Buenning)",0.430,-3.380
,,,,,,,"TAM challenged the ruling, and the play was upheld.",,
2,13:44,1,10,TAM 33,0,3,Kevin Jones up the middle for 4 yards (tackle by Will Allen),3.380,3.380
2,13:07,2,6,TAM 29,0,3,Joey Harrington pass complete to Mike Williams for 2 yards (tackle by Shelton Quarles and Ronde Barber),3.380,2.940
2,12:22,3,4,TAM 27,0,3,Joey Harrington up the middle for 1 yard (tackle by Greg Spires and Derrick Brooks),2.940,1.840
2,11:37,4,3,TAM 26,3,3,Jason Hanson 44 yard field goal good,1.840,3.000
2,,,,DET 30,3,3,"Jason Hanson kicks off 44 yards, returned by Alex Smith for 12 yards (tackle by R.W. McQuarters)",0.000,1.470
2,11:22,1,10,TAM 38,3,3,Cadillac Williams left end for -5 yards (tackle by Cory Redding),1.470,0.250
2,10:47,2,15,TAM 33,3,3,Brian Griese pass complete to Anthony Becht for 4 yards (tackle by Kenoy Kennedy),0.250,0.100
2,10:14,3,11,TAM 37,3,3,Brian Griese up the middle for 7 yards (tackle by Boss Bailey),0.100,-0.460
2,9:29,4,4,TAM 44,3,3,"Josh Bidwell punts 43 yards, returned by Eddie Drummond for 14 yards (tackle by Ryan Nece)",-0.460,-0.740
2,9:22,1,10,DET 27,3,3,Kevin Jones up the middle for 1 yard (tackle by Simeon Rice and Shelton Quarles),0.740,0.330
2,8:20,2,9,DET 28,3,3,Kevin Jones left end for 4 yards (tackle by Derrick Brooks),0.330,0.170
2,7:35,3,5,DET 32,3,3,Joey Harrington pass complete to Shawn Bryson for 4 yards (tackle by Shelton Quarles and Ronde Barber),0.170,-0.980
2,6:50,4,1,DET 36,3,3,Nick Harris punts 49 yards,-0.980,0.220
2,6:38,1,10,TAM 15,3,3,Cadillac Williams up the middle for 1 yard (tackle by Boss Bailey),-0.220,-0.580
2,6:01,2,9,TAM 16,3,3,Brian Griese pass incomplete intended for Joey Galloway (defended by Cory Redding),-0.580,-1.250
2,5:56,3,9,TAM 16,3,3,Brian Griese pass incomplete intended for Ike Hilliard is intercepted by Teddy Lehman at TAM-25 and returned for 17 yards,-1.250,-5.370
2,5:46,1,8,TAM 8,3,3,"Penalty on Casey Fitzsimmons: Illegal Substitution, 5 yards (no play)",5.370,4.530
2,5:46,1,13,TAM 13,3,3,Kevin Jones up the middle for 5 yards (tackle by Will Allen and Ryan Nece),4.530,4.570
2,5:04,2,8,TAM 8,9,3,"Kevin Jones up the middle for 8 yards, touchdown",4.570,7.000
2,,,,TAM 2,10,3,"Jason Hanson kicks extra point good. Penalty on Ronde Barber: Defensive Offside, 5 yards",0.000,0.000
2,,,,DET 35,10,3,"Jason Hanson kicks off 62 yards, returned by Torrie Cox for 21 yards (tackle by Shawn Bryson). Penalty on Will Allen: Offensive Holding, 10 yards",0.000,-0.380
2,4:50,1,10,TAM 10,10,3,Brian Griese pass incomplete intended for Anthony Becht,-0.380,-0.780
2,4:46,2,10,TAM 10,10,3,Brian Griese pass incomplete intended for Joey Galloway,-0.780,-1.420
2,4:38,3,10,TAM 10,10,3,Brian Griese pass complete to Michael Pittman for 16 yards (tackle by Kenoy Kennedy),-1.420,0.670
2,4:00,1,10,TAM 26,10,3,Brian Griese pass complete to Cadillac Williams for 3 yards (tackle by Dre' Bly),0.670,0.540
2,3:21,2,7,TAM 29,10,3,"Brian Griese pass incomplete intended for Michael Clayton is intercepted by Andre' Goodman at TAM-45 and returned for 18 yards. Andre' Goodman fumbles (forced by Dan Buenning), recovered by Terrence Holt at TAM-27. Penalty on Andre' Goodman: Defensive Holding, 5 yards (no play)",0.540,1.200
2,2:45,1,10,TAM 34,10,3,Cadillac Williams up the middle for -2 yards (tackle by Dan Wilkinson),1.200,0.390
2,2:34,2,12,TAM 32,10,3,Brian Griese pass incomplete intended for Mike Alstott,0.390,-0.300
2,2:27,3,12,TAM 32,10,3,Brian Griese pass complete to Joey Galloway for 20 yards (tackle by Terrence Holt),-0.300,2.390
2,2:00,1,10,DET 48,10,3,Brian Griese pass incomplete intended for Cadillac Williams,2.390,1.850
2,1:55,2,10,DET 48,10,3,Brian Griese pass complete to Alex Smith for 7 yards (tackle by Kenoy Kennedy),1.850,2.080
2,1:22,3,3,DET 41,10,9,"Brian Griese pass complete to Michael Pittman for 41 yards, touchdown",2.080,7.000
2,,,,DET 2,10,10,Matt Bryant kicks extra point good,0.000,0.000
2,,,,TAM 30,10,10,"Matt Bryant kicks off 70 yards, touchback",0.000,0.280
2,1:12,1,10,DET 20,10,10,Joey Harrington pass complete to Roy Williams for 34 yards (tackle by Will Allen),0.280,2.520
2,0:57,,,,10,10,Timeout #1 by Detroit Lions,0.000,2.520
2,0:57,1,10,TAM 46,10,10,"Joey Harrington pass complete to Marcus Pollard for 7 yards (tackle by Brian Kelly). Marcus Pollard fumbles (forced by Brian Kelly), recovered by Ellis Wyms at TAM-38 (tackle by Kelly Butler)",2.520,-1.470
2,0:49,1,10,TAM 38,10,10,Brian Griese pass complete to Michael Pittman for 12 yards (tackle by Andre' Goodman),1.470,2.260
2,0:18,1,10,TAM 50,10,10,Brian Griese pass incomplete intended for Joey Galloway,2.260,1.710
2,0:14,2,10,TAM 50,10,10,Brian Griese pass incomplete intended for Joey Galloway,1.710,1.030
2,0:12,3,10,TAM 50,10,10,Brian Griese pass incomplete intended for Mike Alstott is intercepted by R.W. McQuarters at DET-38 and returned for 19 yards,1.030,0.000
Quarter,Time,Down,ToGo,Location,DET,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,10,10,"Jason Hanson kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,TAM 20,10,10,Cadillac Williams up the middle for no gain (tackle by Cory Redding),0.280,-0.270
3,14:23,2,10,TAM 20,10,10,Brian Griese pass incomplete intended for Michael Clayton,-0.270,-0.960
3,14:18,3,10,TAM 20,10,16,"Brian Griese pass complete to Joey Galloway for 80 yards, touchdown",-0.960,7.000
3,,,,DET 2,10,17,Matt Bryant kicks extra point good,0.000,0.000
3,,,,TAM 30,10,17,"Matt Bryant kicks off 58 yards, returned by Eddie Drummond for 15 yards (tackle by Jameel Cook)",0.000,0.740
3,13:58,1,10,DET 27,10,17,Joey Harrington pass complete to Roy Williams for 6 yards (tackle by Brian Kelly),0.740,1.010
3,13:21,2,4,DET 33,10,17,Kevin Jones up the middle for 5 yards (tackle by Will Allen),1.010,1.470
3,12:40,1,10,DET 38,10,17,Joey Harrington left end for 2 yards (tackle by Shelton Quarles),1.470,1.190
3,11:57,2,8,DET 40,10,17,Shawn Bryson up the middle for no gain (tackle by Shelton Quarles),1.190,0.500
3,11:16,3,8,DET 40,10,17,Joey Harrington sacked by Ronde Barber for 0 yards,0.500,-0.720
3,10:38,4,8,DET 40,10,17,"Nick Harris punts 45 yards, returned by Mark Jones for 11 yards (tackle by Bracy Walker)",-0.720,-0.670
3,10:25,1,10,TAM 26,10,17,Brian Griese pass incomplete intended for Jameel Cook (defended by Cory Redding),0.670,0.130
3,10:20,2,10,TAM 26,10,17,Cadillac Williams up the middle for 2 yards (tackle by Boss Bailey),0.130,-0.300
3,9:39,3,8,TAM 28,10,17,Brian Griese pass complete to Joey Galloway for 12 yards (tackle by R.W. McQuarters),-0.300,1.600
3,9:01,1,10,TAM 40,10,17,Cadillac Williams right tackle for 2 yards (tackle by Teddy Lehman),1.600,1.320
3,8:17,2,8,TAM 42,10,17,Brian Griese pass complete to Michael Pittman for 12 yards (tackle by Andre' Goodman),1.320,2.520
3,7:44,1,10,DET 46,10,17,Joey Galloway right end for 4 yards (tackle by Marcus Bell and Boss Bailey),2.520,2.520
3,7:03,2,6,DET 42,10,17,Brian Griese pass complete to Joey Galloway for 6 yards (tackle by Andre' Goodman),2.520,3.180
3,6:15,1,10,DET 36,10,17,Brian Griese pass incomplete intended for Michael Clayton (defended by Dre' Bly),3.180,2.640
3,6:09,2,10,DET 36,10,17,Brian Griese pass complete to Mike Alstott for 3 yards (tackle by Boss Bailey),2.640,2.350
3,5:30,3,7,DET 33,10,17,Brian Griese pass complete to Anthony Becht for 5 yards (tackle by Boss Bailey),2.350,1.700
3,4:44,4,2,DET 28,10,17,Matt Bryant 46 yard field goal no good,1.700,-1.330
3,4:38,1,10,DET 36,10,17,Kevin Jones right end for 2 yards (tackle by Greg Spires and Jermaine Phillips),1.330,1.060
3,3:54,2,8,DET 38,10,17,Artose Pinner right tackle for 11 yards (tackle by Jermaine Phillips),1.060,2.190
3,3:13,1,10,DET 49,10,17,Joey Harrington pass incomplete intended for Roy Williams,2.190,1.650
3,3:05,2,10,DET 49,10,17,Joey Harrington sacked by Simeon Rice for -2 yards,1.650,0.700
3,2:23,3,12,DET 47,10,17,Joey Harrington pass incomplete intended for Shawn Bryson,0.700,-0.260
3,2:16,4,12,DET 47,10,17,"Nick Harris punts 43 yards, fair catch by Mark Jones",-0.260,0.380
3,2:07,1,10,TAM 10,10,17,Michael Pittman left tackle for 5 yards (tackle by Dan Wilkinson and Shaun Cody),-0.380,-0.350
3,1:29,2,5,TAM 15,10,17,Michael Pittman up the middle for 7 yards (tackle by Kenoy Kennedy and James Davis),-0.350,0.410
3,0:48,1,10,TAM 22,10,17,Brian Griese pass complete to Joey Galloway for 12 yards (tackle by Andre' Goodman),0.410,1.200
Quarter,Time,Down,ToGo,Location,DET,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 34,10,17,Earnest Graham left guard for 3 yards (tackle by James Davis),1.200,1.060
4,14:23,2,7,TAM 37,10,17,Brian Griese pass complete to Michael Pittman for 6 yards (tackle by R.W. McQuarters and Boss Bailey),1.060,1.160
4,13:42,3,1,TAM 43,10,17,Earnest Graham right tackle for 3 yards (tackle by Shaun Rogers),1.160,1.990
4,13:04,1,10,TAM 46,10,17,Earnest Graham right end for 2 yards (tackle by Cory Redding),1.990,1.720
4,12:22,2,8,TAM 48,10,17,Brian Griese pass complete to Michael Clayton for 5 yards (tackle by Dre' Bly),1.720,1.690
4,11:31,,,,10,17,Timeout #1 by Tampa Bay Buccaneers,0.000,1.690
4,11:31,3,3,DET 47,10,17,Brian Griese pass incomplete intended for Alex Smith (defended by Terrence Holt),1.690,0.130
4,11:31,4,3,DET 47,10,17,"Penalty on Donte Curry: Encroachment, 5 yards (no play)",0.130,2.790
4,11:25,1,10,DET 42,10,17,Brian Griese pass incomplete intended for Alex Smith is intercepted by Terrence Holt at DET-26 and returned for 51 yards,2.790,-4.040
4,11:06,1,10,TAM 23,10,17,Artose Pinner up the middle for 2 yards (tackle by Simeon Rice and Ellis Wyms),4.040,3.770
4,10:25,2,8,TAM 21,10,17,Joey Harrington pass complete to Artose Pinner for 3 yards (tackle by Shelton Quarles),3.770,3.490
4,9:46,3,5,TAM 18,10,17,Joey Harrington pass complete to Mike Williams for 11 yards (tackle by Juran Bolden),3.490,5.600
4,9:07,1,7,TAM 7,10,17,Kevin Jones up the middle for no gain (tackle by Ryan Nece and Derrick Brooks),5.600,4.760
4,8:21,2,7,TAM 7,10,17,Kevin Jones left tackle for 2 yards (tackle by Jermaine Phillips and Derrick Brooks),4.760,4.260
4,7:38,3,5,TAM 5,10,17,Joey Harrington pass incomplete intended for Marcus Pollard,4.260,3.010
4,7:33,4,5,TAM 5,13,17,Jason Hanson 23 yard field goal good,3.010,3.000
4,,,,DET 30,13,17,Jason Hanson kicks off 60 yards,0.000,1.600
4,7:29,1,10,TAM 40,13,17,Michael Pittman up the middle for 7 yards (tackle by Andre' Goodman),1.600,2.000
4,6:44,2,3,TAM 47,13,17,"Michael Pittman up the middle for 2 yards (tackle by James Davis and Kenoy Kennedy). Penalty on Dan Buenning: Illegal Formation, 5 yards (no play)",2.000,1.320
4,6:24,2,8,TAM 42,13,17,"Penalty on Kenyatta Walker: False Start, 5 yards (no play)",1.320,0.650
4,6:12,2,13,TAM 37,13,17,Earnest Graham up the middle for 7 yards (tackle by Dre' Bly),0.650,0.890
4,5:31,3,6,TAM 44,13,17,Brian Griese pass incomplete intended for Joey Galloway,0.890,-0.460
4,5:28,4,6,TAM 44,13,17,"Josh Bidwell punts 47 yards, returned by Eddie Drummond for 4 yards (tackle by Blue Adams). Penalty on Paul Smith: Offensive Holding, 6 yards",-0.460,0.380
4,5:14,1,10,DET 7,13,17,Joey Harrington pass complete to Artose Pinner for 8 yards (tackle by Ryan Nece),-0.380,-0.140
4,4:34,2,2,DET 15,13,17,Joey Harrington pass complete to Charles Rogers for 15 yards (tackle by Ronde Barber),-0.140,0.940
4,4:27,1,10,DET 30,13,17,Artose Pinner up the middle for 4 yards (tackle by Shelton Quarles and Ryan Nece),0.940,0.930
4,3:48,2,6,DET 34,13,17,Joey Harrington pass complete to Mike Williams for 9 yards (tackle by Juran Bolden),0.930,1.800
4,3:11,1,10,DET 43,13,17,Artose Pinner up the middle for 2 yards (tackle by Ryan Nece),1.800,1.520
4,2:32,2,8,DET 45,13,17,Shawn Bryson up the middle for 3 yards (tackle by Derrick Brooks and Shelton Quarles),1.520,1.220
4,2:00,,,,13,17,Timeout #1 by Detroit Lions,0.000,1.220
4,2:00,3,5,DET 48,13,17,Joey Harrington pass complete to Kevin Johnson for 7 yards (tackle by Will Allen),1.220,2.590
4,1:35,1,10,TAM 45,13,17,Joey Harrington up the middle for 5 yards (tackle by Ronde Barber),2.590,2.720
4,1:11,2,5,TAM 40,13,17,Joey Harrington pass incomplete intended for Kevin Johnson,2.720,2.010
4,1:05,3,5,TAM 40,13,17,Joey Harrington pass incomplete intended for Charles Rogers,2.010,0.590
4,0:40,4,5,TAM 40,13,17,Joey Harrington pass complete to Kevin Johnson for 8 yards (tackle by Ronde Barber),0.590,3.450
4,0:38,1,10,TAM 32,13,17,Joey Harrington pass incomplete intended for Kevin Johnson,3.450,2.900
4,0:37,2,10,TAM 32,13,17,Joey Harrington pass complete to Casey Fitzsimmons for 11 yards (tackle by Jermaine Phillips and Shelton Quarles),2.900,4.170
4,0:30,,,,13,17,Timeout #2 by Detroit Lions,0.000,4.170
4,0:30,1,10,TAM 21,13,17,"Joey Harrington pass complete to Shawn Bryson for -1 yards (tackle by Jermaine Phillips). Penalty on Kevin Johnson: False Start, 5 yards (no play)",4.170,3.840
4,0:30,1,15,TAM 26,13,17,Joey Harrington pass complete to Roy Williams for 14 yards (tackle by Brian Kelly),3.840,5.160
4,0:20,,,,13,17,Timeout #3 by Detroit Lions,0.000,5.160
4,0:20,2,1,TAM 12,13,17,Joey Harrington pass incomplete intended for Marcus Pollard,5.160,4.490
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
4,0:13,,,,13,17,Timeout #2 by Tampa Bay Buccaneers,0.000,4.490
4,0:13,3,1,TAM 12,13,17,Joey Harrington pass incomplete intended for Mike Williams,4.490,2.780
4,0:06,4,1,TAM 12,13,17,Joey Harrington pass incomplete intended for Roy Williams,2.780,-0.350
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
