0,1
Game Info,Game Info
Won Toss,Rams (deferred)
Roof,outdoors
Surface,grass
Duration,2:59
Attendance,66125
Weather,"67 degrees, wind 3 mph"
Vegas Line,San Francisco 49ers -6.0
Over/Under,44.5 (over)
