#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:21,NYJ 26,17,9:06,74,Touchdown
2,2,11:32,NYJ 8,3,2:00,4,Punt
3,2,8:12,NYJ 16,10,5:06,57,Field Goal
4,2,0:19,NYJ 21,1,0:19,-1,End of Half
5,3,15:00,NYJ 15,3,0:54,-4,Punt
6,3,12:38,NYJ 18,3,1:35,7,Punt
7,3,9:35,WAS 47,7,2:59,14,Field Goal
8,3,6:22,WAS 29,4,2:03,7,Missed FG
9,3,2:59,NYJ 23,5,2:39,5,Punt
10,4,10:30,NYJ 11,3,1:04,9,Punt
11,4,7:52,NYJ 49,5,3:03,51,Touchdown
12,4,4:26,WAS 9,2,0:44,9,Touchdown
13,4,1:59,WAS 25,1,0:12,25,Touchdown
14,4,0:28,NYJ 16,1,0:28,-1,End of Game
