Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jamison Crowder,WAS,0,0,,0,0,3,12,4.0,0,10
Bashaud Breeland,WAS,4,88,22.0,0,35,0,0,,0,0
Byron Marshall,WAS,1,22,22.0,0,22,0,0,,0,0
Niles Paul,WAS,1,18,18.0,0,18,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Travis Benjamin,LAC,0,0,,0,0,2,47,23.5,0,47
Desmond King,LAC,1,20,20.0,0,20,0,0,,0,0
