#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,LAC 25,10,5:07,60,Field Goal
2,1,6:58,LAC 8,10,4:24,92,Touchdown
3,1,2:22,WAS 29,6,2:19,26,Field Goal
4,2,10:13,LAC 25,1,0:11,75,Touchdown
5,2,6:26,LAC 37,8,4:03,45,Field Goal
6,2,1:25,LAC 15,8,1:25,81,End of Half
7,3,12:26,LAC 4,6,3:05,20,Punt
8,3,7:46,LAC 45,3,1:29,55,Touchdown
9,3,4:36,LAC 41,3,2:03,-8,Punt
10,3,0:57,LAC 15,4,1:19,24,Punt
11,4,11:11,LAC 28,6,3:51,17,Punt
12,4,6:29,WAS 27,6,3:53,18,Interception
13,4,2:36,LAC 22,3,2:11,8,Punt
