Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kendrick Bourne,SFO,4,3,69,0,3,50,16.7,19,6.3,13.3,0,,0,0.0,0,116.7
George Kittle,SFO,5,3,38,0,3,33,11.0,5,1.7,10.6,0,,0,0.0,0,83.7
Tevin Coleman,SFO,2,2,-1,0,0,-8,-4.0,7,3.5,-4.0,0,,0,0.0,0,79.2
Matt Breida,SFO,1,1,1,0,0,-4,-4.0,5,5.0,-4.0,0,,0,0.0,0,79.2
Ross Dwelley,SFO,3,1,2,0,1,1,1.0,1,1.0,8.3,0,,0,0.0,0,42.4
Richie James,SFO,1,1,40,0,1,11,11.0,29,29.0,11.0,0,,0,0.0,0,118.7
Levine Toilolo,SFO,1,1,2,0,,1,1.0,1,1.0,1.0,0,,0,0.0,0,79.2
Marquise Goodwin,SFO,1,0,0,0,,0,,0,,16.0,0,,0,0.0,0,39.6
Dante Pettis,SFO,2,0,0,0,,0,,0,,11.0,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Steven Sims,WAS,3,3,5,0,,-8,-2.7,13,4.3,-2.7,0,,0,0.0,0,79.2
Trey Quinn,WAS,3,2,30,0,1,28,14.0,2,1.0,12.7,0,,0,0.0,0,99.3
Jeremy Sprinkle,WAS,2,2,13,0,1,11,5.5,2,1.0,5.5,0,,0,0.0,0,93.7
Terry McLaurin,WAS,2,1,11,0,1,7,7.0,4,4.0,2.0,0,,1,50.0,0,66.7
Wendell Smallwood,WAS,1,1,18,0,1,-2,-2.0,20,20.0,-2.0,0,,0,0.0,0,118.7
Paul Richardson,WAS,1,0,0,0,,0,,0,,6.0,0,,1,100.0,0,39.6
