Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Auden Tate,CIN,6,4,56,0,2,51,12.8,5,1.3,14.0,0,,0,0.0,0,96.5
Tyler Eifert,CIN,4,3,21,0,1,11,3.7,10,3.3,8.3,1,3.0,1,25.0,0,86.5
C.J. Uzomah,CIN,5,2,5,0,1,4,2.0,1,0.5,1.4,0,,0,0.0,0,47.9
Giovani Bernard,CIN,3,1,16,0,1,5,5.0,11,11.0,2.0,1,1.0,1,33.3,0,52.1
Tyler Boyd,CIN,3,1,0,0,0,-4,-4.0,4,4.0,4.3,0,,0,0.0,0,42.4
Alex Erickson,CIN,5,1,0,0,,0,0.0,0,0.0,8.2,0,,0,0.0,1,0.0
Joe Mixon,CIN,3,1,17,0,1,-3,-3.0,20,20.0,-4.0,1,1.0,1,33.3,0,53.5
Damion Willis,CIN,1,0,0,0,,0,,0,,22.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Hunter Renfrow,OAK,6,5,66,0,3,38,7.6,28,5.6,7.2,0,,0,0.0,1,72.9
Darren Waller,OAK,7,5,78,0,2,36,7.2,42,8.4,6.3,1,5.0,0,0.0,0,108.0
Tyrell Williams,OAK,4,4,82,0,4,62,15.5,20,5.0,15.5,0,,0,0.0,0,118.7
Josh Jacobs,OAK,3,3,12,0,1,4,1.3,8,2.7,1.3,0,,0,0.0,0,83.3
Zay Jones,OAK,3,3,25,0,1,10,3.3,15,5.0,3.3,0,,0,0.0,0,101.4
Foster Moreau,OAK,2,2,8,1,1,4,2.0,4,2.0,2.0,0,,0,0.0,0,122.9
DeAndre Washington,OAK,2,2,14,0,,4,2.0,10,5.0,2.0,0,,0,0.0,0,95.8
Jalen Richard,OAK,1,1,7,0,,6,6.0,1,1.0,6.0,0,,0,0.0,0,95.8
