#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ARI 31,7,4:41,27,Punt
2,1,5:03,ARI 22,3,0:59,5,Punt
3,2,13:15,ARI 20,5,3:19,8,Punt
4,2,7:45,ARI 11,3,2:00,16,Punt
5,2,1:56,ARI 20,5,1:29,32,Interception
6,2,0:03,,0,0:03,0,End of Half
7,3,12:43,ARI 41,8,2:57,59,Touchdown
8,3,6:33,ARI 3,3,1:34,7,Punt
9,3,3:42,ARI 39,7,2:09,20,Punt
10,4,14:11,ARI 42,3,1:15,-15,Punt
11,4,11:12,ARI 19,3,1:27,81,Touchdown
12,4,8:05,MIA 3,2,0:48,1,Interception
13,4,7:05,ARI 20,3,1:51,-1,Punt
14,4,2:51,ARI 49,10,2:29,51,Touchdown
15,5,15:00,ARI 34,3,1:00,-3,Punt
16,5,11:59,MIA 47,7,3:30,19,Field Goal
