#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:19,NOR 32,3,0:54,4,Punt
2,1,3:19,NOR 18,6,2:46,20,Downs
3,1,0:21,NOR 21,8,4:31,75,Interception
4,2,10:24,DAL 46,5,2:25,-10,Punt
5,2,7:05,DAL 21,3,1:09,21,Touchdown
6,2,1:15,NOR 38,7,0:39,41,Field Goal
7,2,0:03,NOR 17,1,0:03,-1,End of Half
8,3,15:00,NOR 24,3,1:40,10,Interception
9,3,10:33,NOR 16,9,4:26,58,Field Goal
10,3,5:26,NOR 41,4,2:18,-6,Punt
11,3,1:12,NOR 22,5,2:55,5,Punt
12,4,10:47,NOR 27,11,5:26,73,Touchdown
13,4,3:43,DAL 35,3,0:56,35,Touchdown
14,4,1:40,NOR 47,3,1:19,0,Punt
15,4,0:08,DAL 40,1,0:08,-1,End of Game
