Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
George Kittle,SFO,9,5,90,0,4,23,4.6,67,13.4,12.0,0,,1,11.1,0,90.0
Trent Taylor,SFO,6,4,28,0,1,6,1.5,22,5.5,6.0,0,,0,0.0,1,37.5
Pierre Garcon,SFO,6,2,21,0,2,21,10.5,0,0.0,8.7,0,,0,0.0,0,44.4
Dante Pettis,SFO,5,2,61,1,2,37,18.5,24,12.0,20.2,0,,0,0.0,1,86.2
Matt Breida,SFO,2,1,5,0,0,0,0.0,5,5.0,2.5,0,,0,0.0,0,56.2
Kyle Juszczyk,SFO,2,1,56,0,1,30,30.0,26,26.0,16.5,0,,0,0.0,0,95.8
Kendrick Bourne,SFO,1,0,0,0,,0,,0,,8.0,0,,0,0.0,1,0.0
Marquise Goodwin,SFO,1,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dalvin Cook,MIN,7,6,55,0,3,-14,-2.3,69,11.5,-2.3,1,6.0,0,0.0,0,99.4
Adam Thielen,MIN,12,6,102,0,6,51,8.5,51,8.5,13.1,0,,0,0.0,0,79.2
Stefon Diggs,MIN,6,3,43,1,2,36,12.0,7,2.3,12.8,0,,0,0.0,0,113.2
Laquon Treadwell,MIN,4,2,18,0,1,8,4.0,10,5.0,3.0,1,2.0,1,25.0,0,62.5
Tyler Conklin,MIN,1,1,6,0,1,0,0.0,6,6.0,0.0,0,,0,0.0,0,91.7
David Morgan,MIN,1,1,9,0,1,-1,-1.0,10,10.0,-1.0,0,,0,0.0,0,104.2
Kyle Rudolph,MIN,2,1,11,1,1,11,11.0,0,0.0,8.0,0,,0,0.0,0,106.2
C.J. Ham,MIN,2,0,0,0,,0,,0,,0.5,0,,2,100.0,0,39.6
