0,1
Game Info,Game Info
Won Toss,Seahawks (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:11
Attendance,68721
Weather,"52 degrees, relative humidity 76%, wind 4 mph"
Vegas Line,Seattle Seahawks -5.5
Over/Under,44.5 (over)
