Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2,7:42,3,8,NYG 37,7,0,"Kerry Collins sacked by La'Roi Glover for -11 yards. Kerry Collins fumbles (forced by La'Roi Glover), recovered by Kerry Collins at NYG-26",0.300,-1.630
2,7:12,4,19,NYG 26,7,0,"Matt Allen punts 42 yards, returned by Reggie Swinton for 16 yards (tackle by Wesly Mallard)",-1.630,-2.130
2,7:02,1,10,DAL 48,7,0,Quincy Carter pass complete to Joey Galloway for 13 yards (tackle by Will Allen),2.130,2.980
2,6:23,1,10,NYG 39,7,0,Quincy Carter pass complete to Antonio Bryant for 9 yards (tackle by Omar Stoutmire),2.980,3.660
2,5:53,2,1,NYG 30,7,6,"Emmitt Smith left tackle for 30 yards, touchdown",3.660,7.000
2,5:53,,,NYG 30,7,7,Billy Cundiff kicks extra point good,0.000,0.000
2,5:53,,,DAL 30,7,7,"Micah Knorr kicks off 67 yards, returned by Delvin Joyce for 19 yards (tackle by Lynn Scott)",0.000,0.410
2,5:34,1,10,NYG 22,7,7,Tiki Barber right end for 4 yards (tackle by Derek Ross),0.410,0.410
2,4:56,2,6,NYG 26,7,7,Kerry Collins pass complete to Ike Hilliard for 18 yards (tackle by Randal Williams),0.410,1.860
2,4:20,1,10,NYG 44,13,7,"Kerry Collins pass complete to Amani Toomer for 56 yards, touchdown",1.860,7.000
2,4:20,,,DAL 44,14,7,Matt Bryant kicks extra point good,0.000,0.000
2,4:20,,,NYG 30,14,7,"Matt Bryant kicks off 66 yards, returned by Reggie Swinton for 37 yards (tackle by Matt Bryant)",0.000,1.660
2,4:03,1,10,DAL 41,14,7,Quincy Carter pass incomplete intended for Antonio Bryant,1.660,1.120
2,3:44,2,10,DAL 41,14,7,Quincy Carter pass complete to Joey Galloway for 16 yards (tackle by Kevin Lewis and Omar Stoutmire),1.120,2.720
2,3:06,1,10,NYG 43,14,7,Emmitt Smith right guard for 1 yard (tackle by Kevin Lewis),2.720,2.310
2,2:26,2,9,NYG 42,14,7,Quincy Carter pass complete to Tony McGee for 2 yards (tackle by Lance Legree),2.310,1.880
2,2:00,3,7,NYG 40,14,7,Quincy Carter pass complete to Michael Wiley for 25 yards (tackle by Omar Stoutmire),1.880,4.580
2,1:28,1,10,NYG 15,14,7,Quincy Carter pass complete to Joey Galloway for 5 yards (tackle by Omar Stoutmire),4.580,4.840
2,0:54,2,5,NYG 10,14,7,Michael Wiley sacked by Michael Strahan for -4 yards,4.840,3.240
2,0:33,2,5,NYG 10,,,Timeout #3 by Dallas Cowboys,4.840,4.840
2,0:33,2,5,NYG 10,,,Timeout #1 by New York Giants,4.840,3.240
2,0:33,3,9,NYG 14,14,7,Quincy Carter pass incomplete intended for Darnay Scott (defended by Jason Sehorn),3.240,2.510
2,0:28,4,9,NYG 14,14,10,Billy Cundiff 32 yard field goal good,2.510,3.000
2,0:28,,,DAL 30,14,10,"Micah Knorr kicks off 69 yards, returned by Delvin Joyce for 30 yards (tackle by Randal Williams). Penalty on NYG: Offensive Holding, 10 yards",0.000,0.340
2,0:16,1,10,NYG 21,14,10,Kerry Collins for -1 yards,0.340,-0.340
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,14,10,"Micah Knorr kicks off 70 yards, returned by Delvin Joyce for 18 yards (tackle by Duane Hawthorne)",0.000,0.040
3,14:56,1,10,NYG 18,14,10,Tiki Barber left tackle for no gain (tackle by Darren Woodson),0.040,-0.490
3,14:16,2,10,NYG 18,14,10,"Kerry Collins pass complete to Tiki Barber for 6 yards (tackle by Darren Woodson). Tiki Barber fumbles (forced by Darren Woodson), recovered by Ike Hilliard at NYG-24",-0.490,-0.400
3,13:29,3,4,NYG 24,14,10,"Penalty on Mike Rosenthal: False Start, 5 yards (no play)",-0.400,-1.040
3,13:11,3,9,NYG 19,14,10,Kerry Collins pass complete to Amani Toomer for 20 yards (tackle by Tony Dixon),-1.040,1.530
3,12:33,1,10,NYG 39,14,10,Kerry Collins pass complete to Tiki Barber for 7 yards (tackle by Darren Woodson and Kevin Hardy),1.530,1.930
3,11:51,2,3,NYG 46,14,10,Ron Dayne right tackle for 1 yard (tackle by Greg Ellis),1.930,1.360
3,11:10,3,2,NYG 47,14,10,Kerry Collins pass incomplete intended for Amani Toomer,1.360,-0.260
,,,,,,,"NYG challenged the ruling, and the play was upheld.",,
3,11:05,4,2,NYG 47,14,10,"Matt Allen punts 36 yards, fair catch by Reggie Swinton",-0.260,0.060
3,10:59,1,10,DAL 17,14,10,Quincy Carter pass incomplete intended for Antonio Bryant,-0.060,-0.580
3,10:54,2,10,DAL 17,14,10,Emmitt Smith left tackle for 3 yards (tackle by Ralph Brown),-0.580,-0.870
3,10:16,3,7,DAL 20,14,10,"Penalty on Ken-Yon Rambo: False Start, 5 yards (no play)",-0.870,-1.570
3,10:02,3,12,DAL 15,14,10,Quincy Carter pass complete to Joey Galloway for 13 yards,-1.570,0.810
3,9:22,1,10,DAL 28,14,10,Emmitt Smith middle for 15 yards (tackle by Ralph Brown),0.810,1.800
3,8:42,1,10,DAL 43,14,10,Troy Hambrick middle for 2 yards (tackle by Michael Strahan),1.800,1.520
3,8:09,2,8,DAL 45,14,10,Quincy Carter pass incomplete intended for Antonio Bryant,1.520,0.830
3,8:05,3,8,DAL 45,14,10,Quincy Carter pass incomplete,0.830,-0.390
3,7:59,4,8,DAL 45,14,10,"Micah Knorr punts 38 yards, fair catch by Delvin Joyce",-0.390,0.060
3,7:51,1,10,NYG 17,14,10,Tiki Barber middle for 3 yards (tackle by Kevin Hardy),-0.060,-0.060
3,7:15,2,7,NYG 20,14,10,Delvin Joyce right end for 1 yard (tackle by Brandon Noble and Dexter Coakley),-0.060,-0.750
3,6:33,3,6,NYG 21,14,10,Kerry Collins pass complete to Dan Campbell for 8 yards (tackle by Duane Hawthorne),-0.750,0.870
3,5:56,1,10,NYG 29,14,10,Kerry Collins pass complete to Dan Campbell for 2 yards (tackle by Derek Ross),0.870,0.600
3,5:23,2,8,NYG 31,14,10,Kerry Collins pass incomplete intended for Ike Hilliard,0.600,-0.100
3,5:19,3,8,NYG 31,14,10,Kerry Collins pass incomplete intended for Tiki Barber,-0.100,-1.310
3,5:15,4,8,NYG 31,14,10,"Matt Allen punts 40 yards, fair catch by Reggie Swinton",-1.310,-0.870
3,5:08,1,10,DAL 29,14,10,Robert Thomas middle for 4 yards (tackle by Keith Hamilton),0.870,0.870
3,4:35,2,6,DAL 33,14,10,Antonio Bryant left end for 3 yards (tackle by Shaun Williams),0.870,0.560
3,3:57,3,3,DAL 36,14,10,Quincy Carter pass incomplete intended for Joey Galloway (defended by Ralph Brown),0.560,-0.980
3,3:52,4,3,DAL 36,14,10,"Micah Knorr punts 35 yards, returned by Delvin Joyce for no gain. Penalty on Peppi Zellner: Ineligible Downfield Kick, 5 yards (no play)",-0.980,-1.310
3,3:41,4,8,DAL 31,14,10,"Micah Knorr punts 49 yards, returned by Delvin Joyce for 3 yards (tackle by Pete Hunter)",-1.310,-0.480
3,3:28,1,10,NYG 23,14,10,Tiki Barber right guard for 21 yards (tackle by Randal Williams),0.480,1.860
3,2:49,1,10,NYG 44,14,10,Kerry Collins pass incomplete intended for Charles Stackhouse,1.860,1.320
3,2:43,2,10,NYG 44,14,10,Tiki Barber middle for 1 yard (tackle by Darren Woodson),1.320,0.760
3,1:57,3,9,NYG 45,14,10,"Kerry Collins pass incomplete intended for Ike Hilliard. Penalty on Darren Woodson: Defensive Pass Interference, 12 yards (no play)",0.760,2.720
3,1:52,1,10,DAL 43,14,10,"Kerry Collins for no gain. Kerry Collins fumbles, recovered by Ebenezer Ekuban at DAL-43",2.720,-1.800
3,1:48,1,10,DAL 43,14,10,Quincy Carter middle for 3 yards (tackle by Cornelius Griffin),1.800,1.660
3,1:08,2,7,DAL 46,14,10,Emmitt Smith middle for 3 yards (tackle by Shaun Williams),1.660,1.350
3,0:31,3,4,DAL 49,14,10,Quincy Carter pass complete to Tony McGee for 7 yards (tackle by Micheal Barrow),1.350,2.650
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYG 44,14,10,Quincy Carter pass complete to Joey Galloway for -2 yards (tackle by Kevin Lewis),2.650,1.840
4,14:25,2,12,NYG 46,14,10,Quincy Carter pass incomplete intended for Joey Galloway (defended by Shaun Williams),1.840,1.160
4,14:11,3,12,NYG 46,14,10,Quincy Carter pass complete to Reggie Swinton for 16 yards (tackle by Will Allen),1.160,3.580
4,13:34,1,10,NYG 30,14,10,Troy Hambrick left end for -2 yards (tackle by Daryl Jones),3.580,2.760
4,12:56,2,12,NYG 32,14,10,Quincy Carter pass incomplete intended for Joey Galloway,2.760,2.080
4,12:51,3,12,NYG 32,14,10,"Quincy Carter pass incomplete intended for Darnay Scott. Penalty on Shaun Williams: Defensive Pass Interference, 7 yards (no play)",2.080,3.910
4,12:45,1,10,NYG 25,14,10,Quincy Carter pass incomplete intended for Joey Galloway,3.910,3.360
4,12:41,2,10,NYG 25,14,10,Emmitt Smith left end for 6 yards (tackle by Michael Strahan),3.360,3.490
4,12:08,3,4,NYG 19,14,10,Quincy Carter pass complete to Reggie Swinton for 6 yards (tackle by Ralph Brown),3.490,4.710
4,11:37,1,10,NYG 13,14,10,Quincy Carter middle for 8 yards (tackle by Daryl Jones),4.710,5.540
4,10:57,2,2,NYG 5,14,16,"Quincy Carter pass complete to Antonio Bryant for 5 yards, touchdown",5.540,7.000
4,10:57,,,NYG 5,14,17,Billy Cundiff kicks extra point good,0.000,0.000
4,10:57,,,DAL 30,14,17,"Micah Knorr kicks off 76 yards, touchback",0.000,0.280
4,10:52,1,10,NYG 20,14,17,Tiki Barber right end for 23 yards (tackle by Kevin Hardy),0.280,1.800
4,10:07,1,10,NYG 43,14,17,Kerry Collins pass complete to Amani Toomer for 8 yards (tackle by Dexter Coakley),1.800,2.330
4,9:27,2,2,DAL 49,14,17,Ron Dayne right guard for 4 yards (tackle by Keith Adams),2.330,2.590
4,8:45,1,10,DAL 45,14,17,Kerry Collins pass incomplete intended for Amani Toomer,2.590,2.040
4,8:40,2,10,DAL 45,14,17,Kerry Collins pass complete to Tiki Barber for 7 yards (tackle by Mario Edwards),2.040,2.280
4,8:00,3,3,DAL 38,14,17,Kerry Collins pass complete to Dan Campbell for 20 yards (tackle by Tony Dixon),2.280,4.370
4,7:35,1,10,DAL 18,14,17,Tiki Barber left end for 1 yard (tackle by Dexter Coakley),4.370,3.940
4,6:56,2,9,DAL 17,20,17,"Kerry Collins pass complete to Marcellus Rivers for 17 yards, touchdown",3.940,7.000
4,6:56,,,DAL 17,21,17,Matt Bryant kicks extra point good,0.000,0.000
4,6:56,,,NYG 30,21,17,"Matt Bryant kicks off 61 yards, returned by Reggie Swinton for 20 yards (tackle by Wesly Mallard)",0.000,0.870
4,6:46,1,10,DAL 29,21,17,Quincy Carter pass complete to Joey Galloway for 19 yards (tackle by Will Allen),0.870,2.130
4,6:12,1,10,DAL 48,21,17,Emmitt Smith left end for 3 yards (tackle by Will Allen),2.130,1.990
4,5:45,2,7,NYG 49,21,17,Quincy Carter pass complete to Tony McGee for 4 yards (tackle by Daryl Jones),1.990,1.820
4,5:01,3,3,NYG 45,21,17,Quincy Carter pass incomplete intended for Ken-Yon Rambo,1.820,0.270
4,4:56,4,3,NYG 45,21,17,Micah Knorr punts 37 yards,0.270,0.380
4,4:45,1,10,NYG 8,21,17,Tiki Barber right tackle for 3 yards (tackle by Derek Ross),-0.380,-0.560
4,4:09,2,7,NYG 11,21,17,Kerry Collins pass incomplete intended for Dan Campbell,-0.560,-1.070
4,4:04,3,7,NYG 11,21,17,Kerry Collins pass complete to Sean Bennett for 5 yards (tackle by Derek Ross),-1.070,-2.390
4,3:51,3,7,NYG 11,,,Timeout #1 by Dallas Cowboys,-1.070,-2.390
4,3:49,4,2,NYG 16,21,17,"Matt Allen punts 51 yards, returned by Reggie Swinton for no gain. Penalty on Derek Ross: Offensive Holding, 10 yards",-2.390,-0.480
4,3:37,1,10,DAL 23,21,17,Quincy Carter pass complete to Emmitt Smith for 12 yards (tackle by Micheal Barrow),0.480,1.270
4,3:06,1,10,DAL 35,21,17,Quincy Carter pass incomplete intended for Reggie Swinton,1.270,0.720
4,2:57,2,10,DAL 35,21,17,"Quincy Carter pass incomplete intended for Reggie Swinton. Penalty on Ralph Brown: Defensive Pass Interference, 16 yards (no play)",0.720,2.320
4,2:53,1,10,NYG 49,21,17,Quincy Carter pass incomplete intended for Antonio Bryant,2.320,1.780
4,2:46,2,10,NYG 49,21,17,Quincy Carter pass complete to Troy Hambrick for 1 yard (tackle by Omar Stoutmire),1.780,1.220
4,2:10,3,9,NYG 48,21,17,Quincy Carter pass incomplete intended for Ken-Yon Rambo (defended by Omar Stoutmire),1.220,0.070
4,2:03,4,9,NYG 48,21,17,Micah Knorr punts 37 yards,0.070,0.370
4,1:53,1,10,NYG 11,21,17,Tiki Barber right tackle for 7 yards (tackle by Derek Ross),-0.370,0.000
4,1:48,1,10,NYG 11,,,Timeout #2 by Dallas Cowboys,-0.370,0.000
4,1:48,2,3,NYG 18,21,17,Tiki Barber right tackle for 4 yards (tackle by Derek Ross),0.000,0.410
4,1:30,2,3,NYG 18,,,Timeout #3 by Dallas Cowboys,0.000,0.410
4,1:30,1,10,NYG 22,21,17,Kerry Collins for -1 yards,0.410,-0.270
4,1:09,2,11,NYG 21,21,17,Kerry Collins for -1 yards,-0.270,-1.090
4,0:22,3,12,NYG 20,21,17,Kerry Collins for -1 yards,-1.090,-2.140
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
