Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
2,12:31,2,20,PHI 50,7,7,Drew Bledsoe pass complete to Jason Witten for 7 yards (tackle by Mark Simoneau and Jeremiah Trotter),1.020,1.290
2,11:46,3,13,PHI 43,7,7,Drew Bledsoe pass incomplete intended for Terry Glenn,1.290,0.400
2,11:37,4,13,PHI 43,7,7,"Mat McBriar punts 27 yards, fair catch by Reno Mahe",0.400,0.140
2,11:32,1,10,PHI 16,7,7,Donovan McNabb pass complete to L.J. Smith for 8 yards (tackle by Bradie James),-0.140,0.550
2,11:01,2,2,PHI 24,7,7,"Lamar Gordon up the middle for -1 yards (tackle by Chris Canty). Lamar Gordon fumbles (forced by Chris Canty), recovered by Josh Parry at PHI-23",0.550,-0.450
2,10:12,3,3,PHI 23,7,7,Donovan McNabb pass complete to L.J. Smith for 15 yards (tackle by Keith Davis),-0.450,1.470
2,9:34,1,10,PHI 38,7,7,Donovan McNabb pass incomplete intended for Chad Lewis (defended by Roy Williams),1.470,0.920
2,9:27,2,10,PHI 38,7,7,"Penalty on Tra Thomas: False Start, 5 yards (no play)",0.920,0.250
2,9:27,2,15,PHI 33,7,7,Donovan McNabb pass incomplete intended for L.J. Smith (defended by Bradie James),0.250,-0.430
2,9:22,3,15,PHI 33,7,7,Donovan McNabb pass complete to Brian Westbrook for 6 yards (tackle by Bradie James),-0.430,-0.780
2,8:44,4,9,PHI 39,7,7,"Reggie Hodges punts 35 yards, returned by Peerless Price for 1 yard (tackle by Dhani Jones)",-0.780,-0.740
2,8:35,1,10,DAL 27,7,7,Drew Bledsoe pass complete to Keyshawn Johnson for 5 yards (tackle by Lito Sheppard),0.740,0.870
2,8:00,2,5,DAL 32,7,7,Julius Jones up the middle for 2 yards (tackle by Mike Patterson),0.870,0.430
2,7:23,3,3,DAL 34,7,7,Drew Bledsoe pass complete to Marion Barber for -1 yards (tackle by Sheldon Brown). Penalty on Larry Allen: Offensive Holding (Declined),0.430,-1.180
2,7:08,4,4,DAL 33,7,7,"Mat McBriar punts 42 yards, returned by Brian Westbrook for 7 yards (tackle by Terrance Copper)",-1.180,-1.070
2,7:00,1,10,PHI 32,7,7,Brian Westbrook right guard for 4 yards (tackle by Bradie James),1.070,1.070
2,6:27,2,6,PHI 36,7,7,"Donovan McNabb for no gain. Donovan McNabb fumbles, recovered by Donovan McNabb at PHI-34",1.070,0.100
2,5:57,3,8,PHI 34,7,7,Donovan McNabb pass complete to Reggie Brown for 9 yards (tackle by Aaron Glenn and Roy Williams),0.100,1.800
2,5:22,1,10,PHI 43,7,7,Donovan McNabb up the middle for 3 yards (tackle by Scott Fujita),1.800,1.660
2,4:40,2,7,PHI 46,7,7,Donovan McNabb pass complete to Brian Westbrook for 8 yards (tackle by Bradie James),1.660,2.520
2,4:02,1,10,DAL 46,7,7,Lamar Gordon for 6 yards (tackle by Dat Nguyen),2.520,2.790
2,3:22,2,4,DAL 40,7,7,Donovan McNabb pass incomplete intended for Reggie Brown (defended by Terence Newman),2.790,2.080
2,3:19,3,4,DAL 40,7,7,Donovan McNabb pass incomplete intended for Reno Mahe (defended by Aaron Glenn),2.080,0.590
2,3:19,4,4,DAL 40,7,7,"Penalty on Keith Adams: False Start, 5 yards (no play)",0.590,0.270
2,3:14,4,9,DAL 45,7,7,Reggie Hodges punts 22 yards,0.270,-0.480
2,3:03,1,10,DAL 23,7,7,"Drew Bledsoe pass incomplete intended for Terry Glenn (defended by Lito Sheppard). Penalty on Lito Sheppard: Illegal Contact, 5 yards (no play)",0.480,0.810
2,2:59,1,10,DAL 28,7,7,Drew Bledsoe pass incomplete intended for Marion Barber is intercepted by Lito Sheppard at DAL-24 and returned for 5 yards,0.810,-4.310
2,2:51,1,10,DAL 19,7,7,Brian Westbrook right guard for 7 yards (tackle by Terence Newman),4.310,4.920
2,2:12,2,3,DAL 12,7,7,Lamar Gordon right guard for 6 yards (tackle by Bradie James),4.920,5.830
2,2:00,1,6,DAL 6,7,7,"Brian Westbrook left end for 2 yards (tackle by DeMarcus Ware). Penalty on DeMarcus Ware: Face Mask (15 Yards), 2 yards",5.830,6.740
2,1:53,1,2,DAL 2,7,13,"Donovan McNabb right end for 2 yards, touchdown",6.740,7.000
2,,,,DAL 2,7,14,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,7,14,"Jose Cortez kicks off 63 yards, returned by Tyson Thompson for 27 yards (tackle by Michael Lewis)",0.000,-1.200
2,1:41,1,10,DAL 34,7,14,Drew Bledsoe sacked by Trent Cole for -2 yards,1.200,0.390
2,1:11,2,12,DAL 32,7,14,Marion Barber up the middle for no gain (tackle by Jeremiah Trotter),0.390,-0.300
2,1:03,,,,7,14,Timeout #1 by Philadelphia Eagles,0.000,-0.300
2,1:03,3,12,DAL 32,7,14,Drew Bledsoe left tackle for 5 yards (tackle by Sam Rayburn),-0.300,-0.910
2,0:55,,,,7,14,Timeout #2 by Philadelphia Eagles,0.000,-0.910
2,0:54,4,7,DAL 37,7,14,"Mat McBriar punts 40 yards, returned by Brian Westbrook for 22 yards (tackle by Dat Nguyen). Penalty on Mark Simoneau: Illegal Block Above the , 10 yards",-0.910,0.320
2,0:40,1,10,PHI 13,7,14,Reno Mahe up the middle for 7 yards (tackle by Marcus Spears),-0.320,0.220
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,7,14,"Jose Cortez kicks off 55 yards, returned by Tyson Thompson for 19 yards (tackle by Matt Ware)",0.000,-1.200
3,14:55,1,10,DAL 34,7,14,Julius Jones left tackle for 4 yards (tackle by Jeremiah Trotter),1.200,1.200
3,14:20,2,6,DAL 38,7,14,Drew Bledsoe pass complete to Lousaka Polite for 3 yards (tackle by Lito Sheppard and Dhani Jones),1.200,0.890
3,13:39,3,3,DAL 41,7,14,"Drew Bledsoe pass complete to Keyshawn Johnson for 4 yards (tackle by Brian Dawkins). Penalty on Jevon Kearse: Defensive Offside, 5 yards (no play)",0.890,1.990
3,13:18,1,10,DAL 46,7,14,Julius Jones right end for 2 yards (tackle by Brian Dawkins),1.990,1.720
3,12:38,2,8,DAL 48,7,14,Drew Bledsoe sacked by Trent Cole for -11 yards,1.720,-0.430
3,12:03,3,19,DAL 37,7,14,Marion Barber up the middle for 2 yards (tackle by Matt Ware),-0.430,-0.780
3,11:32,4,17,DAL 39,7,14,"Mat McBriar punts 45 yards, returned by Reno Mahe for 9 yards (tackle by Nate Jones)",-0.780,-0.610
3,11:21,1,10,PHI 25,7,14,Donovan McNabb pass complete to Reggie Brown for 4 yards (tackle by Terence Newman),0.610,0.600
3,10:42,2,6,PHI 29,7,14,Donovan McNabb pass complete to Josh Parry for 13 yards (tackle by Terence Newman),0.600,1.730
3,10:14,1,10,PHI 42,7,14,Lamar Gordon left guard for 5 yards (tackle by La'Roi Glover),1.730,1.860
3,9:38,2,5,PHI 47,7,14,Brian Westbrook left end for 18 yards (tackle by Aaron Glenn),1.860,3.250
3,9:05,1,10,DAL 35,7,14,Donovan McNabb pass complete to L.J. Smith for 5 yards (tackle by Roy Williams),3.250,3.380
3,8:24,2,5,DAL 30,7,14,Donovan McNabb pass incomplete intended for Reggie Brown (defended by Terence Newman),3.380,2.680
3,8:15,3,5,DAL 30,7,14,Donovan McNabb pass incomplete intended for Reggie Brown (defended by Aaron Glenn),2.680,1.450
3,8:09,4,5,DAL 30,7,17,David Akers 48 yard field goal good,1.450,3.000
3,,,,PHI 30,7,17,"Jose Cortez kicks off 63 yards, returned by Tyson Thompson for 23 yards (tackle by Matt Ware)",0.000,-0.940
3,8:00,1,10,DAL 30,7,17,Drew Bledsoe pass complete to Dan Campbell for 18 yards (tackle by Sheldon Brown),0.940,2.130
3,7:23,1,10,DAL 48,7,17,Julius Jones right end for 1 yard (tackle by Sam Rayburn and Brian Dawkins),2.130,1.720
3,6:45,2,9,DAL 49,7,17,Drew Bledsoe pass complete to Jason Witten for 6 yards (tackle by Michael Lewis),1.720,1.820
3,6:03,3,3,PHI 45,7,17,Drew Bledsoe pass incomplete intended for Keyshawn Johnson (defended by Lito Sheppard),1.820,0.270
3,5:57,4,3,PHI 45,7,17,"Mat McBriar punts 29 yards, fair catch by Reno Mahe",0.270,0.140
3,5:50,1,10,PHI 16,7,17,"Donovan McNabb pass incomplete intended for Brian Westbrook. Penalty on Terence Newman: Illegal Use of Hands, 5 yards (no play)",-0.140,0.340
3,5:46,1,10,PHI 21,7,17,Donovan McNabb pass complete to L.J. Smith for 5 yards (tackle by Terence Newman),0.340,0.480
3,5:25,2,5,PHI 26,7,17,Lamar Gordon right guard for 4 yards (tackle by Kenyon Coleman),0.480,0.300
3,4:44,3,1,PHI 30,7,17,Lamar Gordon right end for 10 yards (tackle by Roy Williams),0.300,1.600
3,4:24,1,10,PHI 40,7,17,"Penalty on Jon Runyan: False Start, 5 yards (no play)",1.600,1.270
3,4:03,1,15,PHI 35,7,17,Donovan McNabb pass complete to Chad Lewis for 17 yards (tackle by Scott Shanle),1.270,2.390
3,3:19,1,10,DAL 48,7,17,Donovan McNabb pass incomplete intended for Reno Mahe,2.390,1.850
3,3:16,2,10,DAL 48,7,17,Brian Westbrook right end for 7 yards (tackle by Scott Shanle),1.850,2.080
3,2:36,3,3,DAL 41,7,17,Donovan McNabb pass incomplete intended for Billy McMullen (defended by Terence Newman),2.080,0.530
3,2:28,4,3,DAL 41,7,17,Reggie Hodges punts 37 yards,0.530,0.380
3,2:19,1,10,DAL 4,7,17,Julius Jones up the middle for 1 yard (tackle by Hollis Thomas),-0.380,-0.710
3,1:40,2,9,DAL 5,7,17,Drew Bledsoe pass complete to Keyshawn Johnson for 17 yards (tackle by Sheldon Brown),-0.710,0.410
3,0:58,1,10,DAL 22,7,17,Drew Bledsoe pass incomplete intended for Jason Witten (defended by Brian Dawkins),0.410,-0.130
3,0:51,2,10,DAL 22,7,17,Drew Bledsoe pass complete to Keyshawn Johnson for 8 yards (tackle by Roderick Hood),-0.130,0.230
3,0:22,3,2,DAL 30,7,17,"Drew Bledsoe up the middle for 1 yard (tackle by Darwin Walker and Sam Rayburn). Penalty on Roderick Hood: Defensive Holding, 5 yards",0.230,1.330
3,0:03,1,10,DAL 36,7,17,Julius Jones for -1 yards (tackle by Jeremiah Trotter),1.330,0.660
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,11,DAL 35,7,17,Drew Bledsoe pass complete to Julius Jones for 3 yards (tackle by Jeremiah Trotter),0.660,0.370
4,14:15,3,8,DAL 38,7,17,Drew Bledsoe pass incomplete intended for Keyshawn Johnson (defended by Sheldon Brown),0.370,-0.850
4,14:10,4,8,DAL 38,7,17,"Mat McBriar punts 56 yards, returned by Reno Mahe for 24 yards (tackle by Nate Jones)",-0.850,-0.940
4,13:58,1,10,PHI 30,7,17,Donovan McNabb pass complete to Greg Lewis for 18 yards (tackle by Aaron Glenn),0.940,2.130
4,13:25,1,10,PHI 48,7,17,Brian Westbrook right end for 3 yards (tackle by Kevin Burnett),2.130,1.990
4,12:46,2,7,DAL 49,7,17,Donovan McNabb pass incomplete intended for Brian Westbrook,1.990,1.290
4,12:41,3,7,DAL 49,7,17,Donovan McNabb left end for 8 yards (tackle by Scott Shanle),1.290,2.850
4,12:12,1,10,DAL 41,7,17,"Donovan McNabb pass incomplete intended for Greg Lewis (defended by Aaron Glenn). Penalty on Keith Davis: Unnecessary Roughness, 15 yards",2.850,3.840
4,12:05,1,10,DAL 26,7,17,Lamar Gordon left guard for 5 yards (tackle by Marcus Spears),3.840,3.970
4,11:32,2,5,DAL 21,7,17,"Lamar Gordon for 3 yards (tackle by Dat Nguyen). Penalty on Jason Ferguson: Face Mask (15 Yards), 9 yards",3.970,5.140
4,11:14,1,9,DAL 9,7,17,Donovan McNabb sacked by Bradie James for -1 yards,5.140,4.190
4,10:38,2,10,DAL 10,7,17,Brian Westbrook right end for 5 yards (tackle by Kevin Burnett),4.190,4.260
4,9:57,3,5,DAL 5,7,17,Donovan McNabb pass complete to Brian Westbrook for 3 yards (tackle by Jason Ferguson),4.260,3.250
4,9:13,4,2,DAL 2,7,20,David Akers 20 yard field goal good,3.250,3.000
4,,,,PHI 30,7,20,"Jose Cortez kicks off 60 yards, returned by Tyson Thompson for 23 yards (tackle by Zeke Moreno)",0.000,-1.140
4,9:05,1,10,DAL 33,7,20,Drew Bledsoe pass incomplete intended for Terry Glenn,1.140,0.590
4,8:58,2,10,DAL 33,7,20,Marion Barber up the middle for 5 yards (tackle by Quintin Mikell),0.590,0.560
4,8:16,3,5,DAL 38,7,20,Drew Bledsoe pass incomplete intended for Jason Witten (defended by Matt Ware),0.560,-0.850
4,8:11,4,5,DAL 38,7,20,"Mat McBriar punts 62 yards, touchback. Penalty on Trent Cole: Offensive Holding, 10 yards",-0.850,0.380
4,8:02,1,10,PHI 10,7,20,Lamar Gordon left guard for 3 yards (tackle by La'Roi Glover),-0.380,-0.560
4,7:22,2,7,PHI 13,7,20,Donovan McNabb pass complete to Reggie Brown for 2 yards (tackle by Bradie James),-0.560,-0.840
4,6:37,,,,7,20,Timeout #1 by Philadelphia Eagles,0.000,-0.840
4,6:37,3,5,PHI 15,7,20,Donovan McNabb pass complete to Greg Lewis for 15 yards (tackle by Jacques Reeves and Keith Davis),-0.840,0.940
4,5:57,1,10,PHI 30,7,20,Brian Westbrook right tackle for 3 yards (tackle by Marcus Spears),0.940,0.800
4,5:17,2,7,PHI 33,7,20,Brian Westbrook right end for 5 yards (tackle by Bradie James),0.800,0.760
4,4:37,3,2,PHI 38,7,20,Brian Westbrook right end for 1 yard (tackle by La'Roi Glover),0.760,-0.780
4,3:51,4,1,PHI 39,7,20,"Reggie Hodges punts 33 yards, fair catch by Peerless Price",-0.780,-0.810
4,3:44,1,10,DAL 28,7,20,Drew Bledsoe pass complete to Keyshawn Johnson for 15 yards (tackle by Jeremiah Trotter),0.810,1.800
4,3:22,1,10,DAL 43,7,20,Drew Bledsoe pass complete to Terry Glenn for 11 yards (tackle by Lito Sheppard),1.800,2.520
4,3:17,1,10,PHI 46,7,20,Marion Barber left guard for 26 yards (tackle by Roderick Hood),2.520,4.240
4,3:08,1,10,PHI 20,13,20,"Drew Bledsoe pass complete to Terry Glenn for 20 yards, touchdown",4.240,7.000
4,,,,PHI 2,14,20,Shaun Suisham kicks extra point good,0.000,0.000
4,,,,DAL 30,14,20,"Shaun Suisham kicks off 60 yards, returned by Roderick Hood for 25 yards (tackle by Ryan Fowler)",0.000,1.270
4,2:58,1,10,PHI 35,14,20,Lamar Gordon up the middle for 3 yards (tackle by DeMarcus Ware),1.270,1.130
4,2:53,,,,14,20,Timeout #1 by Dallas Cowboys,0.000,1.130
4,2:53,2,7,PHI 38,20,20,"Donovan McNabb pass incomplete intended for Reggie Brown is intercepted by Roy Williams at PHI-46 and returned for 46 yards, touchdown",1.130,-7.000
4,,,,PHI 2,21,20,Shaun Suisham kicks extra point good,0.000,0.000
4,,,,DAL 30,21,20,"Shaun Suisham kicks off 68 yards, returned by Roderick Hood for 28 yards (tackle by Nate Jones)",0.000,0.940
4,2:37,1,10,PHI 30,21,20,Donovan McNabb pass incomplete intended for Brian Westbrook (defended by Roy Williams),0.940,0.390
4,2:32,2,10,PHI 30,21,20,"Penalty on Jon Runyan: False Start, 5 yards (no play)",0.390,-0.280
4,2:32,2,15,PHI 25,21,20,Donovan McNabb pass incomplete intended for Greg Lewis (defended by Jacques Reeves),-0.280,-0.960
4,2:27,3,15,PHI 25,21,20,"Donovan McNabb sacked by Greg Ellis for -7 yards. Donovan McNabb fumbles (forced by Greg Ellis), recovered by Jon Runyan at PHI-21",-0.960,-1.960
4,1:53,4,19,PHI 21,21,20,Reggie Hodges punts 51 yards,-1.960,-0.810
4,1:44,1,10,DAL 28,21,20,Marion Barber for no gain (tackle by Jeremiah Trotter),0.810,0.260
4,1:44,,,,21,20,Timeout #2 by Philadelphia Eagles,0.000,0.260
4,1:44,2,10,DAL 28,21,20,Marion Barber left tackle for 3 yards (tackle by Sam Rayburn),0.260,-0.030
4,1:39,,,,21,20,Timeout #3 by Philadelphia Eagles,0.000,-0.030
4,1:39,3,7,DAL 31,21,20,"Marion Barber up the middle for 5 yards (tackle by Brian Dawkins). Marion Barber fumbles (forced by Brian Dawkins), recovered by Marion Barber at DAL-36",-0.030,-0.980
4,0:49,4,2,DAL 36,21,20,"Mat McBriar punts 52 yards, returned by Brian Westbrook for 23 yards (tackle by Ryan Fowler)",-0.980,-1.270
4,0:45,1,10,PHI 35,21,20,Mike McMahon pass complete to Greg Lewis for 9 yards (tackle by Aaron Glenn),1.270,1.940
4,0:45,2,1,PHI 44,21,20,Mike McMahon spiked the ball,1.940,1.220
4,0:45,3,1,PHI 44,21,20,Mike McMahon pass complete to Billy McMullen for 5 yards (tackle by Aaron Glenn),1.220,2.190
4,0:24,1,10,PHI 49,21,20,Mike McMahon pass incomplete intended for Reggie Brown (defended by Jacques Reeves),2.190,1.650
4,0:17,2,10,PHI 49,21,20,Mike McMahon for 9 yards (tackle by Jacques Reeves),1.650,2.150
4,0:08,3,1,DAL 42,21,20,Mike McMahon pass incomplete intended for Reggie Brown,2.150,0.460
4,0:04,,,,21,20,Timeout #2 by Dallas Cowboys,0.000,0.460
4,0:04,4,1,DAL 42,21,20,David Akers 60 yard field goal no good,0.460,2.190
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
