#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,JAX 10,3,0:59,3,Punt
2,1,12:52,JAX 30,6,3:07,15,Punt
3,1,8:53,JAX 30,3,0:58,2,Punt
4,1,3:52,JAX 22,4,1:58,22,Interception
5,2,11:07,JAX 26,5,2:27,19,Punt
6,2,5:45,BAL 37,8,3:50,37,Touchdown
7,3,10:21,JAX 22,11,5:22,78,Touchdown
8,3,3:22,JAX 25,7,3:33,31,Punt
9,4,11:53,JAX 19,4,2:52,7,Punt
10,4,9:01,BAL 39,4,1:34,8,Field Goal
11,4,5:17,BAL 31,3,1:09,0,Interception
12,4,3:17,BAL 29,4,0:18,-5,Blocked FG
13,4,1:02,JAX 25,3,0:47,-11,Interception
