#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:01,BAL 48,3,1:09,-14,Punt
2,1,9:45,BAL 6,3,0:52,8,Punt
3,1,7:55,BAL 25,8,4:03,75,Touchdown
4,1,1:54,BAL 29,10,5:47,46,Field Goal
5,2,8:40,BAL 8,4,2:55,17,Punt
6,2,1:55,BAL 25,8,1:55,51,Field Goal
7,3,15:00,BAL 25,9,4:39,56,Field Goal
8,3,4:59,BAL 25,3,1:37,-3,Punt
9,4,14:49,BAL 20,5,2:56,14,Punt
10,4,7:27,BAL 25,4,2:10,16,Interception
11,4,4:08,BAL 29,2,0:51,1,Interception
12,4,2:59,BAL 43,8,1:57,22,Field Goal
13,4,0:15,JAX 39,1,0:15,-1,End of Game
