#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TEN 28,3,1:38,1,Punt
2,1,10:26,TEN 29,5,2:08,14,Punt
3,1,5:51,TEN 38,3,0:54,4,Punt
4,1,0:47,TEN 20,6,2:40,39,Fumble
5,2,9:56,TEN 31,1,0:13,0,Fumble
6,2,8:59,TEN 20,3,1:05,17,Interception
7,2,6:20,TEN 36,3,1:38,2,Punt
8,2,1:53,TEN 20,3,0:37,8,Punt
9,2,0:12,TEN 42,1,0:12,-1,End of Half
10,3,10:13,TEN 35,6,2:20,26,Downs
11,3,0:11,TEN 27,3,0:53,11,Interception
12,4,11:35,TEN 6,8,4:39,58,Fumble
13,4,4:04,TEN 6,4,1:28,-4,Punt
14,4,0:35,TEN 40,1,0:35,-1,End of Game
