Player,Pos
Tom Brady,QB
Sammy Morris,RB
Sam Aiken,WR
Julian Edelman,WR
Wes Welker,WR
Randy Moss,WR
Sebastian Vollmer,LT
Logan Mankins,LG
Dan Koppen,C
Steve Neal,RG
Nick Kaczur,RT
Ty Warren,LDE
Vince Wilfork,DT
Jarvis Green,RDE
Pierre Woods,OLB
Derrick Burgess,OLB
Jerod Mayo,ILB
Gary Guyton,ILB
Darius Butler,LCB
Jonathan Wilhite,RCB
Brandon Meriweather,SS
Brandon McGowan,FS
