Player,Pos
Matt Ryan,QB
Michael Turner,RB
Justin Peelle,FB
Roddy White,WR
Michael Jenkins,WR
Tony Gonzalez,TE
Sam Baker,LT
Justin Blalock,LG
Todd McClure,C
Harvey Dahl,RG
Tyson Clabo,RT
Jamaal Anderson,LDE
Jonathan Babineaux,UT
Peria Jerry,NT
John Abraham,RDE
Stephen Nicholas,SLB
Curtis Lofton,MLB
Mike Peterson,WLB
Chris Houston,CB
Brian Williams,CB
Erik Coleman,SS
Thomas DeCoud,FS
