Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
1,8:27,2,19,ATL 40,3,0,Matt Ryan pass complete short left to Tony Gonzalez for 12 yards (tackle by Na'il Diggs),0.430,1.360
1,7:42,3,7,CAR 48,3,0,Matt Ryan pass incomplete short middle intended for Roddy White (defended by Thomas Davis),1.360,0.070
,,,,,,,"CAR challenged the pass completion ruling, and the original play was overturned.",,
1,7:40,4,7,CAR 48,3,0,"Michael Koenen punts 37 yards, fair catch by Captain Munnerlyn. Penalty on Sherrod Martin: Unnecessary Roughness, 6 yards",0.070,0.380
1,7:32,1,10,CAR 5,3,0,Jonathan Stewart right tackle for 1 yard (tackle by Curtis Lofton),-0.380,-0.710
1,6:53,2,9,CAR 6,3,0,Jake Delhomme pass incomplete short left intended for Steve Smith,-0.710,-1.300
1,6:48,3,9,CAR 6,3,0,Jake Delhomme pass incomplete deep middle intended for Steve Smith,-1.300,-2.490
1,6:42,4,9,CAR 6,3,0,Jason Baker punts 51 yards,-2.490,-1.800
1,6:34,1,10,ATL 43,3,0,Michael Turner left end for 7 yards (tackle by Charles Godfrey),1.800,2.200
1,5:55,2,3,,3,0,Michael Turner left tackle for 9 yards (tackle by Charles Godfrey),2.200,2.850
1,5:20,1,10,CAR 41,3,0,"Matt Ryan pass complete short right to Roddy White for 10 yards (tackle by Chris Gamble). Penalty on Justin Blalock: Ineligible Downfield Pas, 5 yards (no play)",2.850,2.520
1,4:45,1,15,CAR 46,3,0,Matt Ryan pass incomplete short right intended for Roddy White,2.520,1.630
1,4:41,2,15,CAR 46,3,0,Jason Snelling middle for 5 yards (tackle by Jon Beason),1.630,1.620
1,4:03,3,10,CAR 41,3,0,"Penalty on Tony Gonzalez: False Start, 5 yards (no play)",1.620,0.960
1,3:50,3,15,CAR 46,3,0,Matt Ryan pass incomplete short middle intended for Marty Booker is intercepted by Richard Marshall at CAR-33 and returned for 13 yards,0.960,-1.990
1,3:41,1,10,CAR 46,3,0,"Penalty on Thomas Johnson: Neutral Zone Infraction, 5 yards (no play)",1.990,2.720
1,3:41,1,5,ATL 49,3,0,DeAngelo Williams middle for 12 yards (tackle by Erik Coleman),2.720,3.120
1,3:05,1,10,ATL 37,3,0,Jake Delhomme sacked by Stephen Nicholas for -12 yards,3.120,0.950
1,2:31,2,22,ATL 49,3,0,DeAngelo Williams middle for 6 yards (tackle by John Abraham),0.950,1.090
1,1:50,3,16,ATL 43,3,0,Jake Delhomme pass incomplete short left intended for Steve Smith,1.090,0.400
1,1:46,4,16,ATL 43,3,0,Jason Baker punts no gain,0.400,-2.060
1,1:39,1,10,ATL 47,3,0,Matt Ryan pass complete deep left to Michael Jenkins for 24 yards (tackle by Charles Godfrey),2.060,3.640
1,0:58,1,10,CAR 29,3,0,"Michael Turner middle for no gain (tackle by Thomas Davis). Penalty on Louis Leonard: Defensive Offside, 5 yards (no play)",3.640,4.370
1,0:43,1,5,CAR 24,3,6,"Matt Ryan pass complete deep middle to Tony Gonzalez for 24 yards, touchdown",4.370,7.000
1,,,,CAR 2,3,7,Jason Elam kicks extra point good,0.000,0.000
1,,,,ATL 30,3,7,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
1,0:37,1,10,CAR 20,3,7,DeAngelo Williams left tackle for 16 yards (tackle by Stephen Nicholas),0.280,1.330
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CAR 36,3,7,DeAngelo Williams middle for 4 yards (tackle by Chauncey Davis and Curtis Lofton),1.330,1.330
2,14:22,2,6,CAR 40,3,7,Jake Delhomme pass complete deep middle to Steve Smith for 28 yards (tackle by Thomas DeCoud),1.330,3.450
2,13:40,1,10,ATL 32,3,7,Jonathan Stewart left end for 1 yard (tackle by Curtis Lofton),3.450,3.040
2,13:02,2,9,ATL 31,3,7,Jonathan Stewart right end for 28 yards (tackle by Erik Coleman),3.040,6.510
2,12:31,1,3,ATL 3,9,7,"DeAngelo Williams left end for 3 yards, touchdown",6.510,7.000
2,,,,ATL 2,10,7,John Kasay kicks extra point good,0.000,0.000
2,,,,CAR 30,10,7,"Rhys Lloyd kicks off 70 yards, touchback",0.000,0.280
2,12:25,1,10,ATL 20,10,7,Michael Turner left tackle for 2 yards (tackle by Louis Leonard and Ra'Shon Harris),0.280,0.000
2,11:45,2,8,ATL 22,10,7,Michael Turner right end for 6 yards (tackle by Thomas Davis),0.000,0.100
2,11:06,3,2,ATL 28,10,7,Matt Ryan pass complete short right to Tony Gonzalez for 3 yards,0.100,1.000
2,10:40,1,10,ATL 31,10,7,Michael Turner right end for 4 yards (tackle by James Anderson),1.000,1.000
2,10:03,2,6,ATL 35,10,7,"Matt Ryan pass incomplete short middle intended for Justin Peelle. Penalty on Michael Jenkins: Illegal Shift, 5 yards (no play)",1.000,0.320
2,9:59,2,11,ATL 30,10,7,Matt Ryan pass complete short right to Roddy White for 7 yards (tackle by Chris Gamble and Tyler Brayton),0.320,0.560
2,9:27,3,4,ATL 37,10,7,Matt Ryan pass complete deep left to Marty Booker for 27 yards (tackle by Captain Munnerlyn),0.560,3.180
2,8:47,1,10,CAR 36,10,7,Michael Turner right tackle for 3 yards (tackle by Chris Gamble and James Anderson),3.180,3.040
2,8:05,2,7,CAR 33,10,7,Michael Turner middle for -4 yards (tackle by Damione Lewis),3.040,1.820
2,7:29,3,11,CAR 37,10,7,Matt Ryan pass complete short left to Marty Booker for 15 yards (tackle by Thomas Davis),1.820,4.110
2,6:52,1,10,CAR 22,10,7,Matt Ryan pass incomplete short right intended for Roddy White,4.110,3.560
2,6:47,2,10,CAR 22,10,7,Michael Turner left tackle for 3 yards (tackle by Thomas Davis),3.560,3.260
2,6:09,3,7,CAR 19,10,7,Matt Ryan pass complete short right to Tony Gonzalez for 9 yards (tackle by Charles Godfrey),3.260,4.910
,,,,,,,"ATL challenged the incomplete pass ruling, and the original play was overturned.",,
2,5:54,1,10,CAR 10,10,7,Michael Turner middle for no gain (tackle by James Anderson),4.910,4.190
2,5:16,2,10,CAR 10,10,13,"Matt Ryan pass complete short middle to Jason Snelling for 10 yards, touchdown",4.190,7.000
2,,,,CAR 2,10,14,Jason Elam kicks extra point good,0.000,0.000
2,,,,ATL 30,10,14,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
2,5:10,1,10,CAR 20,10,14,Jake Delhomme pass complete deep middle to Steve Smith for 18 yards (tackle by Chris Houston),0.280,1.470
2,4:32,1,10,CAR 38,10,14,Jonathan Stewart middle for 12 yards (tackle by Thomas DeCoud),1.470,2.260
2,4:01,1,10,,10,14,Jake Delhomme pass complete short right to Jeff King for 6 yards (tackle by Mike Peterson),2.260,2.520
2,3:21,2,4,ATL 44,10,14,Jake Delhomme pass complete short right to Steve Smith for 12 yards (tackle by Thomas DeCoud),2.520,3.450
2,2:58,1,10,ATL 32,10,14,Jonathan Stewart middle for 4 yards (tackle by Jonathan Babineaux),3.450,3.440
2,2:19,2,6,ATL 28,10,14,DeAngelo Williams left end for -4 yards (tackle by Erik Coleman),3.440,2.210
2,2:00,3,10,ATL 32,10,14,Jake Delhomme pass incomplete short left intended for Muhsin Muhammad (defended by Mike Peterson),2.210,1.240
2,1:54,4,10,ATL 32,13,14,John Kasay 50 yard field goal good,1.240,3.000
2,,,,CAR 30,13,14,"Rhys Lloyd kicks off 67 yards, returned by Eric Weems for 41 yards (tackle by Richard Marshall)",0.000,1.860
2,1:41,1,10,ATL 44,13,14,Jason Snelling middle for 20 yards (tackle by Quinton Teal),1.860,3.180
2,1:11,1,10,CAR 36,13,14,Jason Snelling left end for 8 yards (tackle by Captain Munnerlyn),3.180,3.720
2,1:04,,,,13,14,Timeout #1 by Atlanta Falcons,0.000,3.720
2,1:04,2,2,CAR 28,13,14,Matt Ryan pass complete short left to Brian Finneran for 6 yards (tackle by Captain Munnerlyn),3.720,4.110
2,0:58,1,10,CAR 22,13,14,Matt Ryan pass complete short right to Tony Gonzalez for 15 yards (tackle by Thomas Davis). Penalty on Thomas Davis: Defensive Pass Interfere (Declined),4.110,5.600
2,0:53,1,7,CAR 7,13,20,"Matt Ryan pass complete short right to Roddy White for 7 yards, touchdown",5.600,7.000
2,,,,CAR 2,13,21,Jason Elam kicks extra point good,0.000,0.000
2,,,,ATL 30,13,21,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
2,0:50,1,10,CAR 20,13,21,Jake Delhomme pass incomplete short right intended for Steve Smith,0.280,-0.270
2,0:45,2,10,CAR 20,13,21,DeAngelo Williams left end for 12 yards (tackle by Thomas DeCoud and Chris Houston),-0.270,1.070
2,0:19,1,10,CAR 32,13,21,Jake Delhomme pass complete short left to Kenny Moore for 6 yards,1.070,1.340
2,0:17,2,4,CAR 38,13,21,Jake Delhomme pass incomplete deep left intended for Steve Smith (defended by Thomas DeCoud),1.340,0.630
2,0:12,3,4,CAR 38,13,21,DeAngelo Williams middle for 14 yards (tackle by Mike Peterson),0.630,2.390
2,0:02,,,,13,21,Timeout #2 by Carolina Panthers,0.000,2.390
2,0:02,1,10,ATL 48,13,21,Jake Delhomme pass incomplete deep left intended for Steve Smith (defended by Brian Finneran),2.390,1.850
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 30,13,21,"Rhys Lloyd kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,ATL 20,13,21,Michael Turner left tackle for 4 yards (tackle by Jon Beason),0.280,0.270
3,14:23,2,6,ATL 24,13,21,Michael Turner middle for 2 yards (tackle by Julius Peppers),0.270,-0.160
3,13:46,3,4,ATL 26,13,21,Matt Ryan pass complete short right to Roddy White for 17 yards (tackle by Charles Godfrey),-0.160,1.800
3,13:10,1,10,ATL 43,13,21,Matt Ryan pass complete short middle to Michael Turner for 5 yards (tackle by Jon Beason),1.800,1.930
3,12:32,2,5,ATL 48,13,21,Michael Turner left end for 16 yards (tackle by Charles Godfrey),1.930,3.180
3,12:10,1,10,CAR 36,13,21,Jason Snelling middle for 1 yard (tackle by Jon Beason and Thomas Davis),3.180,2.770
3,11:32,2,9,CAR 35,13,21,Matt Ryan pass complete short right to Roddy White for 6 yards (tackle by Chris Gamble),2.770,2.870
3,11:00,3,3,CAR 29,13,21,Matt Ryan pass complete short left to Tony Gonzalez for 5 yards (tackle by Jon Beason). Penalty on Captain Munnerlyn: Illegal Use of Hands (Declined),2.870,3.970
3,10:36,1,10,CAR 24,13,21,Michael Turner right end for no gain (tackle by Thomas Davis and James Anderson),3.970,3.430
3,9:56,2,10,CAR 24,13,21,Matt Ryan pass complete short left to Michael Jenkins for 7 yards (tackle by Thomas Davis),3.430,3.750
3,9:20,3,3,CAR 17,13,21,Matt Ryan pass complete short right to Michael Jenkins for 2 yards (tackle by Captain Munnerlyn),3.750,2.590
3,8:56,4,1,CAR 15,13,21,Matt Ryan middle for 2 yards (tackle by Julius Peppers),2.590,4.710
3,8:15,1,10,CAR 13,13,21,"Michael Turner middle for 3 yards (tackle by Charles Godfrey). Michael Turner fumbles (forced by Charles Godfrey), recovered by Quinton Teal at CAR-8",4.710,0.380
3,8:06,1,10,CAR 8,13,21,DeAngelo Williams middle for 4 yards (tackle by Mike Peterson),-0.380,-0.490
3,7:26,2,6,CAR 12,13,21,DeAngelo Williams left tackle for 3 yards (tackle by Mike Peterson),-0.490,-0.600
3,6:48,3,3,CAR 15,13,21,Jake Delhomme pass complete short right to Muhsin Muhammad for 8 yards (tackle by Brian Williams),-0.600,0.480
3,6:15,1,10,CAR 23,13,21,Jonathan Stewart middle for 3 yards (tackle by Mike Peterson),0.480,0.340
3,5:41,2,7,CAR 26,13,21,Jake Delhomme pass incomplete short right intended for Jeff King,0.340,-0.360
,,,,,,,"ATL challenged the pass completion ruling, and the original play was overturned.",,
3,5:37,3,7,CAR 26,13,21,Jake Delhomme pass complete short left to Dante Rosario for 9 yards (tackle by Erik Coleman and John Abraham),-0.360,1.270
3,5:03,1,10,CAR 35,13,21,Jake Delhomme pass complete short left to Jonathan Stewart for 5 yards (tackle by Curtis Lofton and Stephen Nicholas),1.270,1.400
3,4:24,2,5,CAR 40,13,21,"DeAngelo Williams middle for 4 yards (tackle by Mike Peterson). DeAngelo Williams fumbles (forced by Mike Peterson), recovered by Thomas DeCoud at CAR-47",1.400,-2.460
3,4:15,1,10,CAR 47,13,21,Matt Ryan pass complete short left to Tony Gonzalez for 3 yards (tackle by Charles Godfrey),2.460,2.320
3,3:36,2,7,CAR 44,13,21,Michael Turner right tackle for 14 yards (tackle by Chris Gamble),2.320,3.580
3,2:51,1,10,CAR 30,13,21,Michael Turner middle for 4 yards (tackle by James Anderson),3.580,3.570
3,2:17,2,6,CAR 26,13,21,Michael Turner left end for 5 yards (tackle by James Anderson),3.570,3.530
3,1:38,3,1,CAR 21,13,21,Jason Snelling left tackle for no gain (tackle by Thomas Davis),3.530,2.210
3,1:13,4,1,CAR 21,13,21,Matt Ryan middle for 1 yard (tackle by Damione Lewis),2.210,4.240
3,0:42,1,10,CAR 20,13,21,Matt Ryan pass complete short right to Roddy White for 8 yards (tackle by Thomas Davis),4.240,5.040
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,CAR 12,13,21,Michael Turner middle for 2 yards (tackle by Charles Johnson and Thomas Davis),5.040,4.910
4,14:21,1,10,CAR 10,13,21,Michael Turner middle for 2 yards (tackle by Everette Brown),4.910,4.570
4,13:46,2,8,CAR 8,13,21,Jason Snelling middle for 3 yards (tackle by Louis Leonard),4.570,4.260
4,13:11,3,5,CAR 5,13,21,"Matt Ryan pass incomplete short middle intended for Tony Gonzalez. Penalty on Richard Marshall: Defensive Pass Interfere, 4 yards (no play)",4.260,6.970
4,13:06,1,1,CAR 1,13,21,Michael Turner middle for no gain (tackle by Louis Leonard),6.970,5.910
4,12:27,2,1,CAR 1,13,27,"Michael Turner middle for 1 yard, touchdown",5.910,7.000
4,,,,CAR 2,13,28,Jason Elam kicks extra point good,0.000,0.000
4,,,,ATL 30,13,28,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
4,12:23,1,10,CAR 20,13,28,DeAngelo Williams middle for no gain (tackle by Stephen Nicholas and Kroy Biermann),0.280,-0.270
4,11:41,2,10,CAR 20,13,28,Jake Delhomme pass complete deep middle to Jeff King for 32 yards (tackle by Erik Coleman),-0.270,2.390
4,11:03,1,10,ATL 48,13,28,DeAngelo Williams middle for no gain (tackle by Mike Peterson and Erik Coleman),2.390,1.850
4,10:23,2,10,ATL 48,13,28,"DeAngelo Williams left tackle for 4 yards (tackle by Kroy Biermann). Penalty on Kroy Biermann: Defensive Offside, 5 yards (no play)",1.850,2.520
4,10:00,2,5,ATL 43,13,28,Jake Delhomme pass complete deep middle to Steve Smith for 20 yards (tackle by Curtis Lofton),2.520,4.040
4,9:24,1,10,ATL 23,13,28,"Jake Delhomme pass complete short right to Steve Smith for 10 yards (tackle by Brian Williams). Penalty on Steve Smith: Offensive Pass Interfere, 10 yards (no play)",4.040,3.380
4,9:07,1,20,ATL 33,13,28,Jake Delhomme pass incomplete short left intended for Tony Fiammetta,3.380,2.150
4,9:00,2,20,ATL 33,13,28,Jake Delhomme pass complete short left to Jonathan Stewart for 4 yards (tackle by Chris Houston),2.150,2.010
4,8:15,3,16,ATL 29,13,28,Jake Delhomme pass complete short right to DeAngelo Williams for 18 yards (tackle by Erik Coleman),2.010,4.840
4,7:36,1,10,ATL 11,13,28,Jonathan Stewart middle for no gain (tackle by John Abraham and Chris Houston),4.840,4.140
4,6:57,2,10,ATL 11,13,28,Jake Delhomme pass incomplete short middle intended for Muhsin Muhammad,4.140,3.130
4,6:53,3,10,ATL 11,19,28,"Jake Delhomme pass complete short middle to Dante Rosario for 11 yards, touchdown",3.130,7.000
,,,,,,,"ATL challenged the runner broke the plane ruling, and the play was upheld.",,
4,,,,ATL 2,20,28,John Kasay kicks extra point good,0.000,0.000
4,,,,CAR 30,20,28,"Rhys Lloyd kicks off 73 yards, returned by Eric Weems for 22 yards (tackle by James Anderson)",0.000,0.150
4,6:39,1,10,ATL 19,20,28,Michael Turner left tackle for 1 yard (tackle by Jon Beason),0.150,-0.200
4,5:59,2,9,ATL 20,20,28,Matt Ryan pass incomplete deep right intended for Roddy White,-0.200,-0.940
4,5:52,3,9,ATL 20,20,28,Matt Ryan pass incomplete deep middle intended for Michael Jenkins,-0.940,-2.030
4,5:46,4,9,ATL 20,20,28,"Michael Koenen punts 55 yards, returned by Captain Munnerlyn for 7 yards (tackle by Chris Owens)",-2.030,-1.070
4,5:35,1,10,CAR 32,20,28,Jake Delhomme pass complete short right to Dante Rosario for 11 yards (tackle by Mike Peterson and Brent Grimes),1.070,1.800
4,5:00,1,10,CAR 43,20,28,"Penalty on Jordan Gross: False Start, 5 yards (no play)",1.800,1.470
4,4:45,1,15,CAR 38,20,28,Jake Delhomme pass complete short left to Steve Smith for no gain,1.470,0.580
4,4:05,2,15,CAR 38,20,28,Jake Delhomme pass complete short right to DeAngelo Williams for 12 yards (tackle by Thomas DeCoud),0.580,1.490
4,3:32,3,3,,20,28,Jake Delhomme pass complete deep left to Steve Smith for 23 yards,1.490,3.780
4,3:26,1,10,ATL 27,20,28,"Penalty on Jeff Otah: False Start, 5 yards (no play)",3.780,3.450
4,3:26,1,15,ATL 32,20,28,"Jonathan Stewart middle for 15 yards (tackle by Erik Coleman). Jonathan Stewart fumbles (forced by Erik Coleman), recovered by Jonathan Stewart at ATL-17",3.450,4.440
4,3:00,1,10,ATL 17,20,28,Jake Delhomme pass incomplete short right intended for DeAngelo Williams,4.440,3.850
4,2:55,2,10,ATL 17,20,28,Jake Delhomme pass incomplete short right intended for DeAngelo Williams,3.850,3.070
4,2:48,3,10,ATL 17,20,28,Jake Delhomme pass incomplete short right intended for Dante Rosario,3.070,2.310
4,2:44,4,10,ATL 17,20,28,Jake Delhomme pass incomplete short left intended for Steve Smith is intercepted by Chris Houston at ATL-4 and returned for 4 yards,2.310,0.380
4,2:37,1,10,ATL 8,20,28,Michael Turner left tackle for 9 yards (tackle by Richard Marshall),-0.380,0.050
4,2:00,2,1,ATL 17,20,28,Michael Turner middle for 1 yard (tackle by Louis Leonard),0.050,0.040
4,1:54,,,,20,28,Timeout #1 by Carolina Panthers,0.000,0.040
4,1:54,1,10,ATL 18,20,28,Michael Turner middle for -1 yards (tackle by Tyler Brayton),0.040,-0.650
4,1:48,,,,20,28,Timeout #2 by Carolina Panthers,0.000,-0.650
4,1:48,2,11,ATL 17,20,28,Michael Turner right end for 9 yards (tackle by Quinton Teal),-0.650,-0.140
4,1:40,,,,20,28,Timeout #3 by Carolina Panthers,0.000,-0.140
4,1:40,3,2,ATL 26,20,28,Michael Turner left tackle for 1 yard (tackle by Quinton Teal),-0.140,-1.570
4,0:41,,,,20,28,Timeout #2 by Atlanta Falcons,0.000,-1.570
4,0:41,4,1,ATL 27,20,28,"Michael Koenen punts 57 yards, returned by Captain Munnerlyn for 10 yards (tackle by Brian Finneran)",-1.570,-0.670
4,0:30,1,10,CAR 26,20,28,Jake Delhomme pass complete short left to Muhsin Muhammad for 9 yards,0.670,1.350
4,0:24,2,1,CAR 35,20,28,Jake Delhomme pass complete short left to DeAngelo Williams for 2 yards (tackle by Chevis Jackson),1.350,1.400
4,0:18,1,10,CAR 37,20,28,Jake Delhomme pass complete short right to Muhsin Muhammad for 11 yards,1.400,2.130
4,0:13,1,10,CAR 48,20,28,Jake Delhomme pass complete short left to Dwayne Jarrett for 9 yards (tackle by Chevis Jackson),2.130,2.800
4,0:08,2,1,ATL 43,20,28,Jake Delhomme pass incomplete deep right intended for Muhsin Muhammad (defended by Brent Grimes),2.800,2.080
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
