Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
3,15:00,,,CIN 35,6,17,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,BAL 20,6,17,Ray Rice left guard for no gain (tackle by Rey Maualuga),0.280,-0.270
3,14:33,2,10,BAL 20,6,17,Joe Flacco pass incomplete short left intended for Jacoby Jones,-0.270,-0.960
3,14:28,3,10,BAL 20,6,17,Joe Flacco sacked by Chris Crocker for -9 yards,-0.960,-2.490
3,13:59,4,19,BAL 11,6,17,"Sam Koch punts 55 yards, returned by Brandon Tate for 7 yards (tackle by Anthony Levine)",-2.490,-1.660
3,13:46,1,10,CIN 41,6,17,Andy Dalton pass incomplete short right intended for Orson Charles,1.660,1.120
3,13:42,2,10,CIN 41,6,17,Andy Dalton pass incomplete short left intended for A.J. Green,1.120,0.430
3,13:38,3,10,CIN 41,6,17,Andy Dalton pass complete short middle to Andrew Hawkins for 14 yards (tackle by Matt Elam),0.430,2.590
3,13:12,1,10,BAL 45,6,17,Andy Dalton pass incomplete deep left intended for A.J. Green,2.590,2.040
3,13:04,2,10,BAL 45,6,17,BenJarvus Green-Ellis right guard for 3 yards (tackle by Terrence Cody and Jameel McClain),2.040,1.750
3,12:24,3,7,BAL 42,6,17,Andy Dalton pass incomplete short left intended for A.J. Green is intercepted by Lardarius Webb at BAL-34 and returned for 19 yards (tackle by Marvin Jones),1.750,-2.460
3,12:14,1,10,CIN 47,6,17,Joe Flacco pass complete short right to Dennis Pitta for 6 yards (tackle by Dre Kirkpatrick and Vontaze Burfict),2.460,2.720
3,11:44,2,4,CIN 41,6,17,Joe Flacco pass complete short left to Marlon Brown for 7 yards (tackle by BenJarvus Green-Ellis),2.720,3.310
3,11:23,1,10,CIN 34,6,17,"Penalty on Brandon Thompson: Neutral Zone Infraction, 5 yards (no play)",3.310,4.040
3,11:03,1,5,CIN 29,6,17,Joe Flacco pass complete short right to Dennis Pitta for 6 yards (tackle by Dre Kirkpatrick and Vontaze Burfict),4.040,4.040
3,10:32,1,10,CIN 23,6,17,Ray Rice right tackle for 1 yard (tackle by Rey Maualuga),4.040,3.630
3,10:04,2,9,CIN 22,6,17,Joe Flacco pass incomplete short right intended for Torrey Smith,3.630,2.940
3,9:59,3,9,CIN 22,6,17,Joe Flacco pass complete short left to Dennis Pitta for 6 yards (tackle by Michael Boley),2.940,2.480
3,9:34,4,3,CIN 16,9,17,Justin Tucker 34 yard field goal good,2.480,3.000
3,9:34,,,BAL 35,9,17,"Justin Tucker kicks off 59 yards, returned by Cedric Peerman for 26 yards (tackle by Brynden Trawick)",0.000,-1.070
3,9:24,1,10,CIN 32,9,17,Giovani Bernard right guard for 7 yards (tackle by DeAngelo Tyson),1.070,1.470
3,8:47,2,3,CIN 39,9,17,Giovani Bernard right end for -4 yards (tackle by Matt Elam),1.470,0.230
3,8:02,3,7,CIN 35,9,17,"Penalty on Mike Pollak: False Start, 5 yards (no play)",0.230,-0.430
3,7:46,3,12,CIN 30,9,17,Andy Dalton pass incomplete deep middle intended for Marvin Jones (defended by Jimmy Smith),-0.430,-1.370
3,7:41,4,12,CIN 30,9,17,"Shawn Powell punts 10 yards, out of bounds",-1.370,-2.920
3,7:34,1,10,CIN 40,9,17,Joe Flacco pass complete short right to Torrey Smith for 14 yards (tackle by Reggie Nelson),2.920,3.840
3,7:04,1,10,CIN 26,9,17,Ray Rice right tackle for 5 yards (tackle by Domata Peko),3.840,3.970
3,6:35,2,5,CIN 21,9,17,Joe Flacco pass incomplete deep right intended for Jacoby Jones,3.970,3.270
3,6:29,3,5,CIN 21,9,17,Joe Flacco pass complete short middle to Marlon Brown for 9 yards (tackle by Reggie Nelson),3.270,4.780
,,,,,,,"CIN challenged the runner was down by contact ruling, and the play was upheld.",,
3,5:50,1,10,CIN 12,9,17,Ray Rice up the middle for 4 yards (tackle by Domata Peko and Michael Johnson),4.780,4.830
3,5:19,2,6,CIN 8,15,17,"Joe Flacco pass complete short left to Marlon Brown for 8 yards, touchdown",4.830,7.000
3,5:19,,,,15,17,"Two Point Attempt: Joe Flacco pass incomplete intended for Marlon Brown, conversion fails. Penalty on Chris Crocker: Defensive Holding, 1 yards (no play)",0.000,-1.000
3,5:19,,,,17,17,"Two Point Attempt: Ray Rice left end, conversion succeeds",0.000,1.000
3,5:19,,,BAL 35,17,17,"Justin Tucker kicks off 71 yards, returned by Brandon Tate for 26 yards (tackle by Anthony Levine). Penalty on Margus Hunt: Offensive Holding, 10 yards",0.000,0.380
3,5:07,1,10,CIN 10,17,17,BenJarvus Green-Ellis right tackle for no gain (tackle by Haloti Ngata and Matt Elam),-0.380,-0.780
3,4:29,2,10,CIN 10,17,17,Andy Dalton pass complete short right to Marvin Jones for 11 yards,-0.780,0.340
3,4:06,1,10,CIN 21,17,17,Andy Dalton left end for 9 yards (tackle by James Ihedigbo),0.340,1.020
3,3:32,2,1,CIN 30,17,17,BenJarvus Green-Ellis up the middle for 3 yards (tackle by Haloti Ngata and Jameel McClain),1.020,1.140
3,2:59,1,10,CIN 33,17,17,Giovani Bernard right guard for 1 yard (tackle by Brandon Williams),1.140,0.730
3,2:19,2,9,CIN 34,17,17,Andy Dalton pass complete short left to Orson Charles for 8 yards (tackle by James Ihedigbo),0.730,1.090
3,1:47,3,1,CIN 42,17,17,BenJarvus Green-Ellis right guard for 5 yards (tackle by Haloti Ngata),1.090,2.060
3,1:12,1,10,CIN 47,17,17,Andy Dalton pass complete short right to A.J. Green for 1 yard (tackle by Corey Graham),2.060,1.650
3,0:33,2,9,CIN 48,17,17,Andy Dalton pass complete short middle to Giovani Bernard for 27 yards,1.650,3.910
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BAL 25,17,17,Andy Dalton pass complete short middle to Giovani Bernard for 9 yards (tackle by Haloti Ngata),3.910,4.750
4,14:22,2,1,BAL 16,17,17,Giovani Bernard left guard for 1 yard (tackle by Haloti Ngata),4.750,4.580
4,13:40,1,10,BAL 15,17,17,"Andy Dalton pass incomplete short left intended for Marvin Jones (defended by Jimmy Smith). Penalty on Jimmy Smith: Defensive Pass Interference, 14 yards (no play)",4.580,4.580
4,13:33,1,10,BAL 15,17,17,Timeout #1 by Baltimore Ravens,4.580,6.970
4,13:33,1,1,BAL 1,17,23,"Andy Dalton left end for 1 yard, touchdown",6.970,7.000
4,13:33,,,BAL 2,17,24,Mike Nugent kicks extra point good,0.000,0.000
4,13:33,,,CIN 35,17,24,"Mike Nugent kicks off 63 yards, returned by Jacoby Jones for 20 yards (tackle by J.K. Schaffer)",0.000,-0.410
4,13:24,1,10,BAL 22,17,24,Joe Flacco pass incomplete short middle intended for Torrey Smith is intercepted by Chris Crocker at BAL-29 and returned for 9 yards,0.410,-4.240
4,13:16,1,10,BAL 20,17,24,Andy Dalton pass incomplete short right intended for Giovani Bernard,4.240,3.690
4,13:11,2,10,BAL 20,17,24,Giovani Bernard left tackle for no gain (tackle by Terrell Suggs and Chris Canty),3.690,3.010
4,12:29,3,10,BAL 20,17,24,Andy Dalton pass incomplete short middle intended for Dane Sanzenbacher (defended by Lardarius Webb),3.010,2.120
4,12:23,4,10,BAL 20,17,27,Mike Nugent 38 yard field goal good,2.120,3.000
4,12:23,,,CIN 35,17,27,"Mike Nugent kicks off 70 yards, returned by Jacoby Jones for 35 yards (tackle by Jayson DiManche)",0.000,-0.940
4,12:14,1,10,BAL 30,17,27,Joe Flacco pass complete short right to Ray Rice for no gain,0.940,0.390
4,11:41,2,10,BAL 30,17,27,Ray Rice left guard for 4 yards (tackle by Domata Peko),0.390,0.230
4,11:01,3,6,BAL 34,17,27,Joe Flacco pass incomplete short middle intended for Marlon Brown (defended by Rey Maualuga),0.230,-1.110
4,10:55,4,6,BAL 34,17,27,"Sam Koch punts 41 yards, returned by Brandon Tate for 4 yards (tackle by Albert McClellan)",-1.110,-0.870
4,10:47,1,10,CIN 29,17,27,BenJarvus Green-Ellis left guard for 9 yards (tackle by Daryl Smith),0.870,1.540
4,10:09,2,1,CIN 38,17,27,Andy Dalton pass complete deep middle to Andrew Hawkins for 38 yards (tackle by Lardarius Webb),1.540,3.970
4,9:22,1,10,BAL 24,17,27,"Andy Dalton pass incomplete deep left intended for Marvin Jones (defended by James Ihedigbo). Penalty on James Ihedigbo: Illegal Contact (Declined), Penalty on James Ihedigbo: Unnecessary Roughness, 12 yards (no play)",3.970,4.780
4,9:16,1,10,BAL 12,17,27,BenJarvus Green-Ellis right tackle for 11 yards (tackle by Matt Elam and Lardarius Webb),4.780,6.970
4,8:29,1,1,BAL 1,17,27,Andy Dalton pass incomplete short left intended for A.J. Green is intercepted by Jimmy Smith at BAL--3,6.970,-0.280
4,8:23,1,10,BAL 20,17,27,"Joe Flacco pass incomplete short middle intended for Dennis Pitta (defended by Carlos Dunlap). Penalty on Vontaze Burfict: Unnecessary Roughness, 15 yards",0.280,1.270
4,8:19,1,10,BAL 35,17,27,"Penalty on CIN: Unsportsmanlike Conduct, 15 yards (no play)",1.270,2.260
4,8:19,1,10,,17,27,Joe Flacco pass incomplete deep right intended for Jacoby Jones (defended by Reggie Nelson),2.260,1.710
4,8:11,2,10,,17,27,Joe Flacco pass incomplete,1.710,1.030
4,8:03,3,10,,17,27,Joe Flacco pass incomplete deep middle intended for Jacoby Jones,1.030,-0.060
4,7:57,4,10,,17,27,Joe Flacco pass incomplete deep middle intended for Jacoby Jones is intercepted by Dre Kirkpatrick at CIN-16,-0.060,0.140
4,7:50,1,10,CIN 16,17,27,Giovani Bernard right guard for 2 yards (tackle by Haloti Ngata),-0.140,-0.350
4,7:13,2,8,CIN 18,17,27,Andy Dalton pass complete short right to Giovani Bernard for 1 yard (tackle by Jameel McClain),-0.350,-0.950
4,6:32,3,7,CIN 19,17,27,Andy Dalton pass complete short left to Marvin Jones for 17 yards (tackle by James Ihedigbo),-0.950,1.330
4,5:51,1,10,CIN 36,17,27,Giovani Bernard right guard for 6 yards (tackle by Matt Elam),1.330,1.600
4,5:17,2,4,CIN 42,17,27,Giovani Bernard left tackle for 3 yards (tackle by Jameel McClain and Pernell McPhee),1.600,1.290
4,4:36,3,1,CIN 45,17,27,Giovani Bernard right end for -3 yards (tackle by Daryl Smith and Corey Graham),1.290,1.290
4,4:28,3,1,CIN 45,17,27,Timeout #2 by Baltimore Ravens,1.290,-0.590
4,4:28,4,4,CIN 42,17,27,"Shawn Powell punts 48 yards, returned by Jacoby Jones for 3 yards (tackle by Chris Lewis-Harris)",-0.590,0.320
4,4:15,1,10,BAL 13,17,33,"Joe Flacco pass incomplete short right intended for Torrey Smith is intercepted by Dre Kirkpatrick at BAL-21 and returned for 21 yards, touchdown",-0.320,-7.000
4,4:07,,,BAL 2,17,34,Mike Nugent kicks extra point good,0.000,0.000
4,4:07,,,CIN 35,17,34,"Mike Nugent kicks off 69 yards, returned by Jacoby Jones for 28 yards (tackle by J.K. Schaffer)",0.000,-0.540
4,4:00,1,10,BAL 24,17,34,Joe Flacco pass complete short right to Ray Rice for 5 yards (tackle by Dre Kirkpatrick),0.540,0.670
4,3:36,2,5,BAL 29,17,34,Joe Flacco pass incomplete short middle intended for Marlon Brown,0.670,-0.030
4,3:31,3,5,BAL 29,17,34,Joe Flacco pass complete short right to Ray Rice for 9 yards (tackle by Vontaze Burfict),-0.030,1.470
4,3:07,1,10,BAL 38,17,34,Joe Flacco pass complete short right to Dennis Pitta for 11 yards (tackle by Vontaze Burfict and Dre Kirkpatrick),1.470,2.190
4,2:43,1,10,BAL 49,17,34,Joe Flacco pass complete short left to Jacoby Jones for 11 yards (tackle by Chris Crocker),2.190,2.920
4,2:19,1,10,CIN 40,17,34,Joe Flacco pass complete short middle to Dennis Pitta for 9 yards (tackle by Vontaze Burfict),2.920,3.590
4,2:00,2,1,CIN 31,17,34,Joe Flacco pass complete short right to Ray Rice for 9 yards (tackle by Vontaze Burfict),3.590,4.110
4,1:39,1,10,CIN 22,17,34,Joe Flacco pass complete short middle to Ray Rice for 8 yards (tackle by Vontaze Burfict),4.110,4.850
4,1:17,2,2,CIN 14,17,34,Joe Flacco pass complete short middle to Ray Rice for 4 yards (tackle by Domata Peko),4.850,4.850
4,1:08,2,2,CIN 14,17,34,Timeout #3 by Baltimore Ravens,4.850,4.910
4,1:08,1,10,CIN 10,17,34,Joe Flacco pass complete short right to Torrey Smith for 3 yards (tackle by Dre Kirkpatrick),4.910,4.760
4,1:02,2,7,CIN 7,17,34,Joe Flacco pass complete short right to Ray Rice for no gain,4.760,3.810
4,0:33,3,7,CIN 7,17,34,Joe Flacco pass incomplete short left intended for Marlon Brown,3.810,2.970
4,0:28,4,7,CIN 7,17,34,Joe Flacco pass complete short right to Marlon Brown for 2 yards (tackle by Chris Crocker and Dre Kirkpatrick),2.970,0.380
4,0:20,1,10,CIN 5,17,34,Andy Dalton kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
