Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
D.J. Humphries,T,55,100%,0,0%,2,8%
Josh Jones,G,55,100%,0,0%,2,8%
Sean Harlow,G,54,98%,0,0%,2,8%
Kelvin Beachum,T,51,93%,0,0%,2,8%
Rodney Hudson,C,51,93%,0,0%,0,0%
Christian Kirk,WR,47,85%,0,0%,0,0%
Zach Ertz,TE,45,82%,0,0%,0,0%
James Conner,RB,45,82%,0,0%,0,0%
Antoine Wesley,WR,42,76%,0,0%,0,0%
A.J. Green,WR,38,69%,0,0%,0,0%
Colt McCoy,QB,33,60%,0,0%,0,0%
Chris Streveler,QB,22,40%,0,0%,0,0%
Rondale Moore,WR,18,33%,0,0%,0,0%
Darrell Daniels,TE,17,31%,0,0%,4,16%
Eno Benjamin,RB,15,27%,0,0%,11,44%
Joshua Miles,T,6,11%,0,0%,2,8%
Demetrius Harris,TE,5,9%,0,0%,14,56%
Marcus Henry,C,4,7%,0,0%,0,0%
Greg Dortch,WR,1,2%,0,0%,13,52%
Danny Isidora,G,1,2%,0,0%,0,0%
Jordan Hicks,LB,0,0%,75,100%,6,24%
Isaiah Simmons,LB,0,0%,75,100%,3,12%
Byron Murphy,CB,0,0%,72,96%,0,0%
Budda Baker,SS,0,0%,71,95%,1,4%
Zach Allen,DE,0,0%,65,87%,7,28%
Marco Wilson,CB,0,0%,65,87%,6,24%
Jalen Thompson,FS,0,0%,64,85%,5,20%
Chandler Jones,LB,0,0%,50,67%,6,24%
Jordan Phillips,DE,0,0%,37,49%,0,0%
Corey Peters,DT,0,0%,34,45%,6,24%
Markus Golden,LB,0,0%,33,44%,0,0%
Leki Fotu,DT,0,0%,32,43%,9,36%
Robert Alford,CB,0,0%,27,36%,8,32%
Tanner Vallejo,LB,0,0%,26,35%,12,48%
Zach Kerr,DT,0,0%,24,32%,2,8%
Zaven Collins,LB,0,0%,23,31%,14,56%
Michael Dogbe,DE,0,0%,21,28%,1,4%
Devon Kennard,LB,0,0%,18,24%,0,0%
Dennis Gardeck,LB,0,0%,10,13%,23,92%
Deionte Thompson,SS,0,0%,2,3%,15,60%
Joe Walker,LB,0,0%,1,1%,22,88%
Chris Banjo,FS,0,0%,0,0%,22,88%
Antonio Hamilton,CB,0,0%,0,0%,17,68%
Victor Dimukeje,LB,0,0%,0,0%,17,68%
Andy Lee,P,0,0%,0,0%,6,24%
Beau Brinkley,LS,0,0%,0,0%,6,24%
Matt Prater,K,0,0%,0,0%,5,20%
Tavien Feaster,RB,0,0%,0,0%,4,16%
