#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NWE 39,5,2:54,27,Interception
2,1,11:15,NWE 12,11,5:40,60,Missed FG
3,1,3:25,NWE 19,7,3:13,41,Punt
4,2,13:58,NWE 37,7,3:29,39,Field Goal
5,2,7:50,NWE 17,3,1:36,8,Punt
6,2,3:57,NWE 27,8,2:44,41,Downs
7,2,0:16,NWE 2,1,0:16,-1,End of Half
8,3,12:58,NWE 8,6,2:52,41,Punt
9,3,8:36,NWE 29,3,2:03,5,Punt
10,3,2:11,NWE 25,5,2:24,31,Punt
11,4,9:49,NWE 31,5,2:49,69,Touchdown
12,4,4:17,NWE 4,9,3:05,72,Field Goal
13,4,0:05,NWE 38,1,0:05,-1,End of Game
