Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
2,2:01,2,1,TEN 21,14,7,"Chad Henne middle for 2 yards (tackle by Sen'Derrick Marks). Penalty on Marcedes Lewis: Illegal Shift, 4 yards (no play)",4.250,3.710
2,2:00,2,5,TEN 25,14,13,"Chad Henne pass incomplete short left intended for Marcedes Lewis is intercepted by Zach Brown at TEN-21 and returned for 79 yards, touchdown",3.710,-7.000
2,1:48,,,JAX 2,14,14,Rob Bironas kicks extra point good,0.000,0.000
2,1:48,,,TEN 35,14,14,"Rob Bironas kicks off 70 yards, returned by Jordan Shipley for 60 yards (tackle by Alterraun Verner). Penalty on Kyle Bosworth: Offensive Holding, 6 yards",0.000,0.380
2,1:36,1,10,JAX 6,14,14,Chad Henne pass complete short middle to Marcedes Lewis for 17 yards (tackle by Akeem Ayers),-0.380,0.480
2,1:12,1,10,JAX 23,14,14,Chad Henne pass incomplete deep right intended for Justin Blackmon (defended by Jason McCourty),0.480,-0.070
2,1:05,2,10,JAX 23,14,14,Chad Henne pass complete short left to Jordan Shipley for 5 yards (tackle by Tommie Campbell),-0.070,-0.070
2,0:55,2,10,JAX 23,14,14,Timeout #2 by Jacksonville Jaguars,-0.070,-0.100
2,0:55,3,5,JAX 28,14,14,Chad Henne sacked by Derrick Morgan for -6 yards,-0.100,-0.100
2,0:48,3,5,JAX 28,14,14,Timeout #2 by Tennessee Titans,-0.100,-1.900
2,0:48,4,11,JAX 22,14,20,"Bryan Anger punts 47 yards, returned by Darius Reynaud for 69 yards, touchdown",-1.900,-7.000
2,0:33,,,JAX 2,14,21,Rob Bironas kicks extra point good,0.000,0.000
2,0:33,,,TEN 35,14,21,"Rob Bironas kicks off 66 yards, returned by Jordan Shipley for 20 yards (tackle by Xavier Adibi)",0.000,-0.150
2,0:27,1,10,JAX 19,14,21,Chad Henne pass complete deep middle to Marcedes Lewis for 25 yards (tackle by Al Afalava and Akeem Ayers),0.150,0.150
2,0:21,1,10,JAX 19,14,21,Timeout #3 by Jacksonville Jaguars,0.150,1.860
2,0:21,1,10,JAX 44,14,21,"Chad Henne pass incomplete short left intended for Jordan Shipley. Penalty on Coty Sensabaugh: Defensive Pass Interference, 4 yards (no play)",1.860,2.130
,,,,,,,"Replay Assistant challenged the tipped pass ruling, and the play was upheld.",,
2,0:17,1,10,JAX 48,14,21,Chad Henne pass incomplete short middle intended for Justin Blackmon,2.130,1.580
2,0:12,2,10,JAX 48,14,21,Chad Henne pass complete short left to Jordan Shipley for 9 yards (tackle by Coty Sensabaugh),1.580,2.080
2,0:08,3,1,TEN 43,14,21,Chad Henne pass incomplete short left intended for Toney Clemons,2.080,0.400
2,0:03,4,1,TEN 43,14,21,Chad Henne pass incomplete deep right intended for Jordan Shipley (defended by Jason McCourty),0.400,1.800
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,14,21,"Rob Bironas kicks off 62 yards, returned by Jordan Shipley for 17 yards (tackle by Alterraun Verner)",0.000,0.280
3,14:56,1,10,JAX 20,14,21,Chad Henne pass complete short left to Keith Toston for 8 yards (tackle by Tommie Campbell),0.280,0.810
3,14:24,2,2,JAX 28,14,21,Richard Murphy right tackle for 1 yard (tackle by Derrick Morgan and Jurrell Casey),0.810,0.230
3,13:58,3,1,JAX 29,14,21,Keith Toston middle for -2 yards (tackle by Jurrell Casey),0.230,-1.570
3,13:13,4,3,JAX 27,14,27,"Bryan Anger punts 54 yards, returned by Darius Reynaud for 81 yards, touchdown",-1.570,-7.000
3,12:54,,,JAX 2,14,28,Rob Bironas kicks extra point good,0.000,0.000
3,12:54,,,TEN 35,14,28,"Rob Bironas kicks off 67 yards, returned by Richard Murphy for 24 yards (tackle by Xavier Adibi)",0.000,-0.410
3,12:47,1,10,JAX 22,14,28,Keith Toston middle for 3 yards (tackle by Kamerion Wimbley),0.410,0.270
3,12:11,2,7,JAX 25,14,34,"Chad Henne pass incomplete short left intended for Toney Clemons is intercepted by Zach Brown at JAX-30 and returned for 30 yards, touchdown",0.270,-7.000
3,12:03,,,JAX 2,14,35,Rob Bironas kicks extra point good,0.000,0.000
3,12:03,,,TEN 35,14,35,"Rob Bironas kicks off 60 yards, returned by Jordan Shipley for 15 yards (tackle by Jordan Babineaux)",0.000,-0.280
3,11:56,1,10,JAX 20,14,35,Chad Henne middle for 4 yards (tackle by Tim Shaw),0.280,0.270
3,11:21,2,6,JAX 24,14,35,Keith Toston left guard for 1 yard (tackle by Karl Klug),0.270,-0.300
3,10:39,3,5,JAX 25,14,35,"Chad Henne pass incomplete deep left intended for Justin Blackmon is intercepted by Michael Griffin at JAX-47 and returned for 40 yards. Penalty on Markelle Martin: Illegal Block Above the Waist, 10 yards",-0.300,-3.970
3,10:25,1,10,JAX 24,14,35,Chris Johnson left guard for 4 yards (tackle by Terrance Knighton),3.970,3.970
3,9:54,2,6,JAX 20,14,35,Chris Johnson left guard for 4 yards (tackle by Russell Allen),3.970,3.950
3,9:15,3,2,JAX 16,14,35,Chris Johnson left end for -1 yards (tackle by Derek Cox and Terrance Knighton),3.950,2.410
3,8:33,4,3,JAX 17,14,35,Jake Locker pass incomplete short middle intended for Kenny Britt (defended by Terrance Knighton),2.410,0.060
3,8:28,1,10,JAX 17,14,35,Keith Toston right guard for 3 yards (tackle by Sen'Derrick Marks),-0.060,-0.060
3,7:50,2,7,JAX 20,14,35,Chad Henne pass complete short middle to Marcedes Lewis for 10 yards (tackle by Akeem Ayers),-0.060,0.940
3,7:17,1,10,JAX 30,14,35,"Chad Henne pass complete short right to Justin Blackmon for 8 yards (tackle by Akeem Ayers). Justin Blackmon fumbles (forced by Akeem Ayers), recovered by Justin Blackmon at JAX-38",0.940,1.470
3,6:47,2,2,JAX 38,14,35,Chad Henne pass complete short left to Jordan Shipley for 14 yards (tackle by Tommie Campbell),1.470,2.390
3,6:08,1,10,TEN 48,14,35,Keith Toston middle for 3 yards (tackle by Jurrell Casey),2.390,2.250
3,5:38,2,7,TEN 45,14,35,Chad Henne pass incomplete short right intended for Justin Blackmon (defended by Jason McCourty),2.250,1.550
3,5:33,3,7,TEN 45,14,35,Chad Henne left guard for 9 yards (tackle by Michael Griffin),1.550,3.180
3,4:59,1,10,TEN 36,14,35,Chad Henne pass incomplete deep right intended for Jordan Shipley,3.180,2.640
3,4:53,2,10,TEN 36,14,35,Chad Henne pass incomplete short left intended for Marcedes Lewis,2.640,1.950
3,4:50,3,10,TEN 36,14,35,Chad Henne pass complete short right to Jordan Shipley for 7 yards (tackle by Jason McCourty),1.950,1.580
3,4:05,4,3,TEN 29,14,35,Chad Henne pass incomplete short left intended for Marcedes Lewis,1.580,-0.870
3,4:00,1,10,TEN 29,14,35,Chris Johnson right guard for no gain (tackle by Mike Harris),0.870,0.330
3,3:27,2,10,TEN 29,14,35,Jake Locker pass complete short middle to Taylor Thompson for 7 yards (tackle by Dawan Landry),0.330,0.560
3,2:52,3,3,TEN 36,14,35,"Penalty on Jason Babin: Neutral Zone Infraction, 5 yards (no play)",0.560,1.660
3,2:40,1,10,TEN 41,14,35,Chris Johnson left guard for 13 yards (tackle by Chris Prosinski),1.660,2.520
3,2:00,1,10,JAX 46,14,35,Chris Johnson middle for no gain (tackle by D'Anthony Smith),2.520,1.980
3,1:23,2,10,JAX 46,14,35,Darius Reynaud left tackle for 3 yards (tackle by C.J. Mosley and Paul Posluszny),1.980,1.680
3,0:46,3,7,JAX 43,14,35,Jake Locker pass complete short right to Kenny Britt for 11 yards (tackle by Aaron Ross),1.680,3.450
3,0:16,1,10,JAX 32,14,35,Chris Johnson left tackle for 3 yards (tackle by Russell Allen),3.450,3.310
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,JAX 29,14,35,Chris Johnson middle for 5 yards (tackle by Austen Lane),3.310,3.270
4,14:22,3,2,JAX 24,14,35,Jake Locker right end for 3 yards (tackle by Mike Harris),3.270,4.170
4,13:41,1,10,JAX 21,14,35,Chris Johnson left guard for -5 yards (tackle by George Selvie and Austen Lane). Penalty on Quinn Johnson: Offensive Holding (Declined),4.170,2.950
4,13:20,2,15,JAX 26,14,35,Darius Reynaud left end for -2 yards (tackle by Russell Allen),2.950,2.020
4,12:38,3,17,JAX 28,14,35,"Jake Locker pass incomplete short right intended for Taylor Thompson. Penalty on Jake Locker: Illegal Forward Pass, 5 yards",2.020,1.410
4,12:30,4,19,JAX 30,14,38,Rob Bironas 48 yard field goal good,1.410,3.000
4,12:30,,,TEN 35,14,38,"Rob Bironas kicks off 65 yards, returned by Jordan Shipley for 24 yards (tackle by Alterraun Verner)",0.000,-0.540
4,12:19,1,10,JAX 24,14,38,Chad Henne pass complete short right to Keith Toston for 12 yards (tackle by Sen'Derrick Marks),0.540,1.330
4,11:53,1,10,JAX 36,14,38,Chad Henne pass complete short left to Jordan Shipley for 6 yards (tackle by Tommie Campbell),1.330,1.600
4,11:21,2,4,JAX 42,14,38,Chad Henne sacked by Kamerion Wimbley and Sen'Derrick Marks for -8 yards,1.600,-0.160
4,11:01,3,12,JAX 34,14,38,Chad Henne sacked by Akeem Ayers and Derrick Morgan for -6 yards,-0.160,-1.500
4,10:35,4,18,JAX 28,14,38,Bryan Anger punts 50 yards,-1.500,-0.410
4,10:25,1,10,TEN 22,14,38,Chris Johnson right guard for -2 yards (tackle by Dawan Landry and D'Anthony Smith),0.410,-0.400
4,9:32,2,12,TEN 20,14,38,Jake Locker pass complete short left to Chris Johnson for 9 yards (tackle by Russell Allen),-0.400,0.100
4,8:59,3,3,TEN 29,14,38,Jake Locker pass complete short right to Kendall Wright for 36 yards (tackle by Mike Harris),0.100,3.250
4,8:12,1,10,JAX 35,14,38,Chris Johnson left guard for 4 yards (tackle by Russell Allen),3.250,3.240
4,7:31,2,6,JAX 31,14,38,Jake Locker pass complete short right to Kendall Wright for 4 yards (tackle by Paul Posluszny),3.240,3.070
4,6:53,3,2,JAX 27,14,38,Jake Locker pass incomplete short right intended for Kenny Britt,3.070,1.800
4,6:49,4,2,JAX 27,14,38,Jake Locker sacked by Paul Posluszny for -2 yards,1.800,-0.870
4,6:43,1,10,JAX 29,14,38,Chad Henne pass complete deep middle to Marcedes Lewis for 24 yards (tackle by Al Afalava and Akeem Ayers),0.870,2.460
4,6:19,1,10,TEN 47,14,38,"Chad Henne sacked by Jurrell Casey for -6 yards. Penalty on Jarius Wynn: Face Mask (15 Yards), 14 yards",2.460,2.980
4,5:59,1,10,TEN 39,14,38,Chad Henne pass complete short middle to Marcedes Lewis for 9 yards (tackle by Tim Shaw and Zach Brown),2.980,3.660
4,5:33,2,1,TEN 30,14,38,Chad Henne sacked by Zach Brown for -8 yards,3.660,1.880
4,5:02,3,9,TEN 38,14,38,Chad Henne pass complete short right to Toney Clemons for 7 yards (tackle by Jason McCourty),1.880,1.880
4,4:43,3,9,TEN 38,14,38,Timeout #1 by Jacksonville Jaguars,1.880,1.400
4,4:43,4,2,TEN 31,14,38,Chad Henne sacked by Akeem Ayers and Karl Klug for -4 yards,1.400,-1.270
4,4:38,1,10,TEN 35,14,38,Chris Johnson left guard for 2 yards (tackle by Paul Posluszny and Dawan Landry),1.270,0.990
4,3:55,2,8,TEN 37,14,38,Collin Mooney middle for 4 yards (tackle by Tyson Alualu),0.990,0.830
4,3:10,3,4,TEN 41,14,38,Jake Locker middle for 2 yards (tackle by Paul Posluszny),0.830,-0.520
4,2:25,4,2,TEN 43,20,38,"Brett Kern punts, blocked by Mike Harris, recovered by Mike Harris and returned 19 yards, touchdown",-0.520,-7.000
4,2:16,,,,20,38,"Two Point Attempt: Chad Henne pass incomplete intended for Jordan Shipley, conversion fails",0.000,-1.000
4,2:16,,,JAX 35,20,38,Josh Scobee kicks onside 14 yards,0.000,-2.320
4,2:14,1,10,JAX 49,20,38,Chris Johnson left end for -1 yards (tackle by Russell Allen),2.320,2.320
4,2:08,1,10,JAX 49,20,38,Timeout #2 by Jacksonville Jaguars,2.320,1.650
4,2:07,2,11,TEN 50,20,38,Collin Mooney left tackle for 4 yards (tackle by Paul Posluszny),1.650,1.490
4,2:00,3,7,JAX 46,20,38,Collin Mooney right tackle for 8 yards (tackle by Chris Prosinski and Derek Cox),1.490,3.050
4,1:20,1,10,JAX 38,20,38,"Collin Mooney left guard for 2 yards (tackle by Paul Posluszny). Penalty on George Selvie: Defensive Offside, 5 yards (no play)",3.050,3.780
4,1:17,1,5,JAX 33,20,38,Collin Mooney middle for 6 yards (tackle by Mike Harris and Dawan Landry),3.780,3.780
4,0:34,1,10,JAX 27,20,38,Collin Mooney middle for -3 yards (tackle by Russell Allen),3.780,2.830
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
