Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
1,6:50,,,PHI 5,0,7,Dan Bailey kicks extra point good,0.000,0.000
1,6:50,,,DAL 35,0,7,"Dan Bailey kicks off 74 yards, touchback",0.000,-0.280
1,6:44,1,10,PHI 20,0,7,"Penalty on Lane Johnson: False Start, 5 yards (no play)",0.280,-0.310
1,6:44,1,15,PHI 15,0,7,Ryan Mathews right tackle for -4 yards (tackle by David Irving),-0.310,-1.440
1,6:24,2,19,PHI 11,0,7,Sam Bradford pass complete short left to Zach Ertz for 1 yard (tackle by Barry Church),-1.440,-2.360
1,5:51,3,18,PHI 12,0,7,Sam Bradford pass complete deep left to Miles Austin for 27 yards (tackle by Morris Claiborne),-2.360,1.530
1,5:22,1,10,PHI 39,0,7,Ryan Mathews middle for 2 yards (tackle by Barry Church and Greg Hardy),1.530,1.260
1,4:54,2,8,PHI 41,0,7,Ryan Mathews right end for 4 yards (tackle by Tyrone Crawford),1.260,1.090
1,4:32,3,4,PHI 45,0,7,Sam Bradford pass complete short right to Jordan Matthews for no gain,1.090,-0.390
1,4:03,4,4,PHI 45,0,7,"Donnie Jones punts 38 yards, fair catch by Cole Beasley",-0.390,0.060
1,3:55,1,10,DAL 17,0,7,Darren McFadden middle for 4 yards (tackle by Cedric Thornton and Bennie Logan),-0.060,0.080
1,3:19,2,6,DAL 21,0,7,Darren McFadden left guard for 2 yards (tackle by Nolan Carroll and Jordan Hicks),0.080,-0.490
1,2:37,3,4,DAL 23,0,7,Matt Cassel pass incomplete short right intended for Dez Bryant. Penalty on Cole Beasley: Offensive Pass Interference (Declined),-0.490,-1.830
1,2:32,4,4,DAL 23,0,7,"Chris Jones punts 45 yards, fair catch by Darren Sproles",-1.830,-1.070
1,2:24,1,10,PHI 32,0,7,"Sam Bradford pass incomplete short middle intended for Zach Ertz. Penalty on Barry Church: Defensive Pass Interference, 9 yards (no play)",1.070,1.660
1,2:18,1,10,PHI 41,0,7,DeMarco Murray right end for 3 yards (tackle by Brandon Carr and Sean Lee),1.660,1.530
1,1:56,2,7,PHI 44,0,7,Sam Bradford pass incomplete short right intended for Jordan Matthews (defended by Byron Jones),1.530,0.830
1,1:49,3,7,PHI 44,0,7,Sam Bradford pass incomplete short right intended for DeMarco Murray (defended by Tyrone Crawford),0.830,-0.460
1,1:43,4,7,PHI 44,0,7,"Donnie Jones punts 44 yards, fair catch by Cole Beasley. Penalty on DAL: Defensive 12 On-field (Declined)",-0.460,0.350
1,1:36,1,10,DAL 12,0,7,Darren McFadden left guard for 1 yard (tackle by Cedric Thornton),-0.350,-0.700
1,0:56,2,9,DAL 13,0,7,Matt Cassel pass complete short left to Cole Beasley for 8 yards (tackle by Connor Barwin),-0.700,-0.370
1,0:25,3,1,DAL 21,0,7,Darren McFadden middle for 8 yards (tackle by Malcolm Jenkins),-0.370,0.870
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DAL 29,0,7,"Matt Cassel pass incomplete. Penalty on Mychal Kendricks: Illegal Use of Hands, 5 yards (no play)",0.870,1.200
2,14:52,1,10,DAL 34,0,7,Darren McFadden left tackle for 4 yards (tackle by Beau Allen),1.200,1.200
2,14:13,2,6,DAL 38,0,7,Darren McFadden middle for 1 yard (tackle by Fletcher Cox),1.200,0.630
2,13:32,3,5,DAL 39,0,7,Matt Cassel pass incomplete deep left intended for Terrance Williams,0.630,-0.780
2,13:25,4,5,DAL 39,0,7,"Chris Jones punts 41 yards, fair catch by Darren Sproles",-0.780,-0.280
2,13:18,1,10,PHI 20,0,7,DeMarco Murray middle for 9 yards (tackle by Kyle Wilber),0.280,0.950
2,12:52,2,1,PHI 29,0,7,DeMarco Murray right tackle for 3 yards (tackle by Sean Lee),0.950,1.070
2,12:15,1,10,PHI 32,0,7,Sam Bradford pass complete short right to DeMarco Murray for 8 yards (tackle by Kyle Wilber),1.070,1.610
2,11:50,2,2,PHI 40,0,7,DeMarco Murray middle for 6 yards (tackle by J.J. Wilcox),1.610,1.990
2,11:33,1,10,PHI 46,0,7,DeMarco Murray left guard for 3 yards (tackle by David Irving and Demarcus Lawrence),1.990,1.860
2,11:05,2,7,PHI 49,0,7,Ryan Mathews left end for 21 yards (tackle by Byron Jones),1.860,3.580
2,10:55,1,10,DAL 30,0,7,Ryan Mathews middle for 3 yards (tackle by J.J. Wilcox and Rolando McClain),3.580,3.440
2,10:33,2,7,DAL 27,0,7,Sam Bradford pass complete short left to Jordan Matthews for 9 yards (tackle by Morris Claiborne),3.440,4.370
2,10:10,1,10,DAL 18,0,7,Ryan Mathews left end for 12 yards (tackle by Anthony Hitchens),4.370,4.370
2,9:49,1,10,DAL 18,0,7,Timeout #2 by Dallas Cowboys,4.370,5.830
2,9:49,1,6,DAL 6,0,7,Sam Bradford pass incomplete short right intended for Josh Huff,5.830,4.950
2,9:44,2,6,DAL 6,0,7,Darren Sproles left tackle for 5 yards (tackle by Anthony Hitchens and J.J. Wilcox),4.950,5.170
2,9:11,3,1,DAL 1,0,7,Sam Bradford pass incomplete short right intended for Jordan Matthews (defended by Byron Jones),5.170,3.550
2,9:06,4,1,DAL 1,6,7,"DeMarco Murray middle for 1 yard, touchdown",3.550,7.000
2,9:06,,,DAL 1,7,7,"Caleb Sturgis kicks extra point good. Penalty on Greg Hardy: Unnecessary Roughness, 15 yards",0.000,0.000
2,9:06,,,DAL 1,7,7,"Caleb Sturgis kicks off 50 yards, touchback",0.000,-0.280
2,9:01,1,10,DAL 20,7,7,Matt Cassel pass complete short right to Lucky Whitehead for 8 yards (tackle by Byron Maxwell and Malcolm Jenkins),0.280,0.810
2,8:20,2,2,DAL 28,7,7,Darren McFadden left tackle for 2 yards (tackle by Connor Barwin),0.810,0.940
2,7:36,1,10,DAL 30,7,7,Matt Cassel pass complete short left to Jason Witten for 7 yards (tackle by Kiko Alonso),0.940,1.340
2,6:55,2,3,DAL 37,7,7,Darren McFadden middle for 1 yard (tackle by Malcolm Jenkins),1.340,0.760
2,6:14,3,2,DAL 38,7,7,Darren McFadden left end for 17 yards (tackle by Chris Maragos),0.760,2.590
2,5:29,1,10,PHI 45,7,7,Matt Cassel pass incomplete deep left intended for Dez Bryant,2.590,2.040
2,5:24,2,10,PHI 45,7,7,Darren McFadden right guard for 16 yards (tackle by Chris Maragos and Fletcher Cox),2.040,3.640
2,4:37,1,10,PHI 29,7,7,"Matt Cassel pass complete deep right to Terrance Williams for 29 yards. Penalty on Terrance Williams: Offensive Pass Interference, 10 yards (no play)",3.640,2.980
2,4:26,1,20,PHI 39,7,7,"Matt Cassel pass complete short right to Cole Beasley for 5 yards (tackle by Chris Maragos). Penalty on DAL: Illegal Shift, 5 yards (no play)",2.980,2.650
2,3:57,1,25,PHI 44,7,7,Matt Cassel right end for 11 yards (tackle by Chris Maragos),2.650,2.560
2,3:14,2,14,PHI 33,7,7,Matt Cassel pass incomplete deep left intended for Terrance Williams,2.560,1.880
2,3:08,3,14,PHI 33,7,7,"Matt Cassel sacked by Brandon Graham for -8 yards. Matt Cassel fumbles (forced by Brandon Graham), recovered by Matt Cassel at PHI-40",1.880,0.590
2,2:24,4,21,PHI 40,7,7,"Chris Jones punts 34 yards, fair catch by Darren Sproles",0.590,0.380
2,2:15,1,10,PHI 6,7,7,DeMarco Murray left end for no gain (tackle by Nick Hayden),-0.380,-0.780
2,2:00,2,10,PHI 6,7,7,DeMarco Murray left end for 7 yards (tackle by Morris Claiborne),-0.780,-0.600
2,1:55,3,3,PHI 13,7,7,Sam Bradford pass complete short left to Zach Ertz for 15 yards (tackle by Barry Church),-0.600,0.810
2,1:49,1,10,PHI 28,7,7,Sam Bradford pass incomplete short left intended for Darren Sproles,0.810,0.260
2,1:44,2,10,PHI 28,7,7,Darren Sproles middle for 8 yards (tackle by Sean Lee and Jeff Heath),0.260,0.630
2,1:24,3,2,PHI 36,7,7,Darren Sproles left tackle for 4 yards (tackle by Greg Hardy),0.630,0.630
2,1:18,3,2,PHI 36,7,7,Timeout #1 by Philadelphia Eagles,0.630,1.600
2,1:18,1,10,PHI 40,7,7,"Sam Bradford pass complete short right to Jordan Matthews for 4 yards (tackle by Jeff Heath). Penalty on Dennis Kelly: Offensive Holding, 10 yards",1.600,1.200
2,1:12,1,16,PHI 34,7,7,Darren Sproles left tackle for no gain (tackle by David Irving),1.200,0.240
2,0:27,2,16,PHI 34,7,7,Darren Sproles middle for 6 yards (tackle by Morris Claiborne),0.240,0.370
2,0:09,3,10,PHI 40,7,7,Sam Bradford pass incomplete short right intended for Josh Huff,0.370,0.370
2,0:04,3,10,PHI 40,7,7,Timeout #2 by Philadelphia Eagles,0.370,-0.720
2,0:04,4,10,PHI 40,7,7,Donnie Jones punts 50 yards,-0.720,1.600
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,7,7,"Caleb Sturgis kicks off 73 yards, touchback",0.000,-0.280
3,15:00,1,10,DAL 20,7,7,Matt Cassel for 6 yards (tackle by Connor Barwin),0.280,0.540
3,14:30,2,4,DAL 26,7,7,Darren McFadden middle for 3 yards (tackle by Brandon Graham),0.540,0.230
3,13:47,3,1,DAL 29,7,7,"Darren McFadden middle for no gain (tackle by Malcolm Jenkins). Penalty on Brandon Graham: Taunting, 15 yards",0.230,1.860
3,13:22,1,10,DAL 44,7,7,Matt Cassel pass complete short right to Jason Witten for 5 yards (tackle by Jordan Hicks),1.860,1.990
3,12:44,2,5,DAL 49,7,7,Darren McFadden left tackle for -3 yards (tackle by Brandon Graham),1.990,0.890
3,12:00,3,8,DAL 46,7,7,Matt Cassel sacked by Mychal Kendricks for -6 yards,0.890,-0.720
3,11:24,4,14,DAL 40,7,7,"Chris Jones punts 55 yards, out of bounds",-0.720,0.380
3,11:15,1,10,PHI 5,7,7,Sam Bradford pass complete short middle to DeMarco Murray for 3 yards (tackle by Sean Lee),-0.380,-0.560
3,10:58,2,7,PHI 8,7,7,DeMarco Murray middle for 11 yards (tackle by J.J. Wilcox),-0.560,0.150
3,10:26,1,10,PHI 19,7,7,Sam Bradford pass complete deep right to DeMarco Murray for 44 yards (tackle by Anthony Hitchens),0.150,3.120
3,10:00,1,10,DAL 37,7,7,Sam Bradford pass complete short right to Zach Ertz for 3 yards (tackle by Jeff Heath),3.120,2.980
3,9:31,2,7,DAL 34,7,7,Sam Bradford pass complete short left to Darren Sproles for -4 yards (tackle by Byron Jones),2.980,1.750
3,9:03,3,11,DAL 38,7,7,"Sam Bradford pass incomplete short left intended for Miles Austin. Penalty on Morris Claiborne: Defensive Holding, 4 yards (no play)",1.750,3.310
3,8:58,1,10,DAL 34,7,7,Sam Bradford pass complete short right to Jordan Matthews for 28 yards (tackle by J.J. Wilcox),3.310,5.830
3,8:38,1,6,DAL 6,13,7,"Ryan Mathews left end for 6 yards, touchdown",5.830,7.000
3,8:38,,,DAL 6,14,7,Caleb Sturgis kicks extra point good,0.000,0.000
3,8:38,,,PHI 35,14,7,"Caleb Sturgis kicks off 71 yards, touchback",0.000,-0.280
3,8:36,1,10,DAL 20,14,7,"Matt Cassel sacked by Brandon Graham for -8 yards. Matt Cassel fumbles (forced by Brandon Graham), recovered by Zack Martin at DAL-12",0.280,-1.360
3,7:51,2,18,DAL 12,14,7,Matt Cassel pass complete short left to Cole Beasley for 12 yards (tackle by Walter Thurmond),-1.360,-0.430
3,7:10,3,6,DAL 24,14,7,Matt Cassel pass complete short right to Cole Beasley for 22 yards,-0.430,1.990
3,6:34,1,10,DAL 46,14,7,Darren McFadden left guard for 7 yards (tackle by Mychal Kendricks),1.990,2.400
3,5:53,2,3,PHI 47,14,7,"Matt Cassel pass incomplete short left intended for Jason Witten. Penalty on Mychal Kendricks: Defensive Holding, 5 yards (no play)",2.400,2.790
3,5:48,1,10,PHI 42,14,7,Darren McFadden middle for -3 yards (tackle by Mychal Kendricks),2.790,1.840
3,5:09,2,13,PHI 45,14,7,Matt Cassel pass complete short left to Jason Witten for 9 yards (tackle by Jordan Hicks),1.840,2.340
3,4:23,3,4,PHI 36,14,7,Matt Cassel pass complete short middle to Cole Beasley for 8 yards (tackle by Malcolm Jenkins),2.340,3.710
3,3:40,1,10,PHI 28,14,7,Darren McFadden right end for 9 yards (tackle by Byron Maxwell),3.710,4.420
3,2:51,2,1,PHI 19,14,7,Darren McFadden left tackle for 2 yards (tackle by Malcolm Jenkins),4.420,4.440
3,2:11,1,10,PHI 17,14,13,"Matt Cassel pass complete short middle to Cole Beasley for 17 yards, touchdown",4.440,7.000
3,2:11,,,PHI 17,14,14,Dan Bailey kicks extra point good,0.000,0.000
3,2:11,,,DAL 35,14,14,"Dan Bailey kicks off 72 yards, touchback",0.000,-0.280
3,2:04,1,10,PHI 20,14,14,Sam Bradford pass incomplete short right intended for Zach Ertz,0.280,-0.270
3,1:59,2,10,PHI 20,14,14,DeMarco Murray right guard for 3 yards (tackle by Barry Church),-0.270,-0.560
3,1:59,3,7,PHI 23,14,14,"Penalty on Greg Hardy: Neutral Zone Infraction, 5 yards (no play)",-0.560,0.100
3,1:04,3,2,PHI 28,14,14,Sam Bradford sacked by Greg Hardy for -8 yards,0.100,-2.030
3,0:31,4,10,PHI 20,14,14,"Donnie Jones punts 50 yards, returned by Lucky Whitehead for -1 yards (tackle by Trey Burton)",-2.030,-0.870
3,0:20,1,10,DAL 29,14,14,Darren McFadden right end for 3 yards (tackle by Bennie Logan),0.870,0.730
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,DAL 32,14,14,Matt Cassel sacked by Connor Barwin for -1 yards,0.730,-0.100
4,14:16,3,8,DAL 31,14,14,Matt Cassel pass complete short middle to Cole Beasley for 30 yards (tackle by Malcolm Jenkins),-0.100,2.980
4,13:30,1,10,PHI 39,14,14,Matt Cassel pass complete short right to Cole Beasley for 3 yards (tackle by Byron Maxwell),2.980,2.850
4,12:59,2,7,PHI 36,20,14,"Matt Cassel pass incomplete short right intended for Darren McFadden is intercepted by Jordan Hicks at PHI-33 and returned for 67 yards, touchdown",2.850,-7.000
4,12:47,,,DAL 36,21,14,Caleb Sturgis kicks extra point good,0.000,0.000
4,12:47,,,PHI 35,21,14,"Caleb Sturgis kicks off 68 yards, returned by Lucky Whitehead for 79 yards (tackle by E.J. Biggers)",0.000,-3.970
4,12:35,1,10,PHI 24,21,14,Darren McFadden right tackle for 3 yards (tackle by Mychal Kendricks),3.970,3.840
4,11:49,2,7,PHI 21,21,14,Darren McFadden left end for 3 yards (tackle by Mychal Kendricks),3.840,3.570
4,11:04,3,4,PHI 18,21,20,"Matt Cassel pass complete deep left to Dez Bryant for 18 yards, touchdown",3.570,7.000
4,11:04,,,PHI 18,21,21,Dan Bailey kicks extra point good,0.000,0.000
4,11:04,,,DAL 35,21,21,"Dan Bailey kicks off 74 yards, touchback",0.000,-0.280
4,10:52,1,10,PHI 20,21,21,Ryan Mathews right end for 5 yards (tackle by Rolando McClain),0.280,0.410
4,10:17,2,5,PHI 25,21,21,Ryan Mathews left end for 5 yards (tackle by Morris Claiborne),0.410,0.940
4,9:51,1,10,PHI 30,21,21,Sam Bradford pass incomplete short middle intended for Ryan Mathews,0.940,0.390
4,9:45,2,10,PHI 30,21,21,Ryan Mathews middle for 11 yards (tackle by J.J. Wilcox),0.390,1.660
4,9:17,1,10,PHI 41,21,21,Sam Bradford pass complete deep right to Zach Ertz for 27 yards (tackle by Jeff Heath),1.660,3.450
4,8:53,1,10,DAL 32,21,21,Sam Bradford pass complete short right to Jordan Matthews for 14 yards (tackle by Brandon Carr),3.450,4.370
4,8:29,1,10,DAL 18,21,21,Sam Bradford pass complete short right to Darren Sproles for 7 yards (tackle by Byron Jones),4.370,5.010
4,8:01,2,3,DAL 11,21,21,DeMarco Murray left end for -2 yards (tackle by Barry Church and Demarcus Lawrence),5.010,3.820
4,7:33,3,5,DAL 13,21,21,Sam Bradford pass incomplete short right intended for Jordan Matthews,3.820,2.620
4,7:27,4,5,DAL 13,24,21,Caleb Sturgis 31 yard field goal good,2.620,3.000
4,7:27,,,PHI 35,24,21,"Caleb Sturgis kicks off 73 yards, touchback",0.000,-0.280
4,7:22,1,10,DAL 20,24,21,Matt Cassel pass complete short left to Terrance Williams for 8 yards (tackle by Nolan Carroll),0.280,0.810
4,6:41,2,2,DAL 28,24,21,Darren McFadden left end for 12 yards (tackle by Nolan Carroll),0.810,1.600
4,6:08,1,10,DAL 40,24,21,Matt Cassel pass complete short middle to Dez Bryant for 17 yards (tackle by Brandon Graham),1.600,2.720
4,5:29,1,10,PHI 43,24,21,Darren McFadden right end for 2 yards (tackle by Beau Allen),2.720,2.450
4,4:44,2,8,PHI 41,24,21,Matt Cassel pass incomplete short middle intended for Cole Beasley,2.450,1.750
4,4:39,3,8,PHI 41,24,21,Matt Cassel pass complete short left to Jason Witten for 14 yards (tackle by Malcolm Jenkins),1.750,3.780
4,3:52,1,10,PHI 27,24,21,Matt Cassel pass incomplete short left intended for Jason Witten,3.780,3.230
4,3:47,2,10,PHI 27,24,21,Matt Cassel pass complete short left to Jason Witten for 4 yards (tackle by Walter Thurmond),3.230,3.070
4,3:02,3,6,PHI 23,24,21,Matt Cassel pass incomplete short middle intended for Cole Beasley (defended by E.J. Biggers),3.070,1.950
4,2:58,4,6,PHI 23,24,24,Dan Bailey 41 yard field goal good,1.950,3.000
4,2:58,,,DAL 35,24,24,"Dan Bailey kicks off 70 yards, touchback",0.000,-0.280
4,2:53,1,10,PHI 20,24,24,Sam Bradford pass complete short right to DeMarco Murray for 9 yards (tackle by J.J. Wilcox),0.280,0.950
4,2:47,2,1,PHI 29,24,24,Sam Bradford pass complete short right to Jordan Matthews for 34 yards,0.950,3.120
4,2:38,1,10,DAL 37,24,24,DeMarco Murray left tackle for 5 yards (tackle by Byron Jones),3.120,3.250
4,2:00,2,5,DAL 32,24,24,DeMarco Murray middle for -3 yards (tackle by Andrew Gachkar),3.250,3.250
4,1:55,2,5,DAL 32,24,24,Timeout #1 by Dallas Cowboys,3.250,2.150
4,1:55,3,8,DAL 35,24,24,Sam Bradford pass incomplete short left intended for Miles Austin,2.150,0.970
4,1:51,4,8,DAL 35,27,24,Caleb Sturgis 53 yard field goal good,0.970,3.000
4,1:51,,,PHI 35,27,24,"Caleb Sturgis kicks off 73 yards, touchback",0.000,-0.280
4,1:46,1,10,DAL 20,27,24,Matt Cassel pass incomplete (defended by Fletcher Cox),0.280,-0.270
4,1:42,2,10,DAL 20,27,24,Matt Cassel pass incomplete deep middle intended for Jason Witten,-0.270,-0.960
4,1:36,3,10,DAL 20,27,24,Matt Cassel pass complete short middle to Darren McFadden for 5 yards (tackle by Jordan Hicks),-0.960,-0.960
4,1:29,3,10,DAL 20,27,24,Timeout #2 by Dallas Cowboys,-0.960,-1.700
4,1:29,4,5,DAL 25,27,24,Matt Cassel pass complete short middle to Terrance Williams for 11 yards (tackle by Nolan Carroll),-1.700,1.330
4,1:06,1,10,DAL 36,27,24,Matt Cassel pass complete short left to Cole Beasley for 7 yards (tackle by Jordan Hicks),1.330,1.330
4,0:52,1,10,DAL 36,27,24,Timeout #1 by Philadelphia Eagles,1.330,1.740
4,0:52,2,3,DAL 43,27,24,"Matt Cassel pass incomplete short right intended for Dez Bryant (defended by Byron Maxwell). Penalty on Byron Maxwell: Defensive Pass Interference, 7 yards (no play)",1.740,2.260
4,0:48,1,10,PHI 50,27,24,Matt Cassel pass incomplete deep left intended for Dez Bryant,2.260,1.710
4,0:42,2,10,PHI 50,27,24,Matt Cassel pass complete short left to Jason Witten for 4 yards (tackle by Malcolm Jenkins),1.710,1.550
4,0:42,3,6,PHI 46,27,24,"Matt Cassel pass incomplete short right intended for Dez Bryant. Penalty on Byron Maxwell: Defensive Pass Interference, 8 yards (no play)",1.550,3.050
4,0:19,1,10,PHI 38,27,24,"Penalty on Zack Martin: False Start, 5 yards (no play)",3.050,2.720
4,0:19,1,15,PHI 43,27,24,Matt Cassel pass complete short right to Dez Bryant for 12 yards (tackle by Byron Maxwell),2.720,2.720
4,0:12,1,15,PHI 43,27,24,Timeout #3 by Dallas Cowboys,2.720,3.450
4,0:12,2,3,PHI 31,27,24,"Matt Cassel pass incomplete short right intended for Terrance Williams. Penalty on Malcolm Jenkins: Defensive Holding, 5 yards (no play)",3.450,3.840
4,0:07,1,10,PHI 26,27,27,Dan Bailey 44 yard field goal good,3.840,3.000
4,0:07,,,DAL 35,27,27,"Dan Bailey kicks off 72 yards, touchback",0.000,-0.280
4,0:02,1,10,PHI 20,27,27,Sam Bradford kneels for -1 yards,0.280,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
,,,,,,,"Eagles won the coin toss, Eagles to receive the overtime kickoff.",,
OT,15:00,,,DAL 35,27,27,"Dan Bailey kicks off 74 yards, touchback",0.000,0.280
OT,15:00,1,10,PHI 20,27,27,"Penalty on Lane Johnson: False Start, 5 yards (no play)",0.280,-0.310
OT,15:00,1,15,PHI 15,27,27,Sam Bradford pass complete short middle to DeMarco Murray for 14 yards (tackle by Andrew Gachkar and Demarcus Lawrence),-0.310,0.950
OT,14:31,2,1,PHI 29,27,27,DeMarco Murray left tackle for 3 yards (tackle by Jeff Heath),0.950,1.070
OT,14:02,1,10,PHI 32,27,27,Sam Bradford pass complete short right to Jordan Matthews for 1 yard,1.070,0.660
OT,13:36,2,9,PHI 33,27,27,"Penalty on Jordan Matthews: False Start, 5 yards (no play)",0.660,-0.010
OT,13:25,2,14,PHI 28,27,27,DeMarco Murray right end for 20 yards (tackle by Jeff Heath),-0.010,2.130
OT,12:59,1,10,PHI 48,27,27,Sam Bradford pass complete short left to Zach Ertz for -2 yards (tackle by Rolando McClain),2.130,1.310
OT,12:29,2,12,PHI 46,27,27,DeMarco Murray right end for 9 yards (tackle by Demarcus Lawrence),1.310,1.820
OT,11:57,3,3,DAL 45,27,27,Sam Bradford pass complete short right to Jordan Matthews for 2 yards (tackle by Brandon Carr),1.820,0.400
OT,11:23,4,1,DAL 43,27,27,Ryan Mathews left tackle for 2 yards (tackle by Jeremy Mincey),0.400,2.850
OT,11:08,1,10,DAL 41,33,27,"Sam Bradford pass complete deep right to Jordan Matthews for 41 yards, touchdown",2.850,7.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
